იტალიასთან	იტალი ასთან
საუკუნეში	საუკუნე ში
გოეთე	გოეთ ე
პილი	პ ილი
თორინის	თორინ ის
შეამკო	შე ამ კო
კლიმატის	კლიმატ ის
შესრულებულა	შესრულებ ულა
ცენტრს	ცენტრ ს
ზავმა	ზავ მა
ტუტსის	ტუტს ის
მოერიდა	მო ერიდ ა
რაოდენობითაა	რაოდენობ ითაა
ნაბეჭდ	ნა ბეჭდ
აირებში	აირ ებში
არგენტინულ	არგენტ ინ ულ
მეხილეობის	მეხილე ობის
დამწერლობაში	და მწერლობ აში
ბოლქვის	ბოლქვ ის
იოჰანსონი	იოჰან სონი
ჩაითვლებოდა	ჩა ითვლ ებოდა
მომატება	მომატებ ა
გარსის	გარს ის
დუშანის	დუშ ანის
ემუქრებოდა	ემუქრ ებოდა
კრებულების	კრებულ ების
სქემით	სქემ ით
ანგკორის	ანგკორ ის
ბედიის	ბედ იის
ფუად	ფუ ად
სრიალი	სრიალ ი
უკავშირებს	უკავშირ ებს
წარმომადგენელს	წარმომადგენ ელ ს
ირწმუნეს	ირწმუნ ეს
პალესტინის	პალესტინ ის
პარმაში	პარმ აში
სინდისის	სინდის ის
ზანზიბარში	ზანზიბარ ში
პაროდიული	პაროდ იული
პურის	პურ ის
გვიჩვენა	გვი ჩვენ ა
ხელმწიფე	ხელმწიფ ე
ტომებისგან	ტომ ებისგან
გადადება	გა და დება
ჩოხა	ჩოხ ა
დააშორეს	და აშორ ეს
დაფინანსებით	და ფინანს ებით
აეღოთ	ა ეღო თ
მეთაურად	მეთაურ ად
ვახტანგისა	ვახტანგ ისა
აუდიტორიის	აუდიტორ იის
დასაჭერად	და საჭერ ად
ნოირატი	ნოირა ტი
ტენდენციამ	ტენდენცი ამ
მიუზიკლი	მიუზიკლ ი
გადააბრძანეს	გადაა ბრძან ეს
დაუყოვნებლივ	დაუ ყოვნ ებლივ
რეგისტრი	რეგისტრ ი
წყალტუბოს	წყალტუბო ს
ფინალშიც	ფინალ შიც
კუთვნილებას	კუთვნილ ებას
ბრიჯის	ბრიჯ ის
მიუშენებიათ	მი უშენები ათ
პანი	პან ი
რიცხობრივი	რიცხობრივ ი
ფართობს	ფართობ ს
ფანჯარას	ფანჯარა ს
ჩავარდა	ჩა ვარდ ა
დუშეთის	დუშ ეთის
ლიგები	ლიგ ები
საერთოდ	საერთ ოდ
ხეებს	ხე ებს
იკრიბებოდნენ	იკრიბ ებოდნენ
გამოსახავენ	გამოსახ ავენ
მეგაპიქსელიანი	მეგა პიქსელ იანი
აღწერილობას	აღწერილ ობას
მსუბუქია	მსუბუქ ია
დაკავებული	დაკავ ებული
აბდალა	აბდალ ა
მანგროს	მანგრ ოს
დაიმალა	და იმალ ა
ბაიაზიდმა	ბაიაზიდ მა
უმეფობის	უ მეფობ ის
აბუ	ა ბ უ
ადგა	ადგ ა
ბრაუზერს	ბრაუზერ ს
სტრუქტურული	სტრუქტურ ული
ითქმის	ითქმ ის
სიბრძნეს	სიბრძნ ეს
აკადემიკოსად	აკადემიკოს ად
როჯერსის	როჯერს ის
ნახევარდაცვის	ნახევარ დაცვ ის
ბაირონის	ბაირ ონის
დაურიგეს	დაუ რიგ ეს
ნახევარკუნძულ	ნახევარ კუნძულ
ოცწლიანი	ოც წლიანი
ნაშთს	ნაშთ ს
კოჭლი	კოჭ ლი
ხარულის	ხარ ულის
მოლაპარაკებების	მოლაპარაკებ ების
მცირდებოდა	მცირ დებოდა
ბრაზილიურ	ბრაზილი ურ
ანაცვლებს	ანაცვლ ებს
იბერიის	იბერი ის
მილანს	მილან ს
გადაცემისათვის	გადაცემ ისათვის
ლუქსორი	ლუქს ორ ი
პოეტებს	პოეტ ებს
კერამიკა	კერამიკ ა
კიდეები	კიდე ები
წასული	წასულ ი
გრეხილი	გრეხილ ი
მსგავსს	მსგავს ს
პილასტრებს	პილასტრ ებს
ზემოაღნიშნული	ზემო აღნიშნ ული
ლაუს	ლაუ ს
ი	ი
იხსენიებიან	იხსენი ებიან
უსწრაფესი	უ სწრაფ ესი
ძილი	ძილ ი
შარტავას	შარ ტა ვას
ბრიუსმა	ბრიუს მა
ეფექტები	ეფექტ ები
ბოდბის	ბოდბ ის
ცოლისაგან	ცოლ ისაგან
მაილზ	მაილზ
სწავლისა	სწავლ ისა
უახლესი	უახლ ესი
პოლუსთან	პოლუს თან
გამაგრებული	გამაგრ ებული
ანბანური	ანბან ური
სარკმლები	სარკმლ ები
ოთხ	ოთხ
საარჩევნო	სა არჩევნ ო
კომპონენტების	კომპონენტ ების
მაყურებლის	მაყურებ ლ ის
მაშინათვე	მაშინათ ვე
მოძრაობებში	მოძრაობ ებში
ეტიუდები	ეტიუდ ები
გვირაბი	გვირაბ ი
დანიშნულია	დანიშნ ულია
დამთავრდა	დამთავრ და
გამოთქვეს	გამოთქვ ეს
ტურისტებისათვის	ტურისტ ებისათვის
ამინდს	ამინდ ს
გზაჯვარედინზე	გზა ჯვარედინ ზე
კანტონი	კანტონ ი
სისტემების	სისტემ ების
ფუძემდებელი	ფუძემდებ ელი
დაკავშირებულები	დაკავშირებულ ები
ექვსდღიანი	ექვსდღ იანი
რეცეპტორები	რეცეპტორ ები
არიენი	არი ენი
დაჭერა	დაჭერ ა
მფარველობა	მფარველ ობა
პედაგოგის	პედაგოგ ის
აწვდის	აწვდ ის
აკადემიიდან	აკადემი იდან
მერქანში	მერქან ში
მეცხოველეობის	მეცხოველ ეობ ის
გამოვლინება	გამოვლინ ება
არაპოპულარული	არა პოპულ არული
ყინულის	ყინულ ის
ყლორტები	ყლორტ ები
აშენდება	აშენ დება
კეიჯი	კეიჯ ი
სილვას	სილვ ას
ჩანჩქერია	ჩანჩქე რ ია
იზიარებენ	იზიარ ებენ
აღარავის	აღ არავ ის
გაწევა	გა წევ ა
ამერიკელები	ამერიკ ელები
თორინ	თორინ
ცხოველებიც	ცხოველ ებიც
შეგვიძლია	შეგვიძლ ია
ნათელი	ნათ ელი
უხილავ	უხილავ
ეღიარებინათ	ეღიარ ებინათ
დრომდე	დრო მდე
ლიტვამ	ლიტვ ამ
განაწესა	განა წეს ა
გვერდს	გვერდ ს
ინციდენტს	ინციდენტ ს
კომპრომისის	კომპრომის ის
ბლანტი	ბლანტ ი
კრისტალურ	კრისტალ ურ
თვითონაც	თვითონ აც
იანვრისა	იანვრ ისა
ფსკერიდან	ფსკერ იდან
მტკნარი	მტკნარ ი
მოღვაწე	მოღვაწე
საურონმა	საურონ მა
კორუფციის	კორუფცი ის
ცენზი	ცენზ ი
ეპოქიდან	ეპოქ იდან
ბონობოების	ბონობო ების
არქივებში	არქივ ებში
გვარიც	გვარ იც
ფრენებს	ფრენ ებს
მაგალითებს	მაგალით ებს
დევნაში	დევნ აში
შიფრები	შიფრ ები
სპარსელი	სპარს ელი
პრინსტონის	პრ ინსტონ ის
მიეცა	მიეც ა
ქუჩებით	ქუჩ ებით
უფასოა	უფასო ა
დაკავშირებული	დაკავშირებულ ი
ლირიკაში	ლირიკ აში
სტინგი	სტინგ ი
სამართლიანობის	სამართლიანობ ის
შეჰზადეს	შეჰზადე ს
ხელფასის	ხელფას ის
ჰიჩკოკმა	ჰიჩკოკ მა
შექმნა	შე ქმნ ა
ანდრიას	ანდრი ას
არასასურველ	არასა სურველ
გან	გან
აუტოიმუნური	ა უტოიმუნ ური
ხელნაწერებში	ხელნაწერ ებში
დასტურლამალის	და სტურლამალ ის
იკვრებოდა	იკვრ ებოდა
ინფექციის	ინფექცი ის
ბზარები	ბზარ ები
ებმის	ებმ ის
ამარცხებს	ა მარცხ ებს
გამოდგება	გამოდგ ება
ჩამოაშორეს	ჩამო აშორ ეს
განთავსება	განთავს ება
ჯიგრიანი	ჯი გრ იანი
ნაწილისაგან	ნაწილ ისაგან
წარღვნის	წარ ღვნ ის
შოკი	შოკ ი
ღვთისმოყვარე	ღვთ ისმოყვარე
ანთაძე	ანთ აძე
კედლით	კედლ ით
იბრძვის	იბრძვ ის
მოქალაქეებმა	მოქალაქე ებმა
ყორნისის	ყორნის ის
მაესტროს	მაესტრო ს
ვისთან	ვის თან
ნიქსი	ნიქს ი
იგუდებოდა	იგუ დებოდა
მანძილს	მანძილ ს
ლექსიკაში	ლექსიკ აში
არომატულ	არომატ ულ
ვილასთან	ვილ ასთან
მარტვილს	მარტვილ ს
ფრესკების	ფრესკ ების
დაეწვათ	დაე წვ ათ
კინოსტუდია	კინო სტუდი ა
ბოძს	ბოძ ს
ათ	ათ
ელიფსური	ელიფს ური
ბიოლოგი	ბიოლოგი
დანიისა	დანი ისა
გაუქმდა	გაუქმ და
ბეიკერი	ბეიკერ ი
საეკლესიო	სა ეკლესი ო
ვოევოდინას	ვოევოდინ ას
სენსაცია	სენსაცი ა
შეკრულია	შეკრ ულია
ჯარში	ჯარ ში
კამბრიული	კამბრიული
ოჯახით	ოჯახ ით
ფუნქციონირება	ფუნქციონირ ება
შეაფასა	შე აფას ა
ჯარი	ჯარ ი
თერმობირთვული	თერმო ბირთვ ული
ფისს	ფის ს
იანგის	იანგ ის
მოსკოველი	მოსკოვ ელი
მუნიციპალიტეტად	მუნიციპალიტეტ ად
ჰოუქსმა	ჰოუქს მა
ლიცენზიას	ლიცენზი ას
მეჩხერი	მეჩხერ ი
ჩამოყალიბებით	ჩამოყალიბ ებით
ახალსოფლის	ახალ სოფლ ის
ვიფიქროთ	ვ იფიქრ ოთ
დარჩენა	დარჩენ ა
სხივის	სხივ ის
ბრწყინვალედ	ბრწყინვალ ედ
განადგურებას	განადგურ ებას
ალანის	ალა ნის
დაიყვანება	და იყვან ება
ასათიანი	ასათიან ი
დანიშნულებაზე	დანიშნულებ აზე
ანდრეას	ანდრე ას
დივიზიონს	დივიზიონ ს
მსურველთა	მსურვ ელთა
ჩვენებურები	ჩვენებურ ები
მონათლული	მონათლ ული
მოძებნეს	მო ძებნ ეს
არქიეპისკოპოსმა	არქი ეპისკოპოს მა
მახვილს	მახვილ ს
ხელახალ	ხელახალ
არნოს	არნ ოს
მძლავრი	მძლავრ ი
საკანში	სა კან ში
ძეგლებზე	ძეგლ ებზე
მსახიობებთან	მსახიობ ებთან
ხალხზე	ხალხ ზე
საპროდიუსერო	სა პროდიუსერ ო
ცხიმს	ცხიმ ს
ბაზაზეც	ბაზ აზეც
დარასელია	და რასელ ია
გამოკვება	გამო კვებ ა
ეფრონის	ე ფრ ონის
ცხოვრობდნენ	ცხოვრობ დნენ
მიგელ	მი გელ
ესთეტიკა	ესთეტიკ ა
მრეწველობაში	მრეწველ ობაში
დინასტიიდან	დინასტი იდან
თავდაყირა	თავდა ყირ ა
გადმოსვლის	გადმო სვლ ის
შემოფარგლულია	შემოფარგლ ულია
შვეულმფრენი	შვეულმ ფრენ ი
აძბა	აძბ ა
ავტოკეფალია	ავტოკეფალი ა
საუკეთესო	სა უკეთეს ო
აირჩა	აირჩ ა
მენინგის	მენინგ ის
მიზეზთა	მიზეზ თა
ქალზე	ქალ ზე
გენერლის	გენერლ ის
გარდენი	გარდენ ი
უჭერენ	უჭერ ენ
შეივსო	შე ივს ო
დალევა	და ლევ ა
კეცალკოატლი	კ ეცალკოატ ლი
სიდიდეებია	სიდიდე ებია
სასურველ	სა სურველ
დისკით	დისკ ით
რეიხის	რე იხ ის
ტელეფონები	ტელეფონ ები
კონსტრუქციას	კონსტრუქცი ას
ააშკარავებს	ა აშკარავ ებს
წლიურ	წლიურ
დახსნა	და ხსნ ა
ჩამორჩებოდა	ჩამორჩ ებოდა
ანჯელინა	ანჯელ ინა
სამრეკლოს	სამრეკლო ს
ადრექრისტიანული	ადრე ქრისტიან ული
სარაევოს	სარაევო ს
ქვებად	ქვ ებად
საიმედოდ	საიმედო დ
იარაღია	იარაღ ია
ზარს	ზარ ს
კომპლექსური	კომპლექს ური
პირველობა	პირველ ობა
პიროვნების	პიროვნებ ის
ნოა	ნო ა
მეორეულ	მეორე ულ
ყაბარდოს	ყა ბარდ ოს
კასკადის	კასკად ის
კოორდინირებული	კოორდინ ირებული
განკარგულებაშია	განკარგულ ებაშია
შეინახოს	შე ინახ ოს
ადრევე	ადრე ვე
მერების	მერ ების
ხალხით	ხალხ ით
ღვაწლისთვის	ღვაწლ ისთვის
ქალიშვილთან	ქალიშვილ თან
კოსმოსი	კოსმოს ი
მკვეთრადაა	მკვეთრ ადაა
სანახაობა	სანახაობ ა
ფურცლებზე	ფურცლ ებზე
ხორცშესხმა	ხორც შესხმა
ზღუდავდა	ზღუდავ და
იწოდა	იწოდ ა
მოგებაში	მოგებ აში
წავედი	წავ ედი
მიბაძვით	მიბაძ ვით
პასიურად	პასიურ ად
აკრიტიკებს	აკრიტიკ ებს
გ	გ
საფასურის	საფასურ ის
პერსპექტივა	პერსპექტი ვ ა
რეგიონთა	რეგიონ თა
სმაუგი	სმაუგ ი
გაძარცვის	გა ძარცვ ის
კაკაბაძის	კაკაბ აძის
რეზერფორდმა	რეზერფორდ მ ა
სარკმელია	სარკმელ ია
ბრძოლას	ბრძოლ ას
მოეპოვებინათ	მო ეპოვ ებინათ
ამარტივებს	ა მარტივ ებს
მღელვარე	მღელვარ ე
ჰორის	ჰორ ის
რუბლი	რუბლი
ვარიაციებს	ვარიაცი ებს
მეფეების	მეფე ების
ხელჩართული	ხელ ჩართულ ი
მეტოქეობა	მეტოქე ობა
უცხოეთში	უცხო ეთში
ლითოსფეროს	ლითოსფერო ს
პოლიმერიზაციის	პოლიმერ იზაციის
აკუსტიკა	აკუსტიკ ა
მექსიკას	მექსიკ ას
დებიტი	დე ბიტ ი
ერამდე	ერ ამდე
დასრულებაზე	დასრულებ აზე
ჯაჭვში	ჯაჭვ ში
გამოთვლის	გამოთვლ ის
დაბლობ	დაბლობ
მეცნიერულ	მეცნიერ ულ
წარწერებს	წარწერ ებს
ვარაო	ვარა ო
რესურსების	რესურს ების
დამ	დ ამ
თამაშებით	თამაშ ებით
იმირის	იმირ ის
ინახებოდა	ინახ ებოდა
ასული	ასულ ი
ვლადიმერი	ვლადიმერ ი
ლეშით	ლეშ ით
მწერლობის	მწერლობ ის
ელსა	ელ სა
აკრძალული	აკრძალ ული
თანმიმდევრობის	თან მიმდევრ ობის
ქვიშაქვითა	ქვიშაქვ ითა
შეშის	შეშ ის
თორემ	თორ ემ
ნამარხების	ნამარხ ების
განვითარებისთვის	განვითარ ებისთვის
მუნიციპალიტეტია	მუნიციპალიტეტ ი ა
აანალიზებს	ა ანალიზ ებს
დარტყმებით	დარტყმ ებით
შესვენების	შე სვენ ების
ოფისში	ოფის ში
უარყოფითი	უარყოფით ი
ფიოდორ	ფიოდორ
დანადგარები	დანადგარ ები
ხიხანის	ხიხან ის
უფლებებზე	უფლებ ებზე
დაახ	და ახ
ქალღმერთ	ქალღმერთ
რაკეტის	რაკეტ ის
ანალიზმა	ანალიზ მა
კომუნები	კომუნ ები
ფრედმა	ფრედ მა
მოთხრობებში	მოთხრობ ებში
მოესწრო	მო ესწრ ო
მუსულმანების	მუსულმან ების
გამოვდივარ	გამო ვდივარ
პირნი	პირ ნი
ადგილზე	ადგილ ზე
ოლდ	ოლდ
მოკირწყლული	მოკირწყლ ული
გამოუცემელი	გამოუ ცემ ელი
მიქა	მიქ ა
კასრებში	კასრ ებში
ჩაეწერათ	ჩა ეწერ ათ
არგუნა	არგ უნა
საზღვართან	სა ზღვარ თან
ჩაასახლა	ჩა ასახლ ა
მონადირეთა	მონადირ ეთა
სიმა	სი მ ა
მომღერალთა	მომღერალ თა
ფარგლებს	ფარგლ ებს
კარამაზოვები	კარა მაზოვ ები
გარსისა	გარს ისა
დარჩენია	დარჩენ ია
ჯოშ	ჯო შ
ბგერით	ბგერ ით
დინო	დინ ო
პოლიციაში	პოლიცი აში
ღრმა	ღრმ ა
შავია	შავ ია
შტორმი	შტორმ ი
სკორსეზეს	სკორსეზ ეს
უესექსის	უ ესექს ის
გაუსწორდნენ	გა უსწორ დნენ
გაიტანდა	გა იტან და
მდედრზე	მდედრ ზე
მცენარეებზე	მცენარე ებზე
მოუგია	მოუგ ია
პიუს	პიუს
ვეგას	ვეგა ს
მუსლიმის	მუსლიმ ის
უკავშირდებოდეს	უკავშირდ ებოდეს
ფენა	ფენ ა
რიცხვის	რიცხვ ის
სცენარების	სცენარ ების
ამყარებს	ამყარ ებს
ბოშური	ბოშ ური
დაიწყეს	დაიწყ ეს
ჯაყელმა	ჯაყელ მა
თარიღთან	თარიღ თან
შეუმჩნეველია	შეუმჩნევ ელია
წარმოებაზე	წარმოებ აზე
ჯიშები	ჯიშ ები
სასანიდების	სა სან იდების
კონსული	კონსულ ი
ბონაპარტი	ბონაპარტ ი
დიალოგი	დიალოგ ი
კოტორის	კო ტორ ის
მხედველობას	მხედველ ობას
ნორმალური	ნორმალურ ი
საჭიროდ	საჭირო დ
ყოველწლიური	ყოველწლიურ ი
შეეტიათ	შე ეტ იათ
ბოსნიური	ბოსნი ური
მალდერი	მალდერ ი
ჯოჯოხეთის	ჯოჯოხ ეთის
აკრიტიკებდნენ	აკრიტიკ ებდნენ
კრებულებში	კრებულ ებში
შექმნან	შექმნ ან
გამოგიაროს	გამო გიარ ოს
მემუარებში	მემუარ ებში
აბაზანის	აბაზან ის
ასკვნის	ასკვნ ის
მესერში	მესერ ში
ხელშია	ხელ შია
ირიდიუმის	ირიდიუმ ის
ბეიფილდის	ბეიფილდ ის
მოგონებების	მოგონებ ების
ტოქსიკური	ტოქსიკ ური
ბონაპარტეს	ბონაპარტ ეს
კონტროლზე	კონტროლ ზე
ასამბლეაში	ასამბლე აში
ხმები	ხმ ები
მოტყუება	მოტყუ ება
დამწერლობების	და მწერლობ ების
აიათოლა	ა იათოლ ა
მარმარილო	მარმარილო
მიმავალ	მი მავალ
ასაღებს	ასაღ ებს
საკვებია	საკვებ ია
ყვავილით	ყვავილ ით
გვალვიან	გვალვ იან
დასერილია	და სერ ილია
იცვამენ	იცვამ ენ
ბი	ბი
ბინადრობდნენ	ბინადრ ობდნენ
გაყიდვები	გაყიდვ ები
ინდოეთსა	ინდოეთ სა
მხურვალე	მხურვალ ე
ბრუტუსმა	ბრუტუს მა
გინდა	გინ და
გათხრილი	გათხრ ილი
მაგიდის	მაგიდ ის
მადრასის	მადრას ის
რეკორდია	რეკორდ ია
ორასი	ორას ი
რობინის	რობინ ის
კონსერვატული	კონსერვატ ულ ი
თეატრებში	თეატრ ებში
გამოსხივება	გამოსხივ ება
საზოგადოების	საზოგადოებ ი ს
სეზონმა	სეზონ მა
დასაფლავება	და საფლავ ება
ყველზე	ყველ ზე
დონე	დონე
კომპიუტერებზე	კომპიუტერ ებ ზე
ანთებას	ანთ ებას
მონეტებს	მონეტ ებს
კლავიშისტი	კლავიშ ისტი
გაშიშვლებულია	გა შიშვლ ებულია
მოიხსენია	მოიხსენი ა
ასულიყო	ას ულიყო
ჰარმონიული	ჰარმონი ული
ენვერ	ენვერ
მიზნებზე	მიზნ ებზე
ზემდგომი	ზე მდგომ ი
ელენეს	ელენ ეს
მერსიის	მერსი ის
მონაცემი	მონაცემ ი
პრივატიზაცია	პრივატ იზაცია
პირამიდის	პირამიდ ის
დაბომბვა	და ბომბვ ა
შესწევდა	შესწევ და
ჰენდრი	ჰენდრ ი
მსხვილ	მსხვილ
რომთან	რომ თან
ვრცელი	ვრცელ ი
ლეღვს	ლეღვ ს
მაიკროსოფტმა	მაიკროსოფ ტმა
მემატიანის	მემატიან ის
შეუფერხებლად	შეუ ფერხ ებლად
საბადოების	საბადო ების
ართურ	ართურ
დადგინდა	და დგინ და
ჯუნგლებში	ჯუნგლ ებში
კორპუსში	კორპუს ში
ქმედებით	ქმედებ ით
ბარათაშვილი	ბარათ აშვილი
ფინეთის	ფინეთ ის
წარმომქმნელი	წარმომქმნ ელი
შენახულ	შენახულ
რაოდენობას	რაოდენობ ას
დომენის	დომენ ის
შირლი	შირლ ი
ვარვარა	ვარვარ ა
წიაღისეულით	წიაღისე ულ ით
რაიკომის	რაიკომ ის
ნავები	ნავ ები
სერიალისთვის	სერიალ ისთვის
მიწვეულ	მი წვეულ
დანაყოფი	დანაყოფ ი
ბრალდების	ბრალდებ ის
გადაიხადა	გადა იხად ა
დაწესებულებებში	დაწესებულებ ებ ში
ვიზიტისას	ვიზიტ ისას
ბროდვეიზე	ბროდვეი ზე
თავდაპირველ	თავდა პირველ
აყენებენ	აყენ ებენ
ქართულია	ქართულ ია
ზესტაფონი	ზესტაფონ ი
დეტალურ	დეტალ ურ
კუბური	კუბ ური
ნივთიერებაა	ნივთიერებ აა
ღონისძიებებისა	ღონისძიებ ებ ისა
იძახდა	იძახ და
ბუჩქნარში	ბუჩქნარ ში
ერთადერთმა	ერთადერთ მა
ნაწილთან	ნაწილ თან
მელიქის	მელიქ ის
რობსონი	რობს ონი
განზოგადება	გან ზოგად ება
მიეტოვებინა	მიე ტოვებინ ა
გრადუსი	გრადუს ი
იხ	იხ
ელვა	ელ ვა
იცოდეს	იცოდ ეს
იოსელიანი	იოსელიან ი
ეყრდნობიან	ეყრდნობ იან
სათავო	სა თავ ო
გაჭირვებული	გაჭირვებ ული
გზას	გზ ას
მოუხდათ	მო უხდ ათ
სკოტ	სკოტ
სამსახურს	სამსახურ ს
კალათების	კალათ ების
დაფარა	დაფარ ა
კონი	კონ ი
ბარიერები	ბარიერ ები
შემსრულებელმა	შე მსრულებელ მა
ასულები	ასულ ები
დასახლებასთან	დასახლებ ასთან
ვიეტნამის	ვიეტნამ ის
წვეტიანი	წვეტ იანი
ტაუერი	ტაუ ერი
იეთიმ	ი ეთ იმ
ტაილანდი	ტაილანდ ი
ზაფხულით	ზაფხულ ით
უმრავლესობისათვის	უმრავლეს ობისათვის
გაფანტული	გაფანტ ული
დაცვის	დაცვ ის
ჯდომის	ჯდომ ის
გალია	გალ ია
ვერცხლი	ვერცხლ ი
კანონზომიერებების	კანონზომიერებ ებ ის
კოორდინირება	კოორდინ ირება
ღვთისგან	ღვთ ისგან
ნაწარმოებებში	ნაწარმოებ ებში
რაიონია	რაიონ ია
კამარებით	კამარ ებით
რუსეთთან	რუსეთ თან
ასპირანტურა	ასპირანტურ ა
წვრილად	წვრილ ად
ჭრილები	ჭრილ ები
პრობლემას	პრობლემ ას
გვიყვება	გვიყვ ება
სწრაფია	სწრაფ ია
ერთჯერადი	ერთ ჯერად ი
არსებობისას	არსებობ ისას
მუსიკოსის	მუსიკოს ის
ომებს	ომ ებს
გზავნილი	გზავნილ ი
თვით	თვით
შვილისთვის	შვილ ისთვის
ვაჭარმა	ვაჭარ მა
ფერდობთა	ფერდობ თა
უშველა	უშველ ა
ფლანგური	ფლანგ ური
საამისოდ	სა ამის ოდ
უფლებებისა	უფლებ ებისა
იშვიათმიწა	იშვიათ მიწა
კვაჭანტირაძის	კვ აჭანტირაძ ის
ამფხე	ამფხ ე
გაურკვევლობა	გაურკვევ ლობა
თუმც	თუმც
საგამოცდო	სა გამოცდ ო
ფიქსირებულ	ფიქსირ ებულ
ლომონოსოვის	ლომონოსოვი ს
ხილვის	ხილვ ის
ბუჩქებია	ბუჩქ ებია
კონტაქტს	კონტაქტ ს
ფეხბურთელმა	ფეხბურთელ მა
მიუძღვით	მიუძღვ ით
ფოთოლს	ფოთოლ ს
სასმელად	სასმელ ად
პიროვნებათაგანს	პიროვნებათაგან ს
პროდიუსერები	პროდიუსერ ები
სურა	სურ ა
აღიქმება	აღიქმ ება
გათავისუფლებულმა	გა თავისუფლებ ულმა
გალაპაგოსის	გა ლაპაგ ოსის
აიღეს	აიღ ეს
დახასიათებით	დახასიათ ებით
წიგნადი	წიგნ ადი
დემოკრატიის	დემოკრატ იის
ბონში	ბონ ში
სიქსტ	სიქს ტ
ამბავია	ამბავ ია
ტრადიციისამებრ	ტრადიცი ისამებრ
ხორვატიისა	ხორვატი ისა
შეწყობა	შე წყობ ა
გამძლეობის	გამძლე ობის
განვითარდა	განვითარ და
დემოგრაფიულ	დემოგრაფ იულ
ჟურნალისთვის	ჟურნალ ისთვის
ჩხოროწყუს	ჩხოროწყუს
სკოლას	სკოლ ას
სენატორი	სენატორ ი
ნამუშევრებს	ნამუშევრ ებ ს
საკითხი	საკითხ ი
კირქვას	კირქვ ას
ზომასთან	ზომ ასთან
მანგლისისა	მანგლის ისა
სჭირდებათ	სჭირდ ებათ
როზა	როზ ა
საუკუნეებში	საუკუნე ებში
ანანიაშვილი	ანანი აშვილი
ერთობლივი	ერთობლივ ი
იაგელონების	იაგელონ ების
აცტეკები	აცტეკ ები
ნაგებობათაგან	ნაგებობა თაგან
ამინომჟავები	ამინომჟავ ები
ცალცალკე	ცალცალკე
ნახა	ნახ ა
მამისაგან	მამ ისაგან
სამება	სამ ება
ათეიზმი	ათეიზმ ი
დასაყენებლად	დასა ყენ ებლად
ჩხეიძე	ჩხეიძ ე
ბაბილონი	ბაბილონ ი
შედარებისთვის	შედარ ებისთვის
მოცილება	მოცილ ება
ვიტ	ვიტ
ინდუსტრიაში	ინდუსტრი აში
ლეს	ლ ეს
სკამზე	სკამ ზე
ავსტრიამ	ავსტრი ამ
ინტერვალი	ინტერვალ ი
მხარეზე	მხარე ზე
განმარტებული	განმარტ ებული
ბულგარეთთან	ბულგარ ეთთან
ეშინიათ	ეშინ იათ
აღტაცებული	აღტაც ებული
დანალექები	და ნალექ ები
ინდიური	ინდ იური
სუნთქვას	სუნთქ ვას
საფრანგეთიდან	სა ფრანგეთ იდან
ზღაპრების	ზღაპრ ების
ჩარლტონ	ჩარლ ტონ
ლინგვისტიკის	ლინგვის ტიკი ს
ვირთხების	ვირთხ ების
ამბოხება	ამბოხ ება
იდუმალ	იდუმალ
რომაელთა	რომაელ თა
პორტუგალია	პორტუგალია
ტაძარს	ტაძარ ს
ყოველთვის	ყოველ თვი ს
ეკვატორიდან	ეკვატორ იდან
სარგებელს	სარგ ებელს
შენიშვნებით	შენიშვნ ებით
აირი	აირ ი
ჯადოქრების	ჯადოქრ ების
ეკრანებზე	ეკრან ებზე
გოგოს	გოგო ს
გასართობად	გასართობ ად
სარედაქციო	სა რედაქცი ო
სტოკ	სტოკ
ფოტოსფეროს	ფოტოსფერო ს
კოლეგიის	კოლეგ იის
ნაბიჯი	ნაბიჯ ი
სამკუთხა	სამ კუთხ ა
მინერალურ	მინერალ ურ
მიკროორგანიზმი	მიკრო ორგანიზმ ი
ყელზე	ყელ ზე
დაინტერესებული	და ინტერეს ებული
განვითარებაზე	განვითარ ებაზე
გენეალოგია	გენე ალოგი ა
ეკლესიებთან	ეკლესი ებთან
მასწავლებლად	მასწავლებლ ად
რეჟიმში	რეჟიმ ში
მონოგამია	მონო გამ ია
სამნიტი	სამნიტ ი
მდგომი	მდგომ ი
გერმანიის	გერმანი ის
კოლექტივმა	კოლექტი ვ მა
მოსული	მოსულ ი
იუსტინიანე	იუსტინიანე
შეამსუბუქა	შეა მსუბუქ ა
შტურმის	შტურმ ის
ციციანოვი	ციციანოვ ი
უდავოა	უდავო ა
კარადის	კარად ის
ლეიკერსი	ლეიკერ სი
მჯდარი	მჯდარ ი
თაუნში	თაუნ ში
ნათესაობას	ნათესა ობას
არახელსაყრელი	არა ხელსაყრ ელი
აძლიერებდა	ა ძლიერ ებდა
ქალიშვილ	ქალიშვილ
შემოუნახავს	შემო უნახავ ს
დალევის	და ლევ ის
სახელმწიფოთაშორისი	სახელმწიფო თაშორის ი
რუს	რუს
რეგულირების	რეგულირ ების
სიმსივნის	სიმსივნ ის
ასპექტების	ასპექტ ების
ეპისტოლე	ეპისტოლ ე
შეჯიბრი	შეჯიბრ ი
კოლოსი	კოლოს ი
დაკვირვებას	და კვირვებ ას
გადმოასვენეს	გადმო ასვენ ეს
გარდაცვლილი	გარდა ცვლილ ი
კვერცხუჯრედი	კვერცხ უჯრედ ი
