იტალიასთან	იტალი ასთან
დემოგრაფიის	დემოგრაფ იის
ოიდიპოსი	ოიდიპოს ი
პატრონები	პატრონ ები
უჩნდება	უჩნდ ება
სავოიის	სა ვოი ის
ღონისძიება	ღონისძიებ ა
ტაძრისათვის	ტაძრ ისათვის
გამოცხადდება	გამოცხად დება
ტყის	ტყ ის
ისმისო	ისმის ო
ემუშავა	ემუშავ ა
აშლილობა	აშლილობ ა
ძვლის	ძვლ ის
გაბრიელის	გა ბრიელ ის
აღსანიშნად	აღსა ნიშნ ად
ყიზილბაშებმა	ყიზილბაშ ებმა
ლაზერის	ლაზერ ის
ალენ	ალ ენ
გასცლოდა	გასც ლოდა
ენტონის	ენტონ ის
მთავრობისთვის	მთავრობ ისთვის
ცხადყო	ცხად ყო
გურიელების	გურიელ ების
მუქი	მუქ ი
სტუმრობის	სტუმრობ ის
ინტერთან	ინტერ თან
საკუთრებას	საკუთრებ ას
უხვადაა	უხვ ადაა
წინსვლას	წინსვლ ას
თავადი	თავად ი
სწავლობს	სწავლ ობს
გვიჩვენებს	გვიჩვენ ებს
დაზვერვა	დაზვერვ ა
ჯერარდმა	ჯერარდ მა
დამარცხება	დამარცხ ება
პეინს	პეინ ს
უსწორდება	უსწორ დება
მისეული	მ ისეული
სოკოს	სოკო ს
ბუბლეის	ბუბლე ის
ხვრელს	ხვრელ ს
ჰოლის	ჰოლ ის
ქვას	ქვ ას
ფარავენ	ფარ ავენ
გამოგზავნილ	გამოგზავნ ილ
გაცვლა	გაცვლ ა
მიეძღვნა	მი ეძღვნ ა
მეფისაგან	მეფ ისაგან
სამსართულიანი	სამ სართულ იანი
სტრატოვულკანი	სტრატო ვულკან ი
ლოიდი	ლოიდ ი
შთამომავლებად	შთამომა ვლებ ად
მაისისთვის	მაის ისთვის
კრებდა	კრებ და
ნაწარმოებს	ნაწარმოებ ს
ემოციურობა	ემოცი ურობა
მესხები	მესხ ები
წამოწეული	წამო წეულ ი
ჩენდლერის	ჩენდლერ ის
მოკრძალებულ	მოკრძალ ებულ
ისვრიან	ისვრ იან
მიშა	მი შა
გიმნაზიას	გიმნაზი ას
განიხილავენ	განიხილ ავენ
ყურეში	ყურ ეში
თუ	თუ
ტენოჩტიტლანი	ტენოჩტიტლანი
აალტოს	აალტ ოს
რეაქცია	რეაქცი ა
სამწევროვანი	სამ წევრ ოვანი
აღმოჩნდეს	აღმოჩნ დეს
დიზრაელი	დიზრაელ ი
აღიარებს	აღიარ ებს
შვებულება	შვებულ ება
ტირენიის	ტირენ იის
უჯრედული	უჯრედ ული
ოჯიბვე	ოჯიბვ ე
ნაჩვენები	ნაჩვენებ ი
შეძრა	შე ძრა
თავისუფლებაზე	თავისუფლებ აზე
გადაბმული	გადა ბმულ ი
შეუდარებელი	შეუ დარ ებელი
ენებად	ენ ებად
სოროებში	სორო ებში
გლდანისკენ	გლდან ისკენ
საზღვრისპირა	საზღვრ ისპირა
ველზე	ველ ზე
სანაპირო	სანაპირო
წამოწყება	წამოწყ ება
აქვეყნებენ	აქვეყნ ებენ
ზღაპრები	ზღაპრ ები
ზოგიერთში	ზოგიერთ ში
ენობრივი	ენ ობრივი
შეამჩნიეს	შე ამჩნი ეს
ცნობდნენ	ცნობ დნენ
ლეგალურ	ლეგალურ
დაენიშნა	დაე ნიშნ ა
დაპყრობამ	დაპყრობ ამ
გადახალისების	გადა ხალის ების
ქრომოსომების	ქრომოსომ ების
ანტონიუს	ანტონიუს
შემზარავი	შემზარავ ი
მანტიიდან	მანტი იდან
საარქივო	სა არქივ ო
არხებით	არხ ებით
თვალების	თვალ ების
მიემგზავრებიან	მიე მგზავრ ებიან
გაერთიანებულ	გაერთიანებ ულ
კანონზომიერებებს	კანონ ზომიერ ებებს
მოლაპარაკებებში	მო ლაპარაკებ ებში
შუამავალი	შუამავალ ი
მისწრაფებებს	მისწრაფებებ ს
მეთაური	მეთაურ ი
მთავრობასა	მთავრობ ასა
ოცდასამი	ოცდა სამ ი
თავშესაფარში	თავშესაფ არ ში
პრო	პრო
ელით	ელ ით
ციალი	ცი ალი
კათედრალური	კათედრ ალური
ტენდენციების	ტენდენცი ების
ლითონისაგან	ლითონ ისაგან
მაღალგანვითარებული	მაღალ განვითარებ ული
იტანჯებოდა	იტანჯ ებოდა
ნაწილებსა	ნაწილ ებსა
დახრილი	დახრილ ი
რომელიც	რომელ იც
შებრძოლებოდა	შე ბრძოლ ებოდა
სახასიათო	სა ხასიათ ო
ფაღავა	ფაღავ ა
საზოგადოებათა	საზოგადოებ ათა
ცვლილების	ცვლილებ ის
ნიკი	ნიკ ი
მთლიანობა	მთლიან ობა
რიტუალებში	რიტუალ ებში
ჰკვეთს	ჰკვეთ ს
მატერიკის	მატერიკ ის
ბოლესლავ	ბოლესლავ
მშვიდობიან	მშვიდობ იან
ბორის	ბორ ის
ჩეროკების	ჩეროკ ების
დადგენის	დადგენ ის
ნიმუშით	ნიმუშ ით
საყვირები	სა ყვირ ები
შეასრულოს	შე ასრულ ოს
გამოყვანის	გა მოყვან ის
განუყრელად	განუყრ ელად
შარდენი	შარდ ენი
დაწესება	დაწეს ება
პრობლემად	პრობლემ ად
მავრიტანიის	მავრიტან იის
ოქტომბერში	ოქტომბერ ში
გრაფიკაზე	გრაფიკ აზე
მაკედონელებს	მაკედონ ელებს
გაზეთისთვის	გაზეთ ისთვის
მაჭავარიანი	მაჭავარ იანი
ექსპერიმენტი	ექსპერიმენტ ი
ზაქათის	ზაქათ ის
სამღვდელოებამ	სა მღვდელო ებამ
შინაგანი	შინაგან ი
უძლებს	უძლ ებს
მყინვარზე	მყინვარ ზე
ფრთხილად	ფრთხილ ად
მედისონ	მედი სონ
დაშორებული	დაშორ ებული
სალაროს	სა ლარ ოს
ტოსკანას	ტოსკან ას
აუზებში	აუზ ებში
ორატორია	ორატორ ია
ელისი	ელის ი
კირკ	კირკ
კუბის	კუბ ის
მოწყობილობაა	მოწყობილობ აა
იერარქიული	იერარქი ული
გადაცემულ	გადაცემ ულ
თანაშემწედ	თანაშემწ ედ
ტელეარხ	ტელეარხ
ჩეჩენი	ჩეჩენ ი
სადღეღამისო	სა დღეღამ ისო
იქ	იქ
პროდიუსერებმა	პროდიუსერ ებმა
სენეგალში	სენეგალ ში
პროვინციებიდან	პროვინცი ებიდან
ნაპირიდან	ნაპირ იდან
საკონტინენტთაშორისო	სა კონტინენტ თაშორისო
სპექტრით	სპექტრ ით
აკვირდებოდნენ	აკვირ დებოდნენ
აეროდრომი	აეროდრომ ი
ინდიელები	ინდიელ ები
ჩადენილი	ჩა დენ ილი
შერთო	შერთ ო
ოსკარ	ოსკარ
სამმა	სამ მა
ბერები	ბერ ები
ფერმერები	ფერმერ ები
ზომას	ზომ ას
მოკვეთის	მო კვეთ ის
მომრგვალებული	მო მრგვალ ებული
ცდა	ცდ ა
შესრულება	შესრულებ ა
დათმობილი	დათმობ ილი
ისარგებლა	ისარგებლ ა
ნაწილობრივ	ნაწილ ობრივ
თბილისმა	თბილის მა
ვაჭრობასა	ვაჭრობ ასა
იაკუბ	იაკუბ
დანებების	დანებ ების
ვანდალები	ვანდალებ ი
სამეფოებში	სამეფო ებში
სვამენ	სვამ ენ
ნაადრევად	ნაადრევ ად
ხანძარმა	ხანძარ მა
სალი	სა ლ ი
კორპუსის	კორპუს ის
ბოსნიელ	ბოსნიელ
იმისგან	იმ ისგან
საგვარეულოდან	საგვარეულ ოდან
გილმორი	გილმორ ი
დიდებულ	დიდებულ
მილიარდამდე	მილიარდ ამდე
კარლუშ	კარლ უშ
გაგება	გაგებ ა
პიტერის	პიტერ ის
მოიყვანა	მო იყვან ა
გადაურჩა	გადაურჩ ა
უილისი	უილ ისი
უელსის	უელს ის
ორს	ორ ს
გაუგზავნა	გა უგზავნ ა
შეთავაზებით	შე თავაზ ებით
კრის	კრ ის
გასავლელად	გა სავლელ ად
მასაში	მას აში
ძლიერდებოდა	ძლიერ დებოდა
ჯეიმს	ჯეიმს
მორფი	მორფ ი
ადგილასაა	ადგილასა ა
უხეშ	უხეშ
ფასდება	ფას დება
გიტარების	გიტარ ების
კრისტოფერი	კრისტოფერ ი
მკვრივია	მ კვრივ ია
აბაი	აბაი
ავგუსტუსმა	ავგუსტუს მა
კოლუმბიას	კოლუმბ იას
გლახაკებს	გლახაკ ებს
სახედ	სახე დ
გუმბათისებრი	გუმბათ ისებრი
ხედვის	ხედვ ის
შეიარაღებაზე	შეიარაღ ებაზე
მედიჩი	მედიჩ ი
ალპინიზმის	ალპინ იზმის
გაჭირვებას	გა ჭირვებ ას
ზრუნვა	ზრუნვ ა
ნსდაპ	ნს დაპ
პროგიმნაზია	პრო გიმნაზი ა
აღორძინებისა	აღორძინ ებისა
ალბომიდან	ალბომ იდან
რაინი	რაინ ი
ვერაფერი	ვერაფერ ი
ბიზანტიელები	ბიზანტი ელები
გამოკვეთა	გამო კვეთ ა
დაიმკვიდრა	დაი მკვიდრ ა
იპარება	იპარ ება
ლეიდენის	ლეიდენ ის
მზისა	მზ ისა
ეკლესიისგან	ეკლესი ისგან
მაფიის	მაფი ის
ცხოვრებაში	ცხოვრებ აში
იზრუნებდა	იზრუნ ებდა
თავისით	თავის ით
შენდა	შენ და
დეკრეტი	დეკრეტ ი
ვაჭრობისათვის	ვაჭრობ ისათვის
ჩარკვიანი	ჩარკვიან ი
ჰოლი	ჰოლ ი
გაცემის	გაცემ ის
ნიკოს	ნიკ ოს
მი	მი
აქტი	აქტ ი
ბანაბას	ბანაბ ას
მიზანმიმართულად	მიზან მიმართ ულად
ჯაზისა	ჯაზ ისა
მხარისა	მხარ ისა
კათოლიკები	კათოლიკ ები
პარტნიორების	პარტნიორ ების
შეესრულებინა	შეესრულ ებინა
იკურთხა	იკურთხ ა
მონაკვეთებში	მო ნაკვეთ ებში
ფილოსოფიაში	ფილოსოფი აში
ასოთი	ას ოთი
ტირაჟი	ტირაჟ ი
გაბნეულ	გაბნეულ
ერთადერთი	ერთადერთ ი
სტრასბურგის	სტრასბურგ ის
ტორტი	ტორ ტი
შარვაშიძეთა	შარვაშიძე თა
გამოიყო	გამოიყო
უცხო	უცხო
უზრუნველყოფის	უზრუნველ ყოფ ის
შურისძიებას	შურის ძიებ ას
გამოეცათ	გამო ეც ათ
შეუცვლელად	შე უცვლელ ად
ბრძოლებს	ბრძოლ ებს
მუზეუმისთვის	მუზეუმ ისთვის
ქცეულ	ქცეულ
ორიგინალურია	ორიგინალ ურია
დაეკრა	დაე კრ ა
ბუნებრივმა	ბუნებრივ მა
აღრიცხვას	აღრიცხვ ას
კელნი	კელ ნი
გავრცელებული	გავრცელ ებული
სვეტლანა	სვეტლან ა
საშუალი	საშუალ ი
იხევდა	იხევ და
სასახლეც	სასახლ ეც
აზრები	აზრ ები
ცოდვების	ცოდვ ების
აიაქსს	აიაქს ს
ბენდის	ბენდ ის
თვალშისაცემი	თვალში საცემ ი
ასახავდა	ასახ ავდა
გეოგრაფთა	გეოგრაფ თა
მიულერის	მიულერ ის
მცემ	მცემ
ბაკალავრის	ბაკალავრ ის
საკინძები	სა კინძ ები
რელიეფია	რელიეფ ია
შეკუმშული	შე კუმშ ული
შეცვლა	შეცვლ ა
ნალი	ნ ალი
მიწათმფლობელი	მიწათმფლობელ ი
ბოქს	ბო ქს
ღამით	ღამ ით
აღასრულებდა	აღ ასრულ ებდა
სლავები	სლავ ები
დააგროვა	და აგროვ ა
ნაწილშიც	ნაწილ შიც
გამჭვირვალეა	გამჭვ ირვალ ეა
მეტამორფოზი	მეტა მორფოზ ი
საბუნებისმეტყველო	სა ბუნების მეტყველო
თვითმფრინავია	თვით მფრინავ ია
ფუძის	ფუძ ის
ტომეული	ტომე ული
სამყაროში	სამყარო ში
პრეზენტაციის	პრეზენტ აციის
მათგანს	მათგან ს
ჩაებნენ	ჩა ებ ნენ
გულიტი	გულიტ ი
ცივილიზაციებს	ცივილიზაცი ებს
ფარსმან	ფარსმან
ალფონსომ	ალფონს ომ
მოაბეს	მო აბ ეს
საბჭოურ	საბჭო ურ
ცხინვალში	ცხინვალ ში
საბჯენი	საბჯენ ი
უზრუნველყოფა	უზრუნველ ყოფ ა
ირლანდია	ირლანდი ა
გამოცემები	გამოცემ ები
ორკები	ორკ ები
ვირუსული	ვირუს ული
პოსტზე	პოსტ ზე
მენეჯმენტს	მენეჯმენტ ს
კომპოზიტორი	კომპოზიტორ ი
მიმაგრებული	მი მაგრ ებული
ხეობებში	ხეობ ებში
გლარუსისა	გლარუს ისა
ციტოპლაზმაში	ციტო პლაზმ აში
ფორმის	ფორმ ის
მეგობრის	მეგობრ ის
სასჯელაღსრულების	სასჯელ აღსრულ ების
შედეგებით	შედეგ ებით
შიმშილისგან	შიმშილ ისგან
ჩაატარებდა	ჩა ატარ ებდა
მხედველობაში	მხედველ ობაში
ჰუსიტების	ჰუსიტ ების
მარველის	მარველ ის
სდებს	სდ ებს
მარჯანიშვილმა	მარჯანიშვილ მა
სოციოლოგია	სოციოლოგი ა
ლარი	ლარ ი
რიგობითი	რიგ ობითი
სირთულეების	სირთულე ების
სხივური	სხივ ური
ნუკრის	ნუკრ ის
წყალტუბო	წყალ ტუბო
მკაცრ	მკაცრ
წყლით	წყლ ით
შუმანის	შუ მან ის
ბალეარის	ბალეარ ის
ტირაჟით	ტირაჟ ით
ქედებს	ქედ ებს
ფერის	ფერ ის
ავგუსტ	ავგუსტ
შეურიგებელი	შე ურიგ ებელი
ტრანსცენდენტური	ტრანსცენდენტ ური
მანერითა	მანერ ითა
სტატიაში	სტატი აში
ცილის	ცილ ის
შედეგებიც	შედეგ ებიც
იურისპრუდენციას	იურისპრუდენცი ას
აღემატებოდეს	აღემატ ებოდეს
აღდგენის	აღდგენ ის
სახლთუხუცესი	სახლ თუხუცესი
მასალაა	მასალ აა
მოლეკულის	მოლეკულ ის
ჯაზის	ჯაზ ის
ბორნით	ბორნ ით
ჰიტლერის	ჰიტლერ ის
მეშვეობითაც	მეშვეობ ითაც
ენათმეცნიერული	ენათმეცნიერ ული
კონსერვატორებს	კონსერვატორ ებ ს
შეძლებდნენ	შეძლ ებდნენ
გლუვი	გლუვ ი
ნისლეულის	ნისლეულ ის
გადაწყვეტილებაში	გადაწყვეტილებ აში
არენაზე	არენ აზე
მინერალები	მინერალ ები
შეეცადეო	შე ეცად ეო
პატრიოტულმა	პატრიოტ ულმა
გრანადა	გრანად ა
ჯგუფებიდან	ჯგუფ ებიდან
ზედაპირიდან	ზედაპირ იდან
მსხვერპლთა	მსხვერპლ თა
ასაღებად	ა საღებ ად
მდებარეობისა	მდებარე ობისა
დაქვრივებული	და ქვრივ ებული
მეჩეთად	მეჩეთ ად
მთავარსარდლად	მთავარ სარდლ ად
ცდილობდა	ცდილობ და
ღამურები	ღამურ ები
მოვალეობასაც	მოვალეობ ასაც
ვარგისიანობის	ვარგის იანობის
სახეობებთან	სახეობ ებთან
სათაური	სათაურ ი
სივილ	სივ ილ
თვისებებსა	თვისებ ებსა
აღიარებული	აღიარ ებული
პრემიერა	პრემიერ ა
ერლის	ერ ლის
გადაღმა	გა დაღ მა
გაწევრიანებული	გაწევრიან ებული
ტექნოლოგიებით	ტექნოლოგი ებით
ფურცლის	ფურცლ ის
ვაკანსიაზე	ვაკან სი აზე
იმპერიასა	იმპერი ასა
სპორებით	სპორ ებით
ჩინურმა	ჩინ ურმა
კარებს	კარ ებს
დერეფანი	დერეფ ან ი
ქვირითს	ქვირით ს
ნაშრომისა	ნაშრომ ისა
ასაკზე	ასაკ ზე
ამგვარმა	ამგვარ მა
ოსმალეთი	ოსმალეთ ი
ტორპედოში	ტორპედ ოში
სრიალის	სრიალ ის
ციხესიმაგრეს	ციხესიმაგრ ეს
კლარკის	კლარკ ის
დასასრულისა	და სასრულ ისა
შინა	შინ ა
მონანიების	მო ნანი ების
პრეზიდენტია	პრეზიდენტ ია
განმტკიცებისა	განმტკიც ებისა
გარიცხეს	გა რიცხ ეს
შეტევები	შეტევ ები
ვსაუბრობთ	ვ საუბრ ობთ
რომლისთვისაც	რომლ ისთვისაც
სამარაგო	სა მარაგ ო
თეატრით	თეატრ ით
შიშობდა	შიშ ობდა
ენებში	ენ ებში
წყაროებს	წყარო ებს
ფრენს	ფრენ ს
ძიუდო	ძიუდო
იაპონია	იაპონ ია
ადგილობრივები	ადგილობრივ ები
კომპრომისი	კომპრომის ი
დაჰყვეს	დაჰყვ ეს
აჩქარებას	აჩქარ ებას
საკურთხეველში	სა კურთხევ ელში
აუქმებს	ა უქმ ებს
მოიცავდნენ	მო იცავ დნენ
ლეიბორისტული	ლეიბორ ისტული
შავკანიანების	შავკანიან ების
გადახლართული	გადა ხლართ ული
თრგუნავს	თრგუნ ავს
კონსტიტუციურ	კონსტიტუცი ურ
როკის	როკ ის
ავანგარდი	ავანგარდ ი
კალთიდან	კალთ იდან
ქვაკუთხედი	ქვაკუთხედ ი
უეიდის	უეიდ ის
წყალზე	წყალ ზე
ბლოკადაში	ბლოკად აში
გადაუარა	გადა უარ ა
კონფესიის	კონფესი ის
განცალკევებულად	გა ნცალკევებ ულად
ზაფხულიდან	ზაფხულ იდან
მიცვალების	მ იცვალ ების
საავტობუსო	სა ავტობუს ო
სერიალის	სერიალ ის
ადამიანებთან	ადამიან ებთან
თანამდებობიდან	თანამდებ ობიდან
დაესაჯა	დაე საჯ ა
ფესტივალი	ფესტივალ ი
განხრით	განხრ ით
ექსტრემალური	ექსტრე მ ალური
მომენტისთვის	მომენტ ისთვის
ჩუის	ჩუ ის
თანამედროვეობაში	თანამედრო ვე ობაში
მითქვამს	მი თქვამ ს
ჭამდნენ	ჭამ დნენ
გლეხურ	გლეხ ურ
ფლანგებიდან	ფლანგ ებიდან
აღბეჭდილია	აღბეჭდილ ია
ენტერპრაიზი	ენტერპ რაიზ ი
სააკაძის	სააკაძ ის
დაარსებულმა	დაარსებ ულმა
აღებების	აღებ ების
დასამარცხებლად	დასა მარცხ ებლად
ფინალი	ფინალ ი
ბილიკზე	ბილიკ ზე
შემუშავებაში	შემუშავ ებაში
მტევნისებრ	მტევნ ისებრ
დამზადებას	დამზად ებას
მოკვდება	მოკვდ ება
ტერმინია	ტერმინ ია
მეცნიერებების	მეცნიერებ ების
გამოფენებს	გამოფენ ებს
მამაცი	მამაც ი
განთავისუფლება	განთავისუფლ ება
ყაზბეგმა	ყაზბეგ მა
ფერადოვანი	ფერად ოვანი
კამერა	კამერ ა
მემარჯვენეების	მე მარჯვენ ეების
ტორესის	ტორეს ის
დაგროვილი	დაგროვ ილი
სამსხმელო	სამ სხმელ ო
ავტომატურ	ავტომატ ურ
დაუმარცხებელი	დაუ მარცხ ებელი
წესდებით	წესდ ებით
ფილიპეს	ფილიპ ეს
მეცენატი	მეცენატ ი
ვაჟების	ვაჟ ების
რესპუბლიკურ	რესპუბლი კურ
ტერასებიანი	ტერას ებიანი
სალექსო	სა ლექს ო
დავენპორტმა	დავენპორტ მა
საილუსტრაციო	სა ილუსტრაცი ო
საალყო	სა ალყ ო
ვანისა	ვან ისა
ფეხების	ფეხ ების
ლოლუა	ლოლუ ა
ტილოს	ტილო ს
ახდენდა	ახდენ და
განკარგულება	განკარგულებ ა
ერთხელაც	ერთხელ აც
წვეროები	წვერ ოები
შეიტანოს	შე იტან ოს
არენაში	არენ აში
დაიხოცა	დაიხოც ა
მიექცა	მი ექც ა
შესაძლებლობების	შესაძლებლო ბ ების
ფერმის	ფერმ ის
ვაჟიშვილი	ვაჟიშვილ ი
ინსტინქტი	ინსტინქტ ი
სიწმიდე	სი წმიდ ე
ავრცელებს	ავრცელ ებს
შორიდან	შორ იდან
უმასპინძლებს	უ მასპინძლ ებს
ძეგლში	ძეგლ ში
ლიკა	ლიკ ა
ჰანოვერში	ჰანოვერ ში
ფირები	ფირ ები
ერეოდნენ	ერ ეოდნენ
მიუღიათ	მიუღ იათ
იზრდება	იზრდ ება
ჰოლდინგი	ჰოლდინგ ი
ისრაელს	ისრაელ ს
ფანჯრებით	ფანჯრ ებით
ნაოჭები	ნაოჭ ები
გადიდებული	გა დიდებულ ი
იძულებით	იძულ ებით
აღმშენებლობის	აღ მშენებლობ ის
კლასის	კლას ის
მეურნეობით	მეურნეობ ით
აგებდნენ	აგებ დნენ
მარკოს	მარკ ოს
გაფართოებასთან	გაფართო ებასთან
კობის	კობი ს
მაღალანაზღაურებადი	მაღალ ანაზღაურ ებადი
პრობლემაც	პრობლემ აც
რუსეთისათვის	რუსეთ ისათვის
ლეიბლ	ლეიბლ
აკაკი	ა კაკ ი
ინტერაქტიული	ინ ტერაქტ იული
ლაბრადორის	ლაბრადორ ის
გენეტიკის	გენეტიკ ის
უცხოელთა	უცხო ელთა
აკავებდა	აკავ ებდა
კავშირგაბმულობის	კავშირგაბმულ ობის
სამკლაური	სამ კლა ური
მერაბ	მერაბ
დებდა	დ ებდა
ფიზიკისა	ფიზიკ ისა
სართავი	სართავ ი
წერტილზე	წერტილ ზე
ჰამბურგი	ჰამბურგ ი
ტაიმში	ტაიმ ში
ხაზოვანი	ხაზ ოვანი
უსამართლოდ	უსამართლ ოდ
დააკავშირებს	და აკავშირ ებს
აქაველთა	აქავ ელთა
დაუფლებოდა	დაუფლებ ოდა
წმ	წმ
იბერთა	ი ბერ თა
გრენლანდიას	გრენლანდი ას
ურთიერთობა	ურთიერთობ ა
სიძველით	სიძველ ით
პარფიუმერიასა	პა რფიუმერი ასა
უსაფრთხო	უსაფრთხო
ბირნი	ბირ ნი
ფერმების	ფერმ ების
გაზვიადებული	გა ზვიად ებული
გვინეა	გვინე ა
აღწევდეს	აღწევ დეს
თმით	თმ ით
წარმოვიდგინოთ	წარმოვიდგინ ოთ
მუშაობაში	მუშაობ აში
შთაგონება	შთაგონ ება
ორსავე	ორსა ვე
ორგვარია	ორგვარ ია
კერპები	კერპ ები
ალასკა	ალასკ ა
ავტონომია	ავტონომი ა
ახალგაზრდულ	ახალგაზრ დ ულ
სნუპი	სნუპ ი
სააგარაკო	სა აგარაკ ო
ქვეყნებმა	ქვეყნ ებმა
მოზიდვას	მო ზიდვ ას
გამომხატველია	გამო მხატველ ია
უნგრეთში	უნგრ ეთში
რუფუს	რუ ფუ ს
კაპიტელები	კაპიტელ ები
წოვის	წოვ ის
თემატურ	თემატურ
ლაზიკაში	ლაზიკ აში
სტუდენტები	სტუდენტ ები
ყანა	ყან ა
ფარაონს	ფარაონ ს
ღმერთებისა	ღმერთ ებისა
მკაცრმა	მკაცრ მა
ფიტარეთის	ფიტარეთ ის
ფლორენცია	ფლორენცი ა
შემოსულ	შემო სულ
დედობრივი	დედ ობრივი
დემოგრაფიული	დემოგრაფ იული
ისრაელში	ისრაელ ში
მონაწილეობით	მონაწილეობ ით
დახმარებოდნენ	დახმარებ ოდნენ
მილების	მილ ების
პროდუქტს	პროდუქტ ს
ალკოჰოლურ	ალკოჰოლ ურ
გაგრძელებას	გა გრძელებ ას
შტატებთან	შტატ ებთან
აღნიშნულ	აღნიშნ ულ
ორთქლი	ორთქლ ი
წინაპარს	წინაპარ ს
გარდაცვლილნი	გარდაცვლილ ნი
თაღების	თაღებ ის
დაკარგეს	და კარგ ეს
ლინგვისტურ	ლინგვისტ ურ
კოლხიდაში	კოლ ხიდაშ ი
კონვერტირებადი	კონვერტ ირებადი
ეგნატე	ეგნატ ე
ბასრი	ბასრ ი
მაგისტრატი	მაგისტრატ ი
ღელე	ღელ ე
ფაქტებს	ფაქტ ებს
ბერგენში	ბერგენ ში
განმარტებით	განმარტ ებით
ახალშობილს	ახალშობი ლ ს
ნაციონალისტთა	ნაციონალ ისტთა
ხელნაწერის	ხელ ნაწერ ის
მარტოსული	მარტოსულ ი
მანიპულირება	მანიპულირებ ა
ინდიანაპოლის	ინდიანა პოლის
ხმარებაშია	ხმარებ აშია
დატვირთვის	დატვირთვ ის
მერაბიკოს	მერაბ იკოს
მრევლს	მრევლ ს
ეთნონიმი	ეთნ ონიმი
შეინახა	შე ინახ ა
ბოროტებას	ბოროტ ებას
წამყვანად	წამყვან ად
ბორჯომი	ბორჯომ ი
უწევდათ	უწევ დათ
შემსრულებელთა	შემსრულებ ელთა
გამოიყოფოდა	გამო იყოფ ოდა
აზრით	აზრ ით
ისლამს	ისლამ ს
სპიკერი	სპიკერ ი
ქალებიც	ქალ ებიც
განასხვავებს	განა სხვავ ებს
მონათვაჭრობა	მონათვაჭრ ობა
წარმოაჩინა	წარმო აჩინ ა
მოპირკეთებულია	მოპირკეთებ ულია
დაეშვა	და ეშვ ა
მარტინ	მარტინ
თაობაში	თაობ აში
გეოქიმიური	გეო ქიმი ური
ძებნას	ძებნ ას
რობოტები	რობოტ ები
შერლოკ	შერლოკ
გამომწვევი	გამო მწვევ ი
კაროლინგების	კაროლინ გების
დაკვირვებათა	დაკვირვებ ათა
დმანისი	დმანის ი
აძლევდა	აძლევ და
მსროლელი	მსროლელ ი
მანის	მან ის
მსმენელთა	მსმენელ თა
ოპერის	ოპერ ის
არგუმენტი	არგუმენტ ი
მცხოვრებლების	მცხოვრებ ლების
ფსიქიკის	ფსიქიკ ის
შენობა	შენობ ა
ხელოვნებაშიც	ხელოვნებ აშიც
ოპერაციულ	ოპერაცი ულ
სადავეები	სადავე ები
ღვთიური	ღვთ იური
ერთმანეთისგან	ერთმანეთ ისგან
ჩაეგდო	ჩაეგდ ო
წინააღმდეგობების	წინააღმდეგ ობ ების
ამთავრებს	ამთავრ ებს
დრეკად	დრეკად
საკვებად	საკვებ ად
შუახანებში	შუა ხან ებში
არსენალს	არსენ ალს
სჯერა	სჯერ ა
გუნდ	გუნდ
განმარტებულია	განმარტ ებულია
გახადონ	გახად ონ
აღმაშენებელი	აღმაშენე ბელ ი
პატარას	პატარ ას
სპონსორი	სპონსორ ი
წარდგენილ	წარდგენ ილ
მასური	მას ური
შესაქმის	შე საქმ ის
მაგალითისათვის	მაგალით ისათვის
მაღალშემოსავლიანი	მაღალ შემოსავლ იანი
ესპანეთიდან	ესპანეთ იდან
საუნივერსიტეტო	საუ ნივერსიტეტ ო
ჯონსონმა	ჯონ სონმა
არტემიდეს	არტემიდ ეს
მედგრად	მედგრ ად
ხაზარების	ხაზარ ების
პროტოტიპის	პროტოტიპ ი ს
ჯუჯიდან	ჯუჯ იდან
კოშკიდან	კოშკ იდან
ნახატებს	ნახატ ებს
ლორდ	ლორდ
შემოინახა	შემო ინახ ა
იენის	ი ენის
იონა	იონ ა
ტრადიციებიდან	ტრადიცი ებიდან
წითელს	წითელ ს
ბავშვისთვის	ბავშვ ისთვის
თერაპიული	თერაპ იული
ჯედაის	ჯედა ის
კანონზომიერების	კანონ ზომიერ ების
განურჩევლად	გან ურჩევ ლად
ნასოფლარ	ნასოფლარ
ტიციანმა	ტიციან მა
ამბოხებულებმა	ამბოხებულ ებმა
ნასახლარი	ნასახლარ ი
ხრამის	ხრამ ის
სანაპიროებთან	სანაპირო ებთან
ორგანიზმებისა	ორგანიზმ ებისა
უილიამმა	უილიამ მა
დაკარგული	დაკარგულ ი
უნივერსიტეტთან	უ ნივერსიტეტ თან
მიუთითებდა	მიუთითებ და
მარგველაშვილი	მარგველ აშვილი
აღწერილობით	აღწერილობ ით
გადაგდება	გადა გ დება
ესხმოდა	ესხმ ოდა
განსაზღვრას	განსაზღვრ ას
ჩაუყენეს	ჩა უყენ ეს
საკანონმდებლო	სა კანონ მდებლო
წვეულებას	წვეულ ებას
მინტაკა	მინტაკ ა
ჭაობს	ჭაობ ს
ბიოსფერული	ბიოსფერ ული
დახმარებითაც	დახმარებ ითაც
რაიონები	რაიონ ები
სიმტკიცით	სიმტკიც ით
არტურის	არტურ ის
ჯარებში	ჯარ ებში
გაცვლით	გაცვლ ით
ხაზია	ხაზ ია
პერიკლეს	პერ იკლ ეს
