იტალიასთან	იტალი ასთან
ციციშვილის	ციციშვილი ს
უწოდა	უწოდ ა
ჯვრით	ჯვრ ით
მანუელა	მანუელ ა
რეკონკისტის	რეკონ კისტის
გადაშენებულ	გადაშენ ებულ
ცხოველებია	ცხოველ ები ა
ხ	ხ
ქურთების	ქურთ ების
აპიანე	აპიანე
პროდიუსერს	პროდიუსერ ს
დღეა	დღე ა
გროს	გროს
ფრთის	ფრთ ის
რესურსებით	რესურს ებით
პალატისაგან	პალატ ისაგან
ჟანგი	ჟანგი
ნოისი	ნო ის ი
პაპირუსის	პაპირუსი ს
იმპულსური	იმპულს ური
ნიანგის	ნიანგ ის
მერჩულეს	მერჩულე ს
დასასრულის	დასასრულ ის
მიანიშნებდა	მიანიშნ ებდა
ფარი	ფარ ი
მაჩვენებელს	მაჩვენებელ ს
ავტობუსების	ავტობუს ების
გზებისა	გზ ებისა
ინკებს	ინკ ებს
გადაუკეთებიათ	გადა უკეთებიათ
რქოსან	რქოსან
ხელისა	ხელ ისა
კოტეს	კოტე ს
მაგრად	მა გრად
ენფილდზე	ენ ფილდ ზე
ანისში	ანის ში
პირველიდან	პირველ იდან
ნებართვის	ნებართვ ის
გამწვავება	გამწვავ ება
მენგ	მენგ
დანით	დან ი თ
საიდუმლოებით	საიდუმლო ებით
ფსიქოლოგიურ	ფსიქოლოგი ურ
გაყოლებით	გაყოლ ებით
ხერხემლიან	ხერხემ ლიან
საყდარი	საყდარ ი
სიღრმეა	სიღრმე ა
წარმონაქმნების	წარმონაქმნ ების
იჯდა	ი ჯდა
არეულია	არე ულია
ოჯახთა	ოჯახ თა
მაჰმადიანები	მაჰმად იან ები
შვედეთის	შვედეთ ის
მსოფლიოსათვის	მსოფლიო სათვის
აღდგენით	აღდგენ ით
გამოსადეგია	გამოსადეგ ია
ზუგდიდი	ზუგდიდ ი
ჟინი	ჟინ ი
მოწაფეებს	მოწაფე ებს
განკუთვნილი	განკუთვნილ ი
ფაშა	ფაშა
შერეულ	შერეულ
ახლადდაარსებულ	ახლად და არსებულ
ვლადისლავის	ვლადისლავ ის
დოცენტი	დოცენტ ი
ებს	ებს
ოცნებას	ოცნებ ას
იკეთებენ	იკეთ ებენ
დაპყრობისა	დაპყრობ ის ა
მერყეობს	მერყე ობს
ცხრიდან	ცხრ იდან
მცენარეში	მცენარე ში
რაბინ	რაბინ
ფსიქოლოგიაში	ფსიქოლოგი აში
ბარამიძე	ბარამიძე
ჟენევაში	ჟენევ აში
აღნიშნავს	აღნიშნავ ს
შიმპანზეებს	შიმპანზე ებს
შეწვავ	შე წვავ
ხარებს	ხარ ებს
გლობუსი	გლობუს ი
ლოჟები	ლოჟ ები
დატოტვილი	დატოტვილ ი
დაცვით	დაცვ ით
კარიესის	კარიესი ს
მარკას	მარკ ას
პრიალა	პრიალ ა
თემუჩინი	თემ უჩინ ი
ბრიუსი	ბრიუს ი
უწევდნენ	უწევ დნენ
არტილერია	არტილერ ია
კონვექცია	კონვექცი ა
მამაცობისათვის	მამაც ობისათვის
დაბრუნებამდე	დაბრუნ ებამდე
პროფესიონალ	პროფესი ონალ
შეაკეთებინა	შეაკეთ ებინა
დაწერას	დაწერა ს
ერისთავად	ერისთავ ად
მთიანეთს	მთიანეთ ს
მედიის	მედი ის
გარსები	გარს ები
ეგზემპლარად	ეგზემპლარ ად
მწვრთნელია	მწვრთნელ ია
პანკისის	პანკ ის ის
ერთიან	ერთიან
მიწასთან	მიწ ასთან
თითოეულმა	თითოეულ მა
მწერლად	მწერლ ად
აშკარად	აშკარა დ
გრანტი	გრანტ ი
თამაშების	თამაშ ების
რეზოლუცია	რეზოლუ ცია
სათაურიც	სათაურ იც
მონაწილეობამ	მონაწილე ობამ
კუნძულებთან	კუნძულ ებთან
არმიად	არმი ად
ფრესკები	ფრესკ ები
ილექება	ილექ ება
მეურნეობა	მეურნეობ ა
როსტომს	როსტომ ს
მაისში	მა ის ში
მდგომარეობდა	მდგომარეობ და
თარგმნას	თარგმნ ას
აკითხავს	ა კითხავს
დამყარებული	დამყარ ებული
მისწრაფებები	მისწრაფ ებები
მიიცვალა	მი ი ცვალა
ტომსკის	ტომ სკის
შეცდომას	შეცდო მას
წყალსა	წყალ სა
უძველესი	უძველეს ი
გაეგრძელებინა	გაეგრძელებინა
აზიარა	აზი არა
ინფლაციის	ინფლაცი ის
ენერგიულ	ენერგი ულ
კრიზისში	კრიზის ში
მორგოთის	მორგოთ ის
გადანაწილებას	გადანაწილ ებას
ასამბლეა	ასამბლე ა
ირანის	ირან ის
კონკრეტულად	კონკრეტულ ად
სწორს	სწორ ს
დაავადებულთა	დაავადებ ულ თა
მსგავსად	მსგავს ად
დუღაბის	დუღა ბის
ფრესკის	ფრესკ ის
ასულს	ას ულ ს
განსხვავებაა	განსხვავ ება ა
აღუდგნენ	აღუ დგნენ
დაარქვა	დაა რქვა
ვირს	ვირ ს
ჰაშიმოტოს	ჰა ში მოტოს
ლეგენდებს	ლეგენდ ებს
სწრაფვის	სწრაფვის
ასხამდნენ	ასხამ დნენ
ბეკის	ბეკი ს
ნაომი	ნაომი
მიდრეკილი	მიდრეკილ ი
პროგრესი	პროგრეს ი
საუკუნოვან	საუკუნ ოვან
არაღიარებული	არ აღიარებ ული
ჰარპერ	ჰარპერ
კორნელიუს	კორნელი უს
ეკიპაჟის	ეკიპაჟ ის
დიალექტით	დიალექტ ით
რაჭაში	რაჭ აში
გამყიდველის	გა მყიდველ ის
აშკარაა	აშკარა ა
მისულიყო	მი სულიყო
კონსტიტუცია	კონსტიტუცი ა
უოლტ	უოლტ
აღგზნება	აღ გზნებ ა
შეკრა	შეკრა
ჩემი	ჩემი
ვაჭრები	ვაჭრ ები
თავისმხრივ	თავის მხრივ
ჭრილობას	ჭრილობ ას
ძაფებს	ძაფ ებს
ააოხრა	ააოხრ ა
ცხენოსან	ცხენოსან
სიგნალს	სიგნალ ს
რტო	რტო
იერიქონის	იერი ქონ ის
მოოქროვილი	მო ოქრო ვილი
საპიენსის	საპიენსი ს
შერჩეულ	შერჩეულ
გადასულიყვნენ	გადასულ იყვნენ
ვო	ვო
პასუხისმგებლები	პასუხისმგებ ლები
ტილოები	ტილო ები
ტყუპისცალი	ტყუპ ის ცალ ი
რეინჯერსის	რეინჯერს ის
თავდამსხმელმა	თავდამ სხმელ მა
სიწმინდეს	სიწმინდე ს
აქტით	აქტ ი თ
ვაკეთებო	ვ აკეთებ ო
მეცხოველეობას	მეცხოველე ობას
სპორტში	სპორტ ში
ეწარმოებინა	ეწარმოებინა
ჩეჩნეთში	ჩეჩნ ეთში
ჰიუსტონ	ჰიუსტონ
ტუნისი	ტუნის ი
შვეიცარიის	შვეიცარი ის
ცხოველებსაც	ცხოველ ებსაც
დინ	დინ
შემცირდება	შემცირ დება
დამარხული	დამარხ ული
შემოყვანილია	შემო ყვანილია
სიცილის	სიცილი ს
მეორის	მეორ ის
პენჯაბის	პენჯა ბის
სიმდიდრისა	სიმდიდრ ისა
ჩინებული	ჩინ ებული
ვარიანტების	ვარიანტ ების
გამოძიება	გამოძიებ ა
თებერვალს	თებერვალ ს
ტიიას	ტიი ას
დიჯეის	დიჯეი ს
სხვადასხვა	სხვადასხვა
საამირო	საამირო
ხიდან	ხ იდან
ინფორმაციები	ინფორმ აციები
ჩაიტანეს	ჩა იტანეს
ხდიან	ხდიან
აორტის	ა ორ ტის
კვერცხებით	კვერცხ ებით
ორგვარი	ორგვარი
ინგლისელმა	ინგლისელ მა
დაფებზე	დაფ ებზე
ბერძენმა	ბერძენ მა
კომენტარები	კომენტარებ ი
ფეხბურთს	ფეხბურთ ს
რიტუალის	რიტუალ ის
ცხრილს	ცხრილ ს
ადასტურებს	ა დასტურ ებს
უცვლელი	უცვლელ ი
ფხიზლად	ფხიზლად
ოქტავის	ოქტავი ს
აკადემიის	აკადემი ის
ანდერძით	ანდერძ ით
ბუდეები	ბუდე ები
ლოქის	ლოქის
ხელსაწყოების	ხელსაწყოები ს
თაღლითი	თაღლით ი
პროპორციების	პროპორცი ების
შერწყმით	შერწყმ ით
გამიზნული	გა მიზნ ული
ეპისკოპოსის	ეპისკოპოს ის
ნაივაშის	ნაივაშ ის
გარემოზე	გარემო ზე
საბურველი	საბურველ ი
სტაბილური	სტაბილურ ი
ლივერპულში	ლივერპულ ში
ქვიშაზე	ქვიშ აზე
დამცველის	დამცველ ის
ოცდაცხრამეტი	ოცდა ცხრამეტ ი
პლანეტაზე	პლანეტ აზე
ბორცვიანი	ბორცვ იანი
ორგანიზაციულ	ორგანიზაცი ულ
სპასპეტი	სპას პეტი
იაზიდ	ი აზიდ
ქალაქისა	ქალაქ ის ა
მძლავრია	მძლავრ ია
დაგეგმილია	დაგეგმილ ია
მოშლილი	მო შლილი
სძლიეს	ს ძლი ეს
არბიტრი	არბიტრი
გუნდებთან	გუნდ ებთან
ბედნიერ	ბედნიერ
გრიგოლის	გრიგოლ ის
ნოვგოროდში	ნოვგოროდ ში
დაძახება	და ძახ ება
პორტუგალიის	პორტუგ ალი ის
დამოკიდებულნი	დამოკიდებულ ნი
ფასდაუდებელი	ფასდაუდ ებელი
წარმოდგება	წარმო დგება
მოიხსნა	მო იხსნა
მახასიათებელ	მა ხასიათებელ
მიეღწია	მიეღწია
მექის	მექ ის
საწინააღმდეგო	საწინააღმდეგო
ნაგებობების	ნაგებობ ების
მთისპირა	მთ ისპირა
მიმართეს	მიმართ ეს
სიასამურის	სიასამ ური ს
თვითმართველობის	თვით მართველ ობის
ლაპლანდიის	ლაპ ლანდიის
ლისის	ლის ის
უკავშირდება	უკავშირ დება
ვაგონების	ვაგონ ების
თავისებურებას	თავისებურ ებას
თვისი	თვისი
შესასრულებლად	შესასრულ ებლად
სპირალურ	სპირალურ
შეარყია	შე არყ ია
გადახრილი	გადახრ ილი
ნომრის	ნომრ ის
ერთიანად	ერთიან ად
რუსეთს	რუსეთ ს
ანჯელესში	ანჯელეს ში
სინონიმად	სინონიმ ად
კილიმანჯაროს	კილიმან ჯარ ოს
დიტრიხ	დიტრიხ
დაუბრკოლებლად	დაუბრკოლ ებლად
მრწამსის	მრწამსი ს
წააგეს	წააგ ეს
განკარგულების	განკარგულე ბის
ლამარა	ლამარ ა
მწვერვალია	მწვერვალ ია
ბუჩქბალახები	ბუჩქ ბალახ ები
გედების	გე დების
ლურჯ	ლურჯ
ინფრასტრუქტურას	ინფრა სტრუქტურ ას
პირველყოფილ	პირველყოფილ
გამოხატულებაა	გამოხატულება ა
კონტრაქტს	კონტრაქტ ს
მარტის	მარტ ის
ეწამნენ	ეწამნენ
ლინმა	ლინმა
დებდნენ	დ ებდნენ
ინდოეთის	ინდოეთ ის
რევკომის	რევკომ ის
ნერვიულობაზე	ნერვიულ ობაზე
დაემატება	დაე მატება
მოცულობით	მოცულ ობით
იმყოფება	იმყოფ ება
გამბიტი	გამბი ტი
ლორეს	ლორეს
აღმოჩენილა	აღმოჩენილ ა
ბრისტოლის	ბრისტოლ ის
ნატეხი	ნატეხ ი
ლიმბურგის	ლიმ ბურგის
იქმნა	იქმნ ა
მამათაგან	მამა თაგან
უზბეკეთში	უზბეკ ეთში
კიბე	კიბე
მძიმედ	მძიმე დ
საწინააღმდეგოდ	საწინააღმდეგო დ
შრომამ	შრომ ამ
ატომს	ატომ ს
ტრაქტატი	ტრაქტატ ი
ნიკოლაი	ნიკოლ ა ი
აფიქრებინებს	ა ფიქრებინებს
ჩემპიონთან	ჩემპიონ თან
შეალია	შე ალია
პიანინოზე	პიანინო ზე
ზუსტ	ზუსტ
დამცველები	დამცველ ები
დრამისა	დრამ ისა
ბუდიზმს	ბუდიზმ ს
მინით	მინ ით
ლევან	ლევან
კაპიტალიზმის	კაპიტალ იზმის
პოლონურად	პოლონურ ად
ბაგრატი	ბაგრატ ი
ბიზნესმენ	ბიზნესმენ
ალექსანდრიამ	ალექსანდრ იამ
ალჟირში	ალჟირ ში
აგების	აგების
მოტივირებული	მოტივ ირებული
მიმოსვლას	მი მოსვლა ს
ინგლისელ	ინგლისელ
ზღვას	ზღვ ას
ჩანაწერად	ჩანაწერ ად
ლექსებზე	ლექს ებზე
სოციალური	სოციალურ ი
როჯერსს	როჯერს ს
კუნინგი	კუნ ინგი
მესოპოტამიაში	მესოპოტამი აში
რის	რის
ლემი	ლემი
გადარჩენაში	გადარჩენ აში
ზალცბურგი	ზალცბურგ ი
კინგი	კინგ ი
გადასახლებას	გადასახლ ებას
მოძიებული	მოძიებ ული
სასარგებლო	სა სარგებლო
ფოტონი	ფოტონი
სახელდახელოდ	სახელ და ხელოდ
შექმნასთან	შექმნ ასთან
ნაწილით	ნაწილ ით
მნიშვნელობით	მნიშვნელობ ით
შეშინებული	შეშინ ებული
უზენაესმა	უზენაეს მა
მომღერალმა	მომღერალ მა
ეშმაკის	ეშმაკ ის
როგორს	როგორ ს
დანერგვა	დანერგ ვა
წლისაა	წლის აა
სულისკვეთება	სულისკვეთ ება
გახანგრძლივება	გა ხანგრძლი ვება
მასალისაგან	მასალ ისაგან
საფაშო	საფაშო
ვალს	ვალ ს
ნაკლებია	ნაკლებ ია
გადმოიღეს	გადმო იღეს
არიკა	არი კა
ატყობინებს	ა ტყობინ ებს
ოქსიდები	ოქსიდ ები
ტერიერი	ტერიერ ი
მაილზი	მაილზ ი
კამბოჯაში	კამბოჯ აში
სტოკჰოლმი	სტოკჰოლმ ი
მოემზადა	მოემზად ა
გაეხსნა	გა ეხსნა
კომედიას	კომედი ას
მსურველები	მსურველ ები
არსებულიყო	არს ებულიყო
კითხვისას	კითხვ ისას
უმუშევარი	უმ უშევარი
ქალისგან	ქალ ისგან
ხელოსანი	ხელ ოსანი
მეტიც	მეტ იც
ბაქანზე	ბაქან ზე
ჯარებთან	ჯარ ებთან
დღითიდღე	დღ ითი დღე
გადაღებული	გადაღებ ული
ჰაფნიუმის	ჰაფ ნიუმის
ქუირ	ქუირ
მთამსვლელი	მ თა მსვლელი
მთავრდება	მთავრ დება
წიგნისთვის	წიგნ ისთვის
და	და
ჯანსაღი	ჯანსაღ ი
წყვეტდა	წყვეტდა
ელისე	ელის ე
შალკე	შალკე
ფრთები	ფრთ ები
ფრაგმენტია	ფრაგმენტ ია
აღკვეცა	აღ კვეცა
თანამშრომლობით	თანამშრომლ ობით
კიევში	კიევ ში
დაგეგმეს	და გეგმეს
ტანკის	ტანკ ის
კრისტიან	კრისტიან
არდადეგებზე	არდადეგ ებზე
სიმაგრეში	სიმაგრე ში
დააპროექტა	დაა პროექტ ა
ფრინველთა	ფრინველ თა
ზამთარი	ზამთარ ი
ძირს	ძირ ს
ასოციაციების	ასოციაცი ების
ნგრევის	ნგრევ ის
კავშირებს	კავშირ ებს
სასტიკად	სასტიკ ად
მოუყარა	მოუ ყარა
ბრაზილიელები	ბრაზილიელ ები
სქესისა	სქეს ისა
ჟინვალის	ჟინვალი ს
გაივლიდა	გაივლ ი და
რაიონების	რაიონ ების
სენატს	სენატ ს
გაერთიანებულნი	გაერთიანებ ულნი
ბატონს	ბატონ ს
დაიმკვირდა	და ი მკვირ და
ოქტავიუსი	ოქტავი უსი
გამოუცხადებია	გამოუცხად ები ა
ინა	ი ნა
საკომპოზიციო	სა კომპოზიცი ო
გამოგონებამ	გამოგონებ ამ
მელოუნი	მელო უნ ი
თეძოები	თეძო ები
პორტრეტს	პორტრეტ ს
წინარე	წინა რე
ადამიანზე	ადამიან ზე
გაჯერებული	გაჯერებული
შეყვანით	შეყვან ით
მყოფ	მყოფ
გასულიყო	გა სულიყო
ქედები	ქედ ები
გლადიატორთა	გლადიატორ თა
ავღანეთი	ავღანეთი
ლაოსს	ლაოს ს
დაამარცხა	დაამარცხ ა
შიგთავსი	შიგთავსი
უხდიან	უ ხდიან
კილაძე	კილაძე
პრეტენდენტის	პრეტენდენ ტის
ანგელოზს	ანგელოზ ს
ელოდებოდნენ	ელო დებოდნენ
დაიძრა	დაიძრ ა
ამკობს	ამკობ ს
შემცველი	შემცველ ი
მოძიება	მოძიებ ა
პოლოს	პოლოს
ოთხეულის	ოთხეულ ის
გადააყენეს	გადა აყენეს
კონვენცია	კონვენც ი ა
ინტენსიურად	ინტენს ი ურად
საჭადრაკო	სა ჭადრაკ ო
ათენს	ათენ ს
გენერლების	გენერ ლების
ნელსონი	ნელსონ ი
ასომთავრულში	ას ომთავრულ ში
სელჩუკთა	სელჩუკ თა
კონსოლი	კონსოლ ი
ტელევიზორი	ტელევიზორ ი
პერიფერიული	პერიფერი ული
ვარჯიშზე	ვარჯიშ ზე
რაღაც	რაღაც
წრიდან	წრ იდან
თავადთა	თავად თა
მექსიკიდან	მექსიკ იდან
ეკორეგიონს	ეკო რეგიონ ს
მომავალ	მომავალ
სპექტრულ	სპექტრ ულ
გაიცნობს	გაი ცნობს
ლოურენს	ლოურენს
მითანი	მით ანი
მცხოვრებლებს	მცხოვრებ ლებს
მოიყვანოს	მოიყვან ო ს
გაუმხელს	გაუმ ხელ ს
მეცნიერებებს	მეცნიერებ ებს
სამეზობლოში	სა მეზობლ ოში
ბატარეის	ბატარე ის
მეთუნეობა	მეთუნე ობა
კლასობრივ	კლასობრივ
აკადემიკოსის	აკადემი კოს ი ს
მალმსტინის	მალმსტინ ის
ლიკვიდაციას	ლიკვიდ აციას
გიგანტი	გიგანტ ი
ხაზთა	ხაზ თა
მსროლელთა	მსროლელ თა
წაბლა	წაბლ ა
მოხდებოდა	მოხდ ებოდა
დიდებულებმა	დიდებულ ებმა
მეთევზეობას	მეთევზე ობას
გალობით	გა ლობით
განმანათლებლობის	განმანათლე ბლ ობის
მოქმედებისას	მოქმედებ ის ას
გამოცხადდა	გამოცხად და
ქირურგია	ქირურგი ა
განასახიერა	განასახიერ ა
მოკავშირეებს	მოკავშირე ებს
ალთაის	ალ თა ის
მიისწრაფის	მიისწრაფ ის
რეზიდენციაც	რეზიდენც ი აც
მონაცემს	მონაცემ ს
თანატოლებთან	თანა ტოლ ებთან
ერისკაცობაში	ერის კაც ობაში
სიმძლავრე	სიმძლავრ ე
პრეტენზიის	პრეტენზი ის
გადარჩება	გადარჩ ება
მუჰამედმა	მუჰამედ მა
სლავური	სლავ ური
გამყიდველი	გა მყიდველ ი
იხარჯება	ი ხარჯ ება
ღამეები	ღამე ები
დამასკოს	დამასკო ს
ილარიონი	ილარიონ ი
გაასწრო	გა ასწრო
მშენებლობისათვის	მშენებლობ ისათვის
კომუნაში	კომუნ აში
დასაუფლებლად	დასა უფლებ ლად
მარცხმა	მარცხ მა
მყარდება	მყარ დება
ნათესავების	ნათესავ ების
რესტავრაციის	რესტავრ აციის
წელს	წელ ს
აგრესია	აგრესი ა
აგებულებისაა	აგებულ ებისა ა
ლოკი	ლოკ ი
მოძღვრებით	მოძღვრ ებით
ისედაც	ის ედ აც
აირჩეს	აირჩ ეს
ბალახოვანი	ბალახ ოვანი
სახელწოდებები	სახელწოდებ ები
რჩებოდნენ	რჩ ებოდნენ
ჩოგბურთელი	ჩოგბურთ ელი
გადავიღეთ	გადა ვიღეთ
ქიაჩელის	ქია ჩელის
ქრომის	ქრომის
შავად	შავ ად
ნიღბის	ნიღბ ის
სვიფტის	ს ვიფ ტის
ფერწერის	ფერწერ ის
გველები	გველ ები
დაიქირავა	და იქირავა
გაარღვია	გა არღვია
პოეტთა	პოეტ თა
კლდეზე	კლდე ზე
თაფლი	თაფლ ი
მიენიჭოს	მიენიჭ ოს
ბავშვს	ბავშვ ს
კულტურებიდან	კულტურ ებიდან
თანამებრძოლებმა	თანამე ბრძოლ ებმა
მისა	მისა
მოქმედებას	მოქმედებ ას
გაიცნო	გა იცნო
მიღწევას	მიღწევ ა ს
ასუსტებდა	ა სუსტ ებდა
ფანების	ფან ების
შიმპანზეების	შიმპანზე ების
ჩაიწერება	ჩაიწერ ება
მონახაზს	მო ნახაზ ს
წინადადებაში	წინადად ებაში
წელსაა	წელ სა ა
რეგიონზე	რეგიონ ზე
ტენდენციებს	ტენდენც ი ებს
ფოსფორი	ფოსფორ ი
გაჟღენთილია	გა ჟღენთილი ა
გასწვრივ	გასწვრივ
აკავშირებდნენ	ა კავშირ ებდნენ
კლიენტები	კლიენტ ები
სხეულს	სხეულ ს
გამბედაობა	გამბედა ობა
შენდება	შენ დება
მობეზრდა	მობე ზრდ ა
გრიგოლი	გრიგოლ ი
მავერიქსი	მა ვერიქსი
დაახლოვებით	და ახლოვ ებით
თხრილი	თხრილი
გაუმჯობესდა	გა უმჯობეს და
ინგლისურის	ინგლისურ ის
მადანს	მა დან ს
მებრძოლებთან	მე ბრძოლ ებთან
სპაგეტის	სპაგეტის
ასეულობით	ასეულ ობით
მხარის	მხარ ის
სახეობებისთვის	სახეობ ებისთვის
ბრილიანტის	ბრილიანტი ს
დომენტი	დომენ ტი
ჩილემ	ჩილე მ
საჭირო	საჭირო
ჯადოსანი	ჯადო სანი
უზომო	უზომო
სასმელს	სასმელ ს
ტაძრების	ტაძრ ების
მოღვაწეებს	მოღვაწე ებს
მერიდიანი	მერიდიან ი
პასი	პასი
სამფლობელოდ	სამფლობელ ოდ
ზოგს	ზოგ ს
გაღვიძებული	გა ღვიძებული
ზომაც	ზომ აც
მრეწველობასა	მრეწველ ობა სა
იაპონიისა	იაპონი ისა
ამბოხებას	ამბოხ ებას
ფოთი	ფოთ ი
დეტროიტ	დეტროიტ
პირად	პირად
ფუნდამენტური	ფუნდამენტ ური
დაწყებულიყო	დაწყებულ იყო
სარდლობდნენ	სარდლობ დნენ
ვარიანტს	ვარიანტ ს
ნალექების	ნალექ ების
მსახიობთა	მსახიობ თა
დარბევა	დარბე ვა
კალაპოტში	კალაპოტ ში
ოქტომბრისათვის	ოქტომბრ ისათვის
ბევრ	ბევრ
პრინციპული	პრინციპ ული
პოლკოვნიკმა	პოლკ ოვნიკ მა
სერიულად	სერი ულად
ბიზნესს	ბიზნეს ს
ქარიშხლის	ქარიშხ ლის
გამოვლინდეს	გამოვლინ დეს
ნარინჯისფერი	ნა რინჯისფერ ი
ანტონიუსსა	ანტონიუ ს სა
ნოემბრისთვის	ნოემბრ ისთვის
ბებიამ	ბები ამ
მეწარმე	მეწარმე
მაიორი	მაიორ ი
შერიგება	შერიგ ება
გამზადებული	გამზად ებული
მუზეუმად	მუზეუმ ად
ქართ	ქართ
საიქიო	სა იქიო
დასამკვიდრებლად	დასა მკვიდრ ებლად
ვეფხისტყაოსანში	ვეფხი სტყაოს ან ში
კარდინალურად	კარდინალ ურად
ლიდერობით	ლიდერ ობით
ტელურიდი	ტელური დი
გაუწიეს	გაუწი ეს
დანამდვილებით	და ნამდვილ ებით
ბრაზილიაში	ბრაზილი აში
ბრაზილიელი	ბრაზილიელ ი
თაღიანი	თაღიანი
თეთრი	თეთრი
ალეგორიული	ალეგორი ული
თაგვის	თაგვ ის
ფერფლი	ფერფლ ი
ხსნარის	ხსნარ ის
მისწრაფებების	მისწრაფ ებების
გადაადგილდებოდნენ	გადაადგილ დებოდნენ
ბილბაოს	ბილბა ოს
დახვრეტა	დახვრე ტა
მოსვლიდან	მოსვლ იდან
დასცინოდა	დასცინ ოდა
თანმხლებ	თანმხლებ
მიხვდა	მი ხვდა
ჯეიკობს	ჯეიკობ ს
ჰიპერძრავით	ჰიპერ ძრავ ით
ვარდება	ვარდება
ანონიმი	ა ნონიმი
მოლდოვა	მოლდოვ ა
დაფინანსების	დაფინანს ების
ყრუ	ყრუ
კეცალკოატლის	კეცალკოატლი ს
აღიარა	აღი არა
თავდაჯერებული	თავდა ჯერ ებულ ი
საფაღარათო	სა ფაღა რათო
ორიენტაცია	ორიენტაცია
გარდაბნის	გარდაბნის
იმყოფებოდეს	იმყოფ ებოდეს
ხმლით	ხმლ ით
გადაგვარების	გადაგვარ ების
ახლანდელი	ახლანდ ელი
ნარჩენების	ნარჩენ ების
განდი	განდი
ტერბიუმის	ტერბიუმ ის
ხარობდა	ხარ ობდა
ანთება	ანთება
აღმშენებლობითი	აღმშენებ ლობით ი
ამოს	ამ ოს
ერია	ერია
ნიკარაგუის	ნიკარაგუ ის
სამონასტრო	სა მონასტრ ო
ბელგიური	ბელგი ური
უფროა	უფრო ა
ჰქმნის	ჰქმნის
მისწრაფებას	მისწრაფ ებას
სოციალისტი	სოციალ ისტი
პირობით	პირობით
კარლოსმა	კარლოს მა
თხრის	თხრის
განისაზღვროს	განისაზღვ როს
თვითმმართველობაში	თვით მმართველო ბაში
უმძიმეს	უმძიმეს
ქვეყნისთვის	ქვეყნ ისთვის
ჩამოვარდა	ჩამო ვარდ ა
ნომინაციაზე	ნომინაცი აზე
იბსენის	ი ბ ს ენის
რაიონებად	რაიონ ებად
ალაჰის	ალაჰი ს
კურსკის	კურს კის
გადაიტანეს	გადა იტანეს
ლაბორატორია	ლაბორატორი ა
უოლტი	უოლტ ი
საზოგადოებასთან	საზოგადო ება სთან
აქტებს	აქტ ებს
კვაზიმოდო	კვაზიმოდო
გადაუხადოს	გადაუხად ოს
ახლიდან	ახლ იდან
ანთროპოლოგიურ	ანთროპოლოგ ი ურ
დაზღვევა	დაზღვევ ა
გარეგანი	გარეგან ი
კალთაზე	კალთ აზე
ფრანსისკო	ფრანს ის კო
ავტოგზა	ავტოგზ ა
წინა	წინა
სამხრეთს	სამხრეთ ს
სანტიმეტრის	სანტიმეტრ ის
ფირმაში	ფირმ აში
შოშიტა	შოშიტა
მინერალების	მინერალ ების
ჰუნების	ჰუნ ების
მნიშვნელობაც	მნიშვნელობ აც
პროგრამებში	პროგრამ ებში
შეაღწია	შე აღწია
ჩამოყალიბებისათვის	ჩამოყალიბ ებისათვის
ნასკას	ნასკას
ბაიერში	ბაიერ ში
შედიან	შე დიან
კვანძები	კვანძ ები
დღესასწაულების	დღესასწაულ ების
ზედამხედველობის	ზედამხედველ ობის
ინტერფეისი	ინტერფეის ი
ანტარქტიდის	ანტარქტი დ ის
ნოემბერში	ნოემბერ ში
თრაკიას	თრაკი ას
საფრანგეთმა	ს აფრანგეთ მა
გასაცოცხლებლად	გასა ცოცხლ ებლად
თავიდანვე	თავ იდანვე
იზომ	ი ზომ
ფორმათა	ფორმა თა
რიგაში	რიგ აში
განათლებაზე	განათლ ებაზე
ხუთ	ხუთ
მოხდის	მოხდ ის
შოტლანდიური	შოტლანდი ური
საჩუქრად	საჩუქ რად
ჩაცმულობა	ჩაცმულობ ა
ოცზე	ოც ზე
ოლიმპიური	ოლიმპი ური
უამრავმა	უამრავ მა
ფლოტისა	ფლოტ ისა
ტერი	ტერი
ჯენერალ	ჯენერალ
ალევის	ა ლევ ის
სამკურნალო	სა მკურნალ ო
ბლეკ	ბლეკ
მოქალაქეების	მოქალაქე ების
საავადმყოფოს	სა ავადმყოფ ოს
დედამისმა	დედამის მა
ტბებია	ტბ ებია
დაზიანებისა	დაზიანებ ისა
ცოლების	ცოლ ების
გაიფიქრა	გა იფიქრა
ტურნირს	ტურნირ ს
რგოლოვანი	რგოლ ოვანი
იმპულსი	იმპულს ი
სელჩუკების	სელჩუკ ების
მდინარემ	მდინარე მ
ფრად	ფრ ად
ძალებზე	ძალ ებზე
ბელტის	ბელტის
მორინ	მორინ
სარგებლობაში	სარგებლ ობაში
გადასცემდა	გადა სცემდა
ივრის	ი ვრის
დაუთმეს	და უთმე ს
მაგმა	მაგ მა
უნივერსიტეტებში	უნივერსიტე ტებში
ჭანტურიას	ჭანტურ ია ს
დანა	დან ა
დისკების	დისკ ების
ონილი	ონილი
ბრძოლაც	ბრძოლ აც
მოძრაობაა	მოძრაობ ა ა
რობინი	რობინ ი
ტემპერატურათა	ტემპერატურა თა
ტუფის	ტუფ ის
კუების	კუ ების
მავნებელი	მავნებელი
ნაწარმოებებიც	ნაწარმოებ ებიც
აკროპოლისი	აკრ ო პოლის ი
