იტალიასთან	იტალი ასთან
ინტენსიური	ინტენსი ური
აღჭურვილობა	აღჭურვილ ობა
მეტროპოლიის	მეტროპოლი ის
გამოჰქონდათ	გამ ო ჰქონდათ
სილას	სილ ას
სტატუტის	სტატუტ ის
უკავშირდებოდა	უკავშირდებოდ ა
ჩვენო	ჩვენ ო
კუნძულებს	კუნძულებ ს
წარმოიშვება	წარმოიშვ ება
აღმა	აღ მა
პირობითი	პირობ ითი
დათვალიერების	დათვალიერ ების
კაცნი	კაც ნი
ტრომპების	ტრომპ ების
სახის	სახ ის
ისტორიოგრაფიაში	ისტორიოგრაფი აში
შემცველობა	შემცველ ობა
გაქრობის	გაქრ ობის
დაბლობში	დაბლობ ში
შუალედურ	შუალედ ურ
დელეგატი	დელეგა ტი
დათოსაც	დათო საც
კივილი	კივ ილი
მაიამიში	მაიამ ი ში
ხმარობდა	ხმარობ და
კოშკებით	კოშკ ებით
ღეროსა	ღერო სა
ავჭალის	ავჭალი ს
კივის	კივ ის
კონსულ	კონს ულ
კეშის	კეშ ის
მღვდლებს	მღვდლ ებს
გაიზარდა	გაიზარდ ა
ვულკანურ	ვულკან ურ
მყოფმა	მყოფ მა
თანხამ	თანხ ამ
ელექტრო	ელექტრ ო
ოსმალეთს	ოსმალეთ ს
დაუსახლებელი	დაუსახლებ ელი
ვისლას	ვისლ ას
ნედლი	ნედლ ი
ჩე	ჩე
ბომბები	ბომბ ები
სამეკლესიანი	სამეკლესი ანი
ექსპერტი	ექსპერტ ი
ამბულატორია	ამბულ ატორი ა
ჯგუფი	ჯგუფ ი
ატლასის	ატლას ის
როტერდამში	როტერდამ ში
სეგრეგაცია	სეგრეგ აცია
იმედოვნებდა	იმედოვნ ებდა
ვის	ვ ის
თაყვანი	თაყვან ი
გამოიყვანენ	გამოიყვან ენ
კომპანიასთან	კომპანი ასთან
მდედრს	მდედრ ს
სოჭში	სოჭ ში
ჩამომიტანა	ჩამომიტან ა
მაგენის	მაგენ ის
გოგა	გოგ ა
ჩუმი	ჩუმ ი
შეიარაღებულნი	შეიარაღებ ულნი
არსებობაზე	არსებობ აზე
ბლაგვი	ბლაგვ ი
ნაღმი	ნაღმ ი
ჭეშმარიტებას	ჭეშმარიტ ებას
ბეწვს	ბეწვ ს
ათწლეული	ათწლეულ ი
საზონათშორისო	საზონ ათ შორისო
რაში	რ აში
შესამჩნევად	შესამჩნევ ად
ვორმსის	ვორმს ის
მომავალში	მომავალ ში
ნედლად	ნედლ ად
ჩამონადენის	ჩამონადენ ის
პეტერ	პე ტერ
დასახლებას	დასახლებ ას
არისტოკრატები	არისტოკრატ ები
კონსულების	კონსულ ების
სიხარული	სიხარულ ი
მოღვაწეობდა	მოღვაწეობ და
დაბადებას	დაბადებ ას
შეიმჩნევა	შეიმჩნე ვა
დროისა	დრო ის ა
გიტარაზე	გიტარ აზე
გაშიფვრის	გაშიფვრ ის
ალმანახში	ალმანახ ში
ადრეც	ადრე ც
იქორწინა	იქორწინ ა
შეურიგდა	შეურიგ და
ბოძზე	ბოძ ზე
ენციკლოპედიურ	ენც იკლოპედი ურ
ადოლფო	ადოლფ ო
შეებნენ	შეებ ნენ
ბესტის	ბესტ ის
კამერის	კამერ ის
ფიცარი	ფიცარ ი
განაპირობებს	განაპირობ ებს
კორომებს	კორომ ებს
დასაქმებულია	დასაქმებ ულია
ალბომს	ალბომ ს
ოთხკუთხედი	ოთხკუთხ ედი
კუჭი	კუჭ ი
სეზონში	სეზონ ში
თბილისელ	თბილის ელ
ალადინი	ალად ინი
ქვეყანათა	ქვეყან ათა
გახმოვანებული	გახმოვან ებული
ჯანსაღ	ჯან ს აღ
გავრცელებასთან	გავრცელებ ასთან
მიანმარის	მიანმარ ის
ზღვასა	ზღვ ას ა
რეიდი	რე იდი
ხელნაწერი	ხელნაწერ ი
მნიშვნელობას	მნიშვნელო ბას
მფლობელობის	მფლობელ ობის
სახეცვლილ	სახეცვლ ილ
კომოდუსი	კომოდ უსი
ბუმი	ბუმ ი
კომპლექსურია	კომპლექს ური ა
აღნიშვნით	აღნიშვნ ით
სამოგზაურო	სამოგზაურ ო
თავისებურ	თავისებ ურ
მრჩევლების	მრჩევ ლების
გაზაფხულზე	გაზაფხულ ზე
თავებში	თავ ებში
თალმუდი	თალმუდ ი
მონგოს	მონგ ოს
საუკუნეებიდან	საუკუნეებ იდან
ბიზანტიელების	ბიზანტიელ ების
ბარსელონასთან	ბარსელონ ასთან
ქალიშვილზე	ქალიშვილ ზე
მოლა	მო ლ ა
კონან	კონ ან
ჩანაწერებს	ჩანაწერ ებს
პროცესს	პროცეს ს
იწონიდა	იწონ იდა
იმართება	იმართ ება
ორგანიზატორებმა	ორგანიზატორებ მა
ანბანის	ანბან ის
მფლობელ	მფლო ბელ
დაიწუნეს	დაიწუნ ეს
ბესარიონ	ბესარი ონ
დანგრევა	დანგრევ ა
მომსწრე	მომსწრ ე
დათო	დათ ო
ხმლები	ხმლ ები
პიკარი	პიკარ ი
აუგიათ	აუგ იათ
ჟანრებს	ჟანრ ებს
არქიტექტურულად	არქიტექტურ ულად
გავითვალისწინებთ	გავითვალისწინ ებთ
ინტერპრეტაციის	ინტერპრეტა ციის
გაჩნდნენ	გაჩნდ ნენ
კრიტერიუმი	კრიტერიუმ ი
გამოწვეული	გამოწვე ული
დებატები	დებატ ები
პრინციპებთან	პრინციპ ებთან
სასაზღვრო	სასაზღვ რო
ანდრე	ანდრ ე
ბითლზმა	ბითლზ მა
ქმარს	ქმარ ს
საჯარო	საჯარ ო
ციტატა	ციტატ ა
იყოფს	იყოფ ს
ველურ	ველ ურ
ზოოპარკში	ზოოპარკ ში
იმალება	იმალ ება
შემოთავაზებული	შემოთავაზ ებული
გალისიის	გალისი ის
დასაწყისად	დასაწყის ად
გატაცებას	გატაცებ ას
დასახლებაში	დასახლებ აში
მასებს	მას ებს
დევნიდნენ	დევნ ი დნენ
კოჭის	კოჭ ის
ნაცვალსახელი	ნაცვალსახელ ი
ვილაიეთი	ვილაიეთ ი
ალიოშა	ალიოშ ა
მიახლოება	მიახლოებ ა
თვლებით	თვლ ებით
საით	სა ით
დაჯილდოებაზე	დაჯილდო ებაზე
კორუფციაში	კორუფც იაში
შეაჩერეს	შეაჩერ ეს
სერჟ	სერ ჟ
ჯონის	ჯონ ის
საქართველოსგან	საქართველო ს გან
ჩაშალა	ჩაშალ ა
არაბულის	არაბულ ის
მცხოვრებლები	მცხოვრებლ ები
იმარჯვეს	იმარჯვ ეს
პოლიტიკისადმი	პოლიტიკ ის ადმი
ძრავების	ძრავ ების
მკვლელობები	მკვლელობ ები
ბერბერების	ბერბერ ების
ანალიზისა	ანალიზ ისა
გაერთიანებულიყვნენ	გაერთიანებ ული ყვნენ
მთავრებმა	მთავრ ებმა
სიკეთესა	სიკეთ ეს ა
მისთა	მის თა
კონსერვატორიის	კონსერვატორ იის
დაფარული	დაფარ ული
კლდის	კლდ ის
შეკრებებზე	შეკრებ ებზე
სპირტის	სპირტ ის
სენას	სენ ას
ამიერკავკასიისა	ამიერკავკასი ისა
ქაუნთი	ქაუნთ ი
ჩემპიონთა	ჩემპიონ თა
ხაზი	ხაზ ი
სიგარეტის	სიგარეტ ის
საქმიანობას	საქმიანობ ას
სამთავროებს	სამთავრო ებს
აკ	აკ
ერთწლიანი	ერთწლ იანი
გახსნილია	გახსნ ილია
შეუსრულებელი	შეუსრულებ ელი
ასურელები	ასურ ელები
ზმნის	ზმნ ის
ჩაფლული	ჩაფლ ული
აჯანყებულების	აჯანყებულებ ის
ინდიგო	ინდიგ ო
პრეტენზიებზე	პრეტენზი ებზე
ბოლქვაძეები	ბოლქვ აძე ები
ობოლთა	ობოლ თა
დამწერლობისა	დამწერლობ ისა
ქულის	ქულ ის
ჩელსის	ჩელს ის
ზენობია	ზენობ ია
თანამშრომლის	თანამშრომ ლის
აწ	აწ
სპილენძისა	სპილენძ ის ა
თარაზული	თარაზ ული
არქეოლოგმა	არქეოლოგ მა
ტენის	ტენ ის
ეთანხმებოდნენ	ეთანხმ ებ ოდნენ
ჯერსის	ჯერს ის
ლექსისა	ლექს ისა
იდლიბის	იდლიბ ის
შთამბეჭდავი	შთამბეჭდ ავი
კვენტინ	კვენტ ინ
ანტარქტიკულ	ანტარქტიკ ულ
პერიფერიულ	პერიფერი ულ
ვიცე	ვიც ე
ჟენია	ჟენ ია
დიალექტში	დიალექტ ში
საუკუნესა	საუკუნე სა
შოუებში	შოუ ებში
დინასტიას	დინასტი ას
ჯარებს	ჯარ ებს
ასწლეულის	ასწლეულ ის
რადიოსადგურ	რადიოსადგ ურ
ურუგვაი	ურუგვა ი
პლატოს	პლატო ს
განზრახვით	განზრახვ ით
გაბუნია	გაბუნი ა
სიმაღლისაა	სიმაღლ ისა ა
დააკავშიროს	დააკავშირ ოს
პარალაქსის	პარალაქ ს ის
მარწყვი	მარწყვ ი
ვეგეტაციური	ვეგეტაცი ური
მადამ	მად ამ
აბაშიძე	აბაშ იძე
რთულია	რთულ ია
ბირთვიდან	ბირთვ იდან
კატალაუნის	კატალაუ ნის
ესკალაცია	ესკალ აცია
ინტერიერს	ინტერიერ ს
ავსტრიასთან	ავსტრი ასთან
ლიცეუმში	ლიცეუმ ში
გაგარინი	გაგარ ინი
უმოკლეს	უმოკლ ეს
ასეთივე	ასეთ ი ვე
რეესტრში	რეესტრ ში
ცხოვრობს	ცხოვრობ ს
შეიქნა	შეიქნ ა
მატყლისგან	მატყლ ის გან
დგებოდა	დგ ებოდა
ჩხუბში	ჩხუბ ში
მარაკაიბოს	მარაკაიბ ოს
მოგზაურობიდან	მოგზაურობ იდან
ფსიქოდელიური	ფსიქოდ ელი ური
გარანტიებს	გარანტი ებს
მაქსიმუმი	მაქსიმუმ ი
ღვთისმოშიში	ღვთისმო ში ში
კორომები	კორომ ები
უცხოპლანეტელთა	უცხოპლანეტ ელთა
დაქორწინებას	დაქორწინ ებას
შუაზე	შუა ზე
დაწყებისას	დაწყებ ისას
პესიმისტური	პესიმ ის ტური
განაკვეთი	განაკვეთ ი
იტალიის	იტალი ის
ხორეზმი	ხორეზმ ი
შედარებულია	შედარებ ულია
მინისტრობის	მინისტრ ობის
ალებასტრის	ალებასტრ ის
ესენინი	ესენინ ი
მათთვის	მ ათ თვის
მსუბუქად	მსუბუქ ად
მაგელანის	მაგელ ანის
ისარს	ისარ ს
ორგანიზაციული	ორგანიზაცი ული
ესადაგება	ესადაგ ება
მიმდევარი	მიმდევარ ი
დინებით	დინებ ით
ედ	ედ
ქანებში	ქან ებში
ქორწინებამდე	ქორწინებ ამდე
დანიშნულების	დანიშნულებ ის
გამოცხადება	გამოცხადებ ა
მარიკა	მარ იკა
სახანოს	სახანო ს
უჯრაზე	უჯრ აზე
სამაგალითოდ	სამაგალით ოდ
ჰამასი	ჰამას ი
გუნდისთვის	გუნდ ისთვის
თავგადასავალს	თავგადასავალ ს
პუტჩი	პუტჩ ი
სიმბოლოთი	სიმბოლო თი
ბსსრ	ბ სსრ
დასჯას	დასჯ ას
მოთხოვნების	მოთხოვნ ების
ბორნეოს	ბორნე ოს
სულეიმანი	სულეიმან ი
მონათლა	მონათლ ა
სამიდან	სამ იდან
ფრანსის	ფრანს ის
დისტილაცია	დისტილაცი ა
გაერთიანებამ	გაერთიანებ ამ
თხების	თხ ების
დაიცა	და იც ა
გუარამ	გუარ ამ
ალეჩის	ალეჩ ის
იმღერა	იმღერ ა
პოპულაციები	პოპულაცი ები
მისიონერებს	მისიონერ ებს
რეფორმირების	რეფორმირ ების
ექვსი	ექვს ი
ტერიტორიებში	ტერიტორი ებში
შემეცნებით	შემეცნ ებით
სრულდებოდა	სრულ დებოდ ა
ასტრონავტი	ასტრონავტ ი
რომაელთათვის	რომა ელთა თვის
საშენი	საშე ნი
ნიკარაგუა	ნიკარაგუ ა
ერიდებოდა	ერიდ ებოდა
აერთებს	აერთებ ს
დაშორებით	დაშორ ებით
არჩევანზე	არჩევან ზე
მარტამდე	მარტ ამდე
სწავლობდა	სწავლობ და
ეშპ	ეშ პ
ყელს	ყელ ს
ავტორიც	ავტორ იც
შემუშავების	შემუშავებ ის
სიროზე	სირ ოზე
ცარიელია	ცარიელ ია
დეპორტაციის	დეპორტ აციის
ცხენები	ცხენ ები
წარმოება	წარმოებ ა
მეორე	მეორ ე
ვებგვერდზე	ვებგვერდ ზე
ტრანსლიტერაცია	ტრანსლიტერ აცია
საუცხოო	საუცხო ო
კარგავდნენ	კარგ ავდნენ
მყოფნი	მყოფ ნი
ტირილი	ტირილ ი
ზეპირ	ზე პირ
ნაწილმა	ნაწილ მა
გეომორფოლოგიური	გეომორფოლოგი ური
მრავალწლიანი	მრავალწლ იანი
გამოჰკითხა	გამოჰკითხ ა
ლიანები	ლიან ები
უკბილო	უკბილ ო
ნაქსოვი	ნაქსოვ ი
მხარზე	მხარ ზე
ნაპრალის	ნაპრალ ის
ევროპაზე	ევროპ აზე
ექსტრემალურ	ექსტრემალ ურ
გადაცმული	გადაცმ ული
ჩამოსვლა	ჩამოსვლ ა
გომბორის	გომბ ორის
ვარსკვლავია	ვარსკვლავ ია
ხასიათი	ხასიათ ი
მაღალმთიან	მაღალმთ იან
რიტუალების	რიტუალ ების
ნებისმიერ	ნებისმიე რ
კოვალენტური	კოვალ ენ ტური
ღრმულში	ღრმულ ში
ქალთევზა	ქალთევზ ა
შეღავათი	შეღავათ ი
აბსურდის	აბსურდ ის
ამიაკის	ამიაკ ის
ნეტარმა	ნეტარ მა
იმპერატორი	იმპერატორ ი
ჰაინეს	ჰაინ ეს
მგზავრები	მგზავრ ები
დაქორწინების	დაქორწინ ების
აგრძელებდა	აგრძელებ და
იმპერიის	იმპერი ის
სარდლის	სარდლ ის
შესრულებულიყო	შესრულებ ული ყო
ჩანაცვლება	ჩანაცვლ ება
ლექციების	ლექცი ების
აკადემიების	აკადემი ების
პატრონთან	პატრონ თან
გავლენიანი	გავლენ იანი
სარტყელის	სარტყელ ის
დამასკოში	დამასკ ო ში
დამორჩილებას	დამორჩილ ებას
შენარჩუნებისთვის	შენარჩუნებ ისთვის
ვიტამინის	ვიტამინ ის
სენის	ს ენის
გადმოგვცემს	გადმოგვცემ ს
მშობლიური	მშობლი ური
მოღვაწეობაზე	მოღვაწეობ აზე
კამპანია	კამპან ია
მონაკვეთში	მონაკვეთ ში
მრავალპარტიულ	მრავალპარტი ულ
გაეცნო	გაეცნ ო
ეძებდნენ	ეძებ დნენ
კამპანიები	კამპანიებ ი
სექს	სექ ს
სანავიგაციო	სანავიგ აციო
თაღები	თაღ ები
ბელადის	ბელად ის
ფოტოგრაფია	ფოტოგრაფ ია
თარგმანებში	თარგმან ებში
მოპოვებითი	მოპოვებ ითი
რაიტი	რაიტ ი
ქცევების	ქცევ ების
ნაპოლეონმა	ნაპოლეონ მა
გალური	გალ ური
მესამედი	მესამედ ი
შანის	შა ნის
მაგვარი	მაგვარ ი
აგებულებასა	აგებულებ ასა
დიზაინისთვის	დიზაინ ისთვის
იარსება	იარსებ ა
განსხვავებულობის	განსხვავებ ულ ობის
სამსონ	სამ სონ
შობა	შობ ა
დატყვევება	დატყვევ ება
მომავლისთვის	მომავლ ისთვის
მუნიციპალიტეტისგან	მუნიციპალიტეტ ისგან
პლანკის	პლან კის
ჰანა	ჰან ა
გამოცემისათვის	გამოცემ ისათვის
ფორუმების	ფორუმ ების
რომაელებთან	რომაელებ თან
დაბადებით	დაბადებ ით
საკულტო	საკულტ ო
ჩაიგდეს	ჩაიგდ ეს
იარუსის	იარუს ის
პატივისცემით	პატივისცემ ით
აგვარებდა	აგვარ ებდა
ინდი	ინდ ი
ცოლია	ცოლ ია
პიროვნებებს	პიროვნებ ებს
წვენით	წვენ ით
ვერბალური	ვერ ბა ლური
მამხილებელი	მამხილ ებელი
წვერი	წვერ ი
თანამედროვე	თანამედროვ ე
გონდორის	გონდორ ის
ფერდობები	ფერდობ ები
ქვედა	ქვე და
ლიცეუმი	ლიცეუმ ი
კლუბიც	კლუბ იც
მაკამა	მაკამ ა
უხმო	უხმ ო
ჩინურად	ჩინურ ად
მეიძის	მე იძის
რგოლური	რგოლ ური
მომღერლის	მომღერლ ის
ექსპონატი	ექსპონატ ი
მტრისაგან	მტრ ისაგან
დარგებს	დარგ ებს
ძრავას	ძრავ ას
ორგანიზაციებმა	ორგანიზაცი ებმა
გამეფება	გამეფებ ა
ღვაწლით	ღვაწლ ით
ტფილისის	ტფილის ის
შეტევისას	შეტევ ისას
მარტში	მარტ ში
რადიაციული	რადიაცი ული
ნედვედი	ნედვედ ი
ფერდობებზე	ფერდობ ებზე
ძღვენი	ძღვენ ი
ეპყრა	ეპყრ ა
შვედებს	შვედ ებს
ნიჭიერი	ნიჭიერ ი
კომპოზიტორები	კომპოზიტორ ები
ცნობარი	ცნობ არი
სავსებით	სავს ებით
დასახელებიდან	დასახელებ იდან
ნოტებზე	ნოტ ებზე
საფუძველს	საფუძველ ს
არაერთგვაროვანია	არაერთგვარო ვანი ა
სენსორულ	სენსორ ულ
იგნორირება	იგნორ ი რება
ნეკროპოლისი	ნეკროპოლ ის ი
სამსონის	სამსონ ის
აბორიგენთა	აბორიგენ თა
გამოკვლევას	გამოკვლევ ას
ეტიმოლოგიური	ეტიმოლოგი ური
საწყობის	საწყობ ის
მამამისთან	მამამის თან
ქსნის	ქსნ ის
რიხარდ	რიხ არდ
ქალკედონის	ქალკედონ ის
ნორმატიულ	ნორმატი ულ
დაიჭერენ	დაიჭერ ენ
გამოაგდეს	გამოაგდ ეს
გამოჩნდნენ	გამოჩნდ ნენ
დაეტყო	დაეტ ყო
ველებსა	ველ ებს ა
ედაში	ედ აში
იძირება	იძი რება
სიტყვიდან	სიტყვ იდან
დეკორაციული	დეკორაცი ული
მილიონობით	მილიონ ობით
უღრმესი	უღრმ ესი
წესებით	წეს ებით
ხათუსილი	ხათუს ილი
დროშებს	დროშ ებს
წყაროზე	წყარო ზე
სელიმმა	სელიმ მა
საფუძველი	საფუძველ ი
მწყემსვა	მწყემს ვა
გაბილაია	გაბილა ია
აჩქარებს	აჩქარ ებს
გამოხატულ	გამოხატ ულ
ეგზოტიკურ	ეგზოტიკ ურ
დაივინგის	დაივინგ ის
მესიეს	მესი ეს
ფაზური	ფაზ ური
ჰერბიციდი	ჰერბიცი დი
ისტორიაც	ისტორი აც
მიცემას	მიცემ ას
მეგობრებისა	მეგობრ ების ა
რელიგიურმა	რელიგი ურმა
საზღვარგარეთული	საზღვარგარ ეთ ული
რეგისტრაცია	რეგისტრაცი ა
პროფილის	პროფილ ის
ქალიშვილის	ქალიშვილ ის
გადაიღო	გადაიღ ო
სენსაციური	სენსაცი ური
დაწერილი	დაწერ ილი
ლაშქრობაში	ლაშქრობ აში
გამოცდის	გამოცდ ის
ბესტსელერი	ბესტსელერ ი
კალმახის	კალმ ახ ის
აღენიშნებათ	აღენიშნებ ათ
ობიექტებს	ობიექტ ებს
პაპს	პაპ ს
შეწყვეტილი	შეწყვეტ ილი
კილიმანჯარო	კილიმანჯა რო
მოგონებები	მოგონებ ები
მოხსენებულია	მოხსენებ ულია
სევილიის	სევილი ის
ცვლადების	ცვლად ების
ურთიერთ	ურთი ერთ
მენდელეევის	მენდელეევ ის
მესტუმრე	მესტუმ რე
სამიზნის	სამიზნ ის
სისხლისღვრის	სისხლ ისღვრ ის
სამიტი	სამიტ ი
ლანგობარდების	ლანგობარდ ების
მისალმების	მისალმებ ის
მართავენ	მართ ავენ
მონასტრები	მონასტრ ები
კომიტეტების	კომიტეტ ების
ფოთლების	ფოთლ ების
გადაკვეთა	გადაკვეთ ა
რიგი	რიგ ი
უგრძესი	უგრძეს ი
გამოსულმა	გამოსულ მა
კვანძია	კვანძ ია
საერობო	საერობ ო
ქუსლებთან	ქუსლ ებთან
წოდება	წოდებ ა
ლინგვისტი	ლინგვ ის ტი
ცერემონიებზე	ცერემონი ებზე
გამონაზარდები	გამონაზარდ ები
ურბინოს	ურბინ ოს
რეიმ	რე იმ
მედგარ	მედგ არ
პიროვნებაზე	პიროვნებ აზე
გადააქციეს	გადააქცი ეს
სახელმწიფოსგან	სახელმწიფო ს გან
მედიცინა	მედიცინ ა
აშენების	აშენებ ის
განლაგებულმა	განლაგებ ულმა
დაეწერა	დაეწერ ა
ასულმა	ასულ მა
მცველებს	მცველ ებს
მოსაწყენი	მოსაწყ ენი
გადახურვები	გადახურვ ები
დეტალებით	დეტალ ებით
გასასვლელს	გასასვლელ ს
ლასკარისი	ლასკარი ს ი
მომღერალი	მომღერალ ი
გადაეცა	გადაეც ა
დაც	და ც
კრიტიკულ	კრიტიკ ულ
ანტონიოს	ანტონი ოს
მისადგომია	მისადგომ ია
საშუალებით	საშუალებ ით
ბოტანიკურ	ბოტანიკ ურ
ხელმოწერილი	ხელმოწერ ილი
მენშევიკური	მენშევიკ ური
დინამოში	დინამო ში
ანაკოფიის	ანაკოფი ის
ონის	ონ ის
მამამისი	მამამის ი
პორნოგრაფიული	პორნოგრაფი ული
მლაშე	მლაშ ე
კანგალის	კანგალ ის
ბერძნების	ბერძნ ების
სადგომი	სადგომ ი
ხორენაცის	ხორენაც ის
მუტაციის	მუტაცი ის
უკანასკნელად	უკანასკნელ ად
კასტორის	კასტ ორის
მოცულობაში	მოცულობ აში
პროპაგანდისტულ	პროპაგანდ ის ტულ
ჰყავს	ჰყავ ს
მმართველობაში	მმართველობ აში
ლენტი	ლ ენტი
დარჩათ	დარჩ ათ
მოძრაობენ	მოძრაობ ენ
მათგანში	მათგან ში
სტერილური	სტერ ი ლური
ჯულიანო	ჯული ანო
სხვადასხვანაირი	სხვადასხვა ნაირი
ამბებთან	ამბ ებთან
ერიდებიან	ერიდებ იან
უნგრელთა	უნგრ ელთა
ალბომის	ალბომ ის
ტენდენციები	ტენდენცი ები
მონიტორინგი	მონიტორინგ ი
შოკოლადის	შოკოლად ის
უზრუნველყოს	უზრუნველყო ს
დათვლა	დათვლ ა
თაიმია	თაიმ ია
როკი	როკ ი
ლიცენზია	ლიცენზ ია
მოფიქრებული	მოფიქრ ებული
შემოქმედებაში	შემოქმედებ აში
ოპტიკა	ოპტიკ ა
სწრაფადვე	სწრაფ ად ვე
მეტალურგიის	მეტალურგ იის
მეტროსადგური	მეტრო სადგურ ი
მნიშვნელობების	მნიშვნელო ბ ების
სენატორებს	სენატორ ებს
გამოქვაბულის	გამოქვაბ ულ ის
მინერალური	მინერალ ური
ჩურჩხელა	ჩურჩხელ ა
გამაგრდა	გამაგრ და
მინახავს	მინახავ ს
ოლქიდან	ოლქ იდან
მკვლევართა	მკვლევარ თა
დობრუჯა	დობრუჯ ა
სუდარა	სუდარ ა
არქეოლოგებმა	არქეოლოგ ებმა
ამალის	ამალ ის
საქველმოქმედო	საქველმოქმედ ო
აქტივისტები	აქტივ ის ტები
დემოგრაფია	დემოგრაფი ა
დალექვის	დალექ ვის
მაო	მა ო
ებრაელი	ებრაელ ი
ინდოეთმა	ინდოეთ მა
დააარსეს	დააარს ეს
ორდენი	ორდენ ი
ქათმის	ქათმ ის
ჩაითვალოს	ჩაითვალ ოს
ტურნირმა	ტურნირ მა
კანონთა	კანონ თა
სტრიტის	სტრ ი ტის
ზარბაზანი	ზარბაზ ანი
დავიწყებული	დავიწყ ებული
ათჯერ	ათ ჯერ
ავტორობის	ავტორ ობის
ვერცხლისწყალი	ვერცხ ლის წყალი
მმართველობა	მმართველობ ა
მიატოვა	მიატოვ ა
მსგავსებას	მსგავსებ ას
გოგონები	გოგონ ები
კონცენტრაციის	კონცენტრაცი ის
მოსაზრებები	მოსაზრებ ები
კონსტანტინოპოლის	კონსტანტინოპოლ ის
მსხვერპლი	მსხვერპლ ი
მცოცავი	მცოცავ ი
დაუვიწყარი	დაუვიწყ არი
მიწების	მიწ ების
რომაელებს	რომაელებ ს
ფართობით	ფართობ ით
მეცნიერებაში	მეცნიერებ აში
ხელისუფლების	ხელისუფლებ ის
ღვინო	ღვინ ო
დამცველ	დამც ველ
ნაწილაკის	ნაწილაკ ის
განხორციელებისას	განხორციელებ ისას
მეცადინეობაში	მეცადინ ე ობაში
კომპანიებში	კომპანი ებში
ნინა	ნინ ა
ბატონიშვილმა	ბატონიშვილ მა
აღრიცხვით	აღრიცხვ ით
დირექტორია	დირექტორ ი ა
წარსულის	წარსულ ის
განიცადეს	განიცად ეს
დაკარგავდა	დაკარგ ავდა
დაუღალავად	დაუღალ ავად
ნაგაზს	ნაგაზ ს
ბერძნ	ბერძ ნ
გოგებაშვილის	გოგ ება შვილის
საკალათბურთო	საკალათბურთ ო
უფლისწული	უფლისწუ ლი
მეოცნებე	მეოცნებ ე
მიჩვეული	მიჩვეულ ი
ხაზებისა	ხაზ ების ა
მანდ	მან დ
ფუნქციების	ფუნქცი ების
განხორციელებული	განხორციელებ ული
საძოვარი	საძოვარ ი
შემოჰქონდათ	შემ ო ჰქონდათ
სხვა	სხვ ა
საუკუნეები	საუკუნეებ ი
კონფერენციის	კონფერენც იის
ლიდერები	ლიდერ ები
უჭირთ	უჭირ თ
ჰარტმა	ჰარტ მა
გადატრიალებაში	გადატრიალებ აში
გავრცელებამ	გავრცელებ ამ
ფინეთში	ფინეთ ში
ეწოდოს	ეწოდ ოს
ბერძნულ	ბერძნ ულ
ტორონტოს	ტორონტ ოს
იუდას	იუდ ას
მედლებით	მედლ ებით
დაგორ	დაგ ორ
სოხუმში	სოხუმ ში
ვაკეების	ვაკე ების
ოფიცერმა	ოფიცერ მა
შემოწმების	შემოწმებ ის
ატლანტისის	ატლანტის ის
დეპარტამენტი	დეპარტამე ნ ტი
ამაღლებისა	ამაღლებ ისა
ლეიბლს	ლეიბლ ს
მანკო	მანკ ო
ოც	ოც
სუვოროვის	სუვორ ოვის
რეფორმის	რეფორმ ის
სათაყვანებელი	სათაყვან ებელი
შთააგონა	შთააგ ონა
დაკანონდა	დაკანონ და
სტუდენტებმა	სტუდენტ ებმა
ღირსშესანიშნაობას	ღირსშესანიშნაობ ას
ალაგმვა	ალაგმ ვა
დატოვოს	დატოვ ოს
ბოუი	ბოუ ი
ფიზიკურად	ფიზიკ ურად
სწავლებები	სწავლებ ები
სმ	სმ
მინაშენები	მინაშენ ები
პრუტის	პრუ ტის
გაამაგრა	გაამაგრ ა
მისაცემად	მისაცემ ად
რაციონის	რაციონ ის
დამკვიდრდნენ	დამკვიდრ დნენ
კერის	კერ ის
ოლიმპიადაზე	ოლიმპიად აზე
ხასიათიდან	ხასიათ იდან
გავლენით	გავლენ ით
დაელაპარაკა	დაელაპარაკ ა
აგრესიული	აგრესი ული
დაცემის	დაცემ ის
კომეტების	კომეტ ების
ტომიდან	ტომ იდან
წარმოშობაში	წარმოშობ აში
ბოლონიის	ბოლონი ის
ექსპორტი	ექსპორტ ი
წაეკითხა	წაეკითხ ა
სომხეთიდან	სომხეთ იდან
მიურატმა	მიურატ მა
მილანიდან	მილან იდან
არქიეპისკოპოს	არქიეპისკოპო ს
სადებიუტო	სადები უტო
ოდიში	ოდიშ ი
მუსიკაც	მუსიკ აც
ქუდებს	ქუდ ებს
იუწყებოდა	იუწყებ ოდა
კრეტაზე	კრეტ აზე
დარტყმული	დარტყმ ული
ხეტიალი	ხეტიალ ი
მხარში	მხარ ში
სასაწყობე	სასაწყობ ე
რასპუტინი	რასპუტინ ი
ფლანდრიის	ფლანდრი ის
გამომუშავებულია	გამომუშავ ებული ა
დროინდელი	დროინდე ლი
ლინზების	ლინზ ების
დუმილი	დუმილ ი
შარიათის	შარ ია თის
თურქმენეთი	თურქმენეთ ი
ანტივირუსული	ანტივირუს ული
ცოტას	ცოტ ას
დააგეს	დააგ ეს
აგარაკი	აგარაკ ი
განდგომილ	განდგომ ილ
ბატონობისაგან	ბატონობ ისაგან
