იტალიასთან	იტალი ასთან
ენიჭებოდა	ენიჭ ებოდა
ევტიქის	ევტიქ ის
ფავორიტად	ფავორიტ ად
რაშიდების	რაშიდ ების
სელაპებზე	სელაპ ებზე
ალკკ	ალკკ
გლეხს	გლეხ ს
ფოლკნერის	ფოლკ ნერის
კოალიციას	კოალიცი ას
ცულების	ცულ ების
ძაბრი	ძაბრ ი
დაიდგა	დაი დგ ა
პარტნიორები	პარტნიორ ები
მოიპოვონ	მოიპოვ ონ
შეიჭრა	შე იჭრ ა
რეაბილიტაციის	რეაბილიტაც იის
ჭაბუკთა	ჭაბუკ თა
ბათილად	ბათ ილად
დელის	დელ ის
მენეჯერ	მენეჯერ
გამგებლობაში	გამგ ებლობაში
მთავარსარდალი	მთავარსა რდალ ი
უოლესი	უოლ ესი
დავის	დავ ის
გვარზე	გვარ ზე
გაშენებულ	გა შენ ებულ
დედის	დედ ის
ფარნავაზმა	ფარნავაზ მა
ეკონომიკამ	ეკონომიკ ამ
პროგრამირების	პროგრამ ირების
სიტყვამ	სიტყვ ამ
ადამსმა	ადამს მა
ბუშტის	ბუშტ ის
ავტოსტრადა	ავტო სტრა და
ბუჩქების	ბუჩქ ების
გერინგმა	გერინგ მა
გუჯაბიძე	გუ ჯაბ იძე
დურანის	დურ ანის
ისლანდიელი	ისლანდ იელი
ორნამენტების	ორნამენტ ების
პურით	პურ ით
ნომერია	ნომერ ია
მაისიდან	მაის იდან
მიანდო	მი ანდ ო
არამხოლოდ	არა მხოლ ოდ
ქაბულში	ქაბულ ში
სოლიდარობა	სოლიდარო ბ ა
გამოკითხვის	გამო კითხვ ის
ჩაფიქრებული	ჩა ფიქრ ებული
სენით	სენ ით
ჩენი	ჩენ ი
მეოთხედიდან	მეოთხედ იდან
გამოისახოს	გამო ისახ ოს
გახურებული	გახურ ებული
განახლებადი	განახლ ებადი
კაბელით	კაბელ ით
ალკოჰოლი	ალკოჰოლ ი
გეგეჭკორს	გეგეჭკ ორ ს
ჩამოთვლილი	ჩამო თვლილ ი
ირანიდან	ირან იდან
ჩემპიონატებს	ჩემპიონატ ებს
აქემენიდთა	აქემენ იდთა
ნაკაშიძე	ნაკაშ იძე
აღმსარებლობის	აღმსარ ებლობის
სინჯების	სინჯ ების
გამოშვერილი	გამო შვერილ ი
მთავრული	მთავრ ული
ბუფონი	ბუფონ ი
დაგეგმარებისა	დაგეგმარ ებისა
რადიკალურად	რადიკალ ურად
ღმერთ	ღმერთ
კორიაკების	კორ იაკ ების
ენისეის	ენ ისე ის
საძირკველი	სა ძირკვ ელი
არქივის	არქივ ის
აჩქარების	აჩქარ ების
ირეკლება	ირეკლ ება
იუტლანდიის	იუტ ლანდი ის
მიენიჭა	მიენიჭ ა
ივლისიდან	ივლის იდან
სხდომაზე	სხდომ აზე
გულშემატკივარი	გულშემატკივ არი
ჰიმლერის	ჰიმლერ ის
ეთერს	ეთერ ს
თირკმელზედა	თირკმელ ზედა
გაცვლის	გაცვლ ის
გამანადგურებელი	გამანადგურ ებელი
სერიისთვის	სერი ისთვის
ლაპიდარული	ლაპ იდ არული
კლეოპატრას	კლეოპატრა ს
მწვრთნელის	მწვრთნელ ის
სინთპოპის	სი ნთპოპი ს
ინგლისურმა	ინგლის ურ მა
შვილის	შვილ ის
ვარდების	ვარდ ების
ინვესტიციების	ინვესტიცი ების
ამოცანების	ამოცან ების
სმის	სმი ს
ქეიჯის	ქეიჯ ის
შეიხ	შე იხ
ედოს	ედ ოს
ფიდემ	ფიდ ემ
იესე	იეს ე
ჰერბერტ	ჰერ ბერტ
მექანიზმი	მექანიზმ ი
სპეციფიკა	სპეციფი კა
საპოვნელად	სა პოვნ ელად
პრეტენდენტი	პრეტენ დენტ ი
რაჯა	რაჯ ა
სამიზნე	სა მიზნ ე
შატილის	შატ ილის
დასვენების	და სვენ ების
პარალელი	პარა ლელ ი
ვიქტორიას	ვიქტორ იას
ენტროპია	ენტროპ ია
ისროდა	ისრ ოდა
კონფლიქტური	კონფლიქტ ური
რესტავრაცია	რესტავრაცი ა
გარეგნობაზე	გარეგნ ობაზე
რელიეფით	რელიეფ ით
კატეგორიული	კატეგორი ული
ბახმაროს	ბა ხმარ ოს
დაუბრუნდათ	დაუ ბრუნდ ათ
ნიკიფორე	ნიკიფორ ე
შემავსებელი	შემ ავს ებელი
კიდეებზე	კიდე ებზე
გამარჯვებისათვის	გამარჯვ ებისათვის
ბრედ	ბრ ედ
რაილი	რაილ ი
მთლიანად	მთლიან ად
საძირკველში	სა ძირკვ ელში
ერკეთის	ერკ ეთის
სტუმრებს	სტუმრ ებს
ისტორიასა	ისტორი ასა
წვიმების	წვიმ ების
ფოთლის	ფოთლ ის
თეთრად	თეთრ ად
ნებართვა	ნებართვ ა
ირანელებმა	ირანელ ებმა
ჰომოს	ჰომ ოს
აბოვიანის	აბოვ იანის
თანაც	თან აც
მოქმედებებზე	მოქმედ ებებზე
თევზია	თევზ ია
გორში	გორ ში
სალამურზე	სა ლამურ ზე
პერპენდიკულარული	პერპენდიკულა რული
მეყოფა	მე ყოფ ა
ტომები	ტომ ები
კორომანდელის	კო რომან დელის
მანგას	მანგ ას
რეზერვუარები	რეზერვუარ ები
ინტერიერი	ინტერიერ ი
მცდელობისა	მცდელობ ისა
გუარამის	გუარ ამის
სამშვილდე	სა მშვილდ ე
მეტოქეობას	მეტოქე ობას
სუსტია	სუსტ ია
ლორენცო	ლორენც ო
ნახატი	ნახატ ი
გირჩა	გირჩ ა
ყარაბაღი	ყარა ბაღ ი
პრობლემათა	პრობლემა თა
სიენის	სი ენ ის
სხვის	სხვ ის
უძრავი	უ ძრავ ი
აღდგენაში	აღდგენ აში
ნოველები	ნოველ ები
სოპრანო	სოპრანო
ფესტივალის	ფესტივალ ის
ჭერს	ჭერ ს
უწყვეტად	უწყვეტ ად
მდებარეობამ	მდებარე ობამ
მაჩაბელი	მა ჩაბ ელი
ბიჭმა	ბიჭ მა
ბოლივია	ბოლივი ა
დეკლარაციის	დეკლარ აციის
მოყვანას	მო ყვან ას
გაიყვნენ	გა იყვნენ
ხილის	ხილ ის
აიგო	ა იგ ო
გამოსვლებს	გამოსვლ ებს
პალესტინელი	პალესტინელ ი
წელიწადი	წელიწად ი
მდინარე	მდინარე
ეთიკა	ეთიკ ა
საუნდტრეკის	საუნდტრე კ ის
ცუდად	ცუდ ად
სანდო	სანდ ო
ალუტიკები	ალუტიკ ები
რომლებთან	რომლ ებთან
ასტრონომი	ასტრონომ ი
კორონაციის	კორონ აციის
ვულკანი	ვულკან ი
ასლანი	ასლ ანი
პერიოდებს	პერიოდ ებს
ჟიული	ჟი ული
მხარდამჭერთა	მხარდამჭერ თა
ხაფანგში	ხაფანგ ში
არქტიკაში	არქტიკ აში
გამოჯანმრთელდა	გამო ჯანმრთელ და
დატოვებაზე	დატოვ ებაზე
სიმღერაზე	სიმღერ აზე
გოგოებს	გოგო ებს
კალმის	კალმ ის
საზიარო	სა ზიარ ო
გამოდგებოდა	გამო დგ ებოდა
სამხედროებმა	სა მხედრო ებმა
ოკლენდის	ოკლენდ ის
ვიღაც	ვიღაც
ადევნებს	ა დევნ ებს
სიკაშკაშე	სი კაშკაშ ე
ბოლონიაში	ბოლონ იაში
დაგვიანებული	და გვიან ებული
სარას	სა რას
სინაის	სი ნა ის
სამხედროების	სა მხედრო ების
დასახლებების	დასახლ ებების
რჩევის	რჩევ ის
ოთხჯერ	ოთხ ჯერ
ლუკულუსმა	ლუკულუს მა
არჩევდნენ	არჩევ დნენ
დავიდ	და ვიდ
წამებული	წამ ებული
აცილებას	აცილ ებას
აღნიშნული	აღნიშნ ული
ეგზემპლარი	ეგზემ პლარ ი
გარდაცვალებამდე	გარდაცვალ ებამდე
განხორციელებას	განხორციელ ებას
აჯანყებას	აჯანყ ებას
თემს	თემ ს
გიზი	გიზ ი
მლნ	მ ლნ
ონეგინი	ონეგი ნი
ენითა	ენ ითა
არსებობისთვის	არსებ ობისთვის
მონტენის	მონტ ენის
ხარჯებით	ხარჯ ებით
რომიდან	რომ იდან
ხელნაწერები	ხელნაწერ ები
დასაწყისიდანვე	დასა წყის იდანვე
პოლიტიკის	პოლიტიკ ის
თავისაგან	თავ ისაგან
რომლებზედაც	რომლებ ზედ აც
არხოტის	არხოტ ის
ცვლადი	ცვლად ი
დამარცხდნენ	დამარცხ დნენ
შეამჩნევს	შეა მჩნევ ს
ბევრად	ბევრ ად
სპორტი	სპორტ ი
სრულად	სრულ ად
სიტყვის	სიტყვ ის
ქორწინებიდან	ქორწინ ებიდან
ამოფრქვევამ	ამოფრქვე ვ ამ
ვეგეტატიურად	ვეგეტა ტ იურად
სადგურებზე	სა დგურ ებზე
ჰეპბერნის	ჰეპბერნ ის
მარჯანიშვილის	მარჯან იშვილის
რატიფიკაცია	რატ იფიკაცია
გააჩინა	გაა ჩინ ა
უეჭველია	უეჭველ ია
ცუ	ცუ
პირებისა	პირ ებისა
ოქტავიანემ	ოქტავიანე მ
გაიტანა	გა იტან ა
მეტრ	მეტრ
კრიმინალთან	კრიმინალ თან
კუთხის	კუთხ ის
შენგელაიამ	შენგე ლა იამ
განაპირა	განა პირ ა
ცნებების	ცნებ ების
ემუშავათ	ე მუშავ ათ
ხელოვნებისათვის	ხელოვნებ ისათვის
ლესტერ	ლესტ ერ
ორიონის	ორ იონის
იოსტ	იოს ტ
მჟღავნდება	მჟღავნდ ება
ანსამბლები	ანსა მბლ ები
პერსონალმა	პერსონ ალმა
წარმოშობილ	წარმო შობილ
დიოდორეს	დიოდორე ს
შეგუებოდა	შეგუ ებოდა
რესპუბლიკებში	რესპუბლიკ ებში
მოუწოდებს	მო უწოდ ებს
არტილერიის	არტილერ იის
კარიერას	კარიერ ას
მიუდგამთ	მი უდგამთ
სახკომსაბჭოს	სახკომ საბჭო ს
ხორვატულ	ხორვატ ულ
სუბარქტიკული	სუბ არქტიკ ული
კვირების	კვირ ების
მოხატვის	მო ხატვ ის
გაეგო	გა ეგ ო
ფრინველებია	ფრინველ ებია
მბრძანებელი	მბრძან ებელი
ფიქლები	ფიქლ ები
ბინადარია	ბინადარ ია
ამოკვეთილია	ამო კვეთილ ია
ფილოსოფიურ	ფილოსოფ იურ
სისქისაა	სისქ ისაა
გაძევებული	გაძევ ებული
გათვალისწინება	გა თვალისწინ ება
მოქმედებებში	მოქმედ ებებში
ტრიბუნი	ტრიბუნ ი
კოშკის	კოშკ ის
პარტიით	პარტი ით
კუნდერა	კუნ დერ ა
იწვის	იწვი ს
დაბადებულ	დაბადებ ულ
ერთეულებს	ერთეულ ებს
მხედართმთავრები	მხედართ მთავრ ები
ოლტის	ოლტ ის
პაუერ	პაუ ერ
სტაბილურად	სტაბილურ ად
მიმზიდველს	მიმზიდველ ს
სძულდა	სძულ და
შესუსტებული	შე სუსტ ებული
პუშტუნების	პუშტუნ ების
შეტევაზე	შეტევ აზე
პაულუ	პაულ უ
ვადაა	ვად აა
მისტიკურ	მი სტიკ ურ
გაუმჯობესებულ	გაუმჯობეს ებულ
თურქის	თურქ ის
კუნძულთა	კუნძულ თა
ცხვრის	ცხვრ ის
ჭიჭინაძე	ჭიჭინა ძე
წიაღისეულიდან	წიაღისე ულ იდან
პულსი	პულ სი
სიდიდეების	სიდიდე ების
ფშავი	ფშავ ი
ბატკანი	ბ ატკან ი
კაიროში	კაირო ში
ჩინურის	ჩინ ურის
არქიპელაგ	არქიპელაგ
პანიკური	პან იკური
კარლს	კარლ ს
ზაზა	ზაზ ა
ჰუმბოლდტი	ჰუმბოლდტ ი
სასახლესთან	სა სახლ ესთან
მინდორს	მინდორ ს
არქიეპისკოპოსი	არქი ეპისკოპოს ი
მფლობელებს	მფლობელ ებს
ნოლანმა	ნოლან მა
კორეულ	კორე ულ
სიზმარში	სიზმარ ში
მოიცადე	მო იცად ე
დაპროექტება	და პროექტ ება
ვერმახტის	ვერმახტ ის
თარგმანისა	თარგმან ისა
ილარიონის	ილარიონ ის
წინდა	წინდ ა
ლოზუნგი	ლოზუნგ ი
ჯგუფსა	ჯგუფ სა
ლემპარდის	ლემპარდ ის
შესანახ	შესა ნახ
ჰიდროლოგიური	ჰიდრ ოლოგიური
ჰპოვა	ჰპოვ ა
შემაღლებულ	შე მაღლ ებულ
შეხვედრის	შეხვედრ ის
ჰიმლერმა	ჰიმლერ მა
ჯანმრთელობა	ჯანმრთელობ ა
მწერლობას	მწერლ ობას
პერსონაჟს	პერსონაჟ ს
ბიურომ	ბიურ ომ
ჭიანჭველები	ჭიანჭ ველ ები
ნომინალის	ნომინალ ის
ავღნიშნეთ	ავღ ნიშნ ეთ
უაიტმა	უაიტ მა
იერიშის	იერიშ ის
აგარის	ა გარ ის
როსტომმა	როსტომ მა
ჰავაა	ჰავა ა
რაზმით	რაზმ ით
კარიბჭით	კარიბჭი თ
ცოკოლზე	ცო კოლ ზე
თაიფ	თა იფ
რადიკალების	რადიკალ ების
კასიუსი	კასიუს ი
ჩამოტვირთვა	ჩამოტვირთვ ა
რეკორდულად	რეკორდ ულად
ტრადიციამ	ტრადიცი ამ
უნიას	უნი ას
დინამომ	დინამ ომ
დაიდო	დაი დ ო
ქუთაისსა	ქუთაის სა
ექსპედიციები	ექსპედიცი ები
მეომარმა	მეომარ მა
განცხადებაში	განცხად ებაში
ბოსნიელებმა	ბოსნიელ ებმა
გაამდიდრა	გაა მდიდრ ა
მარშალის	მარშალ ის
იმპროვიზაციით	იმპროვიზა ცი ით
დამარცხების	დამარცხ ების
ციხესიმაგრეზე	ციხესიმაგრე ზე
მღვდელმსახურთა	მღვდელ მსახურ თა
ჩამოყალიბებამდე	ჩამოყალიბ ებამდე
დალაშქვრა	და ლაშქვრ ა
აღმოსავლეთისა	აღმოსა ვლეთ ისა
თავისთან	თავის თან
ზღვისა	ზღვ ისა
ფილტვების	ფილტვ ების
აღმოჩენისას	აღმოჩენ ისას
იპოვიან	იპოვ იან
დაბრუნებიდან	დაბრუნ ებიდან
აღმასვლა	აღმ ასვლ ა
წარმომადგენელია	წარმომადგენ ელ ია
კარმენის	კარმენ ის
პანსიონში	პან სიონ ში
სახელოსნოები	სა ხელოსნ ოები
ლინდგრენის	ლინ დგრ ენის
საზღვრამდე	საზღვრ ამდე
ასაკიდან	ასაკ იდან
უნგრული	უნგრ ული
ათაბაგმა	ათაბაგ მა
ჰანტერმა	ჰა ნტ ერმა
რგოლს	რგოლ ს
ანიმაციური	ანიმაცი ური
გარეუბანში	გარეუბან ში
სეგრეგაციის	სე გრეგ აციის
ამაგრებს	ამაგრ ებს
გველის	გველ ის
სცენების	სცენ ების
ზეთით	ზეთ ით
ოვიმბუნდუს	ოვიმბუნდუ ს
ულამაზეს	უ ლამაზ ეს
ფაბიუსს	ფაბიუს ს
როიალი	როიალ ი
დავალებული	დავალებ ული
ედინბურგში	ედინ ბურგ ში
დაქირავება	დაქირავ ება
მასივს	მასივ ს
მამრებს	მამრ ებს
ხარისხიანი	ხარისხ იანი
გაკეთებაც	გაკეთ ებაც
ნაწარმოებებით	ნაწარმოე ბ ებით
მოედანს	მო ედან ს
ეწყება	ეწყ ება
პანიკა	პან იკა
პრობლემებს	პრობლემ ებს
ყოფდნენ	ყოფ დნენ
აკუთვნებენ	აკუთვნ ებენ
კულტივირებული	კულტივირ ებული
დემონსტრაციის	დემონსტრ აციის
ჯინის	ჯინ ის
დანიელი	დანიელ ი
მასივების	მასივ ების
ჰიდაცას	ჰიდაც ას
საბიუჯეტო	სა ბიუჯეტ ო
ისევ	ისევ
მჟავა	მჟავ ა
სიგანეა	სიგანე ა
ტორონტოში	ტორონტ ოში
შეშფოთებულმა	შეშფოთ ებულმა
შეჯვარება	შე ჯვარ ება
კაზაკების	კაზაკ ების
მცხეთა	მცხეთ ა
გათხრებით	გათხრ ებით
ცივილიზებული	ცივილიზ ებული
კვლევისა	კვლევ ისა
მშენებლებს	მშენებლ ებს
ბუგენვილის	ბუ გენვილ ის
იავური	იავ ური
მიხაკების	მიხაკ ების
დაქორწინებულია	დაქორწინ ებულია
გადმოიბირა	გადმო იბირ ა
ფიქრები	ფიქრ ები
ფსკერის	ფსკერ ის
თავსხმა	თავ სხმ ა
იმამის	იმამ ის
ლიას	ლ იას
ბაგრატ	ბაგრატ
ბარელიეფი	ბა რელიეფ ი
პროგრამებს	პროგრამ ებს
ხმამ	ხმ ამ
გავიდნენ	გა ვ იდნენ
გარესამყაროსთან	გარესამყაროს თან
კაცობრიობა	კაცობრი ობა
მცდარია	მცდარ ია
რიოში	რიო ში
სრულყოფილად	სრულყოფილ ად
ტყვე	ტყვე
ჰოსპიტალი	ჰოსპიტალ ი
მხატვარი	მხატვ არ ი
რეპრესიები	რეპრეს იები
თავმჯდომარის	თავმჯდომა რ ის
ნახევარდაშლის	ნახევარ დაშლ ის
ფილმისთვის	ფილმ ისთვის
ცალმაგი	ცალ მაგ ი
კოდური	კოდ ური
მოთხოვნად	მოთხოვნ ად
პოეტს	პოეტ ს
ხარისხით	ხარისხ ით
მოწყობილობა	მოწყობილობ ა
შეკრული	შეკრ ული
ლეიბლზე	ლეიბლ ზე
სწავლებების	სწავლ ებების
ფილა	ფილ ა
იგნორირებული	იგნორირ ებული
ძველებურ	ძველებურ
ყველის	ყველ ის
კონსტრუქციულ	კონსტრუქცი ულ
მოქცევის	მო ქცევ ის
ტრადიციად	ტრადიცი ად
მაშნ	მაშ ნ
ტრანსპორტირებისთვის	ტრანსპორტირ ებისთვის
მოძღვრების	მოძღვრ ების
ასპარეზობას	ასპარეზ ობას
ბიომრავალფეროვნების	ბიომრავ ალფეროვნ ების
მცველთა	მცველ თა
რამდენიც	რამდენ იც
კავშირთან	კავშირ თან
სახელითაც	სახელ ითაც
ტრანსფერზე	ტრანსფერ ზე
სამოთხეს	სამ ოთხ ეს
გადაყვანილი	გადა ყვან ილი
სიმამრი	სი მამრ ი
რევანში	რევ ანში
წინდებს	წინდ ებს
კირა	კირ ა
მოლურჯო	მო ლურჯ ო
წარმოებულია	წარმო ებულია
ერთხელ	ერთ ხელ
ერტყმის	ერტყ მის
ნიშანდობლივი	ნიშანდობლივ ი
მუსლიმმა	მუსლიმ მა
წრფის	წრფ ის
ალფვენი	ალფვენ ი
ნივთიერება	ნივთიერ ება
სამკურნალოდ	სა მკურნალ ოდ
დამშლელი	დამ შლ ელი
არხის	არხ ის
ვუდრო	ვუდ რო
სისხლით	სისხლ ით
სერგიმ	სერგ იმ
ეგნატეს	ეგნატ ეს
ნევროლოგიური	ნევრ ოლოგიური
ტურისტი	ტურისტ ი
თავთხელი	თავ თხ ელი
დაეცნენ	და ეცნ ენ
აღსავსე	აღ სავს ე
თანამშრომლობაზე	თანამშრომლ ობაზე
იერსახე	იერ სახე
კატეგორიას	კატეგორი ას
ფრთებს	ფრთ ებს
მალმსტინმა	მალმსტინ მა
მაღლები	მაღლ ები
სალოცავის	სა ლოცავ ის
ინჟინრების	ინჟინრ ების
ქვეყნდება	ქვეყნ დება
ლაოსში	ლაოს ში
გაირჩევა	გა ირჩევ ა
თესევსმა	თესევს მა
მსხვერპლშეწირვის	მსხვერპლშეწირვ ის
პასუხები	პასუხ ები
სატრაპეზო	სა ტრაპეზ ო
საქმეების	საქმე ების
სომხურად	სომხ ურად
ჩარლს	ჩარლ ს
ტრიოს	ტრი ოს
დამსახურებად	და მსახურ ებად
მიირთმევდნენ	მიირთმე ვ დნენ
ძილში	ძილ ში
დირექტორმა	დირექტორ მა
შევიდოდა	შე ვიდ ოდა
კარიერაზე	კარიერ აზე
ბრინჯის	ბრინჯ ის
კენტავრები	კენტავრ ები
მუდმივად	მუდმივ ად
საპროცესო	სა პროცეს ო
ჩქაროსნული	ჩქარ ოსნული
ძალადობრივ	ძალად ობრივ
ერბიუმის	ერბ იუმის
ტურნირია	ტურნირ ია
სუფევს	სუფევ ს
სამეფოების	სა მეფო ების
უჯრედებისაგან	უჯრედ ებისაგან
დასახლებულნი	დასახლ ებულნი
ნაირსახეობაა	ნაირ სახე ობაა
აღდგენაზე	აღდგენ აზე
იამაიკა	იამაიკ ა
კონტროლში	კონტროლ ში
შვეიცარია	შვეიცა რ ია
მომზადების	მომზად ების
მღვიმეა	მღვიმე ა
შემოტანას	შემო ტან ას
სვამს	სვამ ს
ფაქტს	ფაქტ ს
მილიარდის	მილიარდ ის
პლებისციტი	პლ ებისციტი
გოგოების	გოგო ების
სწყურია	სწყ ურია
გაიმართა	გა იმართ ა
მუხნარი	მუხნარ ი
ტბების	ტბ ების
ოთხეულმა	ოთხე ულმა
ოპოზიციას	ო პოზიცი ას
ხელისუფლებაზე	ხელისუფლ ებაზე
მეზობლების	მეზობლ ების
იოჰან	იოჰან
ტერასებზე	ტერას ებზე
ფრანგმა	ფრანგ მა
ძმათა	ძმ ათა
დაექვემდებარა	დაექვე მდებარ ა
ოქტომბრიდან	ოქტომბრ იდან
შეწირვის	შე წირვ ის
ამბიონი	ამ ბი ონი
კლავიში	კლავი ში
ალბერტო	ალბერტ ო
წევის	წევ ის
გავრცელდეს	გავრცელ დეს
უკანასკნელებმა	უკანასკნელ ებმა
უწევს	უწევ ს
მლრდ	მლრ დ
სათნოებას	სა თნო ებას
ნანგრევია	ნანგრევ ია
კენჭისყრით	კენჭისყრ ით
შეესია	შეე სი ა
წარდგენილი	წარ დგენილ ი
მანქანები	მანქან ები
ხანძთელი	ხანძთ ელი
ბიბლიოგრაფიული	ბიბლი ოგრაფიული
გაათავისუფლებს	გაა თავისუფლ ებს
უკეთეს	უკეთ ეს
როლინგ	როლინგ
ტერიტორიებიც	ტერიტორი ებიც
იუსუფ	იუსუფ
კოდია	კოდ ია
კვარტალში	კვარტალ ში
კოლონისტების	კოლონისტ ების
სოციალურ	სოციალ ურ
გამოყენებაზე	გამოყენ ებაზე
ნებისყოფის	ნების ყოფ ის
გამოკვლევების	გამოკვლევ ების
სამშობლოში	სა მშობლ ოში
განმანთავისუფლებელი	განმან თავისუფლ ებელი
პეტერბურგი	პეტერბურგ ი
ფურცლების	ფურცლ ების
ორკესტრთან	ორკესტრ თან
სიცხე	სიცხ ე
მწერალზე	მწერალ ზე
დასახელებულ	დასახელ ებულ
შიდსი	შიდს ი
კუთვნილ	კუთვნილ
ულრიხ	ულრიხ
განუმეორებელი	განუ მეორ ებელი
ხუთმა	ხუთ მა
გადაცემაში	გადაცემ აში
მდგრადობის	მდგრად ობის
მისაღწევად	მისა ღწევ ად
ფიზიკურმა	ფიზიკურ მა
ატმის	ატმ ის
შემონახულ	შემო ნახულ
განაგრძობს	განა გრძ ობს
იმიჯი	იმიჯ ი
ემილია	ემილ ია
ცნობადობა	ცნობ ადობა
გუბერნატორად	გუბერნატორ ად
სტიმული	სტიმულ ი
შემქმნელებმა	შემქმნელ ებმა
სერიოზულ	სერიოზულ
საესტრადო	სა ესტრად ო
ჩამოდის	ჩამო დ ის
სავალდებულო	სა ვალდებულ ო
ზღვით	ზღვ ით
გარდატეხა	გარდა ტეხ ა
ლასლო	ლას ლო
ექსპორტს	ექსპორტ ს
ნომრიდან	ნომრ იდან
დაიკრძალა	და იკრძალ ა
მიმოცვლის	მიმო ცვლ ის
შრომის	შრომ ის
დარჩენოდა	დარჩენ ოდა
კანში	კან ში
მოიგონა	მოი გონ ა
ქორწილში	ქორწილ ში
გამოვლენილია	გა მოვლენ ილია
გამოქვეყნდა	გამო ქვეყნ და
მიკროსკოპული	მიკრო სკოპ ული
გაქცევაში	გა ქცევ აში
მოგზაურმა	მოგზაურ მა
პარასკევი	პარა სკევ ი
ქილილა	ქილ ილა
სურვილით	სურვილ ით
სოფლებიდან	სოფლ ებიდან
ცივია	ცივ ია
იწერებოდა	იწერ ებოდა
რესტორან	რესტორან
იტალიელები	იტალიელ ები
ლენტის	ლ ენტის
ელასტიკური	ელა სტიკ ური
ისპაჰანში	ისპა ჰან ში
არაბულენოვანი	არაბულ ენოვანი
გამოცდა	გამოცდ ა
მწერალმა	მწერალ მა
სამოთხის	სამ ოთხ ის
ქალაქთა	ქალაქ თა
გაასამართლა	გაა სამართლ ა
შთამომავლებს	შთამომავლ ებს
წინასწარმეტყველთა	წინასწარ მეტყველ თა
ლიზას	ლიზ ას
ვაჭრებს	ვაჭრ ებს
ადგილობრივებს	ადგილობრივ ებს
მამაზე	მამ აზე
ალბანეთი	ალბანეთ ი
ხახის	ხახ ის
თავსაბურავი	თავსა ბურავ ი
მომენტში	მომენტ ში
საგაზაფხულო	სა გაზაფხულ ო
წარმონაქმნის	წარმონაქმ ნ ის
კონსულტაცია	კონსულტაცია
ჩანაწერების	ჩანაწერ ების
კოხედესის	კო ხედ ესის
ქალღმერთები	ქალ ღმერთ ები
მესინაში	მე სინ აში
ეახლა	ე ახლ ა
კოორდინატების	კოორდინატ ების
სატო	სა ტ ო
მოყვარულებმა	მოყვარულ ებმა
განჯის	გან ჯ ის
არაა	არა ა
აიზეკ	ა იზეკ
მოღვაწეების	მოღვაწე ების
სპონტანური	სპონტანურ ი
შეზღუდა	შე ზღუდ ა
გრაფიტი	გრა ფიტ ი
შეეწყვიტა	შეე წყვიტ ა
მოიყვანს	მოიყვან ს
ლოთარ	ლოთა რ
უგზო	უ გზ ო
კამიუს	კამ იუს
კანის	კან ის
ჩრდილოური	ჩრდილ ოური
საცეკვაო	სა ცეკვ აო
კამის	კ ამის
მივყავართ	მი ვყავართ
აღკვეცილიყო	აღ კვეც ილიყო
მიწებს	მიწ ებს
დამოკიდებულების	დამოკიდებულ ების
ევალებოდათ	ევალ ებოდათ
განახორციელოს	გან ახორციელ ოს
მინდია	მინდ ია
აზოტმჟავას	აზოტ მჟავ ას
აფხაზების	აფხაზ ების
კვერთხი	კვერთხ ი
რეგისტრის	რეგისტრ ის
პოლიტიკოსები	პოლიტიკოს ები
რელიგიური	რელიგი ური
კანადელ	კანად ელ
დაინტერესებულები	დაინტერეს ებულები
დალასის	დალას ის
სანახებში	სა ნახ ებში
ტაძრებთან	ტაძრ ებთან
ბურების	ბურ ების
წნევისა	წნევ ისა
ბრენდან	ბრენდ ან
სანაპიროებიდან	სა ნაპირო ებიდან
ილღაზი	ილ ღაზ ი
ედვარდს	ედვარდ ს
ომში	ომ ში
ბეღელი	ბეღ ელი
შვედეთმა	შვედეთ მა
კონცეფციას	კონცეფც იას
ლოპოტის	ლო პოტ ის
სათაურის	სა თაურ ის
მონეტის	მონეტ ის
კერიკი	კერიკ ი
მოიხსენებიან	მოიხსენ ებიან
ქალიშვილი	ქალიშვილ ი
სახეობასთან	სახე ობასთან
სემის	სემ ის
ცალკეულ	ცალკე ულ
ვილიამ	ვილ იამ
სწირავდა	სწირ ავდა
ჩანაწერს	ჩანაწერ ს
ჯაზ	ჯაზ
ნაკეთობებით	ნაკეთობ ებით
პრორექტორი	პრო რექტორ ი
ბარონის	ბარონ ის
სამოთხე	სამო თხ ე
სტანდარტულად	სტანდარტ ულად
ხელსაწყოებს	ხელსა წყო ებს
სიმდიდრეს	სი მდიდრ ეს
საპირისპიროა	საპირ ისპირ ოა
შემცირებულიყო	შემცირ ებულიყო
იმიტომ	იმიტომ
ფატალური	ფატ ალური
სანჯაყში	სა ნჯაყ ში
წლისთავის	წლის თავ ის
მელოტი	მელ ოტი
პირებზე	პირ ებზე
უბრძოლველად	უ ბრძოლ ველად
ლუსი	ლუსი
საფრთხეები	სა ფრთხ ეები
ძალებით	ძალ ებით
ქიზიყურაშვილი	ქიზი ყურ აშვილი
გაბედულად	გა ბედ ულად
საზოგადოებრივ	სა ზოგადო ებრივ
გაშალა	გა შალ ა
თავს	თავ ს
შედეგების	შედეგ ების
საუბარია	სა უბარ ია
დამხმარე	დამხმარე
ნავთობს	ნავთობ ს
ჰიპნოზის	ჰიპნოზ ის
ეკრანიზაციას	ეკრანი ზ აციას
