იტალიასთან	იტალი ასთან
ინგლისიდან	ინგლის იდან
ნოველათა	ნოველ ათა
წარმომადგენლობით	წარმომადგენ ლ ობით
სავაჭრო	სა ვაჭრ ო
მდგრადი	მდგრად ი
ურბანიზაციის	ურბან იზაციის
გარდაიქმნა	გარდაიქმნ ა
ჩეხეთი	ჩეხ ეთი
ორნამენტული	ორნამენტ ული
საზოგადოებისაგან	სა ზოგადო ებისაგან
სკოტს	სკოტ ს
სხდომა	სხდომ ა
ბიზანტიის	ბიზანტი ის
სასწავლებელს	სა სწავლ ებელს
ავთო	ავთო
მართებული	მართ ებული
ინდოელი	ინდო ელი
სასკე	სა სკ ე
მწარმოებლებს	მწარმო ებლებს
გაშლილ	გა შლილ
არსით	არს ით
მხევალი	მ ხევ ალი
ფორმირება	ფორმ ირება
შობის	შობ ის
გარდაიქმნას	გარდაიქმნ ას
ჯვაროსნებთან	ჯვაროსნ ებთან
პლეიოფში	პლეი ოფ ში
გაიარეს	გაიარ ეს
კაპაკი	კა პაკ ი
გადაყენების	გადა ყენ ების
კვამლი	კვამლ ი
რეალში	რეალ ში
ენტონიმ	ენ ტონ იმ
გოლუმს	გოლუმ ს
ოპერების	ოპერ ების
სიმბოლოთა	სიმბოლო თა
გადათარგმნა	გადა თარგმნ ა
აქტივები	აქტივ ები
საიმპერიო	სა იმპერი ო
პლეისტოცენში	პლეი სტოცენ ში
სამხრეთისაზე	სამხრეთ ის აზე
შემოტანილი	შემო ტანილ ი
დადგენა	და დგენ ა
კარისა	კარ ისა
დერეფნებში	დერეფნ ებში
ოპტიმისტური	ოპტიმ ისტური
ფელიქს	ფელიქ ს
გავლით	გავლ ით
თეორეტიკოსი	თეო რეტიკოს ი
წარმომადგენლებისგან	წარმომადგენ ლ ებისგან
ერაყის	ერაყ ის
მხატვარს	მხატვარ ს
ტაჯიკეთში	ტაჯიკ ეთში
მეტოქეებს	მეტოქე ებს
ურთიერთობაა	ურთიერთობ აა
საკურთხევლის	სა კურთხევ ლის
გააკრიტიკა	გა აკრიტიკ ა
გამოთვლების	გამოთვლ ების
ხალხთა	ხალხ თა
ერიხ	ერ იხ
პირამიდიდან	პირამიდ იდან
ამოღებას	ამო ღებ ას
კარტი	კარტ ი
ავსტრალიასთან	ავსტრალიას თან
ყაზბეგი	ყაზბეგ ი
დაუმუშავებელი	დაუ მუშავ ებელი
დაცემამდე	დაცემ ამდე
დეტალი	დეტალ ი
ეგვიპტემ	ეგვიპტ ემ
გამოძახებული	გამოძახ ებული
ლუიმ	ლუ იმ
მარსის	მარს ის
საშუალოდ	სა შუალ ოდ
მზისიერი	მზ ის იერი
ტორპედო	ტორპედ ო
კულისებში	კ ულის ებში
კონტექსტი	კონტექსტ ი
მცხოვრებ	მცხოვრებ
მატიანეებში	მატიანე ებში
ჰამლეტის	ჰამლეტ ის
ჰოლანდიელი	ჰოლანდიელ ი
ინდონეზიას	ინდონეზია ს
გამოარჩია	გამოა რჩ ია
შენახული	შე ნახულ ი
წაგება	წაგ ება
შეჭრილი	შე ჭრილ ი
მწირ	მწირ
სამტრედიის	სა მტრედ იის
დამონტაჟებულია	დამონტაჟ ებულია
დაუპირისპირდნენ	და უპირისპირ დნენ
ეთნოგენეზი	ეთნოგენეზ ი
ჩამოაყალიბა	ჩამოა ყალიბ ა
მოეგვარებინა	მოე გვარ ებინა
ლეგოს	ლეგ ოს
დაეტოვებინათ	დაეტოვ ებინათ
ოპერა	ოპერ ა
გრინვუდს	გრინვუდ ს
კარით	კარ ით
მოხვდებოდა	მო ხვ დებოდა
აპარატში	აპარატ ში
ლაზარე	ლაზარ ე
დაზარალდა	და ზარალ და
მუსტაფა	მუსტაფ ა
კუნენეს	კუ ნენ ეს
რადიოსადგურების	რადიო სადგურ ების
თბილისშია	თბილის შია
იზოლირებული	იზოლირ ებული
მისიონერების	მისიონერ ების
მოვიდე	მოვიდ ე
მტკიცებები	მტკიც ებები
არგონავტები	არგონავტ ები
ბრძოლა	ბრძოლ ა
აღადგენენ	აღ ადგენ ენ
ქვეყანამ	ქვეყან ამ
ობოლი	ობოლ ი
ედგათ	ედგ ათ
მოხეტიალე	მო ხეტიალ ე
მოიკლეს	მო იკლ ეს
მეომრები	მეომრ ები
მარას	მარ ას
ღირშესანიშნაობად	ღირშესა ნიშნაობ ად
ფერისა	ფერ ისა
რეჟ	რე ჟ
ეპისკოპოსში	ეპისკოპოს ში
მილოშ	მილ ოშ
ცვლის	ცვლ ის
რქის	რქ ის
სპურსი	სპურს ი
ამზადებდა	ამზად ებდა
სამსახურზე	სა მსახურ ზე
შინაურ	შინაურ
რესტორანი	რესტორან ი
მიაქვს	მი აქვს
მატნის	მატ ნის
ნორმებით	ნორმ ებით
ჰენრი	ჰენრ ი
ტელეფონზე	ტელეფონ ზე
იხდიან	იხდ იან
დაარსებამდე	და არსებ ამდე
რქოვანი	რქ ოვანი
სამთავისის	სამ თავის ის
ადერკის	ადერკ ის
დახრილია	დახრილ ია
ასეთ	ასეთ
თევზსაჭერი	თევზსა ჭერ ი
ხელმძღვანელობდა	ხელმძღვანელ ობდა
განცხადების	განცხად ების
მეკობრეებმა	მეკობრე ებმა
ევოლუცია	ევოლუც ია
ნაშთების	ნაშთ ების
მილიონერი	მილიონ ერი
ავტომატიზებული	ავტო მატ იზებული
მოხელეთა	მოხელე თა
მძაფრად	მძაფრ ად
ექვთიმე	ექვთიმ ე
ოფში	ოფ ში
ეჭვიანობის	ეჭვ იანობის
მოლაპარაკებები	მო ლაპარაკ ებები
მიძღვნილი	მი ძღვნ ილი
სცენარებს	სცენარ ებს
რეფორმა	რეფორმ ა
ტყავისგან	ტყავ ისგან
ბორტებზე	ბორტ ებზე
რჩევით	რჩევ ით
სიცრუე	სი ცრუ ე
პრემიერლიგის	პრე მიერლიგ ის
ეროვნების	ეროვნ ების
ცილინდრს	ცილინდრ ს
მეორეული	მეორე ული
ფიგურამ	ფიგურ ამ
იმედოვნებდნენ	იმედოვნ ებდნენ
მონსტრები	მონსტრ ები
დიდისა	დიდ ისა
ფიქლით	ფიქლ ით
მაროკოსა	მაროკ ოსა
დაცულ	დაც ულ
ნალედის	ნალ ედის
დაზარალებულის	და ზარალ ებულის
რეჟიმისა	რეჟიმ ისა
პაექრობაში	პაექრ ობაში
აღიწერა	აღ იწერ ა
ფლოტით	ფლოტ ით
ურთიერთობათა	ურთიერთობ ათა
ჩაარტყა	ჩა არტყ ა
ააგო	ა აგ ო
ბოუმენი	ბოუ მენი
ღეროზე	ღერო ზე
ადამიანიც	ადამიან იც
ჯავშანი	ჯავშან ი
ინტელექტით	ინტელექტ ით
საპროექტო	სა პროექტ ო
უზენაეს	უზენაეს
ნაკრძალი	ნაკრძალ ი
კომიქსი	კომიქს ი
მამამისს	მამამის ს
დამალულია	დამალულ ია
საგანზე	საგან ზე
ფირფიტას	ფირფიტ ას
იურიდიულად	იურიდიულ ად
აღჭურვილობას	აღჭურვილ ობას
მოთხოვნილებებს	მოთხოვნილ ებებს
მოსაგერიებლად	მოსა გერი ებლად
დაფუძნებაში	დაფუძნ ებაში
გამოკითხვა	გამო კითხვ ა
იტევს	იტევ ს
ოპერაციის	ოპერაცი ის
ჭიქაში	ჭიქ აში
თევზაობის	თევზაობ ის
ბედნიერება	ბედნიერ ება
რომანებს	რომან ებს
გადაიბარა	გადაი ბარ ა
ფუძე	ფუძე
წინაპრები	წინაპრ ები
სმითმა	სმით მა
შენებას	შენ ებას
საეტაპო	სა ეტაპ ო
სისხლისღვრა	სისხლ ისღვრ ა
ფოლკლორული	ფოლკლორ ული
გაიწელა	გაი წელ ა
საძიებლად	სა ძი ებლად
ზურაბი	ზურაბ ი
შეეცადა	შეეცად ა
პერიოდიზაციის	პერიოდ იზაციის
პროგრამირება	პროგრამ ირება
სერიალს	სერიალ ს
გაგზავნეს	გა გზავნ ეს
რევოლუციონერებს	რევოლ უციონერ ებს
მრევლი	მრევლ ი
ნაპრალებში	ნაპრალ ებში
ძმებს	ძმ ებს
ფრიდა	ფრიდ ა
მოაგებინა	მო აგ ებინა
ადგება	ადგ ება
ანთიმოზ	ა ნთიმოზ
გაგამ	გა გ ამ
მასპინძლებმა	მასპინძლ ებმა
სელის	ს ელის
მეტყველი	მეტყველ ი
მეხუთედი	მე ხუთ ედი
მიიჩნია	მიიჩნ ია
მირ	მირ
წარმომადგენლების	წარმომადგენ ლ ების
გამახსენდება	გამ ახსენ დება
პროდუქტია	პროდუქტ ია
სიძნელეები	სიძნელე ები
ჯანყი	ჯან ყ ი
თანახმა	თანა ხ მა
რეზერვები	რეზერვ ები
ტოპონიმია	ტოპონიმ ია
მოწამეობრივად	მო წამე ობრივად
უსვამს	უ სვამ ს
დარიალის	დარი ალის
სასწაულები	სა სწაულ ები
გაჩნდეს	გა ჩნდ ეს
რამდენჯერ	რამდენ ჯერ
შემოთავაზებაზე	შემოთავაზ ებაზე
შერჩევითი	შე რჩევ ითი
დუმბაძე	დუმბაძ ე
თვისებები	თვის ებები
აღნიშნულისა	აღნიშნულ ისა
მოუპოვებია	მოუ პოვ ებია
ეგზოპლანეტის	ეგზოპლანეტ ის
მონაკვეთის	მონაკვეთ ის
მოქმედებისთვის	მოქმედ ებისთვის
ენთუზიაზმით	ენთუზია ზმით
შეწყდეს	შე წყ დეს
გამაგრება	გამაგრ ება
ხელსაწყოს	ხელსაწყო ს
დალეკები	და ლეკ ები
არიდებს	არიდ ებს
გვიანის	გვიან ის
თარგმანები	თარგმან ები
მეოთხედფინალამდე	მეოთხედ ფინალ ამდე
ავტორიტეტს	ავტო რიტეტ ს
კოდში	კოდ ში
ბრაუზერი	ბრაუზერ ი
შოუში	შოუ ში
ცირკულაცია	ცირკულ აცია
არაგვისა	არაგვ ისა
გლუკოზის	გლუკოზ ის
არიანეს	არ იანეს
მოახდინა	მოახდინ ა
ალუვიური	ალუვი ური
გაუწია	გაუწი ა
გადაღება	გადაღ ება
ტატუირების	ტატუ ირების
უძრავ	უ ძრავ
ჩააბარეს	ჩა აბარ ეს
გარს	გარს
უმეტესობაზე	უმეტეს ობაზე
მოწყობილი	მოწყობილ ი
მრავალსართულიანი	მრავალსა რთულ იანი
გამოწყობილი	გა მოწყობილ ი
მეფისნაცვლის	მეფის ნაცვლ ის
დაარსებიდან	დაარს ებიდან
თარიღდება	თარიღ დება
დანერგა	და ნერგ ა
ვიკა	ვ იკა
თემმა	თემ მა
ლათ	ლ ათ
ერთიანდებოდა	ერთიან დებოდა
გუდანის	გუდ ანის
მოწყობით	მო წყობ ით
ნიკოლოზს	ნიკოლოზ ს
რკინის	რკინ ის
ეკონომიის	ეკონომ იის
ხილვით	ხილვ ით
შეხედულებებს	შეხედულ ებებს
სკულპტურულ	სკულპტურ ულ
სასწაულებრივად	სა სწაულ ებრივად
ჩალუკიას	ჩა ლუკ იას
საროს	სა როს
სუმატრის	სუმატრ ის
თავდასხმებისაგან	თავდასხმ ებისაგან
საქართველოშია	სა ქართველოშ ია
კასეტაზე	კასეტ აზე
კოლუმბამდელი	კოლუმბ ამდელი
ეთამაშათ	ე თამაშ ათ
რიჩმონდში	რიჩმონდშ ი
სახურავების	სა ხურავ ების
ფანის	ფან ის
როლებით	როლ ებით
შოულობს	შოულ ობს
მოსი	მო ს ი
ხალხის	ხალხ ის
გაითქვა	გაი თქვ ა
ემშვიდობება	ე მშვიდობ ება
თოვს	თოვ ს
მეზღვაურებს	მეზღვაურ ებს
ეგვიპტელთა	ეგვიპტელ თა
დაფუძნებული	დაფუძნ ებული
ერედვის	ერედვ ის
ბედს	ბედ ს
რომი	რომ ი
დაინტერესდნენ	დაინტერეს დნენ
მიმდინარეობს	მიმდინარეობ ს
გაყინვის	გა ყინვ ის
ელიზაბეტის	ელიზაბეტ ის
საგანს	საგან ს
მეჩეთში	მეჩეთ ში
რიფები	რიფ ები
გაიბრწყინა	გაი ბრწყინ ა
წარმოთქმის	წარმო თქმ ის
ფსევდონიმს	ფსევდონი მ ს
გართულებების	გართულ ებების
სქესი	სქეს ი
გვაწვდის	გვაწვდ ის
მიტოქონდრიული	მიტოქონდრ იული
მარიონეტი	მარიონეტ ი
მელიქი	მელიქ ი
დამოუკიდებელმა	დამოუკიდ ებელმა
ხვრელით	ხვრელ ით
ლილვების	ლილვ ების
ყარსის	ყარ სის
სასწავლო	სა სწავლ ო
გასამყარებლად	გასა მყარ ებლად
შესავალში	შე სავალ ში
საბოლოდ	სა ბოლო დ
გრანიკოსის	გრანიკოს ის
ბრიტანეთსა	ბრიტანეთ სა
აბორიგენული	აბორიგენ ული
კამარის	კამარ ის
ადასტურებდა	ადასტურ ებდა
ექსპერტებმა	ექსპერტ ებმა
ფიქსირდებოდა	ფიქსირ დებოდა
აჩრდილი	ა ჩრდილ ი
ნახევრით	ნახევრ ით
შუმერის	შუმერ ის
განსაზღვრული	გან საზღვრ ული
საზღვარი	სა ზღვარ ი
ბუნდოვანი	ბუნდოვან ი
თურქულენოვან	თურქულენოვან
მთავრობიდან	მთავრობ იდან
ამოხსნის	ა მოხსნ ის
ექსპერიმენტს	ექსპერიმენტ ს
მშენებელი	მშენ ებელი
ჰომეროსთან	ჰომეროს თან
გამოხატვას	გამოხატ ვას
იუდეველები	იუდეველ ები
პიერი	პიერ ი
საფლავს	სა ფლავ ს
ლაზური	ლაზ ური
ალმანახ	ა ლმანახ
კვდება	კვ დება
ფილადელფიაში	ფილადელფი აში
მამაკაცებში	მამაკაც ებში
მცირეწლოვანი	მცირეწლოვან ი
მოქალაქეებს	მოქალაქე ებს
წარმოქმნილი	წარმო ქმნილ ი
კომპოზიციაში	კომპოზიცი აში
სვეტის	სვეტ ის
სიკვდილისა	სიკვდილ ისა
კასტრომ	კასტრო მ
მსვლელობაში	მსვლელობ აში
ლოიალური	ლოიალ ური
მღვდელმთავრად	მღვდელმთავრ ად
სერბი	სერბ ი
ერთსქესიანი	ერთ სქეს იანი
ადმინისტრირების	ადმი ნისტრირ ების
აურაცხელი	აურა ცხელ ი
ორგანიზაციის	ორგანიზაცი ის
შეერთო	შეერთ ო
გლობალური	გლობალ ურ ი
მორენები	მო რენ ები
მსახურის	მსახურ ის
აგრეთვე	აგრეთვე
გაქრისტიანების	გა ქრისტ იანების
გამართლდა	გა მართლ და
დასახელებული	დასახელ ებული
ტომად	ტომ ად
შეთანხმების	შე თანხმ ების
ჰეროდოტე	ჰეროდოტე
დაუდგენელია	და უდგენელ ია
ჟანრში	ჟანრ ში
გადახდას	გადახდ ას
ერთან	ერ თან
ნაშრომზე	ნაშრომ ზე
ხსნარზე	ხსნარ ზე
კომპლექსურ	კომპლექს ურ
ნახევარწრიული	ნახევარ წრი ული
სლოვენიური	სლოვენ იური
შემოდგომაზე	შემოდგომ აზე
გაუპატიურება	გაუპატიურ ება
ექსტერიერის	ექს ტერიერ ის
ფიგურები	ფიგურ ები
მწერის	მწერ ის
სისუსტის	სი სუსტ ის
პუნქტებში	პუნქტ ებში
ნაწარმოებზე	ნაწარმოებ ზე
გააერთიანეს	გაა ერთიან ეს
გაგიჟებულია	გა გიჟ ებულია
ესპანიოლი	ესპ ანიოლ ი
ირგვლივი	ირგვლივ ი
იღვიძებს	ი ღვიძ ებს
დასაშვები	დასა შვებ ი
დაიწყებოდა	დაიწყ ებოდა
ავადმყოფობამ	ავადმყოფ ობამ
ეძებენ	ეძ ებენ
მოდელები	მოდელ ები
ჭერის	ჭერ ის
მეთოდურ	მეთოდ ურ
შვედების	შვედ ების
ტრაპეზზე	ტრაპეზ ზე
სინთეზით	სინთეზ ით
შტაბს	შტაბ ს
მეთაურობით	მეთაურ ობით
ურუქში	ურუქ ში
მოთხრობებს	მოთხრობ ებს
გაყიდულია	გა ყიდ ულია
არარეიტინგული	არა რეიტინგ ული
თაღლითობის	თაღ ლით ობის
საკის	საკ ის
წარსადგენად	წარსა დგენ ად
მოხელეს	მოხელე ს
ასიმილაციის	ასიმილაცი ის
წარმონაქმნად	წარმო ნაქმნ ად
სიტყვასთან	სიტყვ ასთან
აუგუსტო	აუგუსტ ო
პროექტით	პროექტ ით
თარჯიმნად	თარჯიმ ნად
გაიგონა	გაი გონ ა
ნემსები	ნემს ები
ჯოს	ჯო ს
სექციებში	სექცი ებში
მცენარეებისა	მცენარე ებისა
კერესელიძემ	კერესელ იძემ
შეავსეს	შე ავს ეს
როჯერ	როჯერ
საუკუნეებით	სა უკუნე ებით
ნიღაბს	ნიღაბ ს
ჰამილკარ	ჰამ ილკარ
რომაელების	რომაელ ების
სამაგიერო	სა მაგიერ ო
მხარდაჭერას	მხარდაჭერ ას
თავიანთი	თავიანთ ი
კომპენსაციის	კომ პენს აციის
სერიები	სერი ები
ფორმალურ	ფორმ ალურ
მხატვრების	მხატვრ ების
გააგზავნა	გაა გზავნ ა
პერსევსი	პერსევს ი
ღმერთებს	ღმერთ ებს
რეწვა	რ ეწვ ა
ცხენებით	ცხენ ებით
ჰეროდოტეს	ჰეროდოტე ს
ნასესხებ	ნასესხ ებ
დიდგორის	დიდ გორ ის
ფართე	ფართ ე
გათხრებს	გათხრ ებს
მომწამვლელი	მომ წამვლ ელი
მღვდელმთავარმა	მ ღვდელმთავარ მა
ვარდან	ვარდ ან
ხელსაყრელია	ხელსა ყრელ ია
ფერდობებს	ფერდობ ებს
გამოცდილებით	გამოცდილ ებით
ტერიტორიულ	ტერიტორი ულ
მაქს	მაქს
გააცნეს	გააცნ ეს
კონკურსები	კონკურს ები
რიტუალებსა	რიტუალ ებსა
ფარმაკოლოგიური	ფარ მაკ ოლოგიური
ვისკის	ვი სკ ის
რაინდები	რაინდ ები
უღარიბესი	უ ღარიბ ესი
წიგნებია	წიგნ ებია
ტუტე	ტუტე
ფეხბურთელი	ფეხბურთელ ი
შუალედური	შუალედ ური
ბაიაზიდ	ბაიაზიდ
გეოგრაფის	გეოგრაფი ს
პანამაში	პანამ აში
ვაჟთან	ვაჟ თან
ლავკრაფტის	ლავკრაფტ ის
კომპონენტის	კომპონენტ ის
მიმდევართა	მი მდევარ თა
კეფის	კეფ ის
ალასანია	ალა სან ია
დახასიათება	და ხასიათ ება
გოგოლის	გოგო ლის
საპატიო	სა პატი ო
განსაზღვრებას	გან საზღვრ ებას
ონოს	ონ ოს
ნიშების	ნიშ ების
მოღვაწეობა	მოღვაწეობ ა
მიემართებოდნენ	მიემართ ებოდნენ
უცბად	უ ცბ ად
ქრისტიანობისა	ქრისტ იანობისა
ინფლაცია	ინფლ აცია
მუსიკოსს	მუსიკოს ს
ფიზიოლოგიაში	ფიზიოლოგ იაში
მათგანია	მათგან ია
ასეთია	ასეთ ია
დარგზე	დარგ ზე
მიქელაძე	მიქელა ძ ე
ძლევამოსილ	ძლევამოსილ
ჟურნალის	ჟურნალ ის
ნიკარაგუაში	ნიკარა გუ აში
შეუძლოდ	შეუძლ ოდ
მარკაზე	მარკ აზე
ყვავილს	ყვავილ ს
შემოსავალს	შემო სავალ ს
გამოაგდო	გამო აგდ ო
ვნებანი	ვნ ებანი
იმგვარად	იმგვარ ად
კათოლიციზმი	კათოლიციზმ ი
უმნიშვნელოვანესი	უ მნიშვნელოვან ესი
ტაშისკარიდან	ტაშის კარ იდან
ჯარისკაცებისთვის	ჯარისკაც ებისთვის
ოსვალდი	ოსვალდ ი
გარშემოც	გარშემო ც
დაკვირვებებით	დაკვირვ ებებით
ნიშნებიც	ნიშნ ებიც
სახვა	სახვ ა
საყაიმო	სა ყაიმ ო
ფარგლებში	ფარგლ ებში
ტრადიციების	ტრადიცი ების
კატას	კატ ას
ნაწილისათვის	ნაწილ ისათვის
ბასილ	ბას ილ
მოსთხოვეს	მოს თხოვ ეს
ქაოსი	ქაოს ი
დებთან	დ ებთან
სტადიის	სტადი ის
განმანათლებელი	განმანათლ ებელი
თვისებების	თვის ებების
რენტგენის	რენტგენ ის
ცერემონიები	ცერემონი ები
კიდის	კიდ ის
ჰომოსექსუალთა	ჰომოსექსუა ლ თა
ფატიმიდების	ფატიმ იდების
ტარო	ტარ ო
აფრიდუნ	ა ფრიდ უნ
ლენონის	ლენონ ის
იპყრობენ	იპყრ ობენ
მტრად	მტრ ად
კართაგენის	კართაგენ ის
საუკუნეში	სა უკუნე ში
გოეთე	გოეთე
პილი	პ ილი
თორინის	თორინ ის
შეამკო	შე ამკ ო
კლიმატის	კლიმატ ის
შესრულებულა	შე სრულ ებულა
ცენტრს	ცენტრ ს
ზავმა	ზავ მა
ტუტსის	ტუტს ის
მოერიდა	მო ერიდ ა
რაოდენობითაა	რა ოდენობ ითაა
ნაბეჭდ	ნა ბეჭდ
აირებში	აირ ებში
არგენტინულ	არგენტინ ულ
მეხილეობის	მეხილე ობის
დამწერლობაში	დამწერლობ აში
ბოლქვის	ბოლქვ ის
იოჰანსონი	იოჰან სონი
ჩაითვლებოდა	ჩა ითვლ ებოდა
მომატება	მო მატებ ა
გარსის	გარს ის
დუშანის	დუშან ის
ემუქრებოდა	ემუქრ ებოდა
კრებულების	კრებულ ების
სქემით	სქემ ით
ანგკორის	ანგ კორის
ბედიის	ბედ იის
ფუად	ფუ ად
სრიალი	სრიალ ი
უკავშირებს	უკავშირ ებს
წარმომადგენელს	წარმომადგენ ელ ს
ირწმუნეს	ი რწმუნ ეს
პალესტინის	პალესტინ ის
პარმაში	პარმ აში
სინდისის	სინდის ის
ზანზიბარში	ზანზიბარ ში
პაროდიული	პა როდ იული
პურის	პურ ის
გვიჩვენა	გვი ჩვენ ა
ხელმწიფე	ხელმწიფ ე
ტომებისგან	ტომ ებისგან
გადადება	გადა დ ება
ჩოხა	ჩოხ ა
დააშორეს	და აშორ ეს
დაფინანსებით	დაფინანს ებით
აეღოთ	აეღ ოთ
მეთაურად	მეთაურ ად
ვახტანგისა	ვახტანგ ისა
აუდიტორიის	აუდიტორი ი ს
დასაჭერად	დასა ჭერ ად
ნოირატი	ნოირ ატ ი
ტენდენციამ	ტენდენც ი ამ
მიუზიკლი	მიუზიკ ლი
გადააბრძანეს	გადაა ბრძან ეს
დაუყოვნებლივ	დაუ ყოვნ ებლივ
რეგისტრი	რე გისტრ ი
წყალტუბოს	წყალ ტუბო ს
ფინალშიც	ფინალ შიც
კუთვნილებას	კუთვნილ ებას
ბრიჯის	ბრიჯ ის
მიუშენებიათ	მიუ შენ ებიათ
პანი	პან ი
რიცხობრივი	რიცხ ობრივი
ფართობს	ფართობ ს
ფანჯარას	ფან ჯარ ას
ჩავარდა	ჩა ვარდ ა
დუშეთის	დუშეთ ის
ლიგები	ლიგ ები
საერთოდ	სა ერთ ოდ
ხეებს	ხე ებს
იკრიბებოდნენ	იკრიბ ებოდნენ
გამოსახავენ	გამო სახ ავენ
მეგაპიქსელიანი	მეგა პიქსელ იანი
აღწერილობას	აღწერილ ობას
მსუბუქია	მსუბუქ ია
დაკავებული	დაკავ ებული
აბდალა	აბდ ალა
მანგროს	მან გრ ოს
დაიმალა	და იმ ალა
ბაიაზიდმა	ბაიაზიდ მა
უმეფობის	უ მეფ ობის
აბუ	აბ უ
ადგა	ადგ ა
ბრაუზერს	ბრაუზერ ს
სტრუქტურული	სტრუქტურ ული
ითქმის	ი თქმ ის
სიბრძნეს	სიბრძნ ეს
აკადემიკოსად	აკადემი კოს ად
როჯერსის	როჯერს ის
ნახევარდაცვის	ნახევარ დაცვ ის
ბაირონის	ბა ირონი ს
დაურიგეს	დაუ რიგ ეს
ნახევარკუნძულ	ნახევარ კუნძულ
ოცწლიანი	ოც წლიანი
ნაშთს	ნაშთ ს
კოჭლი	კოჭ ლი
ხარულის	ხარ ულის
მოლაპარაკებების	მო ლაპარაკ ებების
მცირდებოდა	მცირ დებოდა
ბრაზილიურ	ბრაზილ ი ურ
ანაცვლებს	ა ნაცვლ ებს
იბერიის	იბერი ის
მილანს	მილან ს
გადაცემისათვის	გადაცემ ისათვის
ლუქსორი	ლუქს ორი
პოეტებს	პოეტ ებს
კერამიკა	კერამიკ ა
კიდეები	კიდე ები
წასული	წასულ ი
გრეხილი	გრეხილ ი
მსგავსს	მსგავს ს
პილასტრებს	პილასტრ ებს
ზემოაღნიშნული	ზემო აღნიშნულ ი
ლაუს	ლაუ ს
ი	ი
იხსენიებიან	იხსენი ებიან
უსწრაფესი	უ სწრაფ ესი
ძილი	ძილ ი
შარტავას	შარტა ვას
ბრიუსმა	ბრიუს მა
ეფექტები	ეფექტ ები
ბოდბის	ბოდბ ის
ცოლისაგან	ცოლ ისაგან
მაილზ	მაილზ
სწავლისა	სწავლ ისა
უახლესი	უ ახლ ესი
პოლუსთან	პოლუს თან
გამაგრებული	გამაგრ ებული
ანბანური	ანბან ური
სარკმლები	სარკმლ ები
ოთხ	ოთხ
საარჩევნო	სა არჩევნ ო
კომპონენტების	კომპონენტ ების
მაყურებლის	მაყურ ებლის
მაშინათვე	მაშინ ათვე
მოძრაობებში	მოძრაობ ებში
ეტიუდები	ეტიუდ ები
გვირაბი	გვირაბ ი
დანიშნულია	დანიშნულ ია
დამთავრდა	დამთავრ და
გამოთქვეს	გამო თქვ ეს
ტურისტებისათვის	ტურისტ ებისათვის
ამინდს	ამინდ ს
გზაჯვარედინზე	გზა ჯვარედინ ზე
კანტონი	კანტონ ი
სისტემების	სისტემ ების
ფუძემდებელი	ფუძემდ ებელი
დაკავშირებულები	დაკავშირ ებულები
ექვსდღიანი	ექვს დღიანი
რეცეპტორები	რეცეპტ ორები
არიენი	არი ენი
დაჭერა	დაჭერ ა
მფარველობა	მფარველ ობა
პედაგოგის	პედაგოგ ის
აწვდის	აწვდ ის
აკადემიიდან	აკადემ იიდან
მერქანში	მერქან ში
მეცხოველეობის	მეცხოველე ობის
გამოვლინება	გამოვლინ ება
არაპოპულარული	არა პოპულარულ ი
ყინულის	ყინულ ის
ყლორტები	ყლორტ ები
აშენდება	აშენ დება
კეიჯი	კეი ჯ ი
სილვას	სილვ ას
ჩანჩქერია	ჩანჩქერ ია
იზიარებენ	იზიარ ებენ
აღარავის	აღარა ვ ის
გაწევა	გა წევ ა
ამერიკელები	ამერიკელ ები
თორინ	თორინ
ცხოველებიც	ცხოველ ებიც
შეგვიძლია	შე გვიძლ ია
ნათელი	ნათელ ი
უხილავ	უხილავ
ეღიარებინათ	ეღიარ ებინათ
დრომდე	დრო მდე
ლიტვამ	ლიტვ ამ
განაწესა	განა წეს ა
გვერდს	გვერდ ს
ინციდენტს	ინც იდენტ ს
კომპრომისის	კომპრომ ისის
ბლანტი	ბლანტ ი
კრისტალურ	კრისტალ ურ
თვითონაც	თვით ონ აც
იანვრისა	იანვრ ისა
ფსკერიდან	ფსკერ იდან
მტკნარი	მტკნარ ი
მოღვაწე	მოღვაწე
საურონმა	სა ურ ონმა
კორუფციის	კორუფ ცი ის
ცენზი	ცენზ ი
ეპოქიდან	ეპოქ იდან
ბონობოების	ბონობ ოების
არქივებში	არქივ ებში
გვარიც	გვარ იც
ფრენებს	ფრენ ებს
მაგალითებს	მაგალით ებს
დევნაში	დევნ აში
შიფრები	შიფრ ები
სპარსელი	სპარსელ ი
პრინსტონის	პრინს ტონის
მიეცა	მიეც ა
ქუჩებით	ქუჩ ებით
უფასოა	უფასო ა
დაკავშირებული	დაკავშირ ებული
ლირიკაში	ლირიკ აში
სტინგი	სტინგ ი
სამართლიანობის	სა მართლ იანობის
შეჰზადეს	შეჰზადე ს
ხელფასის	ხელფას ის
ჰიჩკოკმა	ჰიჩკოკ მა
შექმნა	შექმნ ა
ანდრიას	ა ნდრ იას
არასასურველ	არასა სურველ
გან	გან
აუტოიმუნური	აუტოიმუნ ური
ხელნაწერებში	ხელნაწერ ებში
დასტურლამალის	დასტურლამალ ის
იკვრებოდა	იკვრ ებოდა
ინფექციის	ინფექცი ის
ბზარები	ბზარ ები
ებმის	ებ მის
ამარცხებს	ა მარცხ ებს
