იტალიასთან	იტალი ასთან
ფრინველთა	ფრინველ თა
ზამთარი	ზამთარ ი
ძირს	ძირ ს
ასოციაციების	ასოციაც ი ების
ნგრევის	ნგრევი ს
კავშირებს	კავშირ ებს
სასტიკად	სასტიკ ად
მოუყარა	მოუ ყარა
ბრაზილიელები	ბრაზილიელ ები
სქესისა	სქეს ისა
ჟინვალის	ჟინვალ ის
გაივლიდა	გა ი ვლიდა
რაიონების	რაიონ ების
სენატს	სენატ ს
გაერთიანებულნი	გაერთიან ებულნი
ბატონს	ბატონ ს
დაიმკვირდა	და იმკვირდა
ოქტავიუსი	ოქტავ იუს ი
გამოუცხადებია	გამოუცხად ები ა
ინა	ი ნა
საკომპოზიციო	სა კომპოზიცი ო
გამოგონებამ	გამოგონება მ
მელოუნი	მელო უნი
თეძოები	თეძო ები
პორტრეტს	პორტრეტ ს
წინარე	წინარე
ადამიანზე	ადამიან ზე
გაჯერებული	გაჯერებული
შეყვანით	შეყვან ით
მყოფ	მყოფ
გასულიყო	გა სულიყო
ქედები	ქედ ები
გლადიატორთა	გლადიატორ თა
ავღანეთი	ავღანეთ ი
ლაოსს	ლაოს ს
დაამარცხა	დაამარცხ ა
შიგთავსი	შიგთავსი
უხდიან	უ ხდიან
კილაძე	კი ლაძე
პრეტენდენტის	პრეტენდენტ ის
ანგელოზს	ანგელოზ ს
ელოდებოდნენ	ელოდ ებოდნენ
დაიძრა	დაიძრ ა
ამკობს	ამკობ ს
შემცველი	შემცველ ი
მოძიება	მოძი ება
პოლოს	პოლო ს
ოთხეულის	ოთხეულ ის
გადააყენეს	გადა აყენეს
კონვენცია	კონვენცი ა
ინტენსიურად	ინტენსიურ ად
საჭადრაკო	ს ა ჭადრაკ ო
ათენს	ათენ ს
გენერლების	გენერლ ების
ნელსონი	ნელსონ ი
ასომთავრულში	ასომთავრულ ში
სელჩუკთა	სელჩუკ თა
კონსოლი	კონსოლი
ტელევიზორი	ტელევიზორი
პერიფერიული	პერიფერი ული
ვარჯიშზე	ვარჯიშ ზე
რაღაც	რაღაც
წრიდან	წრ იდან
თავადთა	თავად თა
მექსიკიდან	მექსიკ იდან
ეკორეგიონს	ეკო რეგიონ ს
მომავალ	მომავალ
სპექტრულ	სპექტრ ულ
გაიცნობს	გა ი ცნობს
ლოურენს	ლოურენ ს
მითანი	მი თან ი
მცხოვრებლებს	მცხოვრებლ ებს
მოიყვანოს	მოიყვან ოს
გაუმხელს	გაუმხელ ს
მეცნიერებებს	მეცნიერებ ებს
სამეზობლოში	სა მეზობლ ოში
ბატარეის	ბატარე ის
მეთუნეობა	მეთუნე ობა
კლასობრივ	კლასობრივ
აკადემიკოსის	აკადემიკოს ის
მალმსტინის	მალმსტინ ის
ლიკვიდაციას	ლიკვიდაცი ას
გიგანტი	გიგანტ ი
ხაზთა	ხაზ თა
მსროლელთა	მსროლელ თა
წაბლა	წაბლ ა
მოხდებოდა	მოხდ ებოდა
დიდებულებმა	დიდებულ ებმა
მეთევზეობას	მეთევზე ობას
გალობით	გალობ ით
განმანათლებლობის	განმანათლებლ ობის
მოქმედებისას	მოქმედებ ისას
გამოცხადდა	გამოცხად და
ქირურგია	ქირურგი ა
განასახიერა	განასახიერ ა
მოკავშირეებს	მოკავშირე ებს
ალთაის	ალ თა ის
მიისწრაფის	მიისწრაფ ის
რეზიდენციაც	რეზიდენცი აც
მონაცემს	მონაცემ ს
თანატოლებთან	თან ა ტოლ ებთან
ერისკაცობაში	ერის კაც ობაში
სიმძლავრე	სიმძლავრე
პრეტენზიის	პრეტენზი ის
გადარჩება	გადარჩ ება
მუჰამედმა	მუჰამედ მა
სლავური	სლავ ური
გამყიდველი	გა მყიდველ ი
იხარჯება	ი ხარჯ ება
ღამეები	ღამე ები
დამასკოს	დამასკ ოს
ილარიონი	ილარიონ ი
გაასწრო	გა ა სწრო
მშენებლობისათვის	მშენებლობ ისათვის
კომუნაში	კომუნ აში
დასაუფლებლად	დასა უფლებ ლად
მარცხმა	მარცხმა
მყარდება	მყარ დება
ნათესავების	ნათესავ ების
რესტავრაციის	რესტავრაცი ის
წელს	წელ ს
აგრესია	აგრესი ა
აგებულებისაა	აგებულ ების ა ა
ლოკი	ლოკ ი
მოძღვრებით	მოძღვრ ებით
ისედაც	ისე დაც
აირჩეს	ა ირ ჩეს
ბალახოვანი	ბალახოვან ი
სახელწოდებები	სახელწოდ ებები
რჩებოდნენ	რჩ ებოდნენ
ჩოგბურთელი	ჩოგბურთ ელი
გადავიღეთ	გადა ვიღეთ
ქიაჩელის	ქიაჩე ლ ის
ქრომის	ქ რომ ის
შავად	შავ ად
ნიღბის	ნიღბ ის
სვიფტის	ს ვიფ ტის
ფერწერის	ფერწერ ის
გველები	გველ ები
დაიქირავა	და იქირავა
გაარღვია	გაარღვი ა
პოეტთა	პოეტ თა
კლდეზე	კლდე ზე
თაფლი	თაფლ ი
მიენიჭოს	მიენიჭ ოს
ბავშვს	ბავშვ ს
კულტურებიდან	კულტურ ებიდან
თანამებრძოლებმა	თანა მებრძოლ ებმა
მისა	მის ა
მოქმედებას	მოქმედებ ას
გაიცნო	გა იცნო
მიღწევას	მიღწევ ას
ასუსტებდა	ა სუსტ ებდა
ფანების	ფან ების
შიმპანზეების	შიმპანზე ების
ჩაიწერება	ჩაიწერ ება
მონახაზს	მო ნახაზ ს
წინადადებაში	წინადად ებაში
წელსაა	წელსა ა
რეგიონზე	რეგიონ ზე
ტენდენციებს	ტენდენცი ებს
ფოსფორი	ფოსფორ ი
გაჟღენთილია	გაჟღენთილ ია
გასწვრივ	გასწვრივ
აკავშირებდნენ	აკავშირ ებდნენ
კლიენტები	კლიენტ ები
სხეულს	სხეულ ს
გამბედაობა	გამბედაობა
შენდება	შენდება
მობეზრდა	მობე ზრდა
გრიგოლი	გრიგოლ ი
მავერიქსი	მა ვერიქსი
დაახლოვებით	და ახლოვ ებით
თხრილი	თხრილი
გაუმჯობესდა	გაუმჯობეს და
ინგლისურის	ინგლისურ ის
მადანს	მა დან ს
მებრძოლებთან	მებრძოლ ებთან
სპაგეტის	სპა გეტის
ასეულობით	ასეულ ობით
მხარის	მხარ ის
სახეობებისთვის	სახეობ ებისთვის
ბრილიანტის	ბრილიანტი ს
დომენტი	დომენ ტი
ჩილემ	ჩილე მ
საჭირო	საჭირო
ჯადოსანი	ჯადოსანი
უზომო	უზომ ო
სასმელს	სასმელ ს
ტაძრების	ტაძრ ების
მოღვაწეებს	მოღვაწე ებს
მერიდიანი	მერიდიან ი
პასი	პასი
სამფლობელოდ	სამფლობელო დ
ზოგს	ზოგ ს
გაღვიძებული	გა ღვიძ ებული
ზომაც	ზომ აც
მრეწველობასა	მრეწველობ ას ა
იაპონიისა	იაპონი ის ა
ამბოხებას	ამბოხ ებას
ფოთი	ფოთ ი
დეტროიტ	დეტროიტ
პირად	პირად
ფუნდამენტური	ფუნდამენტ ური
დაწყებულიყო	დაწყებულ იყო
სარდლობდნენ	სარდლობ დნენ
ვარიანტს	ვარიანტ ს
ნალექების	ნალექ ების
მსახიობთა	მსახიობ თა
დარბევა	დ არბევ ა
კალაპოტში	კალაპოტ ში
ოქტომბრისათვის	ოქტომბრ ისათვის
ბევრ	ბევრ
პრინციპული	პრინციპ ული
პოლკოვნიკმა	პოლკ ოვნიკ მა
სერიულად	სერი ულად
ბიზნესს	ბიზნეს ს
ქარიშხლის	ქარიშხლის
გამოვლინდეს	გამოვლინ დეს
ნარინჯისფერი	ნარინ ჯისფერ ი
ანტონიუსსა	ანტონიუს ს ა
ნოემბრისთვის	ნოემბრ ისთვის
ბებიამ	ბები ამ
მეწარმე	მეწარმე
მაიორი	მაიორ ი
შერიგება	შერიგ ება
გამზადებული	გა მზად ებული
მუზეუმად	მუზეუმ ად
ქართ	ქართ
საიქიო	საიქიო
დასამკვიდრებლად	და სა მკვიდრ ებლად
ვეფხისტყაოსანში	ვეფხისტყა ოს ან ში
კარდინალურად	კარდინალ ურ ად
ლიდერობით	ლიდერ ობით
ტელურიდი	ტელური დი
გაუწიეს	გაუწი ეს
დანამდვილებით	და ნამდვილ ებით
ბრაზილიაში	ბრაზილი აში
ბრაზილიელი	ბრაზილიელ ი
თაღიანი	თაღ იანი
თეთრი	თეთრ ი
ალეგორიული	ალეგორი ული
თაგვის	თაგვ ის
ფერფლი	ფერფლ ი
ხსნარის	ხსნარ ის
მისწრაფებების	მისწრაფ ებების
გადაადგილდებოდნენ	გადაადგილ დებოდნენ
ბილბაოს	ბილბა ოს
დახვრეტა	დახვრეტ ა
მოსვლიდან	მოსვლ იდან
დასცინოდა	დასცინ ოდა
თანმხლებ	თანმხლებ
მიხვდა	მიხვ და
ჯეიკობს	ჯეიკობ ს
ჰიპერძრავით	ჰიპერძრავ ით
ვარდება	ვარდ ება
ანონიმი	ა ნონი მი
მოლდოვა	მოლდოვ ა
დაფინანსების	დაფინანსებ ის
ყრუ	ყრუ
კეცალკოატლის	კეცალკოატლ ის
აღიარა	აღიარ ა
თავდაჯერებული	თავდა ჯერ ებული
საფაღარათო	სა ფ აღარა თო
ორიენტაცია	ორიენტ აცია
გარდაბნის	გარდაბნის
იმყოფებოდეს	იმყოფ ებოდეს
ხმლით	ხმლ ით
გადაგვარების	გადაგვარ ების
ახლანდელი	ახლანდ ელი
ნარჩენების	ნარჩენ ების
განდი	განდი
ტერბიუმის	ტერბიუმი ს
ხარობდა	ხარ ობდა
ანთება	ანთ ება
აღმშენებლობითი	აღმშენებლ ობითი
ამოს	ამოს
ერია	ერია
ნიკარაგუის	ნიკარაგუ ის
სამონასტრო	სა მონასტრ ო
ბელგიური	ბელგი ური
უფროა	უფრო ა
ჰქმნის	ჰქმნის
მისწრაფებას	მისწრაფ ებას
სოციალისტი	სოციალ ისტი
პირობით	პირობით
კარლოსმა	კარლოს მა
თხრის	თხრ ის
განისაზღვროს	განისაზღვრ ოს
თვითმმართველობაში	თვითმმართველ ობაში
უმძიმეს	უმძიმეს
ქვეყნისთვის	ქვეყნ ისთვის
ჩამოვარდა	ჩამო ვარდა
ნომინაციაზე	ნომინაცი აზე
იბსენის	ი ბსენ ის
რაიონებად	რაიონ ებად
ალაჰის	ალაჰი ს
კურსკის	კურს კის
გადაიტანეს	გადა იტანეს
ლაბორატორია	ლაბორატორ ია
უოლტი	უოლტ ი
საზოგადოებასთან	საზოგადო ებას თან
აქტებს	აქტ ებს
კვაზიმოდო	კვაზიმოდო
გადაუხადოს	გადაუხ ად ოს
ახლიდან	ახლ იდან
ანთროპოლოგიურ	ანთროპოლოგ იურ
დაზღვევა	დაზღვევ ა
გარეგანი	გარეგან ი
კალთაზე	კალთ აზე
ფრანსისკო	ფრანს ისკო
ავტოგზა	ავტოგზ ა
წინა	წინა
სამხრეთს	სამხრეთ ს
სანტიმეტრის	სანტიმეტრ ის
ფირმაში	ფირმ აში
შოშიტა	შოში ტა
მინერალების	მინერალ ები ს
ჰუნების	ჰუნ ების
მნიშვნელობაც	მნიშვნელობ აც
პროგრამებში	პროგრამ ებში
შეაღწია	შეაღწი ა
ჩამოყალიბებისათვის	ჩამოყალიბ ებისათვის
ნასკას	ნასკ ას
ბაიერში	ბაიერ ში
შედიან	შედიან
კვანძები	კვანძ ები
დღესასწაულების	დღე სასწაულ ების
ზედამხედველობის	ზედამხედველ ობის
ინტერფეისი	ინტერფე ის ი
ანტარქტიდის	ანტარქტიდ ის
ნოემბერში	ნოემბერ ში
თრაკიას	თრაკი ას
საფრანგეთმა	საფრანგეთ მა
გასაცოცხლებლად	გასა ცოცხლ ებლად
თავიდანვე	თავ იდანვე
იზომ	ი ზომ
ფორმათა	ფორმა თა
რიგაში	რიგ აში
განათლებაზე	განათლ ებაზე
ხუთ	ხუთ
მოხდის	მოხდ ის
შოტლანდიური	შოტლანდ იური
საჩუქრად	საჩუქრ ად
ჩაცმულობა	ჩაცმულ ობა
ოცზე	ოც ზე
ოლიმპიური	ოლიმპი ური
უამრავმა	უამრავ მა
ფლოტისა	ფლოტ ი სა
ტერი	ტერი
ჯენერალ	ჯენერალ
ალევის	ა ლევი ს
სამკურნალო	სა მკურნალ ო
ბლეკ	ბლეკ
მოქალაქეების	მოქალაქე ების
საავადმყოფოს	სა ავადმყოფო ს
დედამისმა	დედამის მა
ტბებია	ტბ ებია
დაზიანებისა	დაზიან ებისა
ცოლების	ცოლ ების
გაიფიქრა	გა იფიქრა
ტურნირს	ტურნირ ს
რგოლოვანი	რგოლ ოვანი
იმპულსი	იმპულს ი
სელჩუკების	სელჩუკ ების
მდინარემ	მდინარე მ
ფრად	ფრად
ძალებზე	ძალ ებზე
ბელტის	ბელტ ის
მორინ	მორინ
სარგებლობაში	სარგებლ ობაში
გადასცემდა	გადასცემ და
ივრის	ი ვრის
დაუთმეს	დაუთმეს
მაგმა	მაგმ ა
უნივერსიტეტებში	უნივერსიტეტ ებში
ჭანტურიას	ჭანტური ას
დანა	დან ა
დისკების	დისკ ების
ონილი	ონ ილ ი
ბრძოლაც	ბრძოლ აც
მოძრაობაა	მოძრაობ ა ა
რობინი	რობინ ი
ტემპერატურათა	ტემპერატურ ათა
ტუფის	ტუფ ის
კუების	კუ ები ს
მავნებელი	მავნებელი
ნაწარმოებებიც	ნაწარმოებ ებიც
აკროპოლისი	აკრო პოლის ი
ჰოლანდიურ	ჰოლანდი ურ
იდეები	იდე ები
იდეამ	იდე ამ
პალეოზოური	პალე ოზოური
ტაკის	ტაკ ის
ენკე	ენკე
რეინკარნაციის	რეინკარ ნაციის
ეგზარქოსი	ეგზარქოს ი
შირაზის	ში რაზის
გამსჭვალულია	გა მსჭვალული ა
კარიბჭეები	კარიბჭე ები
ესიზმრება	ე სიზმრ ება
იგება	ი გება
ჯერემი	ჯერე მი
არქეოლოგიის	არქეოლოგ ი ის
მოხალისეები	მოხალისე ები
ტაილერის	ტაილერი ს
გაგრძელების	გაგრძელ ების
შეჰზადე	შეჰზადე
ოპერებში	ოპერ ებში
აღმდგარი	აღ მდგარ ი
ბილბორდ	ბილბორდ
ტექნოგენური	ტექნ ოგენური
იხსნებოდა	ი ხსნ ებოდა
ასლის	ასლ ის
მიუნხენ	მიუნხენ
სერგო	ს ერგო
ალეპოს	ალ ეპოს
ბირთვთან	ბირთვ თან
შრომით	შრომ ით
შეწყვილებული	შე წყვილ ებული
ამეცადინოს	ამეცა დინოს
ნობელის	ნო ბელის
მდელოების	მდელო ების
შემქმნელია	შემქმნელ ია
ჭორები	ჭორ ები
საფრანგეთისგან	საფრანგეთ ისგან
პოსპოლიტა	პოსპოლიტა
ავალებენ	ავალ ებენ
სპერმის	ს პერ მის
ტომას	ტომ ას
გაბრუნდა	გა ბრუნდა
საკრავებზე	საკრავ ებზე
სხვათა	სხვათა
ტონის	ტონის
ორბიტის	ორბიტ ის
მიხვდება	მი ხვდება
ისეა	ის ე ა
საფეიქრო	სა ფეიქრო
თვეზე	თვე ზე
კოდს	კოდ ს
პარტიზანული	პარტიზან ული
შვედებმა	შვედ ებმა
მოჰყვება	მოჰყვ ება
ნანდას	ნანდ ას
რაკი	რაკ ი
ტელეფონებს	ტელეფონ ებს
რაინზე	რაინ ზე
დავდივარ	და ვდივარ
მწუხარების	მწუხარ ების
რედაქტორობდა	რედაქტორ ობდა
ბ	ბ
ბოთლი	ბოთლ ი
მშვიდობით	მშვიდობ ით
სუდანს	სუდან ს
მხარდამხარ	მხარ და მხარ
ყოველმა	ყოველ მა
ყოფით	ყოფით
გადატანის	გადატან ის
გვექნება	გვ ექნება
შინდისფერი	შინდის ფერი
გაემგზავრა	გაე მგზავრ ა
მანჩესტერში	მანჩესტერ ში
კინგ	კინგ
იქვეა	ი ქვეა
ოდესღაც	ოდეს ღაც
ლადენი	ლადენი
ლოცვაში	ლოცვა ში
საშვილოსნოში	საშვილოსნო ში
ქაღალდის	ქაღალდ ის
ყრმა	ყრ მა
სეზონიც	სეზონ იც
პროპორცია	პროპორც ია
როლებისთვის	როლ ებისთვის
შესარჩევ	შესარჩევ
გლობუსის	გლობუს ის
ინტერვენცია	ინტერვენცი ა
პალაუს	პალაუს
უბნები	უბნ ები
შეერთებული	შეერთ ებული
ცხოველებისათვის	ცხოველ ებისათვის
აგენტია	აგენტ ია
სფეროებში	სფერო ებში
ბრუნდება	ბრუნ დება
ინსტრუმენტები	ინსტრუმენტ ები
სისტემაა	სისტემა ა
ქვრივს	ქვრივ ს
კვლავ	კვლავ
შვაბიის	შვა ბი ი ს
თლის	თლის
შემკრები	შემკრებ ი
ბუმბულით	ბუმბულ ით
ინკუბაცია	ინკუბაცია
ამაღლებულია	ამაღლ ებულია
კალთებს	კალთ ებს
ნახევარ	ნახევარ
უცვლიან	უ ცვლიან
დავათის	დავ ათის
გოლად	გოლ ად
დაადგინოს	დაადგინ ოს
კვებავენ	კვებ ავენ
სამადლობელი	სა მადლ ობელი
სახელმწიფოებრიობის	სახელმწიფ ოებრი ობის
ჯვარგუმბათოვანი	ჯვარ გუმბათოვანი
ჩაბმა	ჩა ბ მა
საერთოს	საერთო ს
კარზეც	კარ ზეც
ფორვარდი	ფორვარდ ი
კანდიდატები	კანდიდატ ები
მკვდრის	მკვდრ ის
კანტაკუზენის	კანტაკ უზენის
სიმრავლის	სიმრავლ ის
გოლიათი	გოლ იათ ი
აღმართულ	აღმართულ
ინგლ	ინგლ
გამართლებულია	გამართლ ებულია
თეორიაზე	თეორი ა ზე
მორენა	მორენ ა
გადაწყვიტა	გადა წყვიტა
თვალებიდან	თვალ ებიდან
ტრიუმვირატის	ტრიუმვირ ატ ის
კოზმა	კოზ მა
აღდგენისა	აღდგენ ის ა
სამინისტრო	სამინისტრო
თანამმართველი	თანა მმართველ ი
გამოიკვლია	გამოიკვლ ია
ეტყობოდა	ეტყო ბოდა
ობსერვატორიაში	ობსერვატო რი აში
ჰაერს	ჰაერ ს
მწერალთა	მწერალ თა
გაწევრიანების	გაწევრიან ების
დოილმა	დოილ მა
აჩქარება	აჩქარ ება
სარგებლობის	სარგებლ ობის
გასაჭირი	გასა ჭირი
ბალის	ბა ლის
მოხსენებით	მოხსენ ებით
დეფორმირებული	დეფორმ ირებული
სადაა	სა დაა
კერძია	კერძ ია
ლამარი	ლამარ ი
გამოიყურებოდა	გამოიყურ ებოდა
ახშობდა	ახშ ობდა
ბურბონთა	ბურბონ თა
დროგბას	დროგბა ს
გაჩენასთან	გაჩენ ასთან
ტომელები	ტომ ელები
ამგვარი	ამგვარ ი
ბრტყელია	ბრტყელ ია
ესპანეთს	ესპანეთ ს
ზღ	ზღ
ლექსში	ლექს ში
მაყურებლისთვის	მაყურებლ ისთვის
ჩეჩენ	ჩეჩენ
წვრილმანი	წვრილმან ი
სიმბოლიზმი	სიმბოლ იზმი
ტაძარი	ტაძარ ი
სირაქლემა	სირ აქლემ ა
სიმეტრიულად	სიმეტრი ულად
მუშაობდა	მუშაობ და
აშორებდა	აშორ ებდა
ბაქტერიები	ბაქტერი ები
დაბრუნებულა	დაბრუნებულ ა
არჩევენ	არჩევ ენ
დასაფლავებული	დასაფლავ ებული
ბოლქვი	ბოლქვ ი
სტატუსით	სტატუს ით
კვებისა	კვების ა
თორნიკე	თორნიკე
ზეთების	ზეთ ების
კვლევაში	კვლევ აში
კირილური	კირილ ური
მახლობლად	მ ახლობლ ად
ჯგუფია	ჯგუფ ია
მიეკუთვნა	მიეკუთვნ ა
გაყიდეს	გა ყიდეს
კონტიგენტი	კონტიგენტი
პიველი	პიველი
აკვირდება	აკვირდ ება
კოპია	კოპი ა
მგონი	მგონ ი
მოვლენის	მოვლენ ის
მოგებული	მოგ ებული
გამოსაშვები	გამოსაშვებ ი
როსის	როს ის
პოზიციაზე	პოზიციაზე
მოღწეულია	მოღწეულ ია
სამინისტროები	სამინისტრო ები
მესამედში	მესამედ ში
სენდვიჩის	ს ენდ ვიჩის
ჩატარების	ჩატარ ების
ხარისხოვანი	ხარისხ ოვანი
მოაწესრიგა	მო ა წესრიგ ა
პერანგის	პერანგ ის
ჭიშკრით	ჭიშკრ ით
კუთხეებში	კუთხე ებში
ქარიშხალს	ქარიშხალ ს
აძლევდნენ	აძლევ დნენ
ხაზთან	ხაზ თან
ისტორიაა	ისტორი ა ა
შვილიშვილი	შვილიშვილ ი
დაჯგუფებად	დაჯგუფ ებად
ტაბორიტების	ტაბორიტ ების
ყიდდნენ	ყიდდნენ
ტრანსფერის	ტრანსფერ ის
განსხვავდებოდნენ	განსხვავ დებოდნენ
კონტინენტური	კონტინენტ ური
მოთამაშეები	მოთამაშე ები
მკვლევრის	მკვლევრ ის
ჩამორთმევა	ჩამორთმე ვა
იზაბელას	იზაბელ ას
მუშაობისთვის	მუშაობ ისთვის
წუთამდე	წუთ ამდე
არაბების	არაბ ების
მოითხოვენ	მოითხოვ ენ
უღალატეს	უღალატ ეს
ფოთის	ფოთ ის
უმწეოთა	უმწეო თა
მომხრეთა	მომხრე თა
ფორტეპიანოზე	ფორტეპ იანო ზე
კორპორაციამ	კორპორაცი ამ
ძარცვის	ძარცვ ის
წინააღმდეგობაში	წინააღმდეგობ აში
პლუტონის	პლუტონ ის
ძაფისებრი	ძაფ ისებრი
სასარგებლოა	სასარგებლო ა
დაეთანხმნენ	და ეთანხმ ნენ
სიდ	სიდ
კომბინატი	კომბინატი
იავის	ი ავის
რალი	რალი
რაღაცები	რაღაც ები
პროგრამული	პროგრამ ული
დამთავრებული	დამთავრ ებული
დაღუპული	დაღუპულ ი
თანმიმდევრობით	თან მიმდევრობით
მანჰეტენის	მანჰეტენ ის
ცალკე	ცალკე
ლაშქრობა	ლაშქრობ ა
ახალგაზრდობაში	ახალგაზრდ ობაში
სუდანი	სუდან ი
პირველ	პირველ
პრეტენზიას	პრეტენზი ას
ძვლებით	ძვლ ებით
ემილიუს	ემილი უს
დაფარულია	დაფარ ული ა
ექსტრემალურად	ექსტრემალურ ად
ოცეულში	ოც ეულში
ვაგნერი	ვაგნერ ი
კულტურასთან	კულტურ ასთან
დაემარცხებინა	დაემარცხ ებინა
მხედართმთავარმა	მხედართ მთავარ მა
ჩავარდნილ	ჩავარდნილ
ლომს	ლომ ს
რონს	რონ ს
საპატა	საპატა
ყინვას	ყინვა ს
ადამიანით	ადამიან ით
მმართველად	მმართველ ად
საკითხებში	საკითხ ებში
ინდოეთში	ინდოეთ ში
ყოლია	ყოლ ია
გადარეცხვის	გადარეცხვ ის
უპირატესობის	უპირატეს ობის
ოცნებობდა	ოცნებ ობდა
სცენარს	სცენარ ს
ბინაზე	ბინ აზე
ფატი	ფატ ი
სამუელ	ს ა მ უელ
ქვეყანას	ქვეყანა ს
გამოჩენისთანავე	გამოჩენ ისთანავე
ჟურნალისტები	ჟურნალისტ ები
შემოარტყა	შე მოარტყა
ოდესმე	ოდეს მე
ტეოტიუაკანის	ტეოტიუაკანი ს
ჩაენაცვლა	ჩა ენაცვლ ა
ადიუტანტად	ადიუტანტ ად
შვილებთან	შვილ ებთან
ხვარაზმელებმა	ხვარაზმ ელებმა
მონაწილეობას	მონაწილეობ ას
თავსდება	თავს დება
მალაგასის	მალაგასი ს
ქანებს	ქან ებს
მამაკაცს	მამაკაც ს
ვაჟს	ვაჟ ს
უალკოჰოლო	უ ალკოჰოლ ო
პრობლემებზე	პრობლემ ებზე
გამოირიცხება	გამოირიცხ ება
პრეისტორია	პრეისტორი ა
ფილტვები	ფილტვ ები
მთელს	მთელ ს
ენერგეტიკა	ენერგეტიკ ა
თაყაიშვილმა	თაყა ი შვილმა
ომისათვის	ომ ისათვის
დიასის	დიას ის
ბედნიერებაა	ბედნიერ ება ა
მხედრებს	მხედრ ებს
მემე	მე მე
მეთვრამეტე	მე თვრამეტ ე
გვიდო	გვი დო
სამაგალითო	სა მაგალით ო
სერიისგან	სერი ისგან
ვერტიკალური	ვერტიკალურ ი
ნაწარმოებით	ნაწარმოებ ით
პრემიერამდე	პრემიერ ამდე
ექსკურსიები	ექს კურს ი ები
შენადნობებში	შენადნობ ებში
მილს	მილ ს
შეყვარებულია	შეყვარებულ ია
გამოცხადების	გამოცხად ების
ყურება	ყურება
შეთავაზებაზე	შეთავაზ ებაზე
ტურიზმიდან	ტურიზმ იდან
უცხოურ	უცხო ურ
არჩეულია	ა რჩეულ ი ა
სხვადასხვაობის	სხვადასხვა ობის
მაიკლმა	მაიკლ მა
მინდვრებში	მინდვრ ებში
მიწათმოქმედების	მიწათმოქმედ ების
მეტხანს	მეტ ხან ს
შემადგენელი	შემადგენელ ი
გამარჯვებამდე	გამარჯვ ებამდე
ტემპერატურების	ტემპერატურ ების
დვინის	დ ვინის
დაემატა	და ე მატა
მიბმული	მი ბმული
თოჯინები	თოჯინ ები
აავსო	ა ავსო
არჩევიდან	არჩევ იდან
ტრანსპორტს	ტრანსპორტ ს
ქვანახშირის	ქვანახშირი ს
შვილიშვილმა	შვილი შვილმა
როდოსელის	როდოს ელის
ზემდგომ	ზე მდგომ
იწერს	ი წერს
რეჟიმის	რეჟიმ ის
ალანთა	ალანთა
ბაიერნს	ბაიერნ ს
რადიკალის	რადიკალ ი ს
დიატომიტის	დი ატომ ი ტის
ლარსონის	ლარსონ ის
ტრაპეზი	ტრაპეზ ი
მიეტანათ	მიეტანა თ
ცხოველში	ცხოველ ში
ფულხენსიო	ფულ ხენ სიო
ბედნიერებას	ბედნიერ ებას
ნეპალში	ნეპალ ში
ტერორის	ტერორ ის
დახმარების	დახმარებ ის
როიალისტების	როიალ ისტების
ბუნებასთან	ბუნება სთან
მანისის	მანის ის
ჯალათებმა	ჯა ლათ ებმა
იეზუიტთა	იეზუიტ თა
მოვლას	მოვლ ას
განხორციელებულ	განხორციელ ებულ
მტკივნეული	მტკივნე ული
უჯრედებში	უჯრედ ებში
ბჰუტოს	ბჰუტო ს
ნეველი	ნეველი
ადგილმდებარეობა	ადგილ მდებარე ობა
სამყოფელი	სა მყოფელი
ხოშტარია	ხოშტარ ია
გააკეთონ	გააკეთ ონ
უკან	უკან
რომელთაგანაც	რომელ თაგან აც
გლაზგოში	გლაზგო ში
კარტერმა	კარტერ მა
კვადრატული	კვადრატ ული
პერიოდშივე	პერიოდ შივე
სახლებში	სახლ ებში
უწოდეს	უწოდ ეს
ადამიანში	ადამიან ში
ლაშქარს	ლაშქარ ს
შეფარდებითი	შეფარდ ებით ი
შუამდგომლობა	შუამდგომლობ ა
დასახელებულია	დასახელ ებულია
ნომინაციაში	ნომინაცი აში
შეტყობინებების	შეტყობინ ებების
ოკეანური	ოკეანური
სირიულ	სირი ულ
ელემენტად	ელემენტ ად
ველურად	ველ ურად
ბატლერის	ბატლერ ის
დაუბრუნდა	დაუბრუნ და
სარტყლამდე	სარტყლ ამდე
რძეწვენს	რძე წვენ ს
სომხეთმა	სომხეთ მა
გაფართოებულ	გაფართოებ ულ
იდეებით	იდე ებით
გათანაბრება	გა თანაბრ ება
რეფორმატორი	რეფორმ ატორი
ევროპას	ევროპა ს
იაფია	იაფ ია
ექსპონატების	ექსპონატ ების
უხერხემლოების	უხერხემლო ების
ბანი	ბან ი
გასწია	გასწი ა
იქცევა	იქცევა
მოკიდება	მოკიდება
მთასთან	მთ ასთან
მოსაპოვებლად	მოსაპოვ ებლად
ხმოვან	ხმოვან
დისერტაცია	დისერტაცი ა
სურვილების	სურვილ ების
ელზასი	ელზასი
მოხიბლა	მოხიბლ ა
ნამუშევარს	ნამუშევ არს
კონსტანციუს	კონსტანც იუს
დაკრძალვას	დაკრძალვ ას
ჰომერ	ჰომერ
რიოს	რიო ს
სოფლებზე	სოფლ ებზე
ქარს	ქარ ს
შედგება	შედგ ება
ფრაგმენტულად	ფრაგმენტ ულად
მართვა	მა რთვა
გამქრალია	გამქრალ ია
გუმბათოვანი	გუმბათოვანი
სარეკონსტრუქციო	სარე კონსტრუქცი ო
