იტალიასთან	იტალი ასთან
სეზონმა	სე ზონ მა
დასაფლავება	დასა ფლავ ება
ყველზე	ყ ველ ზე
დონე	დო ნე
კომპიუტერებზე	კომპიუ ტერ ებზე
ანთებას	ანთ ებ ას
მონეტებს	მო ნეტ ებს
კლავიშისტი	კლავ იშ ისტი
გაშიშვლებულია	გა შიშვლ ებულია
მოიხსენია	მოი ხსენი ა
ასულიყო	ას ულ იყო
ჰარმონიული	ჰარმონ იულ ი
ენვერ	ენ ვერ
მიზნებზე	მიზნ ებზე
ზემდგომი	ზე მდგომ ი
ელენეს	ელ ენ ეს
მერსიის	მერ სი ის
მონაცემი	მონა ცემ ი
პრივატიზაცია	პრივ ატიზაცი ა
პირამიდის	პირა მიდ ის
დაბომბვა	დაბომბ ვ ა
შესწევდა	შეს წევ და
ჰენდრი	ჰე ნდრი
მსხვილ	მსხვილ
რომთან	რო მ თან
ვრცელი	ვრცელ ი
ლეღვს	ლე ღვ ს
მაიკროსოფტმა	მაიკროსოფ ტ მა
მემატიანის	მემატ იან ის
შეუფერხებლად	შეუ ფერხ ებლად
საბადოების	სა ბადო ების
ართურ	ართ ურ
დადგინდა	და დგინ და
ჯუნგლებში	ჯუნ გლ ებში
კორპუსში	კორპ უს ში
ქმედებით	ქმედ ებ ით
ბარათაშვილი	ბარათ აშვილ ი
ფინეთის	ფინ ეთ ის
წარმომქმნელი	წარმო მქმნელ ი
შენახულ	შე ნახულ
რაოდენობას	რაოდენ ობ ას
დომენის	დო მენ ის
შირლი	ში რ ლი
ვარვარა	ვარ ვარ ა
წიაღისეულით	წიაღის ეულ ით
რაიკომის	რაი კომის
ნავები	ნავ ები
სერიალისთვის	სე რიალ ისთვის
მიწვეულ	მი წვეულ
დანაყოფი	და ნაყოფ ი
ბრალდების	ბრალ დებ ის
გადაიხადა	გადაი ხად ა
დაწესებულებებში	დაწეს ებულ ებებში
ვიზიტისას	ვიზ იტ ისას
ბროდვეიზე	ბროდვე ი ზე
თავდაპირველ	თავდა პირველ
აყენებენ	ა ყენ ებენ
ქართულია	ქა რთულ ია
ზესტაფონი	ზესტაფ ონი
დეტალურ	დე ტალ ურ
კუბური	კუ ბ ური
ნივთიერებაა	ნივთ იერ ებაა
ღონისძიებებისა	ღონის ძი ებებისა
იძახდა	ი ძახ და
ბუჩქნარში	ბუჩქ ნარ ში
ერთადერთმა	ერთად ერთ მა
ნაწილთან	ნაწილ თან
მელიქის	მელიქ ის
რობსონი	რობ სონი
განზოგადება	გან ზოგად ება
მიეტოვებინა	მიე ტოვ ებინა
გრადუსი	გრადუ ს ი
იხ	იხ
ელვა	ელ ვა
იცოდეს	იც ოდ ეს
იოსელიანი	იოსელი ან ი
ეყრდნობიან	ეყრდნ ობ იან
სათავო	სა თავ ო
გაჭირვებული	გაჭირ ვ ებული
გზას	გზ ას
მოუხდათ	მოუ ხ დათ
სკოტ	ს კოტ
სამსახურს	სა მსახურ ს
კალათების	კალათ ების
დაფარა	და ფარ ა
კონი	კონ ი
ბარიერები	ბარ იერ ები
შემსრულებელმა	შემ სრულებელ მა
ასულები	ა სულ ები
დასახლებასთან	დასახლ ებ ასთან
ვიეტნამის	ვიეტნ ამ ის
წვეტიანი	წვ ეტ იანი
ტაუერი	ტა უერი
იეთიმ	ი ეთ იმ
ტაილანდი	ტაი ლანდ ი
ზაფხულით	ზაფხულ ით
უმრავლესობისათვის	უმრავლეს ობ ისათვის
გაფანტული	გა ფანტ ული
დაცვის	დაცვ ის
ჯდომის	ჯდომ ის
გალია	გა ლ ია
ვერცხლი	ვერ ცხლ ი
კანონზომიერებების	კანონ ზომიერ ებების
კოორდინირება	კოორდინ ირ ება
ღვთისგან	ღვთი ს გან
ნაწარმოებებში	ნაწარმო ებ ებში
რაიონია	რაიონ ია
კამარებით	კამ არ ებით
რუსეთთან	რუს ეთ თან
ასპირანტურა	ასპირან ტურ ა
წვრილად	წვ რილ ად
ჭრილები	ჭრილ ები
პრობლემას	პრობლემ ა ს
გვიყვება	გვი ყვ ება
სწრაფია	სწრაფ ია
ერთჯერადი	ერთ ჯერად ი
არსებობისას	არსებ ობ ისას
მუსიკოსის	მუსიკ ოს ის
ომებს	ომ ებს
გზავნილი	გზავნ ილ ი
თვით	თვ ით
შვილისთვის	შვილ ისთვის
ვაჭარმა	ვა ჭარ მა
ფერდობთა	ფერდ ობ თა
უშველა	უშ ველ ა
ფლანგური	ფლ ანგ ური
საამისოდ	საამ ის ოდ
უფლებებისა	უფლებ ებისა
იშვიათმიწა	იშვიათ მიწა
კვაჭანტირაძის	კვაჭანტი რაძ ის
ამფხე	ამ ფხე
გაურკვევლობა	გაურკვევ ლობ ა
თუმც	თუმ ც
საგამოცდო	საგამო ცდ ო
ფიქსირებულ	ფიქსირ ებულ
ლომონოსოვის	ლომონ ოს ოვის
ხილვის	ხილვ ის
ბუჩქებია	ბუჩქ ებია
კონტაქტს	კონტაქტ ს
ფეხბურთელმა	ფეხბურთ ელ მა
მიუძღვით	მი უძღვ ით
ფოთოლს	ფო თოლ ს
სასმელად	სას მელ ად
პიროვნებათაგანს	პირ ოვნ ებათაგანს
პროდიუსერები	პროდიუსერ ები
სურა	ს ურ ა
აღიქმება	აღი ქმ ება
გათავისუფლებულმა	გა თავისუფლ ებულმა
გალაპაგოსის	გალა პაგოს ის
აიღეს	ა იღ ეს
დახასიათებით	და ხასიათ ებით
წიგნადი	წი გნ ადი
დემოკრატიის	დემ ოკრატი ის
ბონში	ბონ ში
სიქსტ	სი ქს ტ
ამბავია	ამბ ავ ია
ტრადიციისამებრ	ტრადიცი ისამებრ
ხორვატიისა	ხორ ვატი ისა
შეწყობა	შე წყობ ა
გამძლეობის	გამძლე ობის
განვითარდა	განვითარ დ ა
დემოგრაფიულ	დემ ოგრაფი ულ
ჟურნალისთვის	ჟურნ ალ ისთვის
ჩხოროწყუს	ჩხორო წყ უს
სკოლას	ს კოლ ას
სენატორი	სენ ატორ ი
ნამუშევრებს	ნამუშე ვრ ებს
საკითხი	სა კითხ ი
კირქვას	კირ ქვ ას
ზომასთან	ზომ ასთან
მანგლისისა	მან გლ ისისა
სჭირდებათ	ს ჭირდ ებათ
როზა	რ ოზ ა
საუკუნეებში	სა უკუნე ებში
ანანიაშვილი	ანა ნ იაშვილი
ერთობლივი	ერთობლი ვ ი
იაგელონების	ია გელ ონების
აცტეკები	აც ტეკ ები
ნაგებობათაგან	ნაგებ ობ ათაგან
ამინომჟავები	ამინო მჟავ ები
ცალცალკე	ცალ ცალკე
ნახა	ნახა
მამისაგან	მა მ ისაგან
სამება	სა მ ება
ათეიზმი	ათე იზმ ი
დასაყენებლად	დასა ყენ ებლად
ჩხეიძე	ჩხე იძ ე
ბაბილონი	ბაბილ ონ ი
შედარებისთვის	შე დარ ებისთვის
მოცილება	მო ცილ ება
ვიტ	ვ იტ
ინდუსტრიაში	ინდუსტრ ი აში
ლეს	ლეს
სკამზე	ს კამ ზე
ავსტრიამ	ავს ტრი ამ
ინტერვალი	ინტერ ვალ ი
მხარეზე	მხარ ე ზე
განმარტებული	გან მარტ ებული
ბულგარეთთან	ბულგარ ეთ თან
ეშინიათ	ე შინ იათ
აღტაცებული	აღ ტაც ებული
დანალექები	დანა ლექ ები
ინდიური	ი ნდ იური
სუნთქვას	სუნ თქვ ას
საფრანგეთიდან	საფრანგ ეთ იდან
ზღაპრების	ზღა პრ ების
ჩარლტონ	ჩარ ლ ტონ
ლინგვისტიკის	ლინგვ ისტ იკის
ვირთხების	ვირ თხ ების
ამბოხება	ამბოხ ება
იდუმალ	იდუმ ალ
რომაელთა	რომა ელ თა
პორტუგალია	პორტუგალი ა
ტაძარს	ტაძ არ ს
ყოველთვის	ყოველ თვ ის
ეკვატორიდან	ეკვატორ იდან
სარგებელს	სა რგ ებელს
შენიშვნებით	შე ნიშვნ ებით
აირი	ა ირ ი
ჯადოქრების	ჯადო ქრ ების
ეკრანებზე	ეკრან ებზე
გოგოს	გოგ ოს
გასართობად	გასა რთო ბად
სარედაქციო	სა რედაქცი ო
სტოკ	სტოკ
ფოტოსფეროს	ფოტოს ფერ ოს
კოლეგიის	კოლ ეგ იის
ნაბიჯი	ნაბი ჯ ი
სამკუთხა	სამ კუთხ ა
მინერალურ	მინერა ლ ურ
მიკროორგანიზმი	მიკროორგანიზ მ ი
ყელზე	ყ ელ ზე
დაინტერესებული	დაინტერეს ებულ ი
განვითარებაზე	განვითარ ებ აზე
გენეალოგია	გენეა ლოგ ია
ეკლესიებთან	ეკლესი ებთან
მასწავლებლად	მასწავლებლ ად
რეჟიმში	რეჟ იმ ში
მონოგამია	მონო გამ ია
სამნიტი	სამ ნიტ ი
მდგომი	მდგომ ი
გერმანიის	გერმან ი ის
კოლექტივმა	კოლ ექტივ მა
მოსული	მო სულ ი
იუსტინიანე	იუ სტინ იანე
შეამსუბუქა	შეა მსუბუქ ა
შტურმის	შტურ მ ის
ციციანოვი	ციცია ნოვ ი
უდავოა	უ დავო ა
კარადის	კარა დ ის
ლეიკერსი	ლეიკ ერს ი
მჯდარი	მჯდარ ი
თაუნში	თა უნ ში
ნათესაობას	ნათესა ობ ას
არახელსაყრელი	არა ხელსაყრელ ი
აძლიერებდა	ა ძლიერ ებდა
ქალიშვილ	ქალ იშვილ
შემოუნახავს	შემოუნა ხავ ს
დალევის	და ლევ ის
სახელმწიფოთაშორისი	სახელმწიფ ო თაშორისი
რუს	რუს
რეგულირების	რეგულირ ების
სიმსივნის	სიმსი ვნ ის
ასპექტების	ა სპექტ ების
ეპისტოლე	ეპის ტოლ ე
შეჯიბრი	შე ჯიბრ ი
კოლოსი	კოლო ს ი
დაკვირვებას	დაკვირვ ებ ას
გადმოასვენეს	გადმო ასვენ ეს
გარდაცვლილი	გარდა ცვლილ ი
კვერცხუჯრედი	კვერცხ უჯრედ ი
მნახველთა	მნახ ველ თა
ეკონომიკურ	ეკონომ იკ ურ
მუზა	მ უზ ა
იასამნისფერი	იასამნის ფერ ი
გამგის	გამ გ ის
შეიპყრობს	შეი პყრ ობს
პასპორტში	პასპორტ ში
ასკანის	ას კან ის
მხატვრული	მხატვ რ ული
მეცნიერმა	მეცნიერ მა
კომუნიკაცია	კომუნიკაცი ა
ეკოლოგიის	ეკ ოლოგი ის
უთხრა	უ თხრ ა
რეპერი	რე პერ ი
ზედმეტსახელი	ზედმეტ სახელ ი
იონიზაციის	იონ იზ აციის
სტილმა	სტი ლ მა
მოხვედრით	მო ხვედრ ით
მოყვანის	მო ყვან ის
კარტოფილის	კარტოფი ლ ის
გაყინულია	გა ყინ ულია
მატებდა	მატებ და
ჩხეიძის	ჩხე იძ ის
ასტეროიდს	ასტერ ოიდ ს
ფსიქიკური	ფსიქ იკ ური
ატოლ	ა ტოლ
ორანჟის	ორან ჟ ის
ხელიდან	ხელ იდან
მეგობრობა	მეგობრ ობა
სერბული	სე რბ ული
შეჯახების	შე ჯახ ების
ჩინეთიდან	ჩინ ეთ იდან
ავტორია	ავტო რ ია
პეი	პე ი
ხელუხლებელ	ხელ უხლ ებელ
სჯეროდა	ს ჯერ ოდა
სახელმწიფოებმა	სახელმწიფ ო ებმა
მისიონერმა	მის იონერ მა
დინოზავრების	დინოზა ვრ ების
თავდასხმითი	თავდა სხმ ითი
განკვეთა	გან კვეთ ა
წუთიერი	წუ თ იერი
მცენარეებით	მცენარე ებით
შედედების	შე დედ ების
ნორვეგიისა	ნორვეგ ი ისა
წყლიანი	წყლ იანი
რომანსი	რო მან სი
რომსა	რო მ სა
ნაწილებიც	ნაწილებ იც
თანამდებობა	თანამდე ბობ ა
კინოფილმში	კინო ფილმ ში
ფერწერულ	ფერ წერ ულ
ისლამიზაციის	ის ლამ იზაციის
სტრატეგიის	სტრატ ეგი ის
სიმტკიცეს	სი მტკიც ეს
სოჭის	ს ოჭ ის
უსაფრთხოა	უსაფრთხ ო ა
დაიჭრა	და იჭრ ა
ჯულიან	ჯულ იან
ნახევარფინალამდე	ნახევარ ფინალ ამდე
ნარკოტიკების	ნარკო ტიკ ების
კაცები	კაც ები
დაუტოვებია	დაუ ტოვ ებია
დავასკვნათ	დავ ასკვნ ათ
გამოშვებაში	გამო შვ ებაში
გამოსაზამთრებლად	გამოსა ზამთრ ებლად
კომიტეტში	კომ იტეტ ში
ჰიმნი	ჰიმ ნ ი
იქსი	იქს ი
კოდიფიკაცია	კოდ იფიკაცი ა
იბეგრება	იბეგ რ ება
ტანისა	ტან ისა
ბახტაძე	ბახ ტაძე
თხემის	თხ ემ ის
სეთ	ს ეთ
სერგეი	ს ერ გეი
ანდომებს	ან დომ ებს
პოზიციებიდან	პოზიცი ებიდან
ანარქია	ან არქ ია
ანიტა	ა ნიტ ა
გავიარო	გა ვი არო
გაზეთი	გაზ ეთ ი
დანიშვნის	და ნიშვნ ის
ძალაუფლებასთან	ძალა უფლებ ასთან
მოიქცა	მო იქც ა
სრულ	სრულ
წარადგინეს	წარა დგინ ეს
გარდენის	გარ დენ ის
ჭამს	ჭამ ს
აკადემიამ	აკადემი ამ
ვაქცინა	ვაქცი ნ ა
მასივი	მას ივ ი
კონფერენციებს	კონფერენცი ებს
დაჯგუფებები	დაჯგუფ ებ ები
ნაირის	ნაირ ის
იმიგრანტების	იმიგრ ანტ ების
ნაწილაკების	ნაწილ აკ ების
აღდგენილ	აღ დგენილ
რობოტი	რობ ოტ ი
ტონას	ტონ ას
გამოუვიდა	გამოუ ვ იდა
ფესვის	ფესვ ის
ენერგიული	ენერგი ული
ჩატარებულ	ჩა ტარ ებულ
დაადასტურეს	დაა დასტურ ეს
შემოწმება	შე მოწმ ება
თოვლითაა	თო ვლ ითაა
ალაზნის	ალაზ ნ ის
შელფური	შე ლფ ური
ძუძუმწოვრებს	ძუძუმწოვრ ებ ს
განვითარებულია	განვითარ ებულ ია
შვიდის	შვიდ ის
გადაიყვანეს	გადაი ყვან ეს
ბრაზდება	ბრაზ დებ ა
ნამარხები	ნა მარხ ები
ორგანოებიდან	ორგან ო ებიდან
გონებრივ	გონ ებრივ
მცენარეებთან	მცენარე ებთან
ანექსირებული	ანექს ირ ებული
ანბანით	ან ბან ით
ბოროტად	ბოროტ ად
იტაცებდა	იტაც ებდა
იონიის	ი ონი ის
გენერალურმა	გენერ ალურ მა
ნაცნობი	ნა ცნობ ი
რომლებიც	რომ ლებ იც
ლიტვაში	ლი ტვ აში
ნესტორ	ნეს ტ ორ
უმრავლესობაში	უმრავლეს ობ აში
გრძნობას	გრძნობ ას
ალფონს	ალ ფონს
ინტეგრალური	ინტეგრ ალურ ი
პროცესებში	პროცეს ებში
ფოლკლორი	ფოლკ ლორ ი
რუსთავი	რუს თავ ი
გაყოფილ	გა ყოფილ
ჩაუდგნენ	ჩაუ დგ ნენ
კბილი	კბილ ი
ხველა	ხვ ელ ა
ნული	ნულ ი
სადაბო	სა და ბო
ევაკუირებული	ევაკუ ირებულ ი
ჰავანაში	ჰა ვან აში
მამა	მა მ ა
ვაცლავ	ვაც ლავ
ამბობ	ამ ბობ
ბზარი	ბ ზარ ი
განყოფილებად	გან ყოფილ ებად
ცდის	ცდ ის
თავდაცვაზე	თავდა ცვ აზე
ალეურის	ა ლე ურის
განეხორციელებინა	განე ხორციელ ებინა
შიმპანზეთა	შიმპანზ ე თა
ნაპრალში	ნაპ რალ ში
კორეა	კორ ე ა
წინაპირობას	წინა პირობ ას
ვიკიპედიაში	ვიკი პედი აში
შეჩერებას	შე ჩერ ებას
ცეცხლგამძლე	ცეცხლ გამძლე
შვილთან	შვილ თან
გვთავაზობს	გვ თავაზ ობს
მთიულები	მთი ულ ები
ტაო	ტა ო
გადაიცემა	გადაი ცემ ა
ანტონიუსთან	ანტონი უს თან
მრავალფეროვნებას	მრავალფეროვნ ებას
ხიდზე	ხ იდ ზე
თარგმანში	თარგ მან ში
კავშირი	კავშირ ი
კილოთი	კილო თი
ეტლით	ეტლ ით
ცივილიზაციამ	ცივილ იზაცი ამ
ლეგიონების	ლეგ იონ ების
კოლხებმა	კოლ ხ ებმა
აგერმა	ა გერ მა
სამინისტრომ	სამინისტრ ო მ
განცხადებების	გან ცხად ებების
დროულად	დრო ულად
ნიკ	ნიკ
ისგან	ისგან
დროსვე	დრო ს ვე
მწვანედ	მწვან ე დ
დარფურის	დარ ფურ ის
ზინაიდა	ზ ინაიდა
მკერდი	მკერდ ი
ხმებს	ხმ ებს
ფეხსაცმელი	ფეხ საცმელ ი
ინფორმაციაზე	ინფორმ აცი აზე
დამპყრობთა	დამ პყრობ თა
ტრანზიტის	ტრანზიტ ის
ჩაშენებულია	ჩა შენებულ ია
ანდრონიკაშვილმა	ანდრონიკ აშვილ მა
ნადირობითა	ნადირ ობ ითა
სტრატიგრაფიული	სტრატი გრაფი ული
ჰქვიათ	ჰქვი ა თ
სამკოშკიანი	სამ კოშკ იანი
გასართობ	გასა რთო ბ
ამიერ	ამ იერ
იწევდა	ი წევ და
ამოწყვიტეს	ამო წყვიტ ეს
სხვისი	ს ხვ ისი
ეყრდნობოდა	ეყრდნ ობ ოდა
ათაბაგობა	ათაბა გ ობა
ავრორას	ავრ ორ ას
თურქმენული	თურქ მენ ული
ნაკადების	ნაკად ების
აირია	ა ირ ია
სისხლდენა	სისხლ დენ ა
ქებით	ქ ებით
არსებულა	არსებ ულ ა
შობელძაღლმა	შობელ ძაღლ მა
წამოიწყეს	წამოი წყ ეს
თანა	თან ა
მოიხსენიებდნენ	მოი ხსენი ებდნენ
საფასური	საფას ურ ი
იზაბელა	იზაბ ელ ა
ფსიქოლოგიის	ფსიქ ოლოგი ის
წილადი	წილად ი
ბოლი	ბოლ ი
დაეხია	და ეხ ია
ლეკი	ლეკ ი
მიიღონ	მი იღ ონ
შარლ	შა რ ლ
ერთგულება	ერთ გულ ება
იმან	იმა ნ
სოციალიზაციის	სოცი ალ იზაციის
მოუწყვეს	მოუ წყვ ეს
ენტერპრაიზ	ენტერპრა იზ
გოლს	გოლ ს
ორმხრივ	ორ მხრივ
დინარი	დინარ ი
რეჟიმით	რეჟ იმ ით
სინტაქსი	სინ ტაქს ი
ტყვარჩელის	ტყვარ ჩელ ის
ქონდა	ქონ და
შემდეგადაც	შე მდეგ ადაც
ჩანაფიქრს	ჩანა ფიქრ ს
ვაკეები	ვა კე ები
დიფერენციაცია	დიფერენცი აცი ა
იმპერიისათვის	იმპერი ისათვის
ლანთანის	ლან თანის
ივლისის	ივლი ს ის
შედევრის	შედე ვრ ის
გინდათ	გინ და თ
ლიბერალები	ლიბერ ალ ები
ჰელიუმად	ჰელ იუმ ად
კატალოგი	კატა ლოგ ი
რომელიღაც	რომ ელ იღაც
გათხრების	გა თხრ ების
ორგანიზაციათა	ორგანიზაცი ათა
ეყრდნობა	ეყრდნ ობ ა
ჰენრიკ	ჰენ რ იკ
ასლი	ას ლ ი
ინტელექტუალთა	ინტ ელექტ უალთა
იორკშირი	იო რკ შირი
მუსტიეს	მუს ტიეს
დიდგორი	დიდ გორ ი
გაბატონებულ	გა ბატონ ებულ
პლანეტების	პლანეტ ების
მოუტანდა	მოუ ტან და
გაკრული	გა კრ ული
ტექსტილის	ტექსტ ი ლის
პათოსი	პათ ოს ი
შესამჩნევი	შესა მჩნევ ი
მცენარეს	მცენარე ს
ჩინელების	ჩინ ელ ების
წარდგენის	წარ დგენ ის
ჯაგეკლიანი	ჯა გ ეკლიანი
სელიმი	სელი მ ი
მოიწონა	მოი წონ ა
სექტემბერი	სექტ ემბერ ი
ყველასთან	ყველა ს თან
ბირმინგემის	ბირმინ გემ ის
პერიოდსა	პერი ოდ სა
მიგვითითებს	მიგვი თითებ ს
ხელშეწყობით	ხელშე წყ ობით
ადამიანთა	ა დამიან თა
ჩასვლიდან	ჩა სვლ იდან
არქიტექტურისა	არქიტექ ტურ ისა
იგზავნებოდა	ი გზავნ ებოდა
ამილახვარის	ამილახ ვარ ის
ემსახუროს	ე მსახურ ოს
სერიებში	ს ერი ებში
კუნძულმა	კუნძულ მა
ლექციებს	ლექცი ებს
დაკარგულ	და კარგულ
კოლექციებში	კო ლექცი ებში
აპრილისათვის	აპ რილ ისათვის
სახლად	სახლ ად
იზოტოპებს	იზოტო პ ებს
მუშაობით	მუშა ობ ით
გზატკეცილები	გზატკეც ილ ები
ჰყოლია	ჰყოლ ია
ეძლეოდათ	ე ძლეოდა თ
დარაჯობდა	დარაჯ ობდა
კუნძულელთა	კუნძულ ელ თა
დარუბანდის	დარ უბან დის
ქცეული	ქცეულ ი
ერთგვარად	ერთ გვარ ად
ნისლეულში	ნისლ ეულ ში
ფოგტი	ფოგ ტ ი
თვეს	თ ვე ს
ლირიულ	ლ ირ იულ
ბანაკში	ბანაკ ში
გაძლიერებისათვის	გა ძლიერ ებისათვის
დაღესტნის	დაღესტ ნ ის
ღამურების	ღამ ურ ების
ტერიტორიები	ტერი ტორი ები
ტემპი	ტემ პ ი
ბერნაბეუს	ბერნაბე უ ს
კრისტინამ	კრისტ ინ ამ
ყოფილან	ყოფილ ან
მიზეზიც	მიზე ზ იც
მიმოხილვაზე	მიმო ხილვ აზე
არსებას	არსებ ას
კვართი	კვარ თ ი
ალექსიძე	ა ლექს იძე
ასვლისთანავე	ა სვლ ისთანავე
უდიდეს	უდიდ ეს
სათვისტომო	სათვის ტომ ო
ბოსტონის	ბოს ტონ ის
ასახელებენ	ა სახელ ებენ
ნამდვილ	ნამდვილ
ესპანეთთან	ესპან ეთ თან
გაქცევისას	გა ქცევ ისას
გახდის	გა ხდ ის
კონცხის	კონ ცხ ის
ხევსურეთი	ხევს ურ ეთი
დაბალია	და ბალ ია
ჭიაურელი	ჭიაურ ელ ი
ცენტრები	ცენტრ ები
დასახმარებლად	დასა ხმარ ებლად
ყოფის	ყოფ ის
სტატუსთან	სტატ უს თან
კოლექტივიზაცია	კოლ ექტივ იზაცია
ზომავენ	ზომ ავენ
ნადირ	ნა დი რ
არჩევდა	ა რჩევ და
ნაწილდება	ნაწილ დება
კლიენტებს	კლი ენტ ებს
ორეული	ორ ეული
ჭრილობებს	ჭრილ ობ ებს
ტექსტისა	ტექსტ ისა
დარჩენას	და რჩენ ას
ულუმ	ულ უმ
თანხმდება	თანხმ დებ ა
მოქმედებითი	მოქმედებ ითი
დავთარი	დავ თარ ი
დარღვევაა	და რღვევ აა
დანელიას	და ნელ იას
კითხვებს	კითხვ ებს
წარწერაში	წარ წერ აში
წარმატებებისა	წარ მატებ ებისა
ვერის	ვერ ის
სკულპტურული	სკულპ ტურ ული
ერისთავთა	ერის თავ თა
გადაუჭრელი	გადაუ ჭრ ელი
სახელი	სახელ ი
ლეხზირი	ლეხ ზირი
მოქმედებენ	მოქმედებ ენ
მაორის	მა ორ ის
პოემის	პო ემ ის
სვანურად	ს ვან ურად
დევნილების	დევ ნილ ების
ინსტრუმენტს	ინსტრუ მენტ ს
იკავებდნენ	იკა ვ ებდნენ
დეპუტატები	დეპუ ტატ ები
დისციპლინები	დისციპლინ ები
მოეთხოვათ	მოე თხოვ ათ
იკრძალება	ი კრძალ ება
ადამიანებზე	ა დამიან ებზე
სიგელი	სი გელ ი
სხვადასხვანაირად	სხვადა სხვა ნაირად
მეტროპოლიტენი	მეტროპოლიტ ენ ი
გაიზიარა	გაი ზიარ ა
ამბიციების	ამბიც ი ების
პორტუგალიაში	პორტუგალი აში
ათლეტური	ათ ლეტ ური
ოცი	ოც ი
სლოვაკურ	სლოვაკ ურ
დემოს	დემ ო ს
მანერა	მან ერ ა
ისმაილმა	ისმა ილ მა
პუნქტის	პუ ნქტ ის
ასოცირების	ასოცირ ების
მუხტს	მუხტ ს
კატები	კატ ები
უჯრედებს	უჯრედ ებს
შესავალი	შესა ვალ ი
ციტატების	ციტა ტ ების
ბლოკად	ბლოკ ად
სოციალურმა	სოცი ალურ მა
გენერალმა	გენერ ალ მა
ნამოსახლარის	ნამო სახლარ ის
სატახტოთა	სა ტახტ ოთა
მორიგე	მო რიგ ე
დუელი	დუ ელ ი
მიწებისა	მიწ ებისა
ექნებათ	ექ ნებ ათ
მეცის	მ ეც ის
თაყვანისცემის	თაყვანის ცემ ის
დანას	და ნ ას
ლიანებია	ლ იან ებია
ხმათა	ხმ ათა
ენერგიას	ენერგი ას
სარკოფაგი	სა რკ ოფაგი
გამოცხადებისთანავე	გამო ცხად ებისთანავე
ხანგრძლივ	ხანგრძლივ
გაეზარდა	გაე ზარდ ა
სთვის	ს თვის
გაგრძელებაზე	გა გრძელ ებაზე
დაცვისა	დაცვ ისა
ორგანიზაციებში	ორგანიზაცი ებში
მიიღებოდა	მი იღ ებოდა
ბრავო	ბრ ავ ო
ჩაძირული	ჩა ძირ ული
წარმომავლობისა	წარმო მავლობ ისა
წლებს	წლ ებს
სინოტივის	სინო ტივ ის
აღმოჩენის	აღმო ჩენ ის
გარიფუნას	გარი ფუნ ას
ლამი	ლამ ი
ბიორკი	ბიო რკ ი
სწერს	ს წერ ს
დაბოლოებას	და ბოლო ებას
თანამოსაყდრედ	თანამოსა ყდრ ედ
ბუშმა	ბუ შ მა
სამეგრელოსა	სამეგრე ლო სა
ქადაგებისას	ქადაგ ებ ისას
როი	რო ი
კატასტროფაში	კატასტროფა ში
ყველი	ყ ველ ი
სექტორი	ს ექტორ ი
არასასურველი	არასა სურველ ი
აღმოჩენებს	აღმო ჩენ ებს
სადგურს	სადგურ ს
დაარტყეს	და არტყ ეს
ამჩნევენ	ა მჩნევ ენ
ვეფხისტყაოსნის	ვეფხისტყა ოსნ ის
მოხოროვიჩიჩის	მოხოროვიჩ იჩ ის
უკრაინელებს	უკრაინ ელ ებს
გეოპოლიტიკა	გეოპოლი ტიკ ა
სიზუსტეს	სი ზუსტ ეს
გაყიდვად	გა ყიდვ ად
დიაზოტის	დი აზოტ ის
გარბოს	გარ ბ ოს
დათარიღების	და თარიღ ების
უბნებს	უ ბნ ებს
ჭყონდიდის	ჭყონ დიდ ის
პლასტიკის	პლასტ იკ ის
ბარიერი	ბარ იერ ი
თვეები	თ ვე ები
არქეოლოგიურ	არქე ოლოგიურ
სპარსელების	სპარს ელ ების
სუდანმა	სუ დან მა
ბაბუის	ბაბ უ ის
ტრანსპორტის	ტრანსპორტ ის
ბუჩქის	ბუჩქ ის
ბანქოს	ბან ქოს
გაწეული	გა წეულ ი
ბევრნი	ბე ვრ ნი
კონტროლით	კონტროლ ით
პამფლეტი	პამ ფლ ეტი
მოვდივართ	მო ვ დივართ
ამფითეატრი	ამფი თეატრ ი
ნაყოფი	ნაყოფ ი
ლუდი	ლ უდ ი
ფაქტორებს	ფაქტ ორ ებს
იუპიტერის	იუპი ტერ ის
ძებნა	ძებნ ა
ოფიციალურად	ოფიცი ალურ ად
ზღვისპირა	ზღვ ისპირ ა
ტყიანი	ტყ იანი
აია	ა ია
ბილიკებით	ბილ იკ ებით
ჯიშია	ჯი შ ია
ათვალიერებდა	ათვალიერ ებდა
ვამეყ	ვა მე ყ
ბაზისი	ბაზ ის ი
კონფლიქტით	კონფლ იქტ ით
დევნის	დევნ ის
ლავის	ლავ ის
მთარგმნელობითი	მთარგმნ ელ ობითი
ძალამ	ძალ ამ
ძვლებს	ძ ვლ ებს
ნამბიქუარას	ნა მბიქუარ ას
არქიტექტურა	არქიტექ ტურ ა
ფილმი	ფილმ ი
გაითხარა	გაი თხარ ა
თქვას	თქვ ას
რეისები	რე ის ები
ჯეიმი	ჯეი მ ი
თანამგზავრების	თანა მგზავრ ების
წარდგენით	წარ დგენ ით
ჩაატაროს	ჩაა ტარ ოს
წირვა	წირვ ა
კათოლიკედ	კათოლი კე დ
საკანი	სა კან ი
მხარეც	მხარ ე ც
კაბარე	კა ბ არე
ნიშნიანიძე	ნიშნ იანიძე
ნაკეთობა	ნაკეთ ობ ა
უწერია	უ წერ ია
მიღწევებს	მი ღწევ ებს
