იტალიასთან	იტალი ასთან
დისციპლინები	დისციპლინ ები
მოეთხოვათ	მოეთხოვ ათ
იკრძალება	იკრძალ ება
ადამიანებზე	ადამიან ებზე
სიგელი	სიგელ ი
სხვადასხვანაირად	სხვადასხვა ნაირად
მეტროპოლიტენი	მეტროპოლი ტენი
გაიზიარა	გაიზი არა
ამბიციების	ამბი ციების
პორტუგალიაში	პორტუგალ იაში
ათლეტური	ათლეტ ური
ოცი	ოც ი
სლოვაკურ	სლოვაკ ურ
დემოს	დემო ს
მანერა	მანერ ა
ისმაილმა	ისმაილ მა
პუნქტის	პუნქტ ის
ასოცირების	ასოცირ ების
მუხტს	მუხტ ს
კატები	კატ ები
უჯრედებს	უჯრედ ებს
შესავალი	შესავალ ი
ციტატების	ციტატ ების
ბლოკად	ბლოკად
სოციალურმა	სოციალ ურმა
გენერალმა	გენერ ალმა
ნამოსახლარის	ნამოსახლა რის
სატახტოთა	სატახტ ოთა
მორიგე	მორიგე
დუელი	დუ ელი
მიწებისა	მიწ ებისა
ექნებათ	ექნებ ათ
მეცის	მეც ის
თაყვანისცემის	თაყვანის ცემის
დანას	დან ას
ლიანებია	ლიან ები ა
ხმათა	ხ მათა
ენერგიას	ენერგი ას
სარკოფაგი	სარკ ოფაგი
გამოცხადებისთანავე	გამოცხად ებისთანავე
ხანგრძლივ	ხანგრძლი ვ
გაეზარდა	გაეზარდ ა
სთვის	ს თვის
გაგრძელებაზე	გაგრძელებ აზე
დაცვისა	დაცვ ისა
ორგანიზაციებში	ორგანიზაცი ებში
მიიღებოდა	მიიღ ებოდა
ბრავო	ბრა ვო
ჩაძირული	ჩაძირ ული
წარმომავლობისა	წარმომავლო ბისა
წლებს	წლ ებს
სინოტივის	სინოტივ ის
აღმოჩენის	აღმოჩენ ის
გარიფუნას	გარიფუნ ას
ლამი	ლამ ი
ბიორკი	ბი ორკი
სწერს	სწერ ს
დაბოლოებას	დაბოლო ებას
თანამოსაყდრედ	თანამო საყდ რედ
ბუშმა	ბუშ მა
სამეგრელოსა	სამეგრელო სა
ქადაგებისას	ქადაგ ებისას
როი	რო ი
კატასტროფაში	კატასტროფ აში
ყველი	ყველ ი
სექტორი	სექტორ ი
არასასურველი	არა სასურველ ი
აღმოჩენებს	აღმოჩენ ებს
სადგურს	სადგურ ს
დაარტყეს	დაარტყ ეს
ამჩნევენ	ამჩნევ ენ
ვეფხისტყაოსნის	ვეფხისტ ყაოსნის
მოხოროვიჩიჩის	მოხორო ვიჩიჩის
უკრაინელებს	უკრაინ ელებს
გეოპოლიტიკა	გეოპოლი ტიკა
სიზუსტეს	სიზუსტ ეს
გაყიდვად	გაყიდვ ად
დიაზოტის	დი აზოტ ის
გარბოს	გარბ ოს
დათარიღების	დათარიღებ ის
უბნებს	უბნ ებს
ჭყონდიდის	ჭყონდიდ ის
პლასტიკის	პლასტიკ ის
ბარიერი	ბარიერ ი
თვეები	თვე ები
არქეოლოგიურ	არქეოლოგი ურ
სპარსელების	სპარსელ ების
სუდანმა	სუდან მა
ბაბუის	ბაბუ ის
ტრანსპორტის	ტრანსპორტ ის
ბუჩქის	ბუჩქ ის
ბანქოს	ბან ქოს
გაწეული	გა წეული
ბევრნი	ბევრ ნი
კონტროლით	კონტროლ ით
პამფლეტი	პამ ფლეტი
მოვდივართ	მოვდივარ თ
ამფითეატრი	ამფითეატრ ი
ნაყოფი	ნაყოფ ი
ლუდი	ლუ დი
ფაქტორებს	ფაქტორ ებს
იუპიტერის	იუპიტერ ის
ძებნა	ძებნ ა
ოფიციალურად	ოფიციალურ ად
ზღვისპირა	ზღვისპირ ა
ტყიანი	ტყ იანი
აია	ა ია
ბილიკებით	ბილიკ ებით
ჯიშია	ჯიშ ია
ათვალიერებდა	ათვალიერ ებდა
ვამეყ	ვა მეყ
ბაზისი	ბაზის ი
კონფლიქტით	კონფლიქტ ით
დევნის	დევნ ის
ლავის	ლავ ის
მთარგმნელობითი	მთარგმნელ ობითი
ძალამ	ძალ ამ
ძვლებს	ძვლ ებს
ნამბიქუარას	ნა მბიქუარას
არქიტექტურა	არქიტექტურ ა
ფილმი	ფილმ ი
გაითხარა	გა ითხარა
თქვას	თქვ ას
რეისები	რე ისები
ჯეიმი	ჯე იმი
თანამგზავრების	თანამგზავ რების
წარდგენით	წარდგენ ით
ჩაატაროს	ჩაატარ ოს
წირვა	წირ ვა
კათოლიკედ	კათოლიკ ედ
საკანი	საკან ი
მხარეც	მხარე ც
კაბარე	კაბ არე
ნიშნიანიძე	ნიშნიან იძე
ნაკეთობა	ნაკეთ ობა
უწერია	უ წერია
მიღწევებს	მიღწევ ებს
გაკრიტიკებული	გა კრიტიკ ებული
ინდიელთა	ინდიელ თა
აგემა	ა გემ ა
ბეტმენის	ბეტმე ნის
სირია	სირი ა
კახელი	კახ ელი
სამარხი	სამარხ ი
ორგანიზებით	ორგანიზებ ით
აღადგინოს	აღადგი ნოს
ემსახურა	ემსახურ ა
სუბიექტის	სუბიექტ ის
გრაუბიუნდენის	გრა უბიუნდენის
პრეს	პრეს
იდენტიფიკაციის	ი დენტიფიკაცი ის
იოახიმ	იო ახიმ
ჯადოქრის	ჯადოქრ ის
ზაგრები	ზაგრ ები
სახლებს	სახლ ებს
გაირკვა	გაირკვ ა
თებერვალი	თებერვალ ი
წარმოქმნისა	წარმოქმნ ისა
კალაპოტს	კალაპო ტს
აკვირდებოდა	აკვირდ ებოდა
მოქალაქეობა	მოქალაქე ობა
ითვლება	ითვლ ება
შვედეთში	შვედეთ ში
ღამე	ღამე
იქადაგა	ი ქადაგ ა
სენ	სენ
პეპი	პეპ ი
ხანში	ხან ში
დაფუძვნებულია	და ფუძ ვნებულია
ექსპერიმენტში	ექსპერიმენტ ში
რამდენადმე	რამდენ ადმე
ბირთვი	ბირთვ ი
გადმოიყვანეს	გადმოი ყვანეს
განსაზღვრაში	განსაზღვრ აში
სერვისები	სერვის ები
ტექსტებით	ტექსტ ებით
ვილნიუსში	ვილნიუს ში
კეთილმსახური	კეთილ მსახურ ი
სტიქიას	სტიქი ას
მომლოცველები	მომლოცვე ლები
ხალხებს	ხალხ ებს
დიდებას	დ იდებას
ტრანსპორტირების	ტრანსპორტ ირების
უნივერსიტეტში	უნივერსიტე ტში
კირაკოს	კირ აკოს
ღონისძიებანი	ღონისძიებ ანი
მიმოფანტულია	მიმოფანტ ულია
მშენებლობის	მშენებ ლობის
ფლორიდის	ფლორი დის
დაკავშირებით	დაკავშირებ ით
ოსტატობა	ოსტატ ობა
ლერწამი	ლერ წამ ი
ჩაკ	ჩა კ
მომხმარებელი	მომხმარ ებელი
იდეოლოგიურ	იდეოლოგი ურ
მარცხნივ	მარცხნ ივ
დატოვეს	დატოვ ეს
საკუთრივ	საკუთ რივ
ჩემპიონის	ჩემპიონ ის
არჩილს	არჩი ლს
მოსახლეობისათვის	მოსახლეობ ისათვის
მსახურს	მსახურ ს
შეჯახება	შეჯახ ება
წერილში	წერილ ში
გამოცემებზე	გამოცემ ებზე
ჯავის	ჯავ ის
სპორტსმენი	სპორტსმენ ი
ბასტილიის	ბას ტილი ის
კონგრესმა	კონგრეს მა
მიტროპოლიტის	მიტროპოლი ტის
არჩეულნი	არჩეულ ნი
ფირფიტაზე	ფირფიტ აზე
ადამიანად	ადამიან ად
დაინტერესებულ	დაინტერეს ებულ
მინსკის	მინ სკის
გაცხოველებული	გა ცხოველებ ული
ასამის	ა სამ ის
სვეტიცხოველში	სვეტიცხოველ ში
რესტორნებში	რესტორნ ებში
ქრისტესთვის	ქრისტე სთვის
ენიჭებოდა	ენიჭებ ოდა
ევტიქის	ევტიქი ს
ფავორიტად	ფავორიტ ად
რაშიდების	რაში დების
სელაპებზე	სელაპ ებზე
ალკკ	ალ კკ
გლეხს	გლეხ ს
ფოლკნერის	ფოლკ ნერის
კოალიციას	კოალი ციას
ცულების	ცულ ების
ძაბრი	ძაბრ ი
დაიდგა	დაი დგა
პარტნიორები	პარტნიორ ები
მოიპოვონ	მოიპოვ ონ
შეიჭრა	შეი ჭრა
რეაბილიტაციის	რეაბილიტ აციის
ჭაბუკთა	ჭაბუ კთა
ბათილად	ბათი ლად
დელის	დელ ის
მენეჯერ	მენეჯერ
გამგებლობაში	გამგებ ლობაში
მთავარსარდალი	მთავარსარდ ალი
უოლესი	უოლ ესი
დავის	დავ ის
გვარზე	გვარ ზე
გაშენებულ	გაშენ ებულ
დედის	დედ ის
ფარნავაზმა	ფარნავაზ მა
ეკონომიკამ	ეკონომ იკამ
პროგრამირების	პროგრამ ირების
სიტყვამ	სიტყვ ამ
ადამსმა	ადამს მა
ბუშტის	ბუშ ტის
ავტოსტრადა	ავტოსტრა და
ბუჩქების	ბუჩქ ების
გერინგმა	გერინგ მა
გუჯაბიძე	გუჯა ბიძ ე
დურანის	დურ ანის
ისლანდიელი	ისლანდი ელი
ორნამენტების	ორნამენტ ების
პურით	პურ ით
ნომერია	ნომერ ია
მაისიდან	მაის იდან
მიანდო	მი ანდ ო
არამხოლოდ	არა მხოლ ოდ
ქაბულში	ქაბულ ში
სოლიდარობა	სოლიდარ ობა
გამოკითხვის	გამოკითხვ ის
ჩაფიქრებული	ჩა ფიქრებული
სენით	სენ ით
ჩენი	ჩენ ი
მეოთხედიდან	მეოთხედ იდან
გამოისახოს	გამოისახ ოს
გახურებული	გახურებ ული
განახლებადი	განახლ ებადი
კაბელით	კაბელ ით
ალკოჰოლი	ალკოჰო ლი
გეგეჭკორს	გეგეჭკორ ს
ჩამოთვლილი	ჩამოთვლ ილი
ირანიდან	ირან იდან
ჩემპიონატებს	ჩემპიონა ტებს
აქემენიდთა	აქემენიდ თა
ნაკაშიძე	ნაკაში ძე
აღმსარებლობის	აღმსარე ბლობის
სინჯების	სინჯები ს
გამოშვერილი	გამოშვ ერილი
მთავრული	მთავრ ული
ბუფონი	ბუფონ ი
დაგეგმარებისა	დაგეგმარე ბისა
რადიკალურად	რადიკალ ურად
ღმერთ	ღმერთ
კორიაკების	კორ იაკების
ენისეის	ენის ეის
საძირკველი	საძირკვ ელი
არქივის	არქივ ის
აჩქარების	აჩქარ ების
ირეკლება	ი რეკლება
იუტლანდიის	იუტ ლანდიის
მიენიჭა	მიენიჭ ა
ივლისიდან	ივლის იდან
სხდომაზე	სხდომ აზე
გულშემატკივარი	გულშემატკივ არი
ჰიმლერის	ჰიმლერ ის
ეთერს	ეთერ ს
თირკმელზედა	თირკმ ელზედა
გაცვლის	გაცვლ ის
გამანადგურებელი	გამანადგურ ებელი
სერიისთვის	სერი ისთვის
ლაპიდარული	ლაპ იდარული
კლეოპატრას	კლეოპატრ ას
მწვრთნელის	მწვრთნელ ის
სინთპოპის	სინთპოპ ის
ინგლისურმა	ინგლის ურმა
შვილის	შვილ ის
ვარდების	ვარდ ების
ინვესტიციების	ინვესტი ციების
ამოცანების	ამოცან ების
სმის	სმი ს
ქეიჯის	ქე იჯის
შეიხ	შეი ხ
ედოს	ედ ოს
ფიდემ	ფი დემ
იესე	იეს ე
ჰერბერტ	ჰერ ბერტ
მექანიზმი	მექანიზმ ი
სპეციფიკა	სპეციფიკ ა
საპოვნელად	სა პოვნ ელად
პრეტენდენტი	პრეტენდენ ტი
რაჯა	რაჯ ა
სამიზნე	სამიზნ ე
შატილის	შატ ილის
დასვენების	დასვენ ების
პარალელი	პარალელ ი
ვიქტორიას	ვიქტორი ას
ენტროპია	ენტროპი ა
ისროდა	ის როდა
კონფლიქტური	კონფლიქტ ური
რესტავრაცია	რესტავრაცი ა
გარეგნობაზე	გარეგნ ობაზე
რელიეფით	რელიეფ ით
კატეგორიული	კატეგორი ული
ბახმაროს	ბახ მაროს
დაუბრუნდათ	დაუბრუნ დათ
ნიკიფორე	ნიკიფორ ე
შემავსებელი	შემ ავსებელი
კიდეებზე	კიდე ებზე
გამარჯვებისათვის	გამარჯვ ებისათვის
ბრედ	ბრე დ
რაილი	რა ილი
მთლიანად	მთლიან ად
საძირკველში	საძირკვ ელში
ერკეთის	ერკ ეთის
სტუმრებს	სტუმრ ებს
ისტორიასა	ისტორი ასა
წვიმების	წვიმ ების
ფოთლის	ფოთლ ის
თეთრად	თეთრ ად
ნებართვა	ნებართვ ა
ირანელებმა	ირან ელებმა
ჰომოს	ჰომ ოს
აბოვიანის	აბოვი ანის
თანაც	თანა ც
მოქმედებებზე	მოქმედებ ებზე
თევზია	თევზ ია
გორში	გორ ში
სალამურზე	სალამურ ზე
პერპენდიკულარული	პერპენდიკულარ ული
მეყოფა	მე ყოფა
ტომები	ტომ ები
კორომანდელის	კორომ ანდელის
მანგას	მანგ ას
რეზერვუარები	რეზერვ უარები
ინტერიერი	ინტერიერ ი
მცდელობისა	მცდელ ობისა
გუარამის	გუარ ამის
სამშვილდე	სამშვილდ ე
მეტოქეობას	მეტოქე ობას
სუსტია	სუსტ ია
ლორენცო	ლორენ ცო
ნახატი	ნახატ ი
გირჩა	გირ ჩა
ყარაბაღი	ყარაბაღ ი
პრობლემათა	პრობლემ ათა
სიენის	სი ენის
სხვის	სხვ ის
უძრავი	უძრავ ი
აღდგენაში	აღდგენ აში
ნოველები	ნოველ ები
სოპრანო	სოპრანო
ფესტივალის	ფესტივალ ის
ჭერს	ჭერ ს
უწყვეტად	უ წყვეტ ად
მდებარეობამ	მდებარეობ ამ
მაჩაბელი	მა ჩა ბელი
ბიჭმა	ბიჭ მა
ბოლივია	ბოლივი ა
დეკლარაციის	დეკლარაცი ის
მოყვანას	მოყვან ას
გაიყვნენ	გა იყვნენ
ხილის	ხილ ის
აიგო	ა იგო
გამოსვლებს	გამოსვლ ებს
პალესტინელი	პალესტი ნელი
წელიწადი	წელიწად ი
მდინარე	მდინარე
ეთიკა	ეთიკ ა
საუნდტრეკის	საუნდტრეკ ის
ცუდად	ცუდ ად
სანდო	სანდ ო
ალუტიკები	ა ლუ ტიკები
რომლებთან	რომლებ თან
ასტრონომი	ასტრონო მი
კორონაციის	კორონ აციის
ვულკანი	ვულკან ი
ასლანი	ასლ ანი
პერიოდებს	პერიოდ ებს
ჟიული	ჟი ული
მხარდამჭერთა	მხარდამ ჭერთა
ხაფანგში	ხაფ ანგ ში
არქტიკაში	არქტიკ აში
გამოჯანმრთელდა	გამო ჯანმრთელ და
დატოვებაზე	დატოვ ებაზე
სიმღერაზე	სიმღერ აზე
გოგოებს	გოგო ებს
კალმის	კალ მის
საზიარო	ს აზი არო
გამოდგებოდა	გამოდგ ებოდა
სამხედროებმა	სამხედრო ებმა
ოკლენდის	ოკლენდ ის
ვიღაც	ვიღაც
ადევნებს	ადევნ ებს
სიკაშკაშე	სიკაშკაშ ე
ბოლონიაში	ბოლონი აში
დაგვიანებული	დაგვიან ებული
სარას	სარა ს
სინაის	სინ აის
სამხედროების	სამხედრო ების
დასახლებების	დასახლებები ს
რჩევის	რჩევ ის
ოთხჯერ	ოთხ ჯერ
ლუკულუსმა	ლუკ ულუსმა
არჩევდნენ	არჩევ დნენ
დავიდ	და ვიდ
წამებული	წამ ებული
აცილებას	აცილებ ას
აღნიშნული	აღნიშნ ული
ეგზემპლარი	ეგზემპლ არი
გარდაცვალებამდე	გარდაცვალ ებამდე
განხორციელებას	განხორციელ ებას
აჯანყებას	აჯანყ ებას
თემს	თემ ს
გიზი	გიზ ი
მლნ	მ ლნ
ონეგინი	ონეგ ინი
ენითა	ენ ი თა
არსებობისთვის	არსებ ობისთვის
მონტენის	მონტენ ის
ხარჯებით	ხარჯ ებით
რომიდან	რომ იდან
ხელნაწერები	ხელნაწერ ები
დასაწყისიდანვე	დასაწყ ისიდანვე
პოლიტიკის	პოლიტიკ ის
თავისაგან	თავ ისაგან
რომლებზედაც	რომლებ ზედაც
არხოტის	არხ ოტის
ცვლადი	ცვლად ი
დამარცხდნენ	დამარცხ დნენ
შეამჩნევს	შე ამჩნევ ს
ბევრად	ბევრ ად
სპორტი	სპორტ ი
სრულად	სრულ ად
სიტყვის	სიტყვ ის
ქორწინებიდან	ქორწინებ იდან
ამოფრქვევამ	ამოფრქვევ ამ
ვეგეტატიურად	ვეგეტა ტიურად
სადგურებზე	სადგურ ებზე
ჰეპბერნის	ჰეპბერ ნის
მარჯანიშვილის	მარჯანი შვილის
რატიფიკაცია	რატიფიკ აცია
გააჩინა	გაა ჩინა
უეჭველია	უეჭვ ელია
ცუ	ცუ
პირებისა	პირ ებისა
ოქტავიანემ	ოქტავიანე მ
გაიტანა	გაიტან ა
მეტრ	მეტრ
კრიმინალთან	კრიმინალ თან
კუთხის	კუთხ ის
შენგელაიამ	შენგელ აიამ
განაპირა	განაპირ ა
ცნებების	ცნებ ების
ემუშავათ	ემუშავ ათ
ხელოვნებისათვის	ხელოვნებ ისათვის
ლესტერ	ლეს ტერ
ორიონის	ორ იონის
იოსტ	ი ოსტ
მჟღავნდება	მჟღავნ დება
ანსამბლები	ანსამბლ ები
პერსონალმა	პერსონა ლმა
წარმოშობილ	წარმოშობ ილ
დიოდორეს	დიოდორ ეს
შეგუებოდა	შეგუ ებოდა
რესპუბლიკებში	რესპუბლიკ ებში
მოუწოდებს	მოუწოდ ებს
არტილერიის	არტილერი ის
კარიერას	კარიერ ას
მიუდგამთ	მიუ დგამთ
სახკომსაბჭოს	სახკომ საბჭო ს
ხორვატულ	ხორვატ ულ
სუბარქტიკული	სუბ არქტიკ ული
კვირების	კვირ ების
მოხატვის	მოხატ ვის
გაეგო	გაე გო
ფრინველებია	ფრინველ ებია
მბრძანებელი	მბრძან ებელი
ფიქლები	ფიქლ ები
ბინადარია	ბინადარი ა
ამოკვეთილია	ამოკვეთ ილია
ფილოსოფიურ	ფილოსოფი ურ
სისქისაა	სისქ ისაა
გაძევებული	გაძევ ებული
გათვალისწინება	გათვალისწინებ ა
მოქმედებებში	მოქმედებ ებში
ტრიბუნი	ტრიბუნ ი
კოშკის	კოშკ ის
პარტიით	პარტი ით
კუნდერა	კუნ დერა
იწვის	იწვ ის
დაბადებულ	დაბადებ ულ
ერთეულებს	ერთეულ ებს
მხედართმთავრები	მხედართმთავ რები
ოლტის	ოლ ტის
პაუერ	პაუ ერ
სტაბილურად	სტაბილურ ად
მიმზიდველს	მიმზიდვე ლს
სძულდა	სძულ და
შესუსტებული	შესუსტ ებული
პუშტუნების	პუშტუნ ების
შეტევაზე	შეტევ აზე
პაულუ	პაულ უ
ვადაა	ვადა ა
მისტიკურ	მისტიკ ურ
გაუმჯობესებულ	გაუმჯობეს ებულ
თურქის	თურქ ის
კუნძულთა	კუნძულ თა
ცხვრის	ცხვრ ის
ჭიჭინაძე	ჭიჭინ აძე
წიაღისეულიდან	წიაღისეუ ლიდან
პულსი	პულ ს ი
სიდიდეების	სიდიდე ების
ფშავი	ფშავ ი
ბატკანი	ბატ კანი
კაიროში	კაირ ოში
ჩინურის	ჩინ ურის
არქიპელაგ	არქიპელ აგ
პანიკური	პან იკური
კარლს	კარლ ს
ზაზა	ზაზ ა
ჰუმბოლდტი	ჰუმბოლდ ტი
სასახლესთან	სასახლე სთან
მინდორს	მინდორ ს
არქიეპისკოპოსი	არქიე პისკოპოს ი
მფლობელებს	მფლობელ ებს
ნოლანმა	ნოლან მა
კორეულ	კორე ულ
სიზმარში	სიზმარ ში
მოიცადე	მოიც ადე
დაპროექტება	და პროექტ ება
ვერმახტის	ვერმა ხტის
თარგმანისა	თარგმან ისა
ილარიონის	ილარი ონის
წინდა	წინდ ა
ლოზუნგი	ლო ზუნგი
ჯგუფსა	ჯგუფ სა
ლემპარდის	ლემპარ დის
შესანახ	შესანახ
ჰიდროლოგიური	ჰიდროლოგი ური
ჰპოვა	ჰპოვ ა
შემაღლებულ	შემაღლ ებულ
შეხვედრის	შეხვედრ ის
ჰიმლერმა	ჰიმლერ მა
ჯანმრთელობა	ჯანმრთელობ ა
მწერლობას	მწერლ ობას
პერსონაჟს	პერსონა ჟს
ბიურომ	ბიურო მ
ჭიანჭველები	ჭიანჭველ ები
ნომინალის	ნომინალ ის
ავღნიშნეთ	ავღ ნიშნ ეთ
უაიტმა	უაიტ მა
იერიშის	იერიშ ის
აგარის	აგ არის
როსტომმა	როსტომ მა
ჰავაა	ჰავა ა
რაზმით	რაზმ ით
კარიბჭით	კარიბჭ ით
ცოკოლზე	ცო კოლზე
თაიფ	თა იფ
რადიკალების	რადიკალ ების
კასიუსი	კასიუს ი
ჩამოტვირთვა	ჩამოტვირთ ვა
რეკორდულად	რეკორ დულად
ტრადიციამ	ტრადი ციამ
უნიას	უნი ას
დინამომ	დინამო მ
დაიდო	დაი დო
ქუთაისსა	ქუთაის სა
ექსპედიციები	ექსპედიცი ები
მეომარმა	მეომ არმა
განცხადებაში	განცხად ებაში
ბოსნიელებმა	ბოსნი ელებმა
გაამდიდრა	გაა მდიდრა
მარშალის	მარშალ ის
იმპროვიზაციით	იმპროვიზაცი ით
დამარცხების	დამარცხ ების
ციხესიმაგრეზე	ციხესიმაგრე ზე
მღვდელმსახურთა	მღვდელ მსახურთა
ჩამოყალიბებამდე	ჩამოყალიბ ებამდე
დალაშქვრა	დალაშ ქვ რა
აღმოსავლეთისა	აღმოსავლ ეთისა
თავისთან	თავის თან
ზღვისა	ზღვ ისა
ფილტვების	ფილტვ ების
აღმოჩენისას	აღმოჩენ ისას
იპოვიან	იპოვ იან
დაბრუნებიდან	დაბრუნებ იდან
აღმასვლა	აღმასვლ ა
წარმომადგენელია	წარმომადგენელ ია
კარმენის	კარმენ ის
პანსიონში	პან სიონ ში
სახელოსნოები	სახელოსნო ები
ლინდგრენის	ლინდ გრენის
საზღვრამდე	საზღვრ ამდე
ასაკიდან	ასაკ იდან
უნგრული	უნგრულ ი
ათაბაგმა	ათაბა გმა
ჰანტერმა	ჰან ტერმა
რგოლს	რგოლ ს
ანიმაციური	ანიმაცი ური
გარეუბანში	გარეუბან ში
სეგრეგაციის	სეგრეგ აციის
ამაგრებს	ამაგრ ებს
გველის	გვ ელის
სცენების	სცენ ების
ზეთით	ზეთ ით
ოვიმბუნდუს	ოვიმბუნდ უს
ულამაზეს	ულამაზე ს
ფაბიუსს	ფაბიუს ს
როიალი	როიალ ი
დავალებული	დავალებ ული
ედინბურგში	ედინბურგ ში
დაქირავება	დაქირავ ება
მასივს	მასივ ს
მამრებს	მამრ ებს
ხარისხიანი	ხარისხ იანი
გაკეთებაც	გაკეთ ებაც
ნაწარმოებებით	ნაწარმოებ ებით
მოედანს	მოედან ს
ეწყება	ე წყებ ა
პანიკა	პან იკა
პრობლემებს	პრობლემ ებს
ყოფდნენ	ყოფ დნენ
აკუთვნებენ	აკუთვნ ებენ
კულტივირებული	კულტივირებ ული
დემონსტრაციის	დემონ სტრაციის
ჯინის	ჯინ ის
დანიელი	დანი ელი
მასივების	მასივ ების
ჰიდაცას	ჰი დაც ას
საბიუჯეტო	სა ბიუჯეტო
ისევ	ის ევ
მჟავა	მჟავ ა
სიგანეა	სიგან ეა
ტორონტოში	ტორონტო ში
შეშფოთებულმა	შეშფოთ ებულმა
შეჯვარება	შეჯვარ ება
კაზაკების	კაზაკ ების
მცხეთა	მცხეთ ა
გათხრებით	გათხრ ებით
ცივილიზებული	ცივილიზ ებული
კვლევისა	კვლევ ისა
მშენებლებს	მშენებ ლებს
ბუგენვილის	ბუგენ ვილ ის
იავური	იავ ური
მიხაკების	მიხა კების
დაქორწინებულია	დაქორწინ ებულია
გადმოიბირა	გადმო იბირა
ფიქრები	ფიქრ ები
ფსკერის	ფსკერ ის
თავსხმა	თავ სხმა
იმამის	იმა მის
ლიას	ლი ას
ბაგრატ	ბაგრატ
ბარელიეფი	ბა რელიეფ ი
პროგრამებს	პროგრამ ებს
ხმამ	ხმამ
გავიდნენ	გავი დნენ
გარესამყაროსთან	გარე სამყარო სთან
კაცობრიობა	კაცობრი ობა
მცდარია	მცდარ ია
რიოში	რიო ში
სრულყოფილად	სრულყოფ ილად
ტყვე	ტყვე
ჰოსპიტალი	ჰოსპიტალ ი
მხატვარი	მხატვ არი
რეპრესიები	რეპრესი ები
თავმჯდომარის	თავმჯდომარ ის
ნახევარდაშლის	ნახევარ დაშლ ის
ფილმისთვის	ფილმ ისთვის
ცალმაგი	ცალ მაგი
კოდური	კოდ ური
მოთხოვნად	მოთხოვნ ად
პოეტს	პოეტ ს
ხარისხით	ხარისხ ით
მოწყობილობა	მოწყობი ლობა
შეკრული	შეკრ ული
ლეიბლზე	ლეიბლ ზე
სწავლებების	სწავლებ ების
ფილა	ფილ ა
იგნორირებული	იგნორ ირებული
ძველებურ	ძველებ ურ
ყველის	ყველ ის
კონსტრუქციულ	კონსტრუქ ციულ
მოქცევის	მოქცევ ის
ტრადიციად	ტრადი ციად
მაშნ	მაშ ნ
ტრანსპორტირებისთვის	ტრანსპორტ ირებისთვის
მოძღვრების	მოძღვრ ების
ასპარეზობას	ასპარეზ ობას
ბიომრავალფეროვნების	ბიო მრავალფეროვნებ ის
მცველთა	მცველ თა
რამდენიც	რამდენ იც
კავშირთან	კავშირ თან
სახელითაც	სახელ ითაც
ტრანსფერზე	ტრანსფერ ზე
სამოთხეს	სამოთხ ეს
გადაყვანილი	გადაყვან ილი
სიმამრი	სი მამრ ი
რევანში	რევ ანში
წინდებს	წინდ ებს
კირა	კირ ა
მოლურჯო	მო ლურჯო
წარმოებულია	წარმო ებულია
ერთხელ	ერთ ხელ
ერტყმის	ერტყ მის
ნიშანდობლივი	ნიშანდობლივი
მუსლიმმა	მუსლიმ მა
წრფის	წრფი ს
ალფვენი	ალფ ვენი
ნივთიერება	ნივთიერ ება
სამკურნალოდ	სა მკურნალ ოდ
დამშლელი	დამ შლელი
არხის	არხ ის
ვუდრო	ვუდ რო
სისხლით	სისხლ ით
სერგიმ	სერგ იმ
ეგნატეს	ეგნატ ეს
ნევროლოგიური	ნევ როლოგიური
ტურისტი	ტურისტ ი
თავთხელი	თავ თხელი
დაეცნენ	დაეც ნენ
აღსავსე	აღსა ვსე
თანამშრომლობაზე	თანამშრომლ ობაზე
იერსახე	იერ სახე
კატეგორიას	კატეგორი ას
ფრთებს	ფრთ ებს
მალმსტინმა	მალმსტინ მა
მაღლები	მაღლ ები
სალოცავის	სალოც ავის
ინჟინრების	ინჟინრ ების
ქვეყნდება	ქვეყნ დება
ლაოსში	ლაოს ში
გაირჩევა	გა ირჩევ ა
თესევსმა	თესევს მა
მსხვერპლშეწირვის	მსხვერ პლშეწირვის
პასუხები	პასუხ ები
სატრაპეზო	სატრაპეზ ო
საქმეების	საქმე ების
სომხურად	სომხ ურად
ჩარლს	ჩარლ ს
ტრიოს	ტრი ოს
დამსახურებად	დამსახურ ებად
მიირთმევდნენ	მიირთმე ვდნენ
ძილში	ძილ ში
დირექტორმა	დირექტორ მა
შევიდოდა	შევიდ ოდა
კარიერაზე	კარიერ აზე
ბრინჯის	ბრინჯ ის
კენტავრები	კენტავრ ები
მუდმივად	მუდმივ ად
საპროცესო	სა პროცეს ო
ჩქაროსნული	ჩქარ ოსნული
ძალადობრივ	ძალადობ რივ
ერბიუმის	ერ ბიუმის
ტურნირია	ტურნირ ია
სუფევს	სუფევ ს
სამეფოების	სამეფო ების
უჯრედებისაგან	უჯრედ ებისაგან
დასახლებულნი	დასახლ ებულნი
ნაირსახეობაა	ნაირსახეობ აა
აღდგენაზე	აღდგენ აზე
იამაიკა	იამა იკა
კონტროლში	კონტროლ ში
შვეიცარია	შვეიცარი ა
მომზადების	მომზად ების
მღვიმეა	მღვიმ ეა
შემოტანას	შემოტან ას
სვამს	სვამ ს
ფაქტს	ფაქტ ს
მილიარდის	მილიარ დის
პლებისციტი	პლების ციტი
გოგოების	გოგო ების
სწყურია	ს წყურია
გაიმართა	გაიმართ ა
მუხნარი	მუხნარ ი
ტბების	ტბ ების
ოთხეულმა	ოთხეულ მა
ოპოზიციას	ოპოზიცი ას
