იტალიასთან	იტალი ასთან
გამოიკვლია	გამოი კვლ ია
ეტყობოდა	ე ტყ ობოდა
ობსერვატორიაში	ობსერვ ატორ იაში
ჰაერს	ჰაერ ს
მწერალთა	მწერ ალ თა
გაწევრიანების	გაწევრ იან ების
დოილმა	დო ილ მა
აჩქარება	ა ჩქარ ება
სარგებლობის	სარგებლ ობ ის
გასაჭირი	გასა ჭირ ი
ბალის	ბალ ის
მოხსენებით	მო ხსენ ებით
დეფორმირებული	დე ფორმ ირებული
სადაა	სა და ა
კერძია	კერ ძ ია
ლამარი	ლა მარ ი
გამოიყურებოდა	გამოი ყურ ებოდა
ახშობდა	ა ხშობ და
ბურბონთა	ბურ ბონ თა
დროგბას	დროგ ბა ს
გაჩენასთან	გა ჩენ ასთან
ტომელები	ტომ ელები
ამგვარი	ამ გვარ ი
ბრტყელია	ბრტყელ ია
ესპანეთს	ესპან ეთ ს
ზღ	ზღ
ლექსში	ლექს ში
მაყურებლისთვის	მაყურ ებლ ისთვის
ჩეჩენ	ჩე ჩენ
წვრილმანი	წვ რილ მანი
სიმბოლიზმი	სიმბოლ იზმ ი
ტაძარი	ტაძ არ ი
სირაქლემა	სირაქ ლემ ა
სიმეტრიულად	სიმე ტრი ულად
მუშაობდა	მუშა ობ და
აშორებდა	ა შორ ებდა
ბაქტერიები	ბაქ ტერი ები
დაბრუნებულა	დაბრუნ ებულ ა
არჩევენ	ა რჩევ ენ
დასაფლავებული	დასა ფლავ ებული
ბოლქვი	ბოლ ქვ ი
სტატუსით	სტა ტუს ით
კვებისა	კვებ ისა
თორნიკე	თორნიკ ე
ზეთების	ზე თ ების
კვლევაში	კვლევ აში
კირილური	კი რილ ური
მახლობლად	მახ ლობ ლად
ჯგუფია	ჯგუფ ია
მიეკუთვნა	მიე კუთვნ ა
გაყიდეს	გა ყიდ ეს
კონტიგენტი	კონტი გენ ტი
პიველი	პი ველ ი
აკვირდება	აკვირდ ებ ა
კოპია	კოპ ია
მგონი	მ გონ ი
მოვლენის	მო ვლენ ის
მოგებული	მო გებ ული
გამოსაშვები	გამოსა შვ ები
როსის	როს ის
პოზიციაზე	პოზიცი აზე
მოღწეულია	მოღ წეულ ია
სამინისტროები	სამინისტრ ო ები
მესამედში	მესა მედ ში
სენდვიჩის	სენდ ვიჩ ის
ჩატარების	ჩა ტარ ების
ხარისხოვანი	ხარისხ ოვანი
მოაწესრიგა	მოა წესრიგ ა
პერანგის	პერ ანგ ის
ჭიშკრით	ჭიშ კრ ით
კუთხეებში	კუთხ ე ებში
ქარიშხალს	ქარიშხ ალ ს
აძლევდნენ	ა ძლევ დნენ
ხაზთან	ხაზ თან
ისტორიაა	ისტორი აა
შვილიშვილი	შვილ იშვილ ი
დაჯგუფებად	დაჯგუფ ებ ად
ტაბორიტების	ტაბ ორიტ ების
ყიდდნენ	ყიდ დნენ
ტრანსფერის	ტრანს ფერ ის
განსხვავდებოდნენ	განსხვავ დ ებოდნენ
კონტინენტური	კონტინენტ ური
მოთამაშეები	მოთამაშ ე ები
მკვლევრის	მკვლე ვრ ის
ჩამორთმევა	ჩამორ თმ ევა
იზაბელას	იზაბელ ა ს
მუშაობისთვის	მუშა ობ ისთვის
წუთამდე	წ უთ ამდე
არაბების	არა ბ ების
მოითხოვენ	მოი თხოვ ენ
უღალატეს	უ ღალატ ეს
ფოთის	ფოთ ის
უმწეოთა	უმ წეოთა
მომხრეთა	მომხრ ე თა
ფორტეპიანოზე	ფორტეპიანო ზე
კორპორაციამ	კორპორ აცი ამ
ძარცვის	ძარცვ ის
წინააღმდეგობაში	წინააღმდეგ ობ აში
პლუტონის	პლუტ ონ ის
ძაფისებრი	ძა ფ ისებრი
სასარგებლოა	სასა რგებლ ოა
დაეთანხმნენ	დაე თანხმ ნენ
სიდ	სი დ
კომბინატი	კომბინ ატ ი
იავის	ი ავ ის
რალი	რალ ი
რაღაცები	რა ღაც ები
პროგრამული	პრო გრამ ული
დამთავრებული	და მთავრ ებული
დაღუპული	დაღუპ ულ ი
თანმიმდევრობით	თან მიმდევრობ ით
მანჰეტენის	მანჰე ტენ ის
ცალკე	ცალ კე
ლაშქრობა	ლაშქ რობ ა
ახალგაზრდობაში	ახალგაზრდ ობ აში
სუდანი	სუ დან ი
პირველ	პირველ
პრეტენზიას	პრეტენ ზი ას
ძვლებით	ძ ვლ ებით
ემილიუს	ემ ილ იუს
დაფარულია	და ფარ ულია
ექსტრემალურად	ექსტრემ ალურ ად
ოცეულში	ოც ეულში
ვაგნერი	ვაგ ნერ ი
კულტურასთან	კულტურ ასთან
დაემარცხებინა	დაე მარცხ ებინა
მხედართმთავარმა	მხედართ მთავარ მა
ჩავარდნილ	ჩა ვარდნ ილ
ლომს	ლო მ ს
რონს	რონ ს
საპატა	სა პატ ა
ყინვას	ყინ ვ ას
ადამიანით	ა დამიან ით
მმართველად	მმართველ ად
საკითხებში	სა კითხ ებში
ინდოეთში	ინდო ეთ ში
ყოლია	ყოლ ია
გადარეცხვის	გადარეცხ ვ ის
უპირატესობის	უპირატეს ობ ის
ოცნებობდა	ოც ნებ ობდა
სცენარს	სცენარ ს
ბინაზე	ბინ აზე
ფატი	ფატ ი
სამუელ	ს ამ უელ
ქვეყანას	ქვ ეყანა ს
გამოჩენისთანავე	გამო ჩენ ისთანავე
ჟურნალისტები	ჟურნა ლისტ ები
შემოარტყა	შემო არტყ ა
ოდესმე	ოდ ეს მე
ტეოტიუაკანის	ტეოტიუა კან ის
ჩაენაცვლა	ჩაე ნაცვლ ა
ადიუტანტად	ადიუტ ანტ ად
შვილებთან	შვილ ებთან
ხვარაზმელებმა	ხვარა ზმ ელებმა
მონაწილეობას	მონაწილე ობ ას
თავსდება	თავს დება
მალაგასის	მალა გას ის
ქანებს	ქან ებს
მამაკაცს	მამა კაც ს
ვაჟს	ვა ჟ ს
უალკოჰოლო	უ ალკოჰოლ ო
პრობლემებზე	პრობლემ ებზე
გამოირიცხება	გამოი რიცხ ება
პრეისტორია	პრე ისტორი ა
ფილტვები	ფილტ ვ ები
მთელს	მთ ელ ს
ენერგეტიკა	ენერგ ეტიკ ა
თაყაიშვილმა	თაყა იშვილ მა
ომისათვის	ომ ის ათვის
დიასის	დი ას ის
ბედნიერებაა	ბედნიერ ებაა
მხედრებს	მხედ რ ებს
მემე	მე მე
მეთვრამეტე	მე თვრა მეტე
გვიდო	გ ვიდ ო
სამაგალითო	სამა გალით ო
სერიისგან	ს ერი ისგან
ვერტიკალური	ვერტიკ ალურ ი
ნაწარმოებით	ნაწარმო ებ ით
პრემიერამდე	პრემიერ ამდე
ექსკურსიები	ექს კურ სიები
შენადნობებში	შენადნობ ებში
მილს	მილ ს
შეყვარებულია	შეყვარ ებულ ია
გამოცხადების	გამო ცხად ების
ყურება	ყურ ება
შეთავაზებაზე	შე თავაზ ებაზე
ტურიზმიდან	ტური ზმ იდან
უცხოურ	უცხო ურ
არჩეულია	ა რჩეულ ია
სხვადასხვაობის	სხვადა სხვა ობის
მაიკლმა	მა იკლ მა
მინდვრებში	მინდვრ ებში
მიწათმოქმედების	მიწათმოქმედ ების
მეტხანს	მეტ ხან ს
შემადგენელი	შემა დგენელ ი
გამარჯვებამდე	გა მარჯვ ებამდე
ტემპერატურების	ტემპერატურ ების
დვინის	დ ვინ ის
დაემატა	დაე მატ ა
მიბმული	მი ბმულ ი
თოჯინები	თო ჯინ ები
აავსო	ა ავს ო
არჩევიდან	ა რჩევ იდან
ტრანსპორტს	ტრანსპორტ ს
ქვანახშირის	ქვა ნახშირ ის
შვილიშვილმა	შვილ იშვილ მა
როდოსელის	როდ ოს ელის
ზემდგომ	ზე მდგომ
იწერს	ი წერ ს
რეჟიმის	რეჟი მ ის
ალანთა	ა ლან თა
ბაიერნს	ბაი ერნ ს
რადიკალის	რადი კალ ის
დიატომიტის	დიატო მიტ ის
ლარსონის	ლარ სონ ის
ტრაპეზი	ტრაპეზ ი
მიეტანათ	მიე ტან ათ
ცხოველში	ცხოველ ში
ფულხენსიო	ფ ულ ხენსიო
ბედნიერებას	ბედნიერ ებას
ნეპალში	ნეპ ალ ში
ტერორის	ტერ ორ ის
დახმარების	და ხმარებ ის
როიალისტების	როია ლ ისტების
ბუნებასთან	ბუნ ებ ასთან
მანისის	მან ის ის
ჯალათებმა	ჯა ლ ათებმა
იეზუიტთა	იეზუ იტ თა
მოვლას	მო ვლ ას
განხორციელებულ	განხორციელ ებულ
მტკივნეული	მტკივ ნეულ ი
უჯრედებში	უჯრედ ებ ში
ბჰუტოს	ბჰუ ტ ოს
ნეველი	ნე ველ ი
ადგილმდებარეობა	ადგილ მდებარე ობა
სამყოფელი	სა მყოფ ელი
ხოშტარია	ხოშ ტარ ია
გააკეთონ	გაა კეთ ონ
უკან	უ კან
რომელთაგანაც	რომ ელთა განაც
გლაზგოში	გლაზ გო ში
კარტერმა	კარტ ერ მა
კვადრატული	კვად რატ ული
პერიოდშივე	პერი ოდ შივე
სახლებში	სახლ ებში
უწოდეს	უ წოდ ეს
ადამიანში	ა დამიან ში
ლაშქარს	ლაშქ არ ს
შეფარდებითი	შე ფარდ ებითი
შუამდგომლობა	შუა მდგომ ლობა
დასახელებულია	და სახელ ებულია
ნომინაციაში	ნომინ აცი აში
შეტყობინებების	შე ტყობინ ებების
ოკეანური	ოკეან ური
სირიულ	ს ირი ულ
ელემენტად	ელე მენტ ად
ველურად	ველ ურად
ბატლერის	ბატ ლერ ის
დაუბრუნდა	დაუ ბრუნდ ა
სარტყლამდე	სარტყ ლ ამდე
რძეწვენს	რძე წვ ენს
სომხეთმა	სომ ხეთ მა
გაფართოებულ	გა ფართო ებულ
იდეებით	იდე ებით
გათანაბრება	გა თანაბრ ება
რეფორმატორი	რე ფორმ ატორი
ევროპას	ევრო პ ას
იაფია	ი აფ ია
ექსპონატების	ექსპ ონატ ების
უხერხემლოების	უხერხემ ლო ების
ბანი	ბ ან ი
გასწია	გას წი ა
იქცევა	ი ქცევ ა
მოკიდება	მო კიდ ება
მთასთან	მ თ ასთან
მოსაპოვებლად	მოსა პოვ ებლად
ხმოვან	ხმოვან
დისერტაცია	დისერტ აცი ა
სურვილების	სურ ვილ ების
ელზასი	ე ლზ ასი
მოხიბლა	მო ხიბლ ა
ნამუშევარს	ნა მუშევ არს
კონსტანციუს	კონ სტანც იუს
დაკრძალვას	დაკრძალ ვ ას
ჰომერ	ჰომ ერ
რიოს	რ იო ს
სოფლებზე	სოფლ ებ ზე
ქარს	ქარ ს
შედგება	შე დგ ება
ფრაგმენტულად	ფრაგ მენტ ულად
მართვა	მა რთვ ა
გამქრალია	გა მქრალ ია
გუმბათოვანი	გუმბათ ოვანი
სარეკონსტრუქციო	სა რეკონსტრუქც იო
მათემატიკის	მათემატ იკ ის
ტაძარიც	ტაძ არ იც
ლეგენდად	ლეგ ენდ ად
მიესადაგება	მიეს ადაგ ება
მოხუცებულმა	მო ხუც ებულმა
ტურისტებს	ტურის ტ ებს
ნოვატორული	ნოვ ატორ ული
ნერონმა	ნე რონ მა
ჩამოართვა	ჩამოა რთვ ა
პასუხობდა	პასუხ ობდა
მაინცის	მა ინც ის
გვარიდან	გვარ იდან
მეტყველების	მეტყველ ებ ის
კონდორი	კონ დორ ი
სად	სა დ
კარიბჭეზე	კარიბჭ ე ზე
გლარუსის	გლარ უსის
კალანი	კალ ან ი
კომისართა	კომისა რ თა
მოესმინა	მოეს მ ინა
ცხვირის	ცხ ვირ ის
ნაკვალევი	ნაკ ვალე ვი
ბლექი	ბ ლექ ი
სივრცისა	სი ვრც ისა
დედამისის	დედა მის ის
ზინედინ	ზინ ედინ
რომლებმაც	რომ ლებ მაც
ავტორობა	ავტორ ობა
დაეპატრონნენ	დაე პატრონ ნენ
პროცესია	პროცეს ია
სარაჯიშვილის	სარაჯ იშვილ ის
სინთეზატორების	სინთეზ ატორ ების
გაჩერების	გა ჩერ ების
მეძებარი	მე ძებ არი
ფაბიანელთა	ფა ბი ანელთა
კონსტანტი	კონსტან ტი
უახლოეს	უახლო ეს
ბორობუდურის	ბორობუდ ურ ის
ასპარეზობისას	ასპარეზ ობ ისას
ენაცვლება	ე ნაცვლ ება
სადჰუს	სა დ ჰუს
მოკვლას	მო კვლ ას
ბარლოუ	ბარ ლოუ
კენჭი	კენ ჭ ი
მოქვის	მო ქვ ის
მისტიური	მი სტი ური
ბუნებაზე	ბუნ ებ აზე
ლოდინი	ლოდ ინ ი
მარცხენა	მარცხ ენა
ლუსონის	ლუ სონის
ნახევარმცველი	ნახევარ მცვე ლი
ადრეული	ად რე ული
იოან	იო ან
მოგვიანებით	მო გვიან ებით
მუჰამადის	მუჰა მად ის
თხრობას	თხრობ ას
სკუდეტო	სკუდ ეტ ო
მზრუნველი	მზრუნ ველ ი
იაპონიის	იაპონ ი ის
რაიმე	რა იმ ე
ფავორიტ	ფავ ორიტ
ნაშრომები	ნა შრომ ები
ეხმარებოდნენ	ე ხმარებ ოდნენ
რობ	რობ
შვედეთთან	შვედ ეთ თან
აკვიატებული	აკვია ტ ებული
ანტიპაპი	ანტ ი პაპი
შეტანილ	შე ტანილ
ასფალტირებული	ასფალ ტირ ებული
ბრაუნს	ბრა უნ ს
მტრული	მ ტრ ული
განსხვავებებს	გან სხვავ ებებს
ტეოტიუაკანი	ტეოტიუა კან ი
შოკოლადი	შოკოლ ად ი
ადმინისტრაციაში	ად მინისტრაც იაში
ნუსხა	ნუს ხ ა
ორგანიზატორები	ორგანიზ ატორ ები
გარდაცვალებიდან	გარდა ცვალ ებიდან
შაკილ	შ აკ ილ
დაიშვება	დაი შვ ება
ეგვიპტე	ეგვიპტ ე
სახელოვან	სახელ ოვან
მეტრია	მეტრ ია
ჯგუფისათვის	ჯგუფ ისათვის
კვადრებით	კვა დრ ებით
ჩახატული	ჩა ხატულ ი
ციცერონის	ციცე რონ ის
პიქტების	პი ქტ ების
ჰარტის	ჰარ ტ ის
ნაწარმოები	ნაწარმო ებ ი
ოსმალეთისა	ოსმალ ეთ ისა
აქტივობებში	აქტივ ობ ებში
გაუმჯობესებას	გა უმჯობეს ებას
ცარცულ	ც არც ულ
ხორცს	ხორ ც ს
გინეკოლოგიური	გინეკ ოლოგიურ ი
მისკენ	მ ისკენ
არაბულს	არა ბულ ს
პოლიციელები	პოლიცი ელ ები
პოლიციური	პოლი ცი ური
საბერძნეთისა	საბერძნ ეთ ისა
მენტუჰოტეპ	მენ ტუ ჰოტეპ
ალიანსმა	ალიან ს მა
ნახევრად	ნახევრ ად
შეყვანის	შე ყვან ის
დამეგობრდნენ	და მეგობრ დნენ
ლამაზ	ლამაზ
რაიონისაგან	რა იონ ისაგან
თემურ	თემ ურ
ენგელსის	ენ გელ სის
მყინვარები	მყინვარ ები
შვილობილ	შვილ ო ბილ
დოზები	დო ზ ები
მიაღწევდა	მია ღწევ და
რუსმა	რუს მა
ირანსა	ი რან სა
ირანთან	ი რან თან
ეკვადორი	ეკვა დორ ი
ბუხარი	ბუ ხარ ი
დასაყრდენი	დასა ყრდენ ი
კრონშტადტის	კ რონ შტადტის
ახალციხეს	ახალ ციხ ეს
სამუშაოთა	სა მუშაო თა
წარედგინა	წარ ედგინა
ასულის	ა სულ ის
საკვირველი	საკვირვ ელ ი
მოტივებით	მო ტივ ებით
სიბრძნე	სი ბრძნ ე
ზავით	ზავ ით
გააცნობიერა	გაა ცნობიერ ა
ზიდანის	ზ იდან ის
მეცნიერები	მეცნიერ ებ ი
შვიდივე	შვიდ ივე
ბელორუსიაში	ბელო რუს იაში
დოლი	დოლ ი
თავდასხმით	თავდას ხმ ით
უპილოტო	უპილ ოტ ო
დაკვირვება	დაკვირვ ებ ა
ინდონეზიაში	ინდო ნეზი აში
უახლოვდებოდა	უახლოვდ ებ ოდა
მოიყვანდა	მო იყვან და
არაგონი	არა გონ ი
არქ	ა რქ
როგორებიც	რო გორ ებიც
გაუწევს	გაუ წევ ს
აკადემიაში	აკადემი აში
დახევას	და ხევ ას
ით	ით
მელვილი	მ ელ ვილი
ყურესთან	ყურე სთან
ტექნიკა	ტექნიკ ა
თასს	თა ს ს
ბლოკები	ბლოკ ები
კუტუზოვის	კუტ უზ ოვის
მოუხეშავი	მო უხეშ ავი
ლავრენტი	ლავრ ენტ ი
ალერსით	ალ ერს ით
პოლონიუმის	პოლონ იუმის
ირანელთა	ირა ნელ თა
დასაშოშმინებლად	დასა შოშმინ ებლად
დანაშაულები	დანაშაულ ები
რკინით	რ კინ ით
გადამწერის	გადა მწერ ის
მისივე	მ ის ივე
მოწაფეს	მოწა ფე ს
წარსულთან	წარ სულ თან
აგენტმა	აგ ენტ მა
გაპრიალებული	გაპრია ლებ ული
არქიპელაგის	არქიპე ლაგ ის
მოუტანა	მოუ ტან ა
გრეგ	გრე გ
ამისულაშვილი	ამისულ აშვილ ი
სულთანატის	სულ თან ატის
აღებული	ა ღებ ული
რამდენსაც	რამდენ საც
ქაოსს	ქა ოს ს
დატვირთვაც	და ტვირთვ აც
ბატისტას	ბატ ისტ ას
უხუცესების	უ ხუცეს ების
დიდება	დიდ ება
იუანი	ი უან ი
კონცეფციები	კონცე ფცი ები
თანამეგობრობის	თანა მეგობრ ობის
ფაქტმა	ფაქტ მა
როკა	რო კ ა
ზღვებზე	ზღვ ებზე
დეიტას	დე იტ ას
ქრონოლოგია	ქრონ ოლოგი ა
ფილმიდან	ფილმ იდან
განათება	განა თ ება
ახალგაზრდებმა	ახალ გაზრდ ებმა
მირიანის	მირ იანის
ზემფირას	ზემ ფირ ას
შეპყრობის	შე პყრობ ის
ფირმებს	ფი რმ ებს
მოსახლის	მო სახლ ის
ჯედაების	ჯე და ების
ბედენის	ბედ ენის
გამოსვლებში	გამო სვლ ებში
განაპირას	გა ნაპირ ას
ადგილას	ადგილ ას
პლაზმაში	პლა ზმ აში
პანტოკრატორის	პანტ ოკრატ ორის
ბათუმის	ბათ უმ ის
ინიშნებოდა	ი ნიშნ ებოდა
ქარხანა	ქარ ხან ა
ამიერკავკასიის	ამიერ კავკასი ის
რეპის	რე პ ის
პარლამენტთან	პარლამენტ თან
ფოტომასალა	ფოტო მას ალა
განივ	გან ივ
ცეცხლმა	ცეცხლ მა
მიგრაციული	მი გრაცი ული
ნახევარს	ნახევ არ ს
დისშვილი	დის შვილი
ფრეიმში	ფრე იმ ში
დოქტორ	დოქტორ
ჩანაცვლებით	ჩა ნაცვლ ებით
გავლენად	გა ვლენ ად
ქვეყნად	ქვეყნ ად
აწარმოებენ	აწარ მო ებენ
გაქცევა	გა ქცევ ა
ოვერტაიმში	ოვერტა იმ ში
აბიდოსში	აბი დოს ში
ბუხარის	ბუ ხარ ის
ალყის	ალ ყ ის
მხატვრობაში	მხატვრ ობ აში
წყვეტილი	წყვეტ ილი
მიმომხილველი	მიმო მხილველი
ფასობს	ფას ობს
მოსე	მ ოს ე
გაუუქმა	გაუ უქმ ა
ეკისრა	ე კისრ ა
მოდაში	მოდ აში
ირანისა	ი რან ისა
მდგრადობა	მდგრად ობა
ლოს	ლო ს
კატონის	კა ტონ ის
საქართველოში	საქართ ველ ოში
გონებაში	გონ ებაში
ისვრის	ის ვრ ის
ერვინ	ერ ვინ
შეუერთდნენ	შეუ ერთ დნენ
ტექსტებს	ტექსტ ებს
ირიდიუმი	ირიდ იუმი
ავისის	ა ვის ის
არსებობდნენ	არსებ ობ დნენ
ფრონტის	ფრ ონტ ის
კუნძულს	კუნძულ ს
ეტაპობრივად	ეტაპ ობრივ ად
მომტანი	მომ ტან ი
ბარათაშვილმა	ბარათ აშვილ მა
ასპექტს	ა სპექტ ს
ბაკურ	ბა კურ
ქალაქებშიც	ქალაქ ებ შიც
დაამუშავეს	დაა მუშავ ეს
ვნახოთ	ვ ნახ ოთ
თამაშიც	თამაშ იც
პირამიდაში	პირამ იდ აში
ამბავი	ამბ ავ ი
ქვეითებმა	ქვეით ებმა
პროდუქტი	პროდუქ ტ ი
მთავრობისა	მთავრობ ისა
ციხესიმაგრეების	ციხეს იმაგრე ების
დასახელებაც	და სახელ ებაც
კუდი	კ უდ ი
გამეფების	გა მეფ ების
ტრიგონომეტრიული	ტრიგონო მეტრიული
ალბომებში	ალბ ომ ებში
ხდებოდნენ	ხ დებ ოდნენ
დააბრმავეს	დაა ბრმავ ეს
ჩემპიონატების	ჩემპიონ ატ ების
გაზრდაც	გაზრდ აც
აცტეკების	აც ტეკ ების
ხარკის	ხარ კ ის
აღთქმა	აღ თქმ ა
ახალციხის	ახალ ციხ ის
მდინარეებთან	მდინარე ებ თან
აიცილა	აიც ილ ა
მოსაზრებით	მოსა ზრ ებით
სასიძოს	სასი ძ ოს
სილქნეტი	სილ ქნ ეტი
ჩვევების	ჩვ ევ ების
ძრავით	ძრავ ით
ჰერმიონს	ჰერმი ონ ს
მიროსლავ	მი როსლავ
აქცევდა	ა ქცევ და
თავისუფალ	თავის უფალ
ტომი	ტომ ი
ტოლერანტობა	ტოლერ ანტ ობა
დედაა	დე დ აა
პორტად	პორტ ად
სადღესასწაულო	სადღე სასწაულ ო
გიული	გი ული
გაზომა	გა ზომ ა
სანაპიროები	სანაპირ ო ები
ტოლკინის	ტოლ კინ ის
ახლდეს	ა ხლ დეს
შეამჩნია	შე ამჩნი ა
ფუძეზე	ფუძ ე ზე
თავდამსხმელის	თავდამ სხმელ ის
ახდა	ა ხ და
ღამღამობით	ღამ ღამ ობით
დაშენებული	და შენებულ ი
მასშტაბი	მასშტაბ ი
მეშვიდე	მე შვიდ ე
მიდამოს	მიდამო ს
მუსლიმთა	მუსლი მ თა
ყოველწლიურ	ყოველწლ იურ
ძალუძს	ძალუ ძ ს
ხორვატებმა	ხორვა ტ ებმა
დილანი	დ ილ ანი
გარეგნობა	გარე გნ ობა
საგალობლების	საგალ ობლ ების
ჰოჯსონი	ჰო ჯ სონი
თეატრების	თეატრ ების
მიჰყავთ	მი ჰყავ თ
მრავალპარტიული	მრავალპარ ტიულ ი
კლეოპატრა	კლეოპა ტრა
რეკომენდებული	რეკომ ენდ ებული
მუნიციპალიტეტების	მუნიციპალ იტეტ ების
შივას	შ ივ ას
მექაში	მე ქ აში
ძირითად	ძირით ად
სამფლობელოებიც	სამფლობე ლო ებიც
ბუხარია	ბუ ხარ ია
მხნედ	მხ ნე დ
ვეგეტატიური	ვეგეტა ტიურ ი
უმსხვილესია	უმსხვილ ეს ია
წვეტანები	წვ ეტ ანები
წყნარად	წყ ნარ ად
დეკორატიულობის	დეკორ ატიულ ობის
მიზეზით	მიზეზ ით
ტურ	ტურ
მოიხმარს	მოი ხმარ ს
ზღაპრულ	ზღა პრ ულ
განვითარებად	განვითარ ებ ად
მარკეტინგი	მარკე ტინგ ი
ნჰლ	ნ ჰლ
წარმოჩენილია	წარმო ჩენილ ია
ზეწოლა	ზე წოლ ა
კოსა	კო ს ა
ოპენჰაიმერმა	ოპენჰაი მერ მა
შლემი	შ ლემ ი
ლოთი	ლო თ ი
პეტერბურგს	პეტერ ბურგ ს
გამოსდიოდა	გამოს დი ოდა
დეპარტამენტები	დეპარტამ ენტ ები
ნუნავუტის	ნუნავ უტ ის
რეივენქლოს	რეივენ ქლ ოს
დამოუკიდებლობისთვის	დამოუკიდ ებლ ობისთვის
სრულწლოვანებას	სრულ წლოვან ებას
ჰიდროლოგია	ჰიდრ ოლოგი ა
ჰოლივუდური	ჰოლივ უდ ური
თიხიან	თი ხ იან
ნაერთებს	ნა ერთ ებს
შედეგზე	შე დეგ ზე
მასწავლებელია	მა სწავლებელ ია
ამოსვლის	ამო სვლ ის
ბენგალის	ბენ გალ ის
მოწამეთა	მოწამ ე თა
ვახშამზე	ვ ახშ ამზე
აერიდებინათ	აერიდ ებინა თ
მჟავას	მჟავ ას
აძურის	ა ძურ ის
კანონმდებლობას	კანონმდებლ ობას
ეპისტოლეთა	ეპისტო ლე თა
მფრინავ	მფრინავ
კანდელაკი	კანდელ აკ ი
მარიკოპას	მარ იკო პას
ნათელ	ნათელ
აპირებს	აპირ ებ ს
ფერდინანდმა	ფერდინა ნდ მა
ექსპედიციების	ექსპედიცი ების
კლაინი	კლა ი ნი
ავსტრალიურ	ავსტრა ლი ურ
შესძლო	შე სძლ ო
კომუნისტური	კომუნი სტ ური
დეპრესიის	დე პრესი ის
პედიატრიული	პედია ტრი ული
აკრძალვის	ა კრძალ ვის
სტუმართმოყვარეობით	სტუმართ მოყვარე ობით
კრებულმა	კრებულ მა
მოტივებზე	მო ტივ ებზე
დისკები	დისკ ები
ასოცირებულია	ასოცირ ებულია
მითებისა	მ ით ებისა
ორმა	ორ მა
ბაიერნთან	ბაი ერნ თან
დაფუძნებიდან	და ფუძნ ებიდან
დახურვის	და ხურვ ის
განსაცდელის	განსა ცდელ ის
ბანდა	ბ ან და
მსახურობს	მსახურ ობს
მისამღერი	მისა მღერ ი
ჰობიტს	ჰო ბიტ ს
ციკლში	ცი კლ ში
ლეინი	ლე ინ ი
საკონცენტრაციო	სა კონ ცენტრაციო
ტიპოლოგიური	ტიპ ოლოგი ური
ყურში	ყურ ში
კაპელის	კაპ ელ ის
მამებმა	მა მ ებმა
მაკიაველის	მაკია ველ ის
კახთა	კა ხ თა
აშენებით	ა შენებ ით
გაშვებული	გა შვ ებული
სავალი	სა ვალ ი
რალფ	რალ ფ
გაბრიელმა	გაბ რიელ მა
მოუღო	მო უღ ო
წარმოედგინა	წარმო ედგინა
ფრაგმენტი	ფრაგ მენტ ი
მარკი	მარკ ი
დაერთო	და ერთ ო
ეშერის	ე შერ ის
აღდგენითი	აღ დგენ ითი
ცვლილებები	ცვლილ ებ ები
მცენარეულობის	მცენარე ულობ ის
პლაზმური	პლა ზმ ური
როუდის	რო უდ ის
პატრონაჟის	პატრონ აჟ ის
პლუტონი	პლუტ ონ ი
ფილმებისთვის	ფილმ ებ ისთვის
ეზიდებოდა	ე ზიდ ებოდა
წევრობის	წევრ ობის
ქუჩიშვილი	ქუჩ იშვილი
ფერმერების	ფერ მერ ების
ირჩევდნენ	ი რჩევ დნენ
ჯილდოებით	ჯილდო ებით
ინფორმაციას	ინ ფორმაცი ას
მეცნიერება	მეცნიერ ებ ა
ერაყისა	ე რაყ ისა
ორსახლიანი	ორ სახლ იანი
დამტკიცებას	და მტკიც ებას
ბრაიანმა	ბრა იან მა
თაობას	თა ობ ას
სარესტავრაციო	სა რესტავრაცი ო
გამოუგზავნა	გამოუ გზავნ ა
ჩამოგვიტანა	ჩამოგვ იტან ა
ტერიტორიისა	ტერი ტორი ისა
წარმართული	წარ მართ ული
ყურები	ყურ ები
გასცემდა	გა სცემ და
ლოცვას	ლოც ვას
მსოფლიოდან	მსოფლ იო დან
გასაბჭოების	გა საბჭო ების
გადაზიდვები	გადა ზიდვ ები
მატჩით	მატ ჩ ით
ინსტრუმენტულია	ინსტრუ მენტ ულია
მიტროპოლიტი	მიტრო პოლიტ ი
მოიხადა	მოი ხ ადა
თურქმანული	თურქ მან ული
ღირსშესანიშნავ	ღირსშესა ნიშნავ
მსახიობმა	მსახიობ მა
მოხელეები	მოხელე ები
რიფის	რიფ ის
გამარჯვებულებს	გამარჯვ ებულ ებს
კოსმიური	კოსმ იური
ტოპონიმი	ტოპ ონიმ ი
მოდელს	მო დელ ს
მწვანე	მწვან ე
განესახიერებინა	განე სახიერ ებინა
ისწავლა	ი სწავლ ა
მერილ	მე რილ
ერთნაირი	ერთ ნაირ ი
ცოის	ც ო ის
ჰერაკლეს	ჰერ აკლ ეს
ღვინით	ღვინ ით
მოუჭრა	მოუ ჭრ ა
რაოდენობრივი	რაოდენ ობ რივი
დასაჩქარებლად	დასა ჩქარ ებლად
მოიტანა	მოი ტან ა
გრანდ	გრა ნდ
იუდეის	იუდე ის
რაკეტებით	რა კეტ ებით
საზღვრებთან	სა ზღვრ ებთან
