იტალიასთან	იტალი ასთან
ფილმებისთვის	ფილმ ებისთვის
ეზიდებოდა	ეზი დებოდა
წევრობის	წევრ ობის
ქუჩიშვილი	ქუჩ იშვილი
ფერმერების	ფერმერ ების
ირჩევდნენ	ირჩევდნენ
ჯილდოებით	ჯილდო ებით
ინფორმაციას	ინფორმაც ია ს
მეცნიერება	მეცნიერ ება
ერაყისა	ერაყ ისა
ორსახლიანი	ორ სახლიანი
დამტკიცებას	დამტკიც ებას
ბრაიანმა	ბრაიან მა
თაობას	თ ა ობას
სარესტავრაციო	სა რესტავრაცი ო
გამოუგზავნა	გამოუ გზავნა
ჩამოგვიტანა	ჩამო გვ იტანა
ტერიტორიისა	ტერიტორი ისა
წარმართული	წარმართ ული
ყურები	ყურ ები
გასცემდა	გა სცემდა
ლოცვას	ლოცვ ას
მსოფლიოდან	მსოფლიო დან
გასაბჭოების	გა საბჭო ების
გადაზიდვები	გადაზიდვ ები
მატჩით	მატჩ ით
ინსტრუმენტულია	ინსტრუმენტ ულია
მიტროპოლიტი	მიტროპოლიტ ი
მოიხადა	მოი ხადა
თურქმანული	თურქ მა ნული
ღირსშესანიშნავ	ღირსშესანიშნა ვ
მსახიობმა	მსახიობ მა
მოხელეები	მოხელე ები
რიფის	რიფ ის
გამარჯვებულებს	გამარჯვებულ ებს
კოსმიური	კოსმ იური
ტოპონიმი	ტოპონიმი
მოდელს	მოდელ ს
მწვანე	მწვანე
განესახიერებინა	განე სახიერ ებინა
ისწავლა	ისწავლა
მერილ	მერილ
ერთნაირი	ერთნაირ ი
ცოის	ცო ის
ჰერაკლეს	ჰერაკლ ეს
ღვინით	ღვინ ით
მოუჭრა	მოუ ჭრა
რაოდენობრივი	რაოდენობ რივი
დასაჩქარებლად	დასა ჩქარ ებლად
მოიტანა	მო იტანა
გრანდ	გრანდ
იუდეის	იუდე ის
რაკეტებით	რაკეტ ებით
საზღვრებთან	საზღვრ ებთან
ანტიკურ	ანტიკურ
ვარ	ვარ
ჟღერადობას	ჟღერადობა ს
რესურსებს	რესურს ებს
სამომხმარებლო	სა მომხმარ ებლო
სიტყვაა	სიტყვა ა
დიზაინში	დიზაინ ში
ჰორიზონტის	ჰორიზონტ ის
წესებში	წეს ებში
ზელანდიამ	ზელანდი ამ
ჭაბუა	ჭაბუ ა
ნორმები	ნორმ ები
აქტიურობით	აქტიურ ობით
კრიზისის	კრიზის ის
მექანიკა	მექანიკ ა
მოყვითალოა	მოყვითალ ო ა
რომანტიკულ	რომანტიკულ
დავების	და ვებ ის
მოიხატა	მოიხატა
ლიდიის	ლიდი ის
მორწმუნეთათვის	მორწმუნე თათვის
ფანტასტიკური	ფანტასტიკ ური
ქვეშა	ქვეშა
ღიობები	ღიობ ები
დიდიე	დიდიე
კომპიუტერების	კომპიუტერ ების
სუბიექტს	სუბიექტ ს
იცხოვრონ	იცხოვრ ონ
სასაცილო	სასაცილო
საუკუნეებისა	საუკუნე ებისა
რეჟიმს	რეჟიმ ს
უსახურად	უსახურ ად
ხელსაყრელ	ხელსაყრელ
ორიგინალობა	ორიგინალ ობა
უკანა	უკან ა
პაკისტანში	პაკისტან ში
ხელისუფლებასთან	ხელისუფლ ებასთან
მუსიკაა	მუსიკა ა
პატრიკი	პატრიკ ი
ფაკულტეტის	ფაკულტეტ ის
წარმოშობილია	წარმოშობილ ია
შემადგენლობის	შემადგენლ ობის
ინგლისურენოვანი	ინგლისურ ენოვანი
კინოსტუდიის	კინო სტუდი ის
სწავლებას	სწავლება ს
ბევრის	ბევრ ის
სპექტრი	სპექტრ ი
იყრის	ი ყრის
ჩარევამ	ჩარევ ამ
მილიარდზე	მილიარდ ზე
უდაბნოა	უდაბნო ა
შფოთვა	შფოთვ ა
პოპულარობისა	პოპულარ ობისა
დაიტბორა	და იტბორ ა
მგზავრთა	მგზავრ თა
მოიგეს	მოიგ ეს
ნიჭიერ	ნიჭიერ
კანავარო	კანავარო
გახარებული	გა ხარებული
ნულის	ნული ს
გასცეს	გა სცეს
სულაც	ს ულ აც
ბაზარი	ბაზარ ი
ხევი	ხევ ი
დილეგში	დილეგში
ტრანსფერი	ტრანსფერ ი
ვისკონტის	ვის კონტ ის
მოვლენად	მოვლენ ად
უფსკრული	უფსკრულ ი
კიბეა	კიბე ა
სათავეს	სათავე ს
რომელმა	რომელ მა
ცდას	ცდ ას
ლოიალობის	ლოიალ ობის
ჟღერადობით	ჟღერად ობით
გადასვლამ	გადასვლ ამ
არეებში	არე ებში
არსებების	არსებ ების
კურდღლის	კურდღლ ის
ნაშრომით	ნაშრომ ით
გვერდით	გვერდ ით
გაძლიერებულმა	გაძლიერ ებულმა
მოსახლეობაში	მოსახლეობ აში
ანატომიის	ანატომ ი ის
აქბარი	აქბარი
სხვებმა	სხვ ებმა
მისდევს	მისდევ ს
ოსები	ოს ები
ლიტრამდე	ლიტრ ამდე
მონარქიის	მონარქი ის
სუპერთასი	სუპერთას ი
შერჩენილია	შერჩენილი ა
გამავრცელებელმა	გამავრცელ ებელმა
მიაღწიონ	მიაღწი ონ
გასვენებაზე	გასვენ ებაზე
აღქმული	აღქმ ული
ინგლისელებმა	ინგლისელ ებმა
კლონების	კლონ ების
გადიოდნენ	გა დიოდნენ
ხომალდს	ხომალდ ს
ზაქრო	ზა ქრო
შლამის	შლ ამ ის
მომცა	მომც ა
მაქსიმალური	მაქსიმ ალური
ამჯერადაც	ამჯერ ად აც
ბოლივიის	ბოლივი ის
პატიმრობაში	პატიმრობ აში
ჩურჩხელების	ჩურჩ ხელ ების
გიუნაშვილის	გიუნა შვილის
ტრიასულ	ტრიასულ
ფანკის	ფანკ ის
სახესხვაობა	სახე სხვაობ ა
ფერმერთა	ფერმერ თა
მაცდური	მა ცდ ური
მსყიდველობითი	მსყიდველ ობითი
ნოკიამ	ნოკი ამ
ლინდემანი	ლინდემანი
ჩავთვლით	ჩავ თვლით
ტაკელოტ	ტაკელოტ
ქულით	ქულ ით
საბერძნეთში	სა ბერძნეთ ში
ხორენაცი	ხორენაცი
მარციუსი	მარციუს ი
მოიჭრა	მოიჭრ ა
დასტური	დასტურ ი
განზრახვა	განზრახ ვა
მწვანეთა	მწვანე თა
განაყოფიერებული	განაყოფიერ ებული
იდეალური	იდეალურ ი
შერთვა	შე რთვა
უარყოფითია	უარყოფ ით ია
კოდი	კოდ ი
ტაძრებით	ტაძრ ებით
დაკარგვით	დაკარგვ ით
სამლოცველო	სა მლოცველ ო
ხშრად	ხშრად
ნესტან	ნესტან
ზელანდიიდან	ზელანდი იდან
მათგანი	მათგან ი
მეგობარმა	მეგობარ მა
პქ	პქ
ტერიტორიებთან	ტერიტორი ებთან
დამატებები	დამატ ებები
ბილ	ბილ
მყინვარებით	მყინვარ ებით
ფასიან	ფასიან
ქავერი	ქავერ ი
ვჩალიჩობ	ვჩალიჩობ
სამართალმცოდნეობის	სამართალ მცოდნე ობის
ბერის	ბერ ის
გია	გია
ესაია	ესა ია
მთებზე	მთ ებზე
რეინბოუ	რეინ ბოუ
ფოთოლში	ფოთოლ ში
ფაკულტეტების	ფაკულტეტ ების
ლიგებში	ლიგ ებში
ჩაიფიქრა	ჩა იფიქრა
გარშემორტყმული	გარშემორტყმული
რუსთავისა	რუსთავ ისა
კომერციული	კომერცი ული
ასრულება	ასრულ ება
წარუშლელ	წარუშლელ
დანაკვთული	დანა კვთ ული
პუბლიკა	პუბლიკ ა
რუსთაველის	რუსთავ ელი ს
სხვათაშორის	სხვ ათა შორის
ნიკარაგუას	ნიკარაგუ ას
იმხანად	იმ ხანად
მსხვერპლიც	მსხვერპლ იც
ლორთქიფანიძის	ლორთქიფანიძ ის
პატიებას	პატი ებას
მომხდარი	მომხდარ ი
სასტიკი	სასტიკ ი
მითითებულია	მითითებ ულია
დაპყრობის	დაპყრობ ის
სახელად	სახელ ად
შვილებს	შვილ ებს
საწყალი	სა წყალი
წინააღდეგ	წინააღდეგ
გაუმჯობესებული	გაუმჯობეს ებული
დომინირებს	დომინირ ებს
მასით	მა ს ით
მუმიის	მუმი ის
ორდენით	ორდენ ით
კლინიკურ	კლინიკ ურ
მმართველობისას	მმართველ ობისას
კილოებს	კილო ებს
ამათგან	ა მათგან
აჯანყებულმა	აჯანყებულ მა
სენიორი	ს ენიორი
ად	ად
კრიტიკოსებმა	კრიტიკოს ებმა
რესპუბლიკელების	რესპუბლიკელ ების
ალა	ალა
ბარეზი	ბარ ეზი
რიგოლეტოს	რიგოლეტო ს
დასუსტდა	დასუსტ და
სნეულებათა	სნეულ ებათა
იძენენ	იძე ნენ
ფაქტორების	ფაქტორ ების
ფონოლოგია	ფონ ოლოგია
ამავ	ამ ავ
სეზონურ	სეზონ ურ
თეორიასთან	თეორი ასთან
იქნება	იქნებ ა
დაიცვა	დაიცვა
მკვდარ	მკვდარ
ნათქვამია	ნათქვამ ია
გემები	გემ ები
ჩანაცვლდა	ჩანაცვლ და
ჩაუვარდა	ჩაუვარდა
დარიოსის	დარიოს ის
ხარჯზე	ხარჯ ზე
მაჩვენებელზე	მაჩვენ ებელზე
კალენდარული	კალენდარ ული
გადაჭიმულ	გადაჭიმულ
ნორფოლკის	ნორფოლკ ის
იოკო	იოკო
კატეგორიებში	კატეგორი ებში
დამუშავება	დამუშავ ება
მასალების	მასალ ების
ინგლისში	ინგლის ში
მესამეა	მესამე ა
პროდუქტიულობა	პროდუქტიულ ობა
ვესტერნი	ვესტერნი
შემოქმედებამ	შემოქმედ ებამ
პროგნოზით	პროგნოზ ით
შეიწოვება	შეიწოვ ება
არიდებდა	არიდ ებდა
ქურუმები	ქურუმ ები
ეტყვის	ე ტყვ ის
გამარჯვებაში	გამარჯვ ებაში
გეოპოლიტიკურ	გეოპოლიტიკ ურ
რეპრიზა	რე პრიზ ა
იყო	იყო
პატარა	პატარა
კაცით	კაც ით
კოლონიზატორები	კოლონიზატორები
განხილვა	განხილვ ა
ჯერომ	ჯე რომ
ინფორმაციაა	ინფორმაც ია ა
ვატიკანი	ვატიკან ი
კონსულტანტი	კონსულტანტ ი
პრეისტორიული	პრეისტორიულ ი
კონფლიქტი	კონფლიქტ ი
რესპუბლიკელი	რესპუბლიკელ ი
სარეველების	სარეველ ების
ინფექციურ	ინფექცი ურ
უზრუნველყო	უზრუნველყო
შემოსავლებისა	შემოსავლ ების ა
რემიქსები	რემიქს ები
ველებად	ველ ებად
თარიღებს	თარიღ ებს
კლიმატი	კლიმატ ი
საქალაქო	სა ქალაქ ო
ფლეტჩერი	ფლეტჩერ ი
ელინისტური	ელინისტურ ი
მოსალოდნელ	მოსალოდნელ
გაუხდა	გაუხ და
ძროხების	ძროხ ების
ანადგურებდნენ	ანადგურ ებდნენ
დივიზიის	დივიზი ის
წყაროებისა	წყარო ებისა
საოფისე	სა ოფის ე
მაისამდე	მა ის ამდე
უსაფრთხოებას	უსაფრთხო ებას
ფოთოლმცვენი	ფოთოლმცვ ენი
შესამოწმებლად	შესამოწმ ებლად
მარკესის	მარკეს ის
ენერგიაზე	ენერგი აზე
სწავლება	სწავლება
ჰუტუს	ჰუ ტუს
ბრუნს	ბრუნ ს
მონარქს	მონარქ ს
ბიბლიაში	ბიბლი აში
ძველები	ძველ ები
მოიქცნენ	მო იქცნენ
იზიდავდა	იზიდავ და
პალატას	პალატ ას
რეფერენდუმი	რეფერენდუმი
მოპოვებამდე	მოპოვ ებამდე
გადამდგარი	გადამდგარ ი
სამძებრო	სამ ძებრო
გამოსაკვლევად	გამოსა კვლევ ად
კუჭში	კუჭ ში
ქრისტიანული	ქრისტიან ული
ბრეტონის	ბრეტონი ს
მსურველი	მსურველ ი
ლივიუსი	ლივიუსი
წაგებული	წაგ ებული
როკ	როკ
შესუსტებულია	შესუსტ ებულია
საკათედრო	სა კათედრ ო
დალი	და ლი
ვოლდემორს	ვოლდემორ ს
კლუბებმა	კლუბ ებმა
პროტესტანტები	პროტესტანტ ები
პრეპარატები	პრეპარატ ები
ქვეითი	ქვეით ი
პროექტში	პროექტ ში
ალექსანდერი	ალექსანდერ ი
თეიმურაზმა	თეიმურაზ მა
ლიუნგსტადი	ლიუნგსტადი
დაუმთავრებელი	დაუმთავრებ ელი
ზედაპირი	ზედაპირ ი
შეხების	შეხ ების
გერმანიისა	გერმანი ისა
ნამი	ნამ ი
დოკუმენტაციის	დოკუმენტ აციის
მდინარეს	მდინარე ს
მიქსფირი	მიქს ფირი
რისთვის	რისთვის
დეპოზიტების	დე პოზიტ ების
გაიფანტა	გაიფანტ ა
ორგანიზმებში	ორგანიზმ ებში
შარდის	შარდის
წესში	წეს ში
წაყვანას	წაყვანა ს
მშვენიერების	მშვენიერ ების
პარაზიტული	პარაზიტ ული
ჯირკვლები	ჯირკვლ ები
კუნძულებიდან	კუნძულ ებიდან
რესპუბლიკების	რესპუბლიკ ების
მიაკუთვნებდა	მიაკუთვნ ებდა
ატლანტისა	ატლანტის ა
გართხმული	გართ ხმ ული
სახელია	სახელ ია
გამძლეობას	გამძლე ობას
მეთოდეს	მეთოდ ეს
ნორმალურად	ნორმალურ ად
ხუნდაძე	ხუნ და ძე
ლეპიდუსი	ლეპიდუს ი
საყურეები	სა ყურე ები
რწმუნებული	რწმუნებული
ეცხოვრათ	ეცხოვრა თ
სცენარში	სცენარ ში
სიმამაცის	სიმამაც ის
მახასიათებლების	მახასიათებლ ების
გეომეტრიული	გეომეტრი ული
ბოლოებში	ბოლო ებში
მწერლების	მწერლ ების
სფეროა	სფერო ა
კონცეფციაში	კონცეფცი აში
კონცერტს	კონცერტ ს
სვანეთის	სვანეთ ის
ქანებით	ქან ებით
სანაოსნოდ	სა ნაოსნო დ
წააწყდა	წააწყ და
მანუჩარმა	მანუჩარ მა
კატეგორიის	კატეგორი ის
ფართო	ფართო
უდიდესი	უდიდეს ი
კარიბის	კარი ბის
ქვიშიანი	ქვიშიან ი
გენეტიკური	გენეტიკ ური
ათვისებას	ათვის ებას
ნებადართულია	ნება დართული ა
მინერალთა	მინერალ თა
რუსი	რუს ი
ორგანიზაციების	ორგანიზაცი ების
ტექნოლოგია	ტექნოლოგი ა
ქანთა	ქან თა
სეგუნდა	სე გუნდ ა
ინსტრუქცია	ინსტრუქცი ა
იმპროვიზაციული	იმპროვიზაცი ული
მონაზვნები	მონაზვნ ები
სწამთ	ს წამთ
მიცვალებულებს	მიცვალებულ ებს
დაადგინა	დაადგინ ა
ერებს	ერ ებს
დეკორი	დეკორ ი
ოსური	ოს ური
გადაღებას	გადაღებ ას
აღიარებაზე	აღიარ ებაზე
უფიქრია	უ ფიქრ ია
შემოსასვლელი	შემოსა სვლელი
მთიანეთში	მთიანეთ ში
ისრაელისა	ისრაელ ისა
დააზიანოს	დააზიან ოს
ირგვლივ	ირგვლივ
ქალაქთან	ქალაქ თან
რენე	რენე
ძველებური	ძველებურ ი
შემოვიდნენ	შემო ვიდნენ
დასდევს	და ს დევს
კანაფის	კანაფ ის
სხვაობით	სხვაობ ით
მრავალრიცხოვანმა	მრავალ რიცხოვან მა
სახელებით	სახელ ებით
შემცირდა	შემცირ და
ბუნებრივ	ბუნებრივ
ფაქიზი	ფაქიზი
ავი	ავი
მუშაობას	მუშაობ ას
ქორწინებაზე	ქორწინ ებაზე
მ	მ
გამოსყიდვის	გამო ს ყიდვის
ხაზინის	ხაზინ ის
ლურჯა	ლურჯა
ზიმბაბვეს	ზიმბაბვე ს
პროფესიის	პროფესი ის
ნამუშევრებიდან	ნამუშევრებ იდან
ყვითელმიწა	ყვითელ მიწა
იანგმა	იანგ მა
რუსუდანი	რუსუდან ი
გამოსავლენად	გამო ს ავლენ ად
მუსულმანური	მუსულმან ური
დარღვევისათვის	დარღვევ ისათვის
სუნ	სუნ
თავისებურებაა	თავისებურ ება ა
მიდგმული	მი დგმული
მრავალთა	მრავალ თა
რაციონალური	რაციონალურ ი
მინიმუმი	მინიმუმ ი
ზაფხულობით	ზაფხულ ობით
მოიხმარდა	მოიხმარ და
შესრულებული	შესრულებულ ი
ჩანაწერია	ჩანაწერ ია
იმჟამინდელ	იმჟამინდელ
გაუხსნა	გაუხსნ ა
დანაწილება	და ნაწილ ება
მადლობა	მადლ ობა
წელი	წელ ი
შიდსთან	შიდს თან
შემსრულებელს	შემსრულ ებელს
მნათობი	მნათობ ი
ნახვაც	ნახვაც
პერიოდისა	პერიოდ ისა
ბოლოებზე	ბოლო ებზე
დრონები	დრო ნები
ქუდები	ქუდ ები
მაქსიმეს	მაქსიმ ეს
ხვრელი	ხვრელ ი
მძვინვარე	მძვინვარ ე
მინერალ	მინერალ
თასები	თა ს ები
დაკისრებულ	დაკისრებულ
მღვდელ	მღვდელ
წინააღმდეგ	წინააღმდეგ
წარმოიქმნას	წარმოიქმნ ას
ძილის	ძილ ის
ამოწევის	ა მოწევ ის
ხაში	ხ აში
ფრედერიკ	ფრედერიკ
ბოთლებში	ბოთლ ებში
დამხობით	დამხობ ით
კიდეც	კიდე ც
მოსახლების	მოსახლ ების
წმიდანმა	წმიდან მა
ოსმალეთსა	ოსმალეთ სა
შვილები	შვილ ები
პრიმიტიულ	პრიმიტიულ
ტიესტოს	ტიესტო ს
ლაბორანტად	ლაბორანტად
მტერთან	მტერ თან
კურიოზული	კური ოზ ული
რეპერ	რეპერ
გამოთვლითი	გამოთვლ ითი
სისტემასა	სისტემა სა
სცნეს	ს ცნეს
ტოტს	ტოტ ს
ირვინ	ირვინ
დომინიონის	დომინ იონ ის
სამამულო	სა მამულ ო
ფილმში	ფილმ ში
ბუხარა	ბუხარ ა
სექტა	სექტ ა
შემოკლდა	შემოკლ და
ენერგიის	ენერგი ის
გაფართოებას	გაფართო ებას
ნათელს	ნათელ ს
თავადების	თავად ების
რევოლუციაში	რევოლუცი აში
შავბნელი	შავ ბნელი
სართულიანი	სართულიანი
ჩააბაროს	ჩააბარ ოს
კომუნისტები	კომუნისტ ები
კვალიფიცირებული	კვალ იფიცირებული
დასვენება	დასვენ ება
ჩამოუვარდებოდა	ჩამოუვარდ ებოდა
მიუთითა	მიუთით ა
აინტერესებს	აინტერეს ებს
დადეს	და დეს
ესტონელი	ესტონე ლი
ამდენივე	ამდენ ივე
რელიეფს	რელიეფ ს
ითარგმნოს	ი თარგმნ ოს
მიუკერძოებელი	მიუ კერძო ებელი
მაზრები	მაზრ ები
უსახსოვრა	უ სახსოვრა
ტარიფები	ტარიფ ები
ქვესივრცე	ქვე სივრცე
ინდუისტურ	ინდუისტურ
ცუდი	ცუდ ი
მარიკოფას	მარიკო ფას
ყოფას	ყოფა ს
დროითი	დრო ითი
სპეციალისტებს	სპეციალისტ ებს
დასის	და ს ის
დაცული	დაცულ ი
გამოვლენა	გამოვლენ ა
თაღით	თაღ ით
ჰეგელის	ჰეგელ ის
ხელვაჩაურის	ხელ ვაჩაურ ის
კომბოსტოს	კომბოსტო ს
ჯაყელი	ჯაყელ ი
მთავარსარდლის	მთავარ სარდლ ის
მიეხედა	მიე ხედა
განათებული	განათ ებული
რაიონ	რაიონ
ჩუბინაშვილი	ჩუბინა შვილი
მიკენის	მი კენის
მამულში	მამულ ში
ჩემპიონები	ჩემპიონ ები
სამოსში	სამოს ში
დატანებულია	დატან ებულია
ჰომინიდებს	ჰომინიდ ებს
არმიის	არმი ის
ძალაუფლებით	ძალაუფლ ებით
ფუღუროში	ფ უღ უროშ ი
ძმის	ძმის
კონფედერაციის	კონ ფედერაცი ის
სტაჟირებაზე	სტაჟირ ებაზე
შენარჩუნება	შენარჩუნ ება
ჯამში	ჯამ ში
კრახით	კრახ ით
რეჟისორ	რეჟისორ
ქვესიმრავლეთა	ქვე სიმრავლე თა
ქედი	ქედ ი
ტესტოსტერონის	ტესტო სტე რონის
გერბები	გერბ ები
სხვაგვარად	სხვა გვარად
რუსთავს	რუსთავ ს
კვადრატიდან	კვადრატ იდან
უდავო	უდავო
წელთაღრიცხვით	წელთ აღრიცხვ ით
მაყაშვილი	მა ყა შვილი
შენობიდან	შენობ იდან
ინტერესთა	ინტერესთა
ნეტარ	ნეტარ
ჯარებით	ჯარ ებით
კორტესმა	კორტეს მა
მხრებზე	მხრ ებზე
მრავალმა	მრავალ მა
სემიუელ	სემიუელ
ლაგაში	ლაგა ში
ურთიერთკავშირი	ურთიერთკავშირ ი
გარდამტეხი	გარდამტეხი
ნანსის	ნან სის
ჭრილი	ჭრილ ი
ნიშის	ნიშ ის
ხმოვნები	ხმოვნ ები
პრესტიჟი	პრესტიჟი
აკრონიმი	ა კრონ ი მი
სპეციალური	სპეციალ ური
განკურნება	განკურნ ება
გათვლებით	გათვლ ებით
კორნემ	კორნემ
რკალი	რკალ ი
უფლებამოსილებები	უფლება მოსილებ ები
დირექტორად	დირექტორ ად
მოახლე	მო ახლე
აფეთქების	აფეთქ ების
ელემენტებად	ელემენტ ებად
აღმართა	აღმართ ა
მთა	მ თა
ბრაუნმა	ბრაუნ მა
დაახრჩო	და ა ხრჩო
რევი	რევი
შემოღებულ	შემოღებ ულ
შესაძლებლობებს	შესაძლებლობებ ს
ჯოუნსი	ჯოუნს ი
რიონის	რიონის
თქვენ	თქვენ
ჯოისს	ჯო ის ს
ზურგზე	ზურგ ზე
დამუშავებულ	დამუშავ ებულ
მუნდიალი	მუნდიალ ი
პედაგოგად	პედაგოგ ად
მსახიობური	მსახიობ ური
ბაიაზიდის	ბაიაზიდ ის
ფეხს	ფეხ ს
ფლანგიდან	ფლანგ იდან
სიმღერებისგან	სიმღერ ებისგან
კიდეში	კიდე ში
შეეჯახა	შეეჯახ ა
ჩამალული	ჩამალული
ეგზემპლიარის	ეგზემპლიარი ს
ძეს	ძე ს
წინამორბედ	წინამორბედ
ლამბერტის	ლამბერტი ს
თევზები	თევზ ები
ოთხმოცდაათიანი	ოთხმოცდა ათიანი
კადრში	კადრ ში
არენად	არენ ად
გადაერთო	გა დაერთო
ვერსად	ვერს ად
მეხუთეა	მეხუთე ა
სიბრძნით	სიბრძნ ით
გამუდმებით	გამუდმ ებით
თავადვე	თავად ვე
იმალებოდა	იმალ ებოდა
ჰიჩკოკს	ჰიჩკოკ ს
თანაგუნდელებთან	თან აგუნდელ ებთან
მთხრობელი	მ თხრობ ელი
სცენარის	სცენარ ის
ბავშვებთან	ბავშვ ებთან
ვარშავაში	ვარშავ აში
ფეხბურთელებმა	ფეხბურთ ელებმა
ყრილობაზე	ყრილობ აზე
სტადიას	სტადია ს
გატარების	გა ტარ ების
გაზეთები	გაზეთ ები
ნიკოლსონი	ნიკოლ სონი
მღვიმელის	მღვიმე ლ ის
ჩანაცვლების	ჩანაცვლ ების
ქალაქურ	ქალაქ ურ
მოსწონს	მოსწონ ს
გრეტა	გრე ტა
ჰაერზე	ჰაერ ზე
მორწმუნეები	მორწმუნე ები
ჭრელი	ჭრელი
მართვით	მართვ ით
ბავშვობისას	ბავშვ ობისას
თავდასხმის	თავდასხმ ის
სინგლებზე	სინგლ ებზე
ეშინია	ეშინ ია
კომპანიისთვის	კომპანი ისთვის
ტანზანიის	ტანზანი ის
მარკს	მარკ ს
გუმბათი	გუმბათ ი
პულტი	პულ ტი
ლიპარტიანი	ლიპარტიან ი
ნაწილია	ნაწილ ი ა
სიდიდის	სიდიდის
ფორმულაა	ფორმულ აა
ლექცია	ლექცი ა
მიცვალებულის	მიცვალებულ ის
ნევშატელის	ნევშატ ელის
დიდებულებთან	დიდებულ ებთან
მონაწილენი	მონაწილე ნი
შეხვდებოდა	შეხვდ ებოდა
ფესტივალს	ფესტივალ ს
კლასიფიკაციაში	კლასიფიკაც ი აში
უბეს	უბე ს
სკოლებში	სკოლ ებში
ვოლდემორმა	ვოლდემორ მა
შეზღუდული	შეზღუდულ ი
ითხოვეს	ითხოვ ეს
ქალღმერთის	ქალღმერთ ის
რევოლუცია	რევოლუცი ა
უსმენდნენ	უსმენ დნენ
ჩაეფლო	ჩაეფლო
თვლიდა	თვლიდა
პათოლოგიური	პათოლოგი ური
ღვთაებაა	ღვთაებ ა ა
ოფიცრებთან	ოფიცრ ებთან
სჯულის	სჯულ ის
წარმატებაზე	წარმატ ებაზე
ადარებდნენ	ადარ ებდნენ
საკითხისათვის	საკითხ ისათვის
შეყვარებულები	შეყვარებულ ები
საწყლოსნო	სა წყლ ოსნო
კორლეონეს	კორლეონე ს
ტრიალი	ტრიალ ი
უსამართლო	უ სამართლო
ფირმამ	ფირმ ამ
შარი	შარ ი
ემოციურ	ემოციურ
ერთუჯრედიან	ერთუჯრედიან
ნახევარკუნძული	ნახევარ კუნძულ ი
სუფსის	სუფსი ს
ჩასულმა	ჩასულ მა
წრიულ	წრიულ
ვიეტნამური	ვიეტნამ ური
არისტოტელემ	ა რისტოტელე მ
გაღვივდა	გაღვივ და
მეთოდს	მეთოდ ს
თაფლს	თაფლ ს
ქამრები	ქამრ ები
გამოსულა	გამოსულ ა
ქრისტეს	ქრისტე ს
შენობასთან	შენობ ასთან
რანგით	რანგ ი თ
რამდენი	რამდენ ი
დასახლებად	დასახლებ ად
ისტორიოგრაფია	ისტორიოგრაფი ა
ლოდინის	ლოდინ ის
წარმოიშვნენ	წარმოიშვ ნენ
წევრთან	წევრ თან
მეტნაკლებად	მეტ ნაკლებ ად
საბაბს	საბაბ ს
საუკუნამდე	საუკუნ ამდე
მეტალურგიაში	მეტალურგი აში
მეჰმედს	მეჰმედ ს
ამირ	ამირ
მსახიობის	მსახიობ ის
უძრავად	უძრავ ად
თესლების	თესლ ების
ვაზას	ვაზ ას
ქეთი	ქეთ ი
საეპისკოპოსო	სა ეპისკოპოს ო
მთავრობას	მთავრობ ას
ხაზებს	ხაზ ებს
გაბნეული	გაბნეული
შრეების	შრე ების
გაყვანის	გაყვან ის
დამატებული	დამატ ებული
კატალონიელებმა	კატალონიელ ებმა
მელია	მე ლია
მიაშურა	მიაშურ ა
მისისიპის	მისისიპი ს
ქვეშ	ქვეშ
ფრანგების	ფრანგ ების
ერებისა	ერ ებისა
ირწმუნებოდა	ირწმუნ ებოდა
ცნობიდან	ცნობ იდან
იტალიამ	იტალი ამ
გააქრისტიანა	გა ა ქრისტიან ა
ადიდებს	ა დიდ ებს
დაადგინონ	დაადგინ ონ
დიქტატორს	დიქტატორ ს
იუპიტერს	იუპიტერ ს
სპარსელმა	სპარსელ მა
კონფერენციაში	კონფერენცი აში
რომლებითაც	რომლ ებითაც
რეგიონებია	რეგიონ ები ა
სამშობლოს	სამშობლო ს
სისტემას	სისტემა ს
გამოაქვეყნეს	გამოაქვეყნ ეს
ბინარული	ბინ არული
წელია	წელ ია
თვითონვე	თვითონ ვე
ბუნებრივი	ბუნებრივ ი
რადიკალურ	რადიკალ ურ
სანუკვარი	სანუკვარი
კრისტალები	კრისტალ ები
მიქელანჯელო	მიქელანჯელო
მეტრეველი	მეტრეველი
ბოკაჩო	ბოკაჩო
ნატალის	ნატალი ს
პადუსის	პა დ უსის
წმენდენ	წმენდ ენ
სტალინური	სტალინ ური
ოთკუთხა	ოთ კუთხა
დაქორწინებული	დაქორწინ ებული
ინსცენირებული	ინ სცენ ირებული
გადააყენა	გა და აყენა
კლებულობს	კლებულ ობს
პოსტი	პოსტ ი
ღრმად	ღრმა დ
ღვინოების	ღვინო ების
ორტეგა	ორტეგა
ცაში	ც აში
წამოყენებული	წამოყენებულ ი
მელიქიშვილი	მელიქ იშვილი
მეტყველებენ	მეტყველ ებენ
ანალიტიკურ	ანალიტიკურ
ბალეტში	ბალეტ ში
ჭამის	ჭამ ის
ჰავანის	ჰავან ის
მიტოვების	მიტოვ ების
მასასთან	მას ასთან
სპურსმა	სპურს მა
ეწერა	ეწერა
ნაპრალები	ნაპრალ ები
კიდურის	კიდურ ის
რელიგიით	რელიგი ით
საკვებთან	საკვებ თან
მოცულობაზე	მოცულობ აზე
სერგი	სერგი
ანალოგიურია	ანალოგი ური ა
