ბათუმში	ბათუმ ში
ხიდზე	ხიდ ზე
ლაპიდარული	ლაპიდარ ული
უქონლობა	უქონლობ ა
აფხაზთა	აფხაზ თა
მეფისნაცვალი	მეფის ნაცვალ ი
განვითარებაზე	განვითარ ება ზე
კლდეს	კლდე ს
რქის	რქ ის
საათსა	საათ სა
უსახური	უსახ ურ ი
ობსერვატორიაში	ობსერვატორ იაშ ი
ლამარ	ლამარ
ესმოდა	ესმ ოდა
ვლ	ვლ
გამაგრებულ	გამაგრ ებულ
ჩრდილოეთითა	ჩრდილოეთ ი თა
ლინზების	ლინზ ებ ის
მდივანია	მდივან ი ა
სიუჟეტის	სიუჟეტ ის
წაკითხვის	წაკითხვ ის
დამკვირვებელი	დამ კვირვ ებელ ი
წამოწყების	წამოწყ ებ ის
ჰოლში	ჰოლ ში
გააქტიურდა	გა აქტიურ და
სუნთქვა	სუნთქვ ა
ფოტოგრაფი	ფოტოგრაფ ი
დაიწუნეს	დაიწუნ ეს
შესწავლა	შესწავლ ა
განავითარონ	განავითარ ონ
პრელუდია	პ რე ლუდ ი ა
ფილმად	ფილმ ად
გაევრცელებინა	გაე ვრცელ ებინა
მეტოქეებს	მეტოქე ებ ს
კონკრეტულ	კონკრეტულ
წარმოებამ	წარმო ებ ამ
წამოვიდა	წამოვიდ ა
ამაღელვებელი	ამა ღელვ ებელ ი
მდელოების	მდელო ებ ის
დაუბრუნდა	დაუბრუნ და
დამნაშავეთა	დამნაშავე თა
კომერციული	კომერცი ული
ოცდამეერთე	ოცდა მეერთე
ქმედებებზე	ქმედებ ებ ზე
მოიხმარდა	მოიხმარ და
უსქესო	უ სქეს ო
მოსდის	მო სდ ის
ეწერი	ეწერ ი
მაჩვენებლად	მაჩვენებლ ად
მხედველობაში	მხედველ ობა ში
პავლე	პავლ ე
კოსტიუმი	კოსტიუმ ი
კონცენტრაციას	კონცენტრაცი ას
მოსავლიანობის	მოსავლ იან ობ ის
ნანგრევი	ნანგრევ ი
რეფერენდუმის	რეფერენდუმ ის
მსახიობის	მსახიობ ის
სახელმწიფოებად	სა ხელმწიფო ება დ
ფაქტიც	ფაქტ იც
შთამომავლებმა	შთამომავლ ებ მა
კასპის	კასპი ს
გამოკვეთილად	გა მოკვეთილ ად
მიუხედევად	მიუ ხედევ ად
ზოგიერთს	ზოგიერთ ს
ყველაფერთან	ყველაფერ თან
გადადებული	გადად ებულ ი
მიენიჭათ	მიენიჭ ათ
განმეორებადი	განმეორ ება დი
აღმოჩენა	აღმოჩენ ა
დოკუმენტები	დოკუმენტ ებ ი
შუბლს	შუბლ ს
დაცარიელდა	და ცარიელ და
გამოყვანილ	გამოყვან ილ
ჰიპერძრავა	ჰიპერ ძრავ ა
ერამდე	ერ ამდე
გადმოვიდა	გადმოვიდ ა
კესარიის	კესარი ის
ექვსიანი	ექვს იანი
უსიამოვნება	უ სიამოვნ ება
სახვა	სახვ ა
ეპიკურ	ეპიკურ
დუმბაძე	დუმბაძ ე
ეკრძალებათ	ეკრძალ ებ ათ
დოლარიანი	დოლარ იანი
თუმც	თუმც
ორსაფეხურიანი	ორ საფეხურ იანი
ღირსშესანიშნაობაა	ღირსშესანიშნაობ აა
ჯანაშიას	ჯანაშია ს
მომზადების	მომზად ებ ის
რეგიონში	რეგიონ ში
კაბინაში	კაბინ აშ ი
ჩაირთო	ჩაირთ ო
წამოიძახა	წამო იძახ ა
მარქსი	მარქს ი
ხსნადი	ხსნად ი
ხაზებს	ხაზ ებ ს
სურათზე	სურათ ზე
კვარტლის	კვარტლ ის
პერიოდიკა	პერიოდ იკა
შეცდომებს	შეცდომ ებ ს
დაეხმაროს	დაეხმარ ოს
შესართავი	შესართავ ი
ელოდათ	ელოდ ათ
ფრესკების	ფრესკ ებ ის
სკოლას	სკოლ ას
იდგმებოდა	იდგმ ებ ო და
მოუწევთ	მო უწევ თ
დავითნი	დავით ნი
გრაფიკა	გრაფიკ ა
გულმოწყალე	გულ მოწყალ ე
მიმოხილვას	მიმოხილვ ას
დღისთვის	დღ ის თვის
განიცდის	განიცდი ს
ტრისტან	ტრისტ ან
საფინალო	სა ფინალ ო
სიუჟეტს	სიუჟეტ ს
სამარიუმის	სა მარ ი უმ ის
ფრთებზე	ფრთ ებ ზე
მილანის	მილან ის
პორტები	პორტ ებ ი
შეყვანა	შეყვან ა
ბათუმიდან	ბათუმ ი დან
შეცდომაა	შეცდომ აა
დეილ	დეილ
მასკერანოს	მასკერან ოს
საუბრობენ	საუბრ ობენ
თებერვლიდან	თებერვლ ი დან
დედაქალაქში	დედაქალაქ ში
დისტრიბუციული	დისტრიბუცი ული
სამაროვნები	სა მაროვნ ებ ი
ღალატის	ღალატ ის
ყირგიზული	ყირგიზ ული
ხსნარს	ხსნარ ს
ნიჟარის	ნიჟარ ის
რეპლიკაციის	რე პლიკაცი ის
დალაშქრა	და ლაშქრ ა
ყველი	ყველ ი
ტაილერი	ტაილერ ი
არამდგრადი	არა მდგრად ი
შინაგანი	შინაგან ი
სლავი	სლავ ი
ფართოფოთლოვანი	ფართოფოთლ ოვან ი
საპასპორტო	სა პასპორტ ო
ასულს	ასულ ს
შესწავლილი	შესწავლ ილი
მომღერლებს	მომღერლ ებ ს
ლამას	ლამ ას
კაკულია	კაკ ულია
მოატყუა	მო ატყუ ა
ეყიდა	ეყიდ ა
დას	დ ას
ამიერიდან	ამიერ ი დან
ხურავს	ხურ ავს
ამბიციების	ამბიცი ებ ის
ბერნაბეუზე	ბერნაბეუ ზე
კვალი	კვალ ი
სახელთანაა	სახელთანა ა
უარყოფითია	უარყოფით ი ა
ხმარებაში	ხმარ ებ აშ ი
რეჩ	რე ჩ
თვითმართველობის	თვითმართველ ობის
რეზოლუცია	რეზოლუცი ა
პოსტებს	პოსტ ებ ს
გადაკვეთილი	გადაკვეთ ილი
რითმს	რითმ ს
ჰორნის	ჰორნ ის
ადიდებდნენ	ადიდ ებ დნენ
უყვებოდა	უყვ ებ ო და
დედამიწასთან	დედამიწ ასთან
შავკანიან	შავკანიან
ჰყავს	ჰყავ ს
მოხვდნენ	მოხვდ ნენ
ფანტაზიის	ფანტაზი ის
დაშლით	დაშლ ი თ
სხეულზე	სხეულ ზე
ქვიშაქვის	ქვიშაქვ ის
უჩნდება	უჩნდ ება
მეზობელ	მეზობელ
მსახიობური	მსახიობ ურ ი
უბუნტუს	უბუნტუ ს
მხევალი	მხევ ალ ი
სტუდიურმა	სტუდი ურ მა
მითები	მით ებ ი
კანონპროექტს	კანონპროექტ ს
მღვიმიდან	მღვიმ ი დან
კანტის	კანტ ის
ბოილი	ბოილ ი
პროფესორია	პროფესორ ი ა
ატმოსფეროში	ატმო სფერო ში
ხეებისა	ხე ებ ის ა
მხნედ	მხნ ედ
ამბებს	ამბ ებ ს
მუსონური	მუსონ ურ ი
ბრაზილიელმა	ბრაზილიელ მა
ფხენიანის	ფხენ იან ის
ძელებით	ძელ ებით
გააძლიერა	გაა ძლიერ ა
დარჩნენ	დარჩ ნენ
არს	არ ს
ღვაწლი	ღვაწლ ი
ქარიშხლისა	ქარიშხლ ის ა
შერიგება	შერიგ ება
შედეგადაც	შედეგ ადაც
სტატიათა	სტატი ათა
ტაძარსა	ტაძარ სა
გრძნობდა	გრძნობ და
გამხდარა	გამხდარ ა
გაყოფით	გაყოფ ი თ
ლიმიტირებული	ლიმიტ ირებული
ჭაბუა	ჭაბუ ა
კონანი	კონან ი
გადასახლების	გადასახლ ებ ის
ალყას	ალყ ას
საბამ	საბამ
დასრულებამდე	დასრულ ება მდე
დედამიწიდან	დედამიწ ი დან
ბრუტუსისა	ბრუტუს ის ა
ჰარტი	ჰარტ ი
სჯული	სჯულ ი
მონუმენტი	მონუმენტ ი
ტბები	ტბ ებ ი
ხსნადობა	ხსნად ობა
ლატვია	ლატვი ა
იაფია	იაფ ი ა
მეცადინეობით	მეცადინე ობით
დამპატიჟეს	დამ პატიჟ ეს
თეოდორიხ	თეოდორ იხ
უარყოფითი	უარყოფით ი
ადგენენ	ადგენ ენ
აჯანყებას	აჯანყებ ას
თვალსაზრისი	თვალ სა ზრის ი
პარტნიორების	პარტნიორ ებ ის
თავრიზის	თავრიზ ის
ხელშეკრულებაზე	ხელშეკრულ ება ზე
თვლადი	თვლ ადი
მესამეული	მესამე ული
აყვანას	აყვან ას
ბაზრები	ბაზრ ებ ი
ჯამს	ჯამ ს
გამოგონებამ	გამოგონ ებ ამ
რედაქტირების	რედაქტირ ებ ის
დღემდეა	დღემდე ა
თბილისზე	თბილის ზე
დაძახება	და ძახ ება
საღებავი	სა ღებავ ი
პროცესორების	პროცესორ ებ ის
შემთხვევაშია	შემთხვევ აშია
მოგზაურს	მოგზაურ ს
კუნენეს	კუნენ ეს
ფრაგმენტულად	ფრაგმენტ ულად
თანავარსკვლავედში	თან ავარსკვლავედ ში
ღირდა	ღირ და
ასისტენტი	ასისტენტ ი
მსჯელობს	მსჯელობ ს
საგუშაგო	საგუშაგ ო
ბატონობა	ბატონობ ა
მინარევების	მი ნარევ ებ ის
წინაპრებს	წინაპრ ებ ს
არავითარ	არა ვითარ
ნარჩენი	ნარჩენ ი
ნეგატიური	ნეგატიურ ი
დაშვებული	დაშვ ებულ ი
აერჩიათ	აერჩი ათ
დეტალურად	დეტალ ურად
მონოლითური	მონოლით ურ ი
მკერდი	მკერდ ი
რობსონი	რობ სონ ი
ნდობის	ნდობ ის
ჩასული	ჩასულ ი
ლადაქი	ლადაქ ი
განზომილებაში	განზომილ ებ აშ ი
ეკლესიურად	ეკლესი ურად
ექსპანსია	ექსპანსი ა
შეეწირა	შეეწირ ა
კასტორის	კასტორ ის
შექმნილა	შექმნილ ა
გასატარებლად	გა სა ტარ ებ ლად
შეიარაღებულმა	შე იარაღ ებულმა
ცნობაც	ცნობ აც
მომწიფებული	მომწიფ ებულ ი
დაიკრძალა	და იკრძალ ა
ეჟენ	ეჟენ
მენის	მენ ის
პილოტის	პილოტ ის
გალაკტიონი	გალაკტიონ ი
ლუკას	ლუკ ას
საფლავს	საფლავ ს
მთარგმნელთა	მთარგმნელ თა
ჩაღრმავებულ	ჩაღრმავ ებულ
დაფარულ	დაფარ ულ
დადიანისა	დადიან ის ა
ქორწილებში	ქორწილ ებ შ ი
ხანძთელის	ხანძთ ელ ის
ფშაური	ფშა ურ ი
გადააქვს	გადა აქვს
მომიტინგე	მო მიტინგ ე
ძიების	ძი ებ ის
იაპონია	იაპონი ა
საწინააღმდეგო	სა წინააღმდეგ ო
ულუმ	ულუ მ
ხელისუფალნი	ხელის უფალ ნი
შენაერთი	შენაერთ ი
სერვერზე	სერვერ ზე
ტერფები	ტერფ ებ ი
დაიშლება	და იშლ ება
ჟარი	ჟარ ი
იასონმა	იასონ მა
ფქვილი	ფქვილ ი
სამშაბათს	სამ შაბათ ს
აღიარება	აღიარ ება
ბურღულა	ბურღულ ა
მოთავსდა	მოთავს და
იდრის	იდრ ის
მონასტრის	მონასტრ ის
თრდატ	თრდატ
დაბოლოებას	დაბოლო ებ ას
ნაწილისგან	ნაწილ ის გან
წყალგამყოფს	წყალგამყოფ ს
ბიბლიაში	ბიბლი აშ ი
იერარქიაში	იერარქი აშ ი
ინფრასტრუქტურა	ინფრა სტრუქტურ ა
ქალიშვილმა	ქალიშვილ მა
დისნეიმ	დისნე იმ
იზოლაციაში	იზოლაცი აშ ი
ორიენტირებულ	ორიენტირებულ
დაარტყაო	დაარტყ ა ო
დაბინძურებული	დაბინძურ ებულ ი
კოლონიალურ	კოლონი ალურ
ანალური	ანალ ურ ი
მიანდო	მი ანდ ო
მოდელები	მოდელ ებ ი
კოქსი	კოქს ი
ლუარსაბ	ლუარსაბ
სად	ს ად
შემოსავლიდან	შემოსავლ ი დან
ხანით	ხან ი თ
ნადების	ნადებ ის
მოონზუნდის	მო ონზუნდ ის
მოცარტის	მოცარტი ს
ცეცხლოვანი	ცეცხლ ოვან ი
ვიტყვი	ვიტ ყვ ი
შენელების	შენელ ებ ის
ხვდებათ	ხვდ ებ ათ
ნახავთ	ნახავ თ
იშვიათმიწა	იშვიათ მიწა
პრეფექტურა	პრეფექტურ ა
ქვეყანასა	ქვეყან ასა
კლინიკაში	კლინიკ აშ ი
მთელ	მთ ელ
ადამიანში	ადამიან ში
აკრძალული	აკრძალ ული
ლეჰის	ლეჰ ის
ოპიუმის	ოპ ი უმ ის
ქსელურ	ქსელ ურ
ნაწერები	ნაწერ ებ ი
კომპოზიტორად	კომპოზიტორ ად
სირიას	სირი ას
აკუმულაციური	აკუმულაცი ურ ი
სულიკო	სულ ი კო
მივლინებული	მი ვლინ ებულ ი
იკვლევდა	იკვლევ და
ტროის	ტრო ის
რელიეფია	რელიეფ ი ა
მიწისზედა	მიწის ზედა
სკოლიდან	სკოლ ი დან
ისლამის	ისლამ ის
თვითონაც	თვითონ აც
საოფისე	სა ოფის ე
შეყვარებულს	შეყვარებულ ს
დაფნის	დაფ ნ ის
გამოირიცხა	გამო ირიცხ ა
დაეტოვებინათ	დაეტოვ ებ ინათ
ივერთა	ივერ თა
ორსონ	ორსონ
გადასახადების	გადასახად ებ ის
ხევისბერი	ხევის ბერ ი
ვოევოდინას	ვოევოდინ ას
მართლმსაჯულება	მართლმსაჯულ ება
სვამდა	სვამ და
წინაპირობები	წინაპირობ ებ ი
მუჰამედის	მუჰამედ ის
აბრაზიული	ა ბრაზ ი ულ ი
კათედრალში	კათედრალ ში
ვესპასიანეს	ვესპას იანეს
თავაზობს	თავაზ ობს
ისმისო	ისმის ო
მალარიის	მალარ ი ის
პერიფერიულ	პერიფერ იულ
მინიჭების	მინიჭ ებ ის
პროექტებზე	პროექტ ებ ზე
ძრავების	ძრავ ებ ის
გზატკეცილი	გზატკეცილ ი
აღბეჭდილი	აღბეჭდ ილი
შეაჩერა	შეაჩერ ა
ბატლერის	ბატლერ ის
ჩვეულებრივ	ჩვეულებრივ
გაუსწორდა	გა უსწორდ ა
გამოსაყოფად	გამო საყოფად
გუპტას	გუპტა ს
ოთხმოცდაცხრა	ოთხმოცდა ცხრა
შედგებოდა	შედგ ებ ო და
მსგავსება	მსგავს ება
კითხულობს	კითხულობ ს
გაანადგუროს	გა ანადგურ ოს
ყველაფრისა	ყველაფრ ის ა
მძევლად	მძევლ ად
ზებუნებრივი	ზებუნებრივ ი
აძურას	აძურ ას
იმიტომაც	იმიტომ აც
შექმნისთვის	შექმნ ის თვის
ენები	ენ ებ ი
დამალა	დამალ ა
მიზანმიმართული	მიზან მიმართ ული
ცეკვა	ცეკვ ა
მომღერალთა	მომღერალ თა
იმედი	იმედ ი
კაპიტანია	კაპიტან ი ა
კრებას	კრებ ას
შემქმნელია	შემქმნელ ი ა
აეცილებინა	აეცილ ებინა
ციკლზე	ციკლ ზე
ინტელექტის	ინტელექტ ის
კოშკი	კოშკ ი
მარკესი	მარკეს ი
მოზაიკაში	მოზაიკ აშ ი
ოკეანისა	ოკეან ის ა
ლიბიას	ლიბი ას
ჰეპბერნი	ჰეპბერნი
სიმპათიური	სიმპათ იურ ი
უნებლიე	უნებლიე
სკორპიონსის	სკორპიონს ის
დინამიკა	დინამიკ ა
მარიო	მარ ი ო
ჭამა	ჭამ ა
ბლოკების	ბლოკ ებ ის
სტადიონის	სტადიონ ის
საფო	სა ფ ო
ოკინავა	ოკინავ ა
ოდიში	ოდიშ ი
გამოვლენას	გამოვლენ ას
ჟღერდა	ჟღერ და
წვლილი	წვლილ ი
ფურცელაძის	ფურცელ აძ ის
აბდალა	აბდალ ა
უცხოპლანეტელები	უცხოპლანეტელ ებ ი
ვეზირი	ვეზირ ი
ობიექტების	ობიექტ ებ ის
იღლიაში	იღლი აშ ი
გერინგი	გერინგ ი
მოსულიყო	მოსულ იყო
სიგრძეზეა	სიგრძე ზე ა
გაჩაღდა	გაჩაღ და
ლორე	ლორ ე
დაემორჩილონ	და ემორჩილ ონ
რეგიონული	რეგიონ ული
სლავები	სლავ ებ ი
ბიძაშვილის	ბიძაშვილ ის
განთიადი	განთიად ი
გადმოსახლებულ	გადმოსახლ ებულ
ჩანაწერებმა	ჩანაწერ ებ მა
დაგვირგვინდა	და გვირგვინ და
პოპულარული	პოპულარულ ი
გადაჭიმულ	გადაჭიმულ
დასაჯეს	დასაჯ ეს
სამთავნელი	სამ თავნელ ი
ომამდე	ომ ამდე
მოხალისეები	მოხალისე ებ ი
კლიენტის	კლიენტ ის
გამოძახების	გამოძახ ებ ის
ბურთს	ბურთ ს
გრძედის	გრძედ ის
ძეგლები	ძეგლ ებ ი
მშვენიერი	მშვენიერ ი
იგება	იგ ება
უგანდაში	უგანდ აშ ი
ეთამაშა	ეთამაშ ა
ნიშანს	ნიშან ს
კონგრესში	კონგრეს ში
სახეობათა	სახეობ ათა
გადასვლიდან	გადასვლ ი დან
საორიენტაციო	სა ორიენტაცი ო
ფუძემდებლური	ფუძემდ ებლ ურ ი
ნელა	ნელ ა
ნეიმარი	ნეიმარ ი
სროლით	სროლ ი თ
შედეგზე	შედეგ ზე
მარქსისტულ	მარქს ის ტულ
ფინიკიელები	ფინიკიელ ებ ი
შავია	შავ ი ა
განემტკიცებინა	განე მტკიც ებინა
ნიმუშებით	ნიმუშ ებით
ვარიანტია	ვარიანტ ი ა
რუსოს	რუს ოს
ვარაუდის	ვარაუდ ის
ონეგინი	ონეგი ნი
რატუშა	რატუშ ა
დემოკრატიულმა	დემოკრატი ულმა
მკვიდრდება	მკვიდრ დ ება
საწვავად	სა წვავ ად
არჩევა	არჩევ ა
პატრისია	პატრის ი ა
გამართლებული	გამართლ ებულ ი
ძელების	ძელ ებ ის
საძოვრად	საძოვრ ად
ფრთებს	ფრთ ებ ს
კოული	კო ული
ანდრია	ანდრ ი ა
გაფორმებაში	გაფორმ ებ აშ ი
ხაზებისა	ხაზ ებ ის ა
მიემგზავრება	მიემგზავრ ება
დარბაზულია	დარბაზ ულია
საფარს	საფარ ს
შეენარჩუნებინათ	შეენარჩუნ ებ ინათ
გადაუფრინა	გადა უფრინ ა
მდივნის	მდივნ ის
ისევე	ისე ვე
შხამიანია	შხამ იანი ა
ქალაქებთან	ქალაქ ებ თან
შეღავათი	შეღავათ ი
ვალს	ვალ ს
ჯუანშერის	ჯუანშერ ის
ინჟინერია	ინჟინერ ი ა
რეაქციაში	რეაქცი აშ ი
კრისტიან	კრისტ იან
მანუჩარი	მანუჩარ ი
პოლოცკის	პოლოცკ ის
გლეხობა	გლეხ ობა
გოგოებს	გოგო ებ ს
ილაშქრებდა	ილაშქრ ებ და
ორაგულის	ორაგულ ის
მჟანგველის	მჟანგველ ის
ჩანდრაგუპტა	ჩანდრ აგუპტა
ფულია	ფულ ი ა
ცივად	ცივ ად
თვითმფრინავით	თვითმფრინავ ი თ
უელსის	უელს ის
სენდვიჩის	სენდ ვიჩ ის
თავის	თავ ის
კროსი	კრ ოს ი
უადრესი	უ ადრე ს ი
აკრეფა	აკრეფა
სკოლად	სკოლ ად
გოეთე	გოეთ ე
კოცნის	კოცნ ის
ჰოლიდეის	ჰოლიდე ის
წარდგენა	წარდგენ ა
ხელუხლებლად	ხელუხლ ებ ლად
მავზოლეუმის	მავზოლეუმ ის
გადაუღობა	გადაუღ ობა
გამწევი	გამ წევ ი
ამცნობს	ამცნობ ს
დედმამიშვილი	დედმამ ი შვილი
პატივცემული	პატივცემულ ი
მდოგვი	მდოგვი
პროგრამიდან	პროგრამ ი დან
რობერტო	რობერტ ო
სასა	სა სა
კირქვული	კირქვ ული
გააცოცხლა	გაა ცოცხლ ა
დრამაში	დრამ აშ ი
ხ	ხ
სისტემაც	სისტემ აც
აჰმადი	აჰმად ი
ნაბიჯზე	ნაბიჯ ზე
საამქროები	სა ამქრ ო ებ ი
ამერიკელებს	ამერიკელ ებ ს
მნიშვნელობაც	მნიშვნელობ აც
ფორტეპიანოსათვის	ფორტეპიან ოსათვის
დებს	დ ებ ს
ბაღვაშთა	ბაღვაშ თა
გამოსახულია	გამოსახულ ი ა
რესპუბლიკურ	რესპუბლიკ ურ
მოსაზრებაც	მოსაზრ ებაც
მოწოდების	მოწოდ ებ ის
ქალაქებშიც	ქალაქ ებ შიც
ესპანელის	ესპანელ ის
ორგანიზაციებში	ორგანიზაცი ებ შ ი
მიენიჭოს	მიენიჭ ოს
ვაზი	ვაზ ი
მოასწავებდა	მოასწავ ებ და
გიგანტურ	გიგანტ ურ
ხუცია	ხუც ი ა
ეპოქების	ეპოქ ებ ის
სამწერლო	სა მწერლ ო
ფროლო	ფროლ ო
თხოვნას	თხოვნ ას
მიპყრობილი	მი პყრობ ილი
რეაბილიტაციას	რეაბილიტაცი ას
იარდის	იარდ ის
დარტყმა	დარტყმ ა
მამრობით	მამრ ობით
მახარებელი	მახარ ებელ ი
მოგონებანი	მოგონებ ანი
ზაფხულამდე	ზაფხულ ამდე
დაკარგეს	დაკარგ ეს
რეჟისორისა	რეჟისორ ის ა
რუზველტი	რუზველტ ი
რუმინეთი	რუმინეთ ი
ინტენსიურად	ინტენსიურ ად
ჩიკაგოში	ჩიკაგ ო ში
ვარსკვლავად	ვარსკვლავ ად
მხედართმთავარმა	მხედართმთავარ მა
სერვისზე	სერვის ზე
რეპი	რეპ ი
გადაცემული	გადაცემ ული
ალბრეხტ	ალბრეხტ
ატიკის	ატიკ ის
ეძია	ეძ ი ა
იმედზე	იმედ ზე
მორგოთი	მორგოთ ი
კამპუსზე	კამპუს ზე
ქალაქებში	ქალაქ ებ შ ი
ასახლებენ	ასახლ ებ ენ
მიწერილი	მიწერილ ი
ნაგაზი	ნაგაზ ი
ნდობით	ნდობ ი თ
პერესი	პერეს ი
სატელეფონო	სა ტელეფონ ო
სერბები	სერბ ებ ი
გოლანის	გოლ ან ის
მიტანა	მიტან ა
ლოდი	ლოდ ი
მეჩეთს	მეჩეთ ს
შეხვედრამ	შეხვედრ ამ
სამას	სამ ას
ჰოლანდიელმა	ჰოლანდიელ მა
ტუპის	ტუპ ის
მისდევენ	მისდევ ენ
ნედლეულად	ნედლეულ ად
მიისწრაფის	მიი სწრაფ ის
გასცლოდა	გასცლოდ ა
ზედამხედველი	ზედამხედველ ი
ინტერფეისში	ინტერფეის ში
პუბლიკის	პუბლიკ ის
იუგოსლავიელებმა	იუგოსლავი ელ ებ მა
ჩაასახლა	ჩა ასახლ ა
უკრაინასა	უკრაინ ასა
ქვეყანასთან	ქვეყან ასთან
წლისაა	წლის აა
ავტომობილები	ავტომობილ ებ ი
ოთხჯერ	ოთხ ჯერ
ფრთის	ფრთ ის
განსაზღვრებას	გან საზღვრ ებ ას
მართვადი	მართვ ადი
აგება	აგ ება
რელიკვიები	რელიკვი ებ ი
ბაკალავრი	ბაკალავრ ი
წიგნისთვის	წიგნ ის თვის
რიფსიმე	რიფ სიმ ე
მხარეთა	მხარე თა
ბეტა	ბეტ ა
დედნის	დედ ნ ის
გამოდიოდნენ	გა მოდიო დნენ
ჩატანებული	ჩატან ებულ ი
უჩვენებენ	უჩვენ ებ ენ
გიგანტებმა	გიგანტ ებ მა
ფინელების	ფინელ ებ ის
ხასიათიც	ხასიათ იც
ენვერ	ენვერ
მიხედვით	მიხედვით
მაკედონიისა	მაკედონი ის ა
სიმძლავრის	სიმძლავრ ის
სხდომაზე	სხდომ ა ზე
ათაბაგად	ათაბაგ ად
შემოწმების	შემოწმებ ის
დასაქმებულია	დასაქმ ებულ ი ა
ჭორები	ჭორ ებ ი
მოსამსახურეთა	მო სა მსახურე თა
აბჯარი	აბ ჯარ ი
მეურნეობისა	მეურნეობ ის ა
დაშორებით	დაშორ ებით
მონადირის	მო ნადირ ის
წამოიზარდა	წამო იზარდ ა
ტომით	ტომ ი თ
ტომ	ტომ
ღამის	ღამ ის
ლამბიკის	ლამბიკ ის
დასავლეთი	დასავლეთ ი
ნეტარი	ნეტარ ი
რურის	რურ ის
ჯეიმზს	ჯეიმზ ს
მომდინარეობდა	მომდინარეობ და
ცარცული	ცარც ული
სამრევლო	სა მრევლ ო
ცოლს	ცოლ ს
გენერალი	გენერალ ი
საუბრები	საუბრ ებ ი
რვაწახნაგა	რვა წახნაგ ა
ფერმენტები	ფერმენტ ებ ი
ეპითელიუმის	ეპი თელ ი უმ ის
ბრძოლაში	ბრძოლ აშ ი
დანებდნენ	დანებ დნენ
ციკლონები	ციკლონ ებ ი
ბიძინა	ბიძ ი ნა
ბოულში	ბოულ ში
მიუკერძოებელი	მიუ კერძო ებელ ი
ნახშირორჟანგს	ნახშირორჟანგ ს
დეპუტატთა	დეპუტატ თა
ალი	ალ ი
ნაწილებთან	ნაწილ ებ თან
რაბი	რაბ ი
აღშფოთებული	აღშფოთ ებულ ი
სფეროებს	სფერო ებ ს
არქიტექტურით	არქიტექტურ ი თ
მოჩვენებითი	მოჩვენ ებით ი
ლაპარაკობს	ლაპარაკ ობს
შესავალში	შესავალ ში
ფარდულში	ფარდულ ში
შავკანიანთა	შავკანიან თა
დარბევის	და რბევ ის
სისხლიან	სისხლ იან
სოფელმა	სოფელ მა
მოგონებათა	მოგონებ ათა
გაბატონებული	გაბატონ ებულ ი
ხუმრობით	ხუმრ ობით
ვულკანურმა	ვულკან ურ მა
ტურნირიდან	ტურნირ ი დან
ბურგუნდიის	ბურგუნდი ის
ლინჩის	ლინჩ ის
ქვრივები	ქვრივ ებ ი
ტურნეზე	ტურნე ზე
მარუაშვილი	მარუ ა შვილი
აფარის	აფარ ის
ნათესავის	ნათესავ ის
მილის	მილ ის
როსტომაშვილის	როსტომ ა შვილ ის
ვირთხის	ვირთხ ის
შემოსავლებისა	შემოსავლ ებ ის ა
ცერემონია	ცერემონი ა
დათანხმდნენ	და თანხმ დნენ
წყალსაცავს	წყალსაცავ ს
ესტრადა	ესტრად ა
ქუთაისი	ქუთაის ი
პერიოდულად	პერიოდ ულად
ახალციხიდან	ახალციხ ი დან
ინდუსი	ინდ უს ი
პერსონალი	პერსონალ ი
ცის	ც ის
ტარია	ტარ ი ა
ზმნები	ზმნ ებ ი
მარტინ	მარტინ
ქანდაკება	ქანდაკ ება
სიცილი	სიცილ ი
გამოთქმული	გამოთქმ ული
მარშრუტების	მარშრუტ ებ ის
ჭარბობს	ჭარბ ობს
დემონი	დემონ ი
თან	თ ან
ჩართულობას	ჩართულ ობ ას
დისციპლინაა	დისციპლინ აა
აცილებული	აცილ ებულ ი
ჭიდაობაში	ჭიდა ობა ში
ბასკეთის	ბასკ ეთ ის
ქორწინდება	ქორწინდ ება
ოდიშის	ოდიში ს
პეიჯის	პეიჯ ის
მოპირკეთებული	მოპირკეთ ებულ ი
წვავენ	წვავ ენ
მძღოლს	მძღოლ ს
საბერძნეთის	სა ბერძნეთ ის
სუბალპურ	სუბალპ ურ
მთელს	მთელ ს
მთვარ	მთვარ
ასულზე	ა სულ ზე
გამეფებული	გამეფ ებულ ი
ინფიცირების	ინფიცირ ებ ის
სელჩუკთა	სელჩუკ თა
გვანან	გვანან
ანალოგიური	ანალოგიურ ი
ფოსფორი	ფოსფორ ი
სიმის	სიმ ის
სინათლით	სინათლ ი თ
დაუბარა	და უბარ ა
მიხვდებოდი	მიხვ დებოდ ი
პიუს	პ ი უს
ბომბდამშენი	ბომბდამშენ ი
დაასახლეს	დაასახლ ეს
პროცესის	პროცეს ის
დამოკიდებულების	დამოკიდებულ ებ ის
ტურინის	ტურინ ის
დგებიან	დგ ებ იან
გამარჯვებულები	გამარჯვებულ ებ ი
ყალიბდება	ყალიბ დ ება
ქვაბულებში	ქვაბულ ებ შ ი
ვიქტორიანული	ვიქტორ იანულ ი
მეჩეთები	მეჩეთ ებ ი
კაპიტნად	კაპიტნ ად
ეპყრობოდნენ	ეპყრობ ო დნენ
იქაური	იქაურ ი
პალეოლითში	პალეოლით ში
უწყებაში	უწყ ებ აშ ი
სოფელთან	სოფელ თან
