ბათუმში	ბათუმ ში
მემი	მემ ი
აღმოჩენის	აღმოჩენ ის
მეფენი	მეფე ნი
ამტკიცებდა	ამტკიც ებ და
ზედმიწევნით	ზედ მიწევნ ი თ
კომაში	კომ აშ ი
სტილები	სტილ ებ ი
დატოვებს	დატოვ ებ ს
სომხებს	სომხ ებ ს
სხვებსაც	სხვ ებ საც
აღწერაში	აღწერ აშ ი
პიგმეები	პიგმ ე ებ ი
გრილია	გრილ ია
სისტემით	სისტემ ი თ
სემიპალატინსკის	სემი პალატინ სკ ის
კარავში	კარავ ში
ცენტრს	ცენტრ ს
ხარ	ხარ
მეზოზოური	მეზოზოურ ი
სპუტნიკ	სპუტნიკ
ნისკარტი	ნისკარტი
დაიღუპება	დაიღუპ ება
პიანინოზე	პიანინო ზე
ტიტულატურაში	ტიტულატურ აშ ი
შეგუება	შეგუ ება
კონტროლზე	კონტროლ ზე
ისაა	ის აა
კომნენოსი	კომნენოს ი
ჯანსაღ	ჯანსაღ
გამოაშკარავება	გამო აშკარავ ება
გაძლო	გა ძლ ო
მოაგვარა	მოაგვარ ა
საკვებ	საკვებ
თაღია	თაღ ია
წყლებმა	წყლ ებ მა
არსებობდა	არსებ ობდა
პრაისის	პრაის ის
სტუმრობისას	სტუმრ ობ ის ას
გამოსვლისას	გამოსვლ ის ას
სქესებს	სქეს ებ ს
ანათებდა	ანათ ებ და
პერიოდულ	პერიოდ ულ
ავაცდენ	ავაცდ ენ
კოლექციისთვის	კოლექცი ის თვის
განაყოფიერების	გა ნაყოფიერ ებ ის
რასინის	რას ინ ის
რიგისაგან	რიგ ის აგან
სოკოს	სოკო ს
აღტაცებით	აღტაც ებით
ამირეჯიბის	ამირეჯიბ ის
გახიზნული	გა ხიზნ ულ ი
მიდგმული	მიდგმ ულ ი
ხელისუფლებასა	ხელისუფლ ებ ა სა
თაყაიშვილმა	თაყა ი შვილმა
პოლიციელები	პოლიციელ ებ ი
მობინადრე	მო ბინადრ ე
პლუტონიუმის	პლუტონ იუმ ის
ნათლია	ნათლ ია
აერთიანებდა	აერთიან ებ და
თაღები	თაღ ებ ი
გირჩა	გირჩ ა
ატომი	ატომ ი
ნისლი	ნისლ ი
დაწვრილებითი	და წვრილ ებით ი
სახელდობრ	სახელ დობრ
დისპერსიული	დის პერსი ულ ი
ყნოსვის	ყნოსვ ის
ფერმებში	ფერმ ებ ში
გაღრმავება	გაღრმავ ება
ტერიტორიულად	ტერიტორი ულად
გასარკვევად	გასა რკვევ ად
შეამსუბუქა	შეა მსუბუქ ა
გადადება	გადა დ ება
ვნებანი	ვნ ება ნი
დინებების	დინებ ებ ის
ლითიუმის	ლით იუმ ის
გადმოსცეს	გადმოსც ეს
წარმომავლობისაა	წარმო მავლობ ი საა
კორნელის	კორნელ ის
დომინანტ	დომინანტ
საფუძვლიანად	სა ფუძვლ იანად
შტორმის	შტორმ ის
ელემენტებად	ელემენტ ება დ
მოელოდნენ	მოელ ო დნენ
უელსური	უელს ურ ი
ემსახურებოდნენ	ემსახურ ებ ო დნენ
გამოსახავენ	გამოსახ ავ ენ
სიგნალი	სიგნალ ი
მატერიკის	მატერიკ ის
ნათესავი	ნათესავ ი
ოპოზიციურ	ოპოზიციურ
მემკვიდრეობაზე	მემკვიდრეობ აზე
ტერიტორიამ	ტერიტორი ამ
ბერლინში	ბერლინ ში
ვარიაცია	ვარიაცი ა
უპირატესობისა	უპირატეს ობისა
სისხლი	სისხლ ი
კისრულობდა	კისრულ ობდა
ამყარებენ	ამყარ ებ ენ
მოწყობილობით	მოწყობილობ ი თ
გადასახლებიდან	გადასახლ ებ იდან
გაღება	გა ღებ ა
მღელვარება	მღელვარ ება
პესოს	პეს ო ს
შემადგენლობას	შემადგენლობ ას
მამალაძე	მამალ აძე
კაზიმირი	კაზიმირ ი
აღსართან	აღსარ თან
კომპიუტერს	კომპიუტერ ს
გააფრთხილა	გაა ფრთხილ ა
მოწამლა	მოწამლ ა
რეაბილიტაცია	რეაბილიტაცი ა
ადგილზევე	ადგილზე ვე
ყვავილედი	ყვავილედ ი
ახდენს	ახდენ ს
თალუსი	თალ უს ი
სწრაფი	სწრაფ ი
ინსტანციის	ინ სტანცი ის
მაუწყებელია	მაუწყ ებელია
ფინს	ფინ ს
მიწათმოქმედების	მიწათმოქმედ ებ ის
ბაზები	ბაზ ებ ი
აღჭურვეს	აღჭურვ ეს
კრებულებს	კრებულ ებ ს
გაქცევის	გაქცევ ის
დროშის	დროშ ის
ტემბრის	ტემბრ ის
ხელთ	ხელ თ
დიოკლეტიანეს	დიოკლეტ იანეს
თავისა	თავის ა
მოსთხოვს	მოსთხოვ ს
სპექტაკლი	სპექტაკლ ი
მანაგუას	მანაგუ ას
მენიუ	მენიუ
ადამიანიც	ადამიან ი ც
შესაყართან	შესაყარ თან
ბოლქვიანი	ბოლქვ იანი
მოღვაწედ	მოღვაწე დ
გადააყენა	გადა აყენ ა
გალაკტიონის	გალაკტიონ ის
გასწვრივი	გასწვრივ ი
ალეხანდრო	ა ლეხანდრო
გამონაკლისი	გამო ნაკლის ი
ლემი	ლემ ი
ჰომინინების	ჰომინინ ებ ის
ვლადიმერ	ვლადიმერ
აღმატება	აღმატ ება
ითარგმნება	ითარგმნ ება
პირობების	პირობ ებ ის
ფილტრის	ფილტრ ის
ეთამაშათ	ეთამაშ ათ
იურისტის	იურისტ ის
კვლევამ	კვლევ ამ
პროფ	პროფ
გაეგზავნა	გაეგზავნ ა
ცერემონიები	ცერემონი ებ ი
გასართობი	გასა რთობ ი
ატომებისა	ატომ ებ ის ა
უცხოელი	უცხოელ ი
დაბადებას	დაბადებ ას
სანდინისტას	სა ნდინისტ ას
ფრენისას	ფრენ ის ას
განცხადებამ	განცხად ებ ამ
შეიარაღებით	შე იარაღ ებით
გუარანის	გუარან ის
ბროკჰაუზისა	ბროკჰაუზ ის ა
გავალო	გა ვალ ო
ენითა	ენ ი თა
სორის	სორ ის
რეკორდულად	რეკორდ ულად
ანგარიშების	ანგარიშ ებ ის
სამარხები	სამარხ ებ ი
სიმჭიდროვის	სიმჭიდროვ ის
პოლიტიკით	პოლიტიკ ი თ
მეოთხედფინალამდე	მეოთხედფინალ ამდე
მესერის	მესერ ის
მოსიარულე	მო სიარულ ე
იმისკენ	იმ ის კენ
მკურნალობისთვის	მკურნალობ ის თვის
მონათვაჭრობა	მონათ ვაჭრობ ა
შორს	შორ ს
თიხებით	თიხ ებით
ურთიერთ	ურთიერთ
დარგში	და რგ ში
ოთხწლიანი	ოთხ წლ იანი
დორტმუნდი	დორტმუნდ ი
ამბობდა	ამბობ და
ანგბანდის	ანგ ბანდ ის
ნაგებ	ნაგ ებ
დუ	დუ
იდეები	იდე ებ ი
ირინე	ირინ ე
ხვდა	ხვ და
შტუტგარტის	შტუტგარტ ის
რიხარდ	რიხარდ
კონსტანტინე	კონსტანტინე
სპარტაკი	სპარტაკ ი
წყლებს	წყლ ებ ს
მტრულ	მტრ ულ
ჩახშობაში	ჩახშობ აშ ი
ოგადენის	ოგადენ ის
ლოცულობდნენ	ლოცულ ობდნენ
იმიჯს	იმიჯ ს
გადაასახლა	გა დაასახლ ა
ერია	ერ ია
მკლავი	მკლავ ი
ხვრელი	ხვრელ ი
მცველებს	მცველ ებ ს
მთიანეთში	მთიანეთ ში
აჭის	ა ჭ ის
ატილა	ატილ ა
ესპანელთა	ესპანელ თა
ორგანიზმზე	ორგანიზმ ზე
ლანდშაფტის	ლანდშაფტ ის
როგორაა	როგორ აა
ტრიასულ	ტრიას ულ
ვერსიაში	ვერსი აშ ი
ვენეციელი	ვენეცი ელ ი
მიწურულისთვის	მიწურულ ის თვის
შედის	შე დ ის
ტერბიუმი	ტერბიუმი
მეტსახელი	მეტსახელ ი
მდევარი	მდევარ ი
მიჩიგანის	მიჩიგან ის
სიმონი	სიმონ ი
შეეხებათ	შეეხ ება თ
ლენონის	ლენონ ის
ადამიან	ადამიან
გამოჩნდება	გამოჩნდ ება
რეაქციის	რეაქცი ის
ზოსიმე	ზოს ი მე
ჩაეძინა	ჩა ეძინ ა
ახალგაზრდა	ახალგაზრდ ა
ტიფის	ტიფ ის
დინებები	დინებ ებ ი
ნეკროპოლისი	ნეკროპოლ ის ი
ლავრენტი	ლავრენტ ი
ტალღამ	ტალღ ამ
სათავსის	სათავს ის
რკინიგზაზე	რკინიგზ აზე
გასტონ	გას ტონ
სხვადასხვაგვარია	სხვადასხვაგვარ ია
კრიტიკას	კრიტიკ ას
დედების	დედ ებ ის
მარსელი	მარსელ ი
დაღმასვლა	დ აღმასვლ ა
მოშინაურებული	მო შინაურ ებულ ი
დანადგარებში	დანადგარ ებ ში
ოკუპირებულ	ოკუპირ ებულ
გეტო	გეტ ო
ესთეტიკას	ესთეტიკ ას
გავაკეთებთ	გავაკეთ ებ თ
მღვდელმთავარი	მღვდელმთავარ ი
რომელმა	რომელ მა
თენგიზ	თენ გიზ
ძლევამოსილი	ძლევამოსილ ი
არაფერი	არაფერ ი
ნოელ	ნო ელ
ქალაქისგან	ქალაქ ის გან
შესული	შესულ ი
პირიქითი	პირიქით ი
განმავლობაში	განმავლობ აშ ი
შრომისათვის	შრომ ის ათვის
მოწევა	მო წევ ა
ირონიით	ირონი ი თ
მრავლადაა	მრავლ ადაა
ნიშნები	ნიშნ ებ ი
სიძლიერე	სიძლიერ ე
თანამგზავრიდან	თანამგზავრ იდან
ცხედარი	ცხედარ ი
ახალგაზრდებში	ახალგაზრდ ებ ში
კვანტუნის	კვანტუნ ის
სტავროპოლის	სტავრ ო პოლ ის
სიმტკიცის	სიმტკიც ის
ორთაბრძოლაში	ორთაბრძოლ აშ ი
შარლოტის	შარლოტ ის
იმსახურა	იმსახურ ა
პარმენიონი	პარმენიონი
გაეშურა	გაე შურ ა
გამოიყენებდა	გამოიყენ ებ და
ჯუჯების	ჯუჯ ებ ის
შეკითხვებზე	შე კითხვ ებ ზე
მთავარეპისკოპოს	მთავარეპისკოპოს
უარყოფილია	უარყოფ ი ლია
მთიანეთის	მთიანეთ ის
ბოქს	ბოქ ს
განვსაზღვროთ	განვ საზღვრ ოთ
დაკმაყოფილდა	დაკმაყოფილ და
სერვისები	სერვის ებ ი
სრულყოფისათვის	სრულყოფ ის ათვის
ფართობების	ფართობ ებ ის
დაიკარგა	დაი კარგ ა
კუნთებზე	კუნთ ებ ზე
ქორეპისკოპოსი	ქორ ეპისკოპოს ი
შეგროვების	შეგროვ ებ ის
ათასობით	ათას ობით
აეწყო	ა ეწყ ო
სარეგენტოდ	სა რეგენტ ოდ
კარენ	კარ ენ
სახეა	სახე ა
გუდისის	გუდ ის ის
ლიდერები	ლიდერ ებ ი
ბურთით	ბურთ ი თ
დოლარის	დოლარ ის
საგნები	საგნ ებ ი
საზღვრიდან	საზღვრ იდან
ნოა	ნო ა
გასაუმჯობესებლად	გასა უმჯობეს ებ ლად
ნინა	ნინ ა
ბილიკით	ბილიკ ი თ
აგვისტოდან	აგვისტო დან
კოლას	კოლ ას
მწერის	მწერ ის
გრძნობა	გრძნობ ა
მაშინ	მაშინ
შემოსული	შე მოსულ ი
ქვა	ქვ ა
სკოლამ	სკოლ ამ
ახურავს	ა ხურ ავს
წნევისა	წნევ ის ა
ტ	ტ
ფინალები	ფინალ ებ ი
თავური	თავ ურ ი
იბერია	იბერი ა
მიუღებლად	მიუღ ებ ლად
ავტორ	ავტორ
ლაგუნას	ლაგუნ ას
მოასწავებს	მოასწავ ებ ს
გადავიხედე	გადა ვიხედ ე
ახალგაზრდული	ახალგაზრდ ულ ი
თეიმურაზს	თეიმურაზ ს
მთიელი	მთიელ ი
ალანი	ალან ი
ხალილი	ხალ ი ლ ი
ლილოს	ლილ ოს
გადმოასახლეს	გადმო ასახლ ეს
გაურკვევლობის	გაურკვევლ ობ ის
მოწამეთა	მოწამე თა
გაბრიელ	გაბრიელ
ანაწილებდა	ანაწილ ებ და
ფილოსოფოსთა	ფილოსოფოს თა
მოსამართლეების	მოსამართლე ებ ის
ქვრივ	ქვრივ
განკითხვის	გან კითხვ ის
ცა	ცა
იფიქრონ	იფიქრ ონ
კამჩატკის	კამჩატკ ის
ლარვა	ლარვ ა
დაინტერესებულ	დაინტერეს ებულ
ჩართეს	ჩართ ეს
აღიარა	აღიარ ა
სიღრმემდე	სიღრმე მდე
არსენი	არსენ ი
თანმიმდევრობას	თან მიმდევრობ ას
ჩაეწერა	ჩა ეწერ ა
წისქვილში	წისქვილ ში
მთისწინა	მთ ის წინა
საზოგადოდ	სა ზოგადო დ
თავდაუზოგავად	თავ დაუზო გავ ად
ნაირობი	ნაირობ ი
პირველზე	პირველ ზე
საწყობი	სა წყობ ი
უფროსებს	უფროს ებ ს
ხეთების	ხეთ ებ ის
მოქმედებას	მოქმედებ ას
თორმეტი	თორმეტ ი
გაერომ	გაერო მ
გაზარდოს	გაზარდ ოს
შეხედულების	შეხედულ ებ ის
კლუგე	კლუგ ე
თანხმდებიან	თანხმ დ ებ იან
მოემზადებინა	მო ემზად ებ ი ნა
ყაჩაღი	ყაჩაღ ი
სამაშველო	სა მაშველ ო
სელასიე	სელასი ე
მომზადდა	მომზად და
ნო	ნო
სტადიაზე	სტადი აზე
ღვაწლს	ღვაწლ ს
ადიოდა	ა დიოდა
კომედიები	კომედი ებ ი
წინასწარმეტყველების	წინასწარმეტყველ ებ ის
გაერთიანებაზე	გაერთიანებ აზე
მიცკევიჩი	მიცკევიჩ ი
გააკეთეს	გააკეთ ეს
თაღების	თაღ ებ ის
აქა	აქ ა
ხუან	ხუან
ამქრის	ამქრ ის
მარტინს	მარტინ ს
გაპირობებული	გა პირობ ებულ ი
ბუნებითი	ბუნებ ით ი
ათეისტი	ათეისტ ი
წყნარი	წყნარ ი
ტალახის	ტალახ ის
შეშფოთებულმა	შეშფოთ ებულმა
რამაც	რამ აც
კლარკი	კლარკ ი
წვეტანები	წვ ეტან ებ ი
კატეგორიაში	კატეგორი აშ ი
ვრცლად	ვრც ლად
დუეინ	დუეინ
მხარგრძელის	მხარგრძელ ის
ჩაითვალოს	ჩა ითვალ ოს
მაშტაბით	მა შტაბ ი თ
განსასხვავებლად	გან სა სხვავ ებ ლად
დასმული	დასმ ულ ი
ღრუბლებს	ღრუბლ ებ ს
ვირუსები	ვირუს ებ ი
ჭიშკრით	ჭიშკრ ი თ
ტახტი	ტახტ ი
ინდი	ინდ ი
პიზის	პიზ ის
ტარანტინოს	ტარანტინ ო ს
ანექსია	ანექს ია
მყოფს	მყოფ ს
პაკეტი	პაკეტ ი
განარისხა	განარისხ ა
ნახევარკუნძულზე	ნახევარკუნძულ ზე
უკავშირდებიან	უკავშირდ ებ იან
აღმოაჩინა	აღმოაჩინ ა
ასლია	ასლ ია
გუნდები	გუნდ ებ ი
ჯანაშია	ჯანაშია
გასაცოცხლებლად	გასა ცოცხლ ებ ლად
სპექტრს	სპექტრ ს
დევიზით	დევიზ ი თ
სისტემიდან	სისტემ იდან
ივარაუდება	ივარაუდ ება
შეისრულთაღოვანი	შე ისრულთაღ ოვან ი
ქმნილებებს	ქმნილ ებ ებ ს
ოჯახად	ოჯახ ად
ისროდა	ისრ ო და
მწერლად	მწერლ ად
დომინირებდა	დომინირ ებ და
ვადა	ვად ა
დებიტი	დ ებ იტ ი
განხორციელებულია	განხორციელ ებულია
ინგლისურიდან	ინგლისურ იდან
მინაშენი	მინაშენ ი
გაეფართოვებინა	გაე ფართოვ ებ ი ნა
კაფეში	კაფე ში
შეასრულეს	შეასრულ ეს
რეის	რე ის
დაჭერილ	დაჭერ ილ
ვულკანის	ვულკან ის
მუჰაფაზაში	მუჰაფაზ აშ ი
ემბიენტური	ემბიენტ ურ ი
ტრაქტატით	ტრაქტატ ი თ
ტექნიკა	ტექნიკ ა
გვერდებს	გვერდ ებ ს
სწრაფადვე	სწრაფად ვ ე
ეთეროვანი	ეთერ ოვან ი
ზრუნავს	ზრუნავ ს
კერაა	კერ აა
შრომის	შრომ ის
ცურავენ	ცურავ ენ
ჯარისა	ჯარ ის ა
დონი	დონ ი
დამოკიდებულებამ	დამოკიდებულ ებ ამ
ფეხბურთელებით	ფეხბურთელ ებით
სამხრეთაფრიკელი	სამხრეთაფრიკ ელ ი
მცირის	მცირ ის
კატალონიურ	კატალონი ურ
წუთსა	წუთ სა
ილაის	ილა ის
ჩანაცვლებით	ჩანაცვლ ებით
კალენდარს	კალენდარ ს
მაგნიტოსფერო	მაგნიტ ო სფერო
ლეოს	ლე ოს
ზოგმა	ზოგ მა
მასვე	მას ვე
მოულოდნელმა	მოულოდნელ მა
ჟურნალები	ჟურნალ ებ ი
სერ	სერ
შესწავლისა	შესწავლ ის ა
შეფასებული	შეფას ებულ ი
კვლევის	კვლევ ის
დაიპყრეს	დაიპყრ ეს
გაძარცვული	გა ძარცვ ულ ი
შემოსავალს	შე მოსავალ ს
მაგნიტური	მაგნიტ ურ ი
ბავშვობაში	ბავშვობა ში
მომხრეთა	მომხრე თა
ხეებია	ხე ებ ია
დადასტურება	დადასტურ ება
ზღვა	ზღვ ა
აგნოსტიკოსი	აგნოსტიკ ო სი
გადაკეთდა	გადაკეთ და
ესვრის	ესვრ ის
მდედრობით	მდედრ ობით
ფერებით	ფერ ებით
პარტიებისა	პარტი ებ ის ა
ნათამაშები	ნა თამაშ ებ ი
ძველეგვიპტური	ძველეგვიპტ ურ ი
მოწოდებულია	მოწოდ ებულია
ფეგელეინი	ფეგელეინ ი
შოკოლადის	შოკოლად ის
უფლებას	უფლებ ას
მუჰამედი	მუჰამედ ი
კატონის	კატონ ის
საეთერო	სა ეთერ ო
უილ	უილ
სიმღერებთან	სიმღერ ებ თან
განიხილებოდეს	განიხილ ებ ოდე ს
მკურნალის	მკურნალ ის
გარეუბნის	გარეუბნ ის
ეგზარქოსის	ეგზარქოს ის
ნახ	ნახ
დაუბრუნდება	დაუბრუნ დ ება
ნოვას	ნოვ ას
ესაა	ესა ა
გადადის	გადად ის
გამოყვეს	გა მოყვ ეს
გადააგდო	გა დააგდ ო
ღმერთისგან	ღმერთ ის გან
წელთაღრიცხვით	წელთაღრიცხვ ი თ
რუმინული	რუმინ ულ ი
მეორემ	მეორე მ
საავტობუსო	სა ავტობუს ო
სამოსახლოს	სა მოსახლ ოს
წყვეტილი	წყვეტილ ი
გვამცნობს	გვამცნობ ს
ილაშქრეს	ილაშქრ ეს
ჯგუფურად	ჯგუფ ურად
მაშინვე	მაშინ ვე
ტექსტები	ტექსტ ებ ი
თეორიასა	თეორი ას ა
კავკასიაში	კავკასი აშ ი
დახმარებისთვის	დახმარ ებ ის თვის
ერაყის	ერაყ ის
მკლავს	მკლავ ს
დერიკ	დერ იკ
ჩაახშეს	ჩაახშ ეს
გამოთიშა	გამო თიშ ა
სარემონტო	სა რემონტ ო
გმირთა	გმირ თა
ძროხა	ძროხ ა
შეძლონ	შეძლ ონ
ფრთისებრი	ფრთ ის ებრ ი
მოხევე	მო ხევ ე
გაუღეს	გა უღ ეს
სუდანი	სუდან ი
ნასას	ნა სა ს
მოიხსენიებს	მოიხსენი ებ ს
პირიქით	პირიქით
დამხმარედ	დამხმარე დ
მოძებნა	მოძებნ ა
სამხრეთიდან	სამხრეთ იდან
ბაიას	ბაი ას
მიდამოებში	მიდამო ებ ში
ხატვაში	ხატვ აშ ი
მემბრანა	მემბრან ა
გურიელმა	გურიელ მა
ეწვიოს	ეწვ იოს
ლეიბლმა	ლეიბლ მა
სპირალი	სპირალ ი
ოპოზიციურმა	ოპოზიციურ მა
მდგომარეობიდან	მდგომარეობ იდან
ბრიჯზე	ბრიჯ ზე
ტემპერამენტი	ტემპერამენტი
ფაკულტეტი	ფაკულტეტ ი
გახმაურებული	გა ხმაურ ებულ ი
პრიზიორი	პრიზ ი ორი
მოუწევს	მო უწევ ს
სახეობისათვის	სახეობ ის ათვის
კავკასიისა	კავკასი ის ა
ჩაატარებდა	ჩაატარ ებ და
ლიტერატურაზე	ლიტერატურ აზე
გარყვნილი	გარყვნილ ი
ემყარებოდა	ე მყარ ებოდა
ფრანგული	ფრანგულ ი
პრინციპი	პრინციპ ი
ხელმწიფე	ხელმწიფ ე
გამომცემლობა	გამომცემლობ ა
პიესის	პიეს ის
იხსნებოდა	იხსნ ებოდა
პროვინციისგან	პროვინცი ის გან
მოაქციეს	მო აქცი ეს
გადმოგვცემს	გადმო გვცემ ს
პოლიტიკაზე	პოლიტიკ აზე
გამოსწორება	გამო სწორ ება
თანადგომა	თანადგომ ა
დაემორჩილა	და ემორჩილ ა
ჰიტების	ჰიტ ებ ის
ინტრავენური	ინტრავენ ურ ი
მაღალმთიან	მაღალმთ იან
ებრაელთა	ებრაელ თა
ერთადერთი	ერთადერთ ი
ბრიგადას	ბრიგად ას
ჩასაწერად	ჩა სა წერ ად
დაჯგუფებამ	დაჯგუფებ ამ
გაყოფილია	გაყოფილ ია
ნაწარმოები	ნაწარმოებ ი
სინთპოპის	სინთპოპ ის
ნორმან	ნორმან
ტებულოს	ტებულ ოს
უპირობოდ	უ პირობ ოდ
ლადენმა	ლადენ მა
რბილია	რბილ ია
გადავა	გადავ ა
ლომონოსოვი	ლომონოსოვ ი
ადრინდელი	ადრინდელ ი
მიაყენეს	მიაყენ ეს
დუბლინში	დუბლინ ში
საძოვრებად	სა ძოვრ ება დ
ჩასმულია	ჩასმულ ია
აღნიშვნას	აღნიშვნ ას
რისკები	რისკ ებ ი
როდოსზე	როდოს ზე
ზარაფხანის	ზარაფხან ის
აპარტეიდის	აპარტეიდ ის
თავდადებულის	თავდადებულ ის
გამოკვეთილ	გამოკვეთილ
საქსონია	საქსონ ია
ტანზანიაში	ტანზანი აშ ი
დამუშავებას	დამუშავ ება ს
მოინათლნენ	მოინათლ ნე ნ
მომხრეებსა	მომხრე ებ სა
ფორმირებაზე	ფორმირ ება ზე
ჩამალული	ჩა მალ ულ ი
შეუწირავს	შეუ წირ ავს
იუწყება	იუწყ ება
პრივატიზაციის	პრივატ იზაცი ის
აფერხებდა	ა ფერხ ებ და
ვია	ვ ია
ამირამ	ამირ ამ
ყვავილედებად	ყვავილედ ება დ
ორატორული	ორატორ ულ ი
ნავთობით	ნავთობ ი თ
დაუპირისპირდნენ	დაუპირისპირდ ნე ნ
ყლორტები	ყლორტ ებ ი
იულიუს	იულიუს
კინოსა	კინო სა
აუცილებლობა	აუცილებლ ობა
შემოდინება	შემო დინებ ა
საკლასო	სა კლას ო
მოყვანის	მოყვან ის
პარამეტრის	პარამეტრ ის
ისეთივე	ისეთივე
ლექსიკის	ლექსიკ ის
ბავშვური	ბავშვ ურ ი
საქმიანობების	სა ქმიანობ ებ ის
ამოიწურა	ამოიწურ ა
მიაქვს	მიაქვ ს
ძაღლებს	ძაღლ ებ ს
ლიბანური	ლიბან ურ ი
კელი	კელ ი
შესაქმის	შე საქმ ის
მტრისაგან	მტრ ის აგან
გათხრა	გათხრ ა
წყლიან	წყლ იან
შეიძინოს	შეიძინ ოს
რომლებსაც	რომლებ საც
ბინადრობენ	ბინადრ ო ბენ
ებრძვიან	ებრძვ იან
ეშლი	ეშლ ი
თვისელი	თვის ელ ი
მეტალის	მეტალ ის
მინისტრებს	მინისტრ ებ ს
სადილი	სადილ ი
საზღვრებზე	საზღვრ ებ ზე
ენტერპრაიზის	ენტერპრაიზ ის
სამხრეთელი	სამხრეთ ელ ი
ორბელიანების	ორბელიან ებ ის
ბრიუსელის	ბრიუსელ ის
დაეხიათ	დაეხ ი ათ
რუსებმა	რუს ებ მა
უკანასკნელთან	უკანასკნელ თან
მიმზიდველად	მიმზიდველ ად
ბაქტერიებისა	ბაქტერი ებ ის ა
კვლევებში	კვლევ ებ ში
ხომალდმა	ხომალდ მა
წესს	წეს ს
ფსიქიკა	ფსიქიკ ა
რეალიზებული	რეალიზ ებულ ი
მარსი	მარს ი
ხელნაწერიდან	ხელნაწერ იდან
ლითონების	ლითონ ებ ის
ხელმოწერა	ხელმოწერ ა
თემატიკაზე	თემატიკ აზე
ფერმერებს	ფერმერ ებ ს
ვალი	ვალ ი
სიუჟეტურად	სიუჟეტ ურად
რკინის	რკინ ის
არაჩვეულებრივი	არა ჩვეულებრივ ი
ზოლებიანი	ზოლ ებ იან ი
კრიპტოგრაფიულ	კრიპტოგრაფ იულ
რომლებთანაც	რომლებ თანაც
რქაწითელი	რქა წითელ ი
ასხამს	ასხამ ს
იმპერია	იმპერი ა
წარმოადგენდნენ	წარმო ადგენ დნენ
ავატარი	ავატარ ი
დაეთანხმნენ	და ეთანხმ ნე ნ
თერთმეტმეტრიანი	თერთმეტმეტრ იანი
მონახაზი	მო ნახაზ ი
ინგლისმა	ინგლის მა
ჯინის	ჯინ ის
ხელმძღვანელობენ	ხელმძღვანელ ო ბენ
ლეშეკი	ლეშეკ ი
გამოყვანის	გამოყვან ის
ლიპიმ	ლიპ იმ
გაწევრიანების	გა წევრიან ებ ის
გამოუცდელი	გამოუცდელ ი
ჰა	ჰა
სპონტანურ	სპონტანურ
დაზუსტებული	და ზუსტ ებულ ი
ალმასის	ალმას ის
რბოლის	რბოლ ის
ლაურეატი	ლაურეატ ი
ჟურნალისტებმა	ჟურნალისტ ებ მა
არამ	არამ
გადასაცემად	გადა საცემ ად
იმეორებს	იმეორ ებ ს
გაძლიერებულ	გაძლიერ ებულ
თანამგზავრის	თანამგზავრ ის
განმარტებას	განმარტ ება ს
შემოიფარგლება	შემოიფარგლ ება
გმირიც	გმირ ი ც
ფორინტი	ფორინტ ი
სიმპტომებს	სიმპტომ ებ ს
კონსტრუქციულ	კონსტრუქცი ულ
ამიერკავკასიაში	ამ იერ კავკასი აშ ი
ჰეროდოტე	ჰეროდოტე
ხელმძღვ	ხელმძღვ
ძრავა	ძრავ ა
საქვეყნო	სა ქვეყნ ო
დაიჭერენ	დაი ჭერ ენ
არათუ	არა თუ
ცხრილი	ცხრილ ი
ზუსტ	ზუსტ
ათას	ათ ას
ძმას	ძმ ას
კვირაცხოვლის	კვირა ცხოვლ ის
მევენახეობისა	მევენახეობ ის ა
ხანგრძლივ	ხანგრძლივ
იმისთვის	იმ ის თვის
რამდენიმეჯერ	რამდენიმე ჯერ
ფაილის	ფაილ ის
მოუვლინა	მოუ ვლინ ა
პროსპექტი	პროსპექტ ი
ისკანდერ	ისკანდერ
ტიროლის	ტიროლ ის
ჯიბუტიში	ჯიბუტ იში
ადგილთან	ადგილ თან
არაბებმა	არაბ ებ მა
ეპითეტი	ეპი თ ეტ ი
მინდვრებსა	მინდვრ ებ სა
საფრთხე	საფრთხ ე
ტერიგენული	ტერი გენ ულ ი
კვინიტაძე	კვინიტ აძე
მემკვიდრეობისა	მემკვიდრეობ ის ა
მწვრთნელია	მწვრთნელ ია
რეალში	რეალ ში
ბრიტანეთიდან	ბრიტანეთ იდან
ელოდება	ელოდ ება
ფუნტი	ფუნტ ი
გათხოვების	გათხოვ ებ ის
ორგანიზატორული	ორგანიზატორ ულ ი
პოზიციას	პოზიცი ას
ტრაქტატის	ტრაქტატ ის
ელემენტით	ელემენტ ი თ
პედაგოგ	პედაგოგ
შეტევების	შეტევ ებ ის
გადააკეთეს	გადააკეთ ეს
სამზარეულოში	სა მზარეულო ში
სინატრას	სინატრ ას
სტრიქონს	სტრიქონ ს
დაწერას	დაწერ ას
საქართველოზე	სა ქართველო ზე
ნაპირიდან	ნაპირ იდან
სახასო	სახას ო
მაკ	მაკ
კომპენსაციის	კომპენს აცი ის
მოხმარებაში	მოხმარ ება ში
სპეციალისტს	სპეციალისტ ს
გამუდმებულ	გამუდმ ებულ
აქაც	აქ აც
სასახლემ	სა სახლ ემ
ქრონოლოგიური	ქრონოლოგი ურ ი
მოსახლეები	მოსახლე ებ ი
მორცხვი	მო რცხვ ი
ძმაზე	ძმ აზე
აირჩიეს	აირჩი ეს
