იტალიასთან	იტალი ასთან
მჟავა	მჟავ ა
სიგანეა	სიგანე ა
ტორონტოში	ტორონტ ოში
შეშფოთებულმა	შეშფოთ ებულმა
შეჯვარება	შეჯვარ ება
კაზაკების	კაზაკ ების
მცხეთა	მცხეთ ა
გათხრებით	გათხრ ებით
ცივილიზებული	ცივილიზ ებული
კვლევისა	კვლევ ისა
მშენებლებს	მშენებლ ებს
ბუგენვილის	ბუ გენვილის
იავური	იავ ური
მიხაკების	მიხა კების
დაქორწინებულია	და ქორწინებ ულია
გადმოიბირა	გადმოი ბირა
ფიქრები	ფიქრ ები
ფსკერის	ფსკერ ის
თავსხმა	თავს ხმა
იმამის	ი მამ ის
ლიას	ლი ას
ბაგრატ	ბაგრა ტ
ბარელიეფი	ბარელიეფ ი
პროგრამებს	პროგრამ ებს
ხმამ	ხმ ამ
გავიდნენ	გავი დნენ
გარესამყაროსთან	გარესამყაროს თან
კაცობრიობა	კაცობ რიობა
მცდარია	მცდარ ია
რიოში	რი ოში
სრულყოფილად	სრულყოფ ილად
ტყვე	ტყვე
ჰოსპიტალი	ჰოსპიტ ალი
მხატვარი	მხატვ არი
რეპრესიები	რეპრესი ები
თავმჯდომარის	თავმჯდომა რის
ნახევარდაშლის	ნახევარ დაშლის
ფილმისთვის	ფილმ ისთვის
ცალმაგი	ცალ მაგი
კოდური	კოდ ური
მოთხოვნად	მოთხოვ ნად
პოეტს	პოეტ ს
ხარისხით	ხარისხ ით
მოწყობილობა	მოწყობილ ობა
შეკრული	შეკრ ული
ლეიბლზე	ლეიბლ ზე
სწავლებების	სწავლებ ების
ფილა	ფილ ა
იგნორირებული	იგნორი რებული
ძველებურ	ძველებ ურ
ყველის	ყველ ის
კონსტრუქციულ	კონსტრუქ ციულ
მოქცევის	მოქცევ ის
ტრადიციად	ტრადიცი ად
მაშნ	მაშ ნ
ტრანსპორტირებისთვის	ტრანსპორტ ირებისთვის
მოძღვრების	მოძღვ რების
ასპარეზობას	ასპარეზ ობას
ბიომრავალფეროვნების	ბიო მრავალფეროვ ნების
მცველთა	მცველ თა
რამდენიც	რამდე ნიც
კავშირთან	კავშირ თან
სახელითაც	სახელ ითაც
ტრანსფერზე	ტრანსფერ ზე
სამოთხეს	სამოთხ ეს
გადაყვანილი	გადაყვან ილი
სიმამრი	სი მამრ ი
რევანში	რევ ანში
წინდებს	წინდ ებს
კირა	კირ ა
მოლურჯო	მო ლურჯ ო
წარმოებულია	წარმო ებულია
ერთხელ	ერთ ხელ
ერტყმის	ერტყ მის
ნიშანდობლივი	ნიშანდობლივი
მუსლიმმა	მუსლიმ მა
წრფის	წრფ ის
ალფვენი	ალფ ვენი
ნივთიერება	ნივთიერებ ა
სამკურნალოდ	სამკურნალო დ
დამშლელი	დამ შლელი
არხის	არხ ის
ვუდრო	ვუდ რო
სისხლით	სისხლ ით
სერგიმ	სერგ იმ
ეგნატეს	ეგნატ ეს
ნევროლოგიური	ნ ევრო ლოგიური
ტურისტი	ტურისტ ი
თავთხელი	თავ თხ ელი
დაეცნენ	დაეც ნენ
აღსავსე	აღსა ვსე
თანამშრომლობაზე	თანამშრომ ლობაზე
იერსახე	იერ სახე
კატეგორიას	კატეგორი ას
ფრთებს	ფრთ ებს
მალმსტინმა	მალმსტი ნმა
მაღლები	მაღლ ები
სალოცავის	სალოცავ ის
ინჟინრების	ინჟინრ ების
ქვეყნდება	ქვეყნ დება
ლაოსში	ლაოს ში
გაირჩევა	გაი რჩევა
თესევსმა	თესევს მა
მსხვერპლშეწირვის	მსხვერპლ შეწირ ვის
პასუხები	პასუხ ები
სატრაპეზო	სა ტრაპეზ ო
საქმეების	საქმე ების
სომხურად	სომხ ურად
ჩარლს	ჩარლ ს
ტრიოს	ტრი ოს
დამსახურებად	დამსახურებ ად
მიირთმევდნენ	მიირთმევ დნენ
ძილში	ძილ ში
დირექტორმა	დირექტორ მა
შევიდოდა	შევიდ ოდა
კარიერაზე	კარიერ აზე
ბრინჯის	ბრინჯ ის
კენტავრები	კენტავრ ები
მუდმივად	მუდმივ ად
საპროცესო	სა პროცეს ო
ჩქაროსნული	ჩქარ ოსნული
ძალადობრივ	ძალად ობრივ
ერბიუმის	ერბ იუმის
ტურნირია	ტურნირ ია
სუფევს	სუფევ ს
სამეფოების	სამეფო ების
უჯრედებისაგან	უჯრედ ებისაგან
დასახლებულნი	დასახლებულ ნი
ნაირსახეობაა	ნაირსახეობ აა
აღდგენაზე	აღდგენ აზე
იამაიკა	იამა იკა
კონტროლში	კონტროლ ში
შვეიცარია	შვეიცარი ა
მომზადების	მომზად ების
მღვიმეა	მღვიმე ა
შემოტანას	შემოტან ას
სვამს	სვამ ს
ფაქტს	ფაქტ ს
მილიარდის	მილიარდ ის
პლებისციტი	პლების ციტი
გოგოების	გოგო ების
სწყურია	ს წყურია
გაიმართა	გაიმართ ა
მუხნარი	მუხნარ ი
ტბების	ტბ ების
ოთხეულმა	ოთხეულ მა
ოპოზიციას	ოპოზიცი ას
ხელისუფლებაზე	ხელისუფლებ აზე
მეზობლების	მეზობლ ების
იოჰან	იოჰან
ტერასებზე	ტერას ებზე
ფრანგმა	ფრანგ მა
ძმათა	ძმ ათა
დაექვემდებარა	დაე ქვემდებარ ა
ოქტომბრიდან	ოქტომბრ იდან
შეწირვის	შეწირ ვის
ამბიონი	ამ ბიონი
კლავიში	კლავიშ ი
ალბერტო	ალბერ ტო
წევის	წევ ის
გავრცელდეს	გავრცელ დეს
უკანასკნელებმა	უკანასკნელ ებმა
უწევს	უწევ ს
მლრდ	მ ლრდ
სათნოებას	სათნო ებას
ნანგრევია	ნანგრევ ია
კენჭისყრით	კენჭ ისყრით
შეესია	შეეს ია
წარდგენილი	წარდგენ ილი
მანქანები	მანქან ები
ხანძთელი	ხანძთელ ი
ბიბლიოგრაფიული	ბიბლიოგრაფი ული
გაათავისუფლებს	გაათავისუფლ ებს
უკეთეს	უკეთეს
როლინგ	რო ლინგ
ტერიტორიებიც	ტერიტორი ებიც
იუსუფ	იუ სუფ
კოდია	კოდ ია
კვარტალში	კვარტ ალში
კოლონისტების	კოლონის ტების
სოციალურ	სოციალ ურ
გამოყენებაზე	გამოყენებ აზე
ნებისყოფის	ნების ყოფის
გამოკვლევების	გამოკვლევ ების
სამშობლოში	სამშობლ ოში
განმანთავისუფლებელი	განმან თავისუფლებ ელი
პეტერბურგი	პეტერბურგ ი
ფურცლების	ფურცლ ების
ორკესტრთან	ორკესტრ თან
სიცხე	სიცხ ე
მწერალზე	მწერალ ზე
დასახელებულ	დასახელებ ულ
შიდსი	შიდს ი
კუთვნილ	კუთვნილ
ულრიხ	ულრიხ
განუმეორებელი	განუმეორე ბელი
ხუთმა	ხუთ მა
გადაცემაში	გადაცემ აში
მდგრადობის	მდგრად ობის
მისაღწევად	მისაღწევ ად
ფიზიკურმა	ფიზიკურ მა
ატმის	ატ მის
შემონახულ	შემონახუ ლ
განაგრძობს	განაგრძ ობს
იმიჯი	იმიჯ ი
ემილია	ემილი ა
ცნობადობა	ცნობ ადობა
გუბერნატორად	გუბერნატორ ად
სტიმული	სტიმული
შემქმნელებმა	შემქმნ ელებმა
სერიოზულ	სერიოზ ულ
საესტრადო	სა ესტრად ო
ჩამოდის	ჩამო დის
სავალდებულო	სა ვალდებულ ო
ზღვით	ზღვ ით
გარდატეხა	გარდატეხ ა
ლასლო	ლ ასლო
ექსპორტს	ექსპორტ ს
ნომრიდან	ნომრ იდან
დაიკრძალა	დაი კრძალა
მიმოცვლის	მიმო ცვლის
შრომის	შრომ ის
დარჩენოდა	დარჩენ ოდა
კანში	კან ში
მოიგონა	მოიგ ონა
ქორწილში	ქორწილ ში
გამოვლენილია	გამოვლენ ილია
გამოქვეყნდა	გამოქვეყნ და
მიკროსკოპული	მიკროსკოპ ული
გაქცევაში	გაქცევ აში
მოგზაურმა	მოგზაურ მა
პარასკევი	პარასკე ვი
ქილილა	ქილ ილა
სურვილით	სურვილ ით
სოფლებიდან	სოფლ ებიდან
ცივია	ცივ ია
იწერებოდა	იწერ ებოდა
რესტორან	რესტორ ან
იტალიელები	იტალი ელები
ლენტის	ლენ ტის
ელასტიკური	ელა სტიკური
ისპაჰანში	ისპაჰან ში
არაბულენოვანი	არაბულ ენოვანი
გამოცდა	გამოცდ ა
მწერალმა	მწერალ მა
სამოთხის	სამოთხ ის
ქალაქთა	ქალაქ თა
გაასამართლა	გაასამართლ ა
შთამომავლებს	შთამომავ ლებს
წინასწარმეტყველთა	წინასწარ მეტყველთა
ლიზას	ლიზ ას
ვაჭრებს	ვაჭრ ებს
ადგილობრივებს	ადგილობრივ ებს
მამაზე	მამა ზე
ალბანეთი	ალბან ეთი
ხახის	ხახ ის
თავსაბურავი	თავსაბურ ავი
მომენტში	მომენტ ში
საგაზაფხულო	სა გაზაფხულ ო
წარმონაქმნის	წარმონა ქმნის
კონსულტაცია	კონსულტაცი ა
ჩანაწერების	ჩანაწერ ების
კოხედესის	კო ხე დესის
ქალღმერთები	ქალღმერთ ები
მესინაში	მესი ნაში
ეახლა	ე ახლა
კოორდინატების	კოორდინა ტების
სატო	სა ტო
მოყვარულებმა	მოყვარულ ებმა
განჯის	განჯ ის
არაა	არა ა
აიზეკ	აი ზეკ
მოღვაწეების	მოღვაწე ების
სპონტანური	სპონტანუ რი
შეზღუდა	შეზღუდ ა
გრაფიტი	გრაფი ტი
შეეწყვიტა	შეეწყვი ტა
მოიყვანს	მოიყვან ს
ლოთარ	ლოთარ
უგზო	უ გზ ო
კამიუს	კამ იუს
კანის	კან ის
ჩრდილოური	ჩრდილო ური
საცეკვაო	სა ცეკვ აო
კამის	კა მის
მივყავართ	მივყავარ თ
აღკვეცილიყო	აღკვეც ილიყო
მიწებს	მიწ ებს
დამოკიდებულების	დამოკიდებულ ების
ევალებოდათ	ევალ ებოდათ
განახორციელოს	განახორციე ლოს
მინდია	მინდ ია
აზოტმჟავას	აზოტმჟავ ას
აფხაზების	აფხაზ ების
კვერთხი	კვერთხ ი
რეგისტრის	რეგისტრ ის
პოლიტიკოსები	პოლიტიკ ოსები
რელიგიური	რელიგი ური
კანადელ	კანად ელ
დაინტერესებულები	დაინტერესებულ ები
დალასის	დალას ის
სანახებში	სა ნახ ებში
ტაძრებთან	ტაძრ ებთან
ბურების	ბურ ების
წნევისა	წნევ ისა
ბრენდან	ბრენდ ან
სანაპიროებიდან	სანაპირო ებიდან
ილღაზი	ილ ღაზ ი
ედვარდს	ედვარდ ს
ომში	ომ ში
ბეღელი	ბეღ ელი
შვედეთმა	შვედ ეთმა
კონცეფციას	კონცეფცი ას
ლოპოტის	ლო პოტ ის
სათაურის	სათაურ ის
მონეტის	მონე ტის
კერიკი	კერიკ ი
მოიხსენებიან	მოიხსენ ებიან
ქალიშვილი	ქალიშვილ ი
სახეობასთან	სახეობ ასთან
სემის	სემ ის
ცალკეულ	ცალკე ულ
ვილიამ	ვილ იამ
სწირავდა	სწირავ და
ჩანაწერს	ჩანაწერ ს
ჯაზ	ჯაზ
ნაკეთობებით	ნაკეთობ ებით
პრორექტორი	პრო რექტორ ი
ბარონის	ბარონ ის
სამოთხე	სამოთხ ე
სტანდარტულად	სტანდარტ ულად
ხელსაწყოებს	ხელსაწყო ებს
სიმდიდრეს	სიმდიდრ ეს
საპირისპიროა	საპირისპი როა
შემცირებულიყო	შემცირ ებულიყო
იმიტომ	იმიტ ომ
ფატალური	ფატ ალური
სანჯაყში	სანჯაყ ში
წლისთავის	წლისთავ ის
მელოტი	მელ ოტი
პირებზე	პირ ებზე
უბრძოლველად	უ ბრძოლველად
ლუსი	ლუსი
საფრთხეები	საფრთხ ეები
ძალებით	ძალ ებით
ქიზიყურაშვილი	ქიზი ყურ აშვილი
გაბედულად	გაბედ ულად
საზოგადოებრივ	საზოგადოებ რივ
გაშალა	გა შალა
თავს	თავ ს
შედეგების	შედეგ ების
საუბარია	საუბარ ია
დამხმარე	დამხმარ ე
ნავთობს	ნავთობ ს
ჰიპნოზის	ჰიპ ნოზის
ეკრანიზაციას	ეკრანიზაცია ს
მიყვარხარ	მიყვარ ხარ
უფლებამოსილებით	უფლებამოს ილებით
ბუნაგს	ბუნაგ ს
ბას	ბას
ორმოებში	ორმო ებში
ვოლფგანგ	ვოლფ განგ
ტრაფორდზე	ტრა ფორდ ზე
გამგებლობა	გამგებლობ ა
ფართობიც	ფართობ იც
მიზნებში	მიზნ ებში
ჯიუტად	ჯიუტ ად
თრაინ	თ რაინ
სასჯელის	სასჯელ ის
კრიტიკა	კრიტიკ ა
სახამებლის	სახამ ებლის
საბუღალტრო	სა ბუღალ ტრო
სტატუსს	სტატუს ს
ლენის	ლენ ის
წინასწარმეტყველური	წინასწარ მეტყველური
გიბსონი	გი ბ სონი
ქორწინებისას	ქორწინებ ისას
ტენდენცია	ტენდენც ია
ბატარეა	ბატარე ა
საფეხურის	საფეხურ ის
თბილისის	თბილის ის
საერისთავოები	სა ერისთავ ოები
ფერდობზე	ფერდობ ზე
ტუჩი	ტუჩ ი
ხელოვნური	ხელოვნ ური
იერარქიულ	იერარქი ულ
ტემპით	ტემპ ით
სიმტკიცის	სიმტკიც ის
შემსრულებელია	შემსრულ ებელია
ანდერსენის	ანდერს ენის
კატონი	კატონ ი
განცხადება	განცხად ება
დავრეკოთ	დავ რეკოთ
ენებზე	ენ ებზე
მოიხსენება	მოიხსენ ება
ნაწილების	ნაწილ ების
აცლიან	აც ლიან
მილანმა	მილან მა
დაწერილ	დაწერილ
რაბინდრანათ	რაბინ დრანათ
შიომღვიმის	შიო მღვიმ ის
ხეებით	ხე ებით
ივლისს	ივლის ს
ინფიცირებული	ინფიცი რებული
აიეტის	აიეტ ის
ნერსე	ნერ სე
მასპინძელთა	მასპინძელ თა
ვიეტნამში	ვიეტნამ ში
პლანეტაა	პლანეტ აა
რუელი	რუ ელი
უფალმა	უფალ მა
რეკომენდაციით	რეკომენ დაციით
ტყიდან	ტყ იდან
შინაარსით	შინაარს ით
დააკავეს	დააკავ ეს
ტონი	ტონ ი
იაკობს	იაკობ ს
ტილოზე	ტილო ზე
ინიციატივას	ინიციატი ვას
ნიკარაგუელი	ნიკარაგუ ელი
ყოფილ	ყოფილ
ესთეტიკურ	ესთეტი კურ
სასიყვარულო	სას იყვარულ ო
ხუთასი	ხუთ ასი
ჟორჟ	ჟორ ჟ
საგანთა	საგან თა
სმა	ს მა
დი	დი
მაგარ	მაგარ
მიეჩვია	მიე ჩვია
სასტიკმა	სასტიკ მა
ხეს	ხ ეს
რუანდაში	რუანდ აში
წრეწირის	წრეწირ ის
ჩარჩოთი	ჩარჩო თი
სიტუაციაში	სიტუაცი აში
მისცენ	მისც ენ
უცხოელმა	უცხოელ მა
ჯ	ჯ
ჯიშების	ჯიშ ების
ვინსენტ	ვინ სენტ
დაავალეს	დაავალ ეს
ფერზე	ფერ ზე
ყინვაგამძლეა	ყინვ აგამძლეა
ნაგებ	ნაგ ებ
ხალიფას	ხალიფ ას
ოლაფი	ოლა ფი
იმუნიტეტის	იმუნიტეტ ის
იუდეაში	იუდე აში
მსხვილი	მსხვილ ი
ერაყში	ერაყ ში
გერბის	გერბ ის
ბრიტანელები	ბრიტან ელები
მიდიხარ	მიდი ხარ
კარსტული	კარს ტული
შოპენი	შოპენ ი
საზოგადოება	საზოგადოებ ა
ჯონსონის	ჯონ სონის
ამქრის	ამ ქრის
მსხვერპლნი	მსხვერპლ ნი
ინგლისურში	ინგლის ურში
მრეწველობა	მრეწველ ობა
გიგაბაიტიანი	გიგ აბაიტიანი
შეგვეძლო	შეგვ ეძლო
ქმნილების	ქმნილ ების
ჰუსიტური	ჰუსი ტური
ქვენიფნეველი	ქვე ნიფნეველი
თეო	თე ო
ნელ	ნელ
კორდილიერების	კორდილი ერების
ცემით	ცემ ით
სამონეტო	სა მონე ტო
ლაშქარში	ლაშქარ ში
ციციშვილის	ციცი შვილის
უწოდა	უწოდ ა
ჯვრით	ჯვრ ით
მანუელა	მანუელ ა
რეკონკისტის	რე კონკისტის
გადაშენებულ	გადაშენ ებულ
ცხოველებია	ცხოველ ებია
ხ	ხ
ქურთების	ქურთ ების
აპიანე	აპ იანე
პროდიუსერს	პროდიუსერ ს
დღეა	დღე ა
გროს	გრო ს
ფრთის	ფრთ ის
რესურსებით	რესურს ებით
პალატისაგან	პალატ ისაგან
ჟანგი	ჟანგ ი
ნოისი	ნო ისი
პაპირუსის	პაპირ უსის
იმპულსური	იმპულს ური
ნიანგის	ნიანგ ის
მერჩულეს	მერჩულ ეს
დასასრულის	დასასრულ ის
მიანიშნებდა	მიანიშნ ებდა
ფარი	ფარ ი
მაჩვენებელს	მაჩვენ ებელს
ავტობუსების	ავტობუს ების
გზებისა	გზ ებისა
ინკებს	ინკ ებს
გადაუკეთებიათ	გადა უკეთებიათ
რქოსან	რქოსან
ხელისა	ხელ ისა
კოტეს	კოტ ეს
მაგრად	მა გრად
ენფილდზე	ენ ფილდზე
ანისში	ანის ში
პირველიდან	პირველ იდან
ნებართვის	ნებართვ ის
გამწვავება	გამწვავ ება
მენგ	მენ გ
დანით	დან ით
საიდუმლოებით	საიდუმლო ებით
ფსიქოლოგიურ	ფსიქოლოგი ურ
გაყოლებით	გაყოლ ებით
ხერხემლიან	ხერხემლიან
საყდარი	საყდარ ი
სიღრმეა	სიღრმე ა
წარმონაქმნების	წარმონაქმნებ ის
იჯდა	ი ჯდა
არეულია	არე ულია
ოჯახთა	ოჯახ თა
მაჰმადიანები	მაჰმადიან ები
შვედეთის	შვედ ეთის
მსოფლიოსათვის	მსოფლიო სათვის
აღდგენით	აღდგენ ით
გამოსადეგია	გამოსადეგ ია
ზუგდიდი	ზუგდიდ ი
ჟინი	ჟი ნი
მოწაფეებს	მოწაფ ეებს
განკუთვნილი	განკუთვნი ლი
ფაშა	ფაშ ა
შერეულ	შერე ულ
ახლადდაარსებულ	ახლად დაარსებ ულ
ვლადისლავის	ვლადისლავ ის
დოცენტი	დოცენტ ი
ებს	ებს
ოცნებას	ოცნებ ას
იკეთებენ	იკეთ ებენ
დაპყრობისა	დაპყრობი სა
მერყეობს	მერყე ობს
ცხრიდან	ცხრ იდან
მცენარეში	მცენარე ში
რაბინ	რაბინ
ფსიქოლოგიაში	ფსიქოლოგი აში
ბარამიძე	ბარ ამიძე
ჟენევაში	ჟენე ვაში
აღნიშნავს	აღნიშნ ავს
შიმპანზეებს	შიმპან ზეებს
შეწვავ	შე წვავ
ხარებს	ხარ ებს
გლობუსი	გლობუს ი
ლოჟები	ლოჟ ები
დატოტვილი	დატოტ ვილი
დაცვით	დაცვ ით
კარიესის	კარიეს ის
მარკას	მარკ ას
პრიალა	პრიალ ა
თემუჩინი	თემ უჩინი
ბრიუსი	ბრიუს ი
უწევდნენ	უწევ დნენ
არტილერია	არტილერი ა
კონვექცია	კონვე ქცია
მამაცობისათვის	მამაცობ ისათვის
დაბრუნებამდე	დაბრუნებ ამდე
პროფესიონალ	პროფესიონალ
შეაკეთებინა	შეაკეთ ებინა
დაწერას	დაწერ ას
ერისთავად	ერისთავ ად
მთიანეთს	მთიანეთ ს
მედიის	მედი ის
გარსები	გარს ები
ეგზემპლარად	ეგზემპლარ ად
მწვრთნელია	მწვრთნე ლია
პანკისის	პან კისის
ერთიან	ერთიან
მიწასთან	მიწ ასთან
თითოეულმა	თითოეულ მა
მწერლად	მწერლ ად
აშკარად	აშკარ ად
გრანტი	გრანტ ი
თამაშების	თამაშ ების
რეზოლუცია	რეზოლუცი ა
სათაურიც	სათაურ იც
მონაწილეობამ	მონაწილეობ ამ
კუნძულებთან	კუნძულ ებთან
არმიად	არმი ად
ფრესკები	ფრესკ ები
ილექება	ილექ ება
მეურნეობა	მეურნეობ ა
როსტომს	როსტომ ს
მაისში	მა ისში
მდგომარეობდა	მდგომარეო ბდა
თარგმნას	თარგმ ნას
აკითხავს	აკითხ ავს
დამყარებული	დამყარ ებული
მისწრაფებები	მისწრაფ ებები
მიიცვალა	მიი ცვალა
ტომსკის	ტომ სკის
შეცდომას	შეცდომ ას
წყალსა	წყალ სა
უძველესი	უძველ ესი
გაეგრძელებინა	გაეგრძელ ებინა
აზიარა	აზი არა
ინფლაციის	ინფლაცი ის
ენერგიულ	ენერგი ულ
კრიზისში	კრიზის ში
მორგოთის	მორგოთ ის
გადანაწილებას	გადანაწილ ებას
ასამბლეა	ასამბლ ეა
ირანის	ირან ის
კონკრეტულად	კონკრეტ ულად
სწორს	სწორ ს
დაავადებულთა	დაავად ებულთა
მსგავსად	მსგავს ად
დუღაბის	დუღაბ ის
ფრესკის	ფრესკ ის
ასულს	ასულ ს
განსხვავებაა	განსხვავ ებაა
აღუდგნენ	აღუდგ ნენ
დაარქვა	დაარქვ ა
ვირს	ვირ ს
ჰაშიმოტოს	ჰ აშიმო ტოს
ლეგენდებს	ლეგენდ ებს
სწრაფვის	სწრაფ ვის
ასხამდნენ	ასხამ დნენ
ბეკის	ბეკ ის
ნაომი	ნა ომ ი
მიდრეკილი	მიდრეკ ილი
პროგრესი	პროგრეს ი
საუკუნოვან	საუკუნ ოვან
არაღიარებული	არ აღიარებ ული
ჰარპერ	ჰარ პერ
კორნელიუს	კორნელი უს
ეკიპაჟის	ეკიპაჟ ის
დიალექტით	დიალექტ ით
რაჭაში	რაჭ აში
გამყიდველის	გამყიდვ ელის
აშკარაა	აშკარ აა
მისულიყო	მის ულიყო
კონსტიტუცია	კონსტიტუ ცია
უოლტ	უოლ ტ
აღგზნება	აღ გზ ნება
შეკრა	შეკრ ა
ჩემი	ჩემ ი
ვაჭრები	ვაჭრ ები
თავისმხრივ	თავის მხრივ
ჭრილობას	ჭრილობ ას
ძაფებს	ძაფ ებს
ააოხრა	ააოხრ ა
ცხენოსან	ცხენ ოსან
სიგნალს	სიგნალ ს
რტო	რ ტო
იერიქონის	იერ იქონის
მოოქროვილი	მო ოქრო ვილი
საპიენსის	საპიენსი ს
შერჩეულ	შერჩე ულ
გადასულიყვნენ	გადასულ იყვნენ
ვო	ვო
პასუხისმგებლები	პასუხისმგ ებლები
ტილოები	ტილო ები
ტყუპისცალი	ტყუპ ისცალი
რეინჯერსის	რეინჯერ სის
თავდამსხმელმა	თავდამსხმ ელმა
სიწმინდეს	სიწმინდ ეს
აქტით	აქტ ით
ვაკეთებო	ვაკე თებო
მეცხოველეობას	მე ცხოველ ეობას
სპორტში	სპორტ ში
ეწარმოებინა	ე წარმოებინა
ჩეჩნეთში	ჩეჩნ ეთში
ჰიუსტონ	ჰიუსტო ნ
ტუნისი	ტუნის ი
შვეიცარიის	შვეიცარი ის
ცხოველებსაც	ცხოველ ებსაც
დინ	დინ
შემცირდება	შემცირ დება
დამარხული	დამარხ ული
შემოყვანილია	შემოყვან ილია
სიცილის	სიცილ ის
მეორის	მეორ ის
პენჯაბის	პენ ჯაბის
სიმდიდრისა	სიმდიდრ ისა
ჩინებული	ჩინებულ ი
ვარიანტების	ვარიანტ ების
გამოძიება	გამოძიებ ა
თებერვალს	თებერვ ალს
ტიიას	ტი იას
დიჯეის	დიჯე ის
სხვადასხვა	სხვადა სხვა
საამირო	საამირო
ხიდან	ხ იდან
ინფორმაციები	ინფორმაცი ები
ჩაიტანეს	ჩაი ტანეს
ხდიან	ხ დიან
აორტის	ა ორ ტის
კვერცხებით	კვერცხ ებით
ორგვარი	ორგვარ ი
ინგლისელმა	ინგლის ელმა
დაფებზე	დაფ ებზე
ბერძენმა	ბერძენ მა
კომენტარები	კომენტ არები
ფეხბურთს	ფეხბურთ ს
რიტუალის	რიტუალ ის
ცხრილს	ცხრილ ს
ადასტურებს	ადასტურ ებს
უცვლელი	უცვლ ელი
ფხიზლად	ფხიზლ ად
ოქტავის	ოქტავი ს
აკადემიის	აკადემი ის
ანდერძით	ანდერძ ით
ბუდეები	ბუდე ები
ლოქის	ლოქ ის
ხელსაწყოების	ხელსაწყო ების
თაღლითი	თაღლით ი
პროპორციების	პროპორცი ების
შერწყმით	შერწყმ ით
გამიზნული	გამიზნ ული
ეპისკოპოსის	ეპისკოპოს ის
ნაივაშის	ნა ივაშ ის
გარემოზე	გარემო ზე
საბურველი	საბურ ველი
სტაბილური	სტაბილურ ი
ლივერპულში	ლივერპულ ში
ქვიშაზე	ქვიშ აზე
დამცველის	დამცველ ის
ოცდაცხრამეტი	ოცდა ცხრამეტ ი
პლანეტაზე	პლანეტ აზე
ბორცვიანი	ბორცვ იანი
ორგანიზაციულ	ორგანიზაც იულ
სპასპეტი	სპ ასპეტი
იაზიდ	ია ზიდ
ქალაქისა	ქალაქ ისა
მძლავრია	მძლავრ ია
დაგეგმილია	დაგეგმ ილია
მოშლილი	მოშლ ილი
სძლიეს	სძლი ეს
არბიტრი	არბიტრ ი
გუნდებთან	გუნდ ებთან
ბედნიერ	ბედნიერ
გრიგოლის	გრიგოლ ის
ნოვგოროდში	ნოვგორო დში
დაძახება	და ძახება
პორტუგალიის	პორტუგალი ის
დამოკიდებულნი	დამოკიდებულ ნი
ფასდაუდებელი	ფასდაუდ ებელი
წარმოდგება	წარმო დგება
მოიხსნა	მო იხსნ ა
მახასიათებელ	მახასიათ ებელ
მიეღწია	მიეღწი ა
მექის	მექ ის
საწინააღმდეგო	სა წინააღმდეგ ო
ნაგებობების	ნაგებობ ების
მთისპირა	მთი სპირა
მიმართეს	მიმართ ეს
სიასამურის	სი ასამურის
თვითმართველობის	თვით მართველობ ის
ლაპლანდიის	ლაპ ლანდიის
ლისის	ლის ის
უკავშირდება	უკავში რდება
ვაგონების	ვაგონ ების
თავისებურებას	თავისებურ ებას
თვისი	თვის ი
შესასრულებლად	შესასრულ ებლად
სპირალურ	სპირალურ
შეარყია	შე არყ ია
გადახრილი	გადახრ ილი
ნომრის	ნომრ ის
ერთიანად	ერთიან ად
რუსეთს	რუსეთ ს
ანჯელესში	ანჯელეს ში
სინონიმად	სინონიმ ად
კილიმანჯაროს	კილიმანჯარო ს
დიტრიხ	დიტრიხ
დაუბრკოლებლად	დაუ ბრკოლებლად
მრწამსის	მრწამს ის
წააგეს	წააგ ეს
განკარგულების	განკარგულ ების
ლამარა	ლამარ ა
მწვერვალია	მწვერვალ ია
ბუჩქბალახები	ბუჩქ ბალახ ები
გედების	გე დების
ლურჯ	ლურჯ
ინფრასტრუქტურას	ინფრა სტრუქტურ ას
პირველყოფილ	პირველყოფ ილ
გამოხატულებაა	გამოხატულ ებაა
კონტრაქტს	კონტრაქ ტს
მარტის	მარტ ის
ეწამნენ	ეწამ ნენ
ლინმა	ლინ მა
დებდნენ	დ ებდნენ
ინდოეთის	ინდოეთ ის
რევკომის	რევკომ ის
ნერვიულობაზე	ნერვიულ ობაზე
დაემატება	დაემატ ება
მოცულობით	მოცულ ობით
იმყოფება	იმყოფებ ა
გამბიტი	გამბი ტი
ლორეს	ლორ ეს
აღმოჩენილა	აღმოჩენ ილა
ბრისტოლის	ბრი სტო ლის
ნატეხი	ნატეხ ი
ლიმბურგის	ლიმ ბურგის
იქმნა	იქმნ ა
მამათაგან	მამა თაგან
უზბეკეთში	უზბეკ ეთში
კიბე	კიბე
მძიმედ	მძიმე დ
საწინააღმდეგოდ	სა წინააღმდეგ ოდ
შრომამ	შრომ ამ
ატომს	ატომ ს
ტრაქტატი	ტრაქტატ ი
ნიკოლაი	ნიკოლ აი
აფიქრებინებს	აფიქრებინებს
ჩემპიონთან	ჩემპიონ თან
შეალია	შეა ლია
პიანინოზე	პიანინო ზე
ზუსტ	ზუსტ
დამცველები	დამცველ ები
დრამისა	დრამ ისა
ბუდიზმს	ბუდიზმ ს
მინით	მინ ით
ლევან	ლევან
კაპიტალიზმის	კაპიტალ იზმის
პოლონურად	პოლონ ურად
ბაგრატი	ბაგრა ტი
ბიზნესმენ	ბიზნესმენ
