იტალიასთან	იტალი ასთან
აღუდგნენ	აღუ დგნენ
დაარქვა	და ა რქვა
ვირს	ვირ ს
ჰაშიმოტოს	ჰ აში მო ტოს
ლეგენდებს	ლეგენ დ ებს
სწრაფვის	სწრაფ ვ ი ს
ასხამდნენ	ასხამ დნენ
ბეკის	ბე კის
ნაომი	ნა ომი
მიდრეკილი	მიდრეკ ილი
პროგრესი	პროგრეს ი
საუკუნოვან	სა უკუნ ოვან
არაღიარებული	არ აღიარ ებული
ჰარპერ	ჰარ პერ
კორნელიუს	კორნელ იუს
ეკიპაჟის	ეკიპაჟ ის
დიალექტით	დიალექტ ით
რაჭაში	რაჭა ში
გამყიდველის	გამ ყიდველ ის
აშკარაა	აშკარ ა ა
მისულიყო	მის ულიყო
კონსტიტუცია	კო ნსტიტუცია
უოლტ	უოლტ
აღგზნება	აღ გზ ნება
შეკრა	შეკრ ა
ჩემი	ჩემ ი
ვაჭრები	ვაჭრ ები
თავისმხრივ	თავის მხრივ
ჭრილობას	ჭრილ ობას
ძაფებს	ძაფ ებს
ააოხრა	ააოხრ ა
ცხენოსან	ცხენ ოსან
სიგნალს	სიგნალ ს
რტო	რტო
იერიქონის	იერ იქონი ს
მოოქროვილი	მ ო ოქრო ვილი
საპიენსის	საპიენსი ს
შერჩეულ	შე რჩეულ
გადასულიყვნენ	გადა ს ული ყვნენ
ვო	ვო
პასუხისმგებლები	პასუხ ისმგებლ ები
ტილოები	ტილო ები
ტყუპისცალი	ტყუპ ის ცალ ი
რეინჯერსის	რეინ ჯერ ს ის
თავდამსხმელმა	თავდა მსხმ ელმა
სიწმინდეს	ს ი წმინდ ეს
აქტით	აქტ ით
ვაკეთებო	ვაკე თ ებო
მეცხოველეობას	მე ცხოველ ეობას
სპორტში	სპორტ ში
ეწარმოებინა	ე წარმო ებინა
ჩეჩნეთში	ჩეჩნ ეთში
ჰიუსტონ	ჰიუსტონ
ტუნისი	ტუნ ის ი
შვეიცარიის	შვეიცა რი ის
ცხოველებსაც	ცხოველებ საც
დინ	დინ
შემცირდება	შემცირ დება
დამარხული	და მარხ ული
შემოყვანილია	შემო ყვან ილია
სიცილის	სიცილ ის
მეორის	მეორ ის
პენჯაბის	პენჯაბ ის
სიმდიდრისა	ს ი მდიდრ ის ა
ჩინებული	ჩინ ებული
ვარიანტების	ვარი ანტ ების
გამოძიება	გამო ძიებ ა
თებერვალს	თებერ ვალ ს
ტიიას	ტიია ს
დიჯეის	დიჯე ის
სხვადასხვა	სხვადა სხვა
საამირო	სა ამირო
ხიდან	ხ იდან
ინფორმაციები	ინფორმ აც ი ები
ჩაიტანეს	ჩაი ტანეს
ხდიან	ხ დიან
აორტის	აორ ტის
კვერცხებით	კვერცხ ებით
ორგვარი	ორ გვარი
ინგლისელმა	ინგლის ელმა
დაფებზე	დაფ ებზე
ბერძენმა	ბერძენ მა
კომენტარები	კომენტარ ები
ფეხბურთს	ფეხ ბურთ ს
რიტუალის	რიტუალ ის
ცხრილს	ცხრი ლს
ადასტურებს	ადასტუ რებს
უცვლელი	უცვლ ელი
ფხიზლად	ფხიზლად
ოქტავის	ოქტავი ს
აკადემიის	აკადემ ი ის
ანდერძით	ანდერძ ით
ბუდეები	ბუდე ები
ლოქის	ლოქის
ხელსაწყოების	ხელ საწყ ო ების
თაღლითი	თაღ ლით ი
პროპორციების	პროპორც ი ების
შერწყმით	შერწყმ ით
გამიზნული	გა მიზნ ული
ეპისკოპოსის	ეპისკოპო ს ის
ნაივაშის	ნა ი ვაშ ის
გარემოზე	გარემო ზე
საბურველი	სა ბურ ველი
სტაბილური	სტაბილურ ი
ლივერპულში	ლივერპ ულში
ქვიშაზე	ქვიშ აზე
დამცველის	და მცველ ის
ოცდაცხრამეტი	ოცდა ცხრამეტი
პლანეტაზე	პლანეტ აზე
ბორცვიანი	ბორცვ იანი
ორგანიზაციულ	ორგანიზა ციულ
სპასპეტი	ს პას პეტი
იაზიდ	ი აზიდ
ქალაქისა	ქალაქ ისა
მძლავრია	მძლავრ ია
დაგეგმილია	დაგეგმილ ია
მოშლილი	მო შლილი
სძლიეს	ს ძლ ი ეს
არბიტრი	არბიტრ ი
გუნდებთან	გუნდ ებთან
ბედნიერ	ბ ედნიერ
გრიგოლის	გრიგო ლის
ნოვგოროდში	ნო ვგოროდ ში
დაძახება	და ძახ ება
პორტუგალიის	პორტუგალი ის
დამოკიდებულნი	და მო კიდებულ ნი
ფასდაუდებელი	ფასდაუდ ებელი
წარმოდგება	წარმო დგება
მოიხსნა	მო ი ხსნა
მახასიათებელ	მახასიათებ ელ
მიეღწია	მი ეღწია
მექის	მექ ის
საწინააღმდეგო	სა წინ ააღმდეგ ო
ნაგებობების	ნაგებობ ების
მთისპირა	მთ ისპირა
მიმართეს	მი მართ ეს
სიასამურის	ს ია სამ ური ს
თვითმართველობის	თვით მართ ველ ობის
ლაპლანდიის	ლაპ ლანდი ის
ლისის	ლის ის
უკავშირდება	უ კავშირდება
ვაგონების	ვაგონ ების
თავისებურებას	თავის ებ ურ ებას
თვისი	თვის ი
შესასრულებლად	შესა სრულ ებ ლად
სპირალურ	ს პირ ალურ
შეარყია	შე არყ ია
გადახრილი	გა დახრილ ი
ნომრის	ნომრ ის
ერთიანად	ერთიან ად
რუსეთს	რუსეთს
ანჯელესში	ანჯელ ეს ში
სინონიმად	სინონიმ ად
კილიმანჯაროს	კილიმანჯა როს
დიტრიხ	დიტრიხ
დაუბრკოლებლად	დაუ ბრკოლ ებლად
მრწამსის	მრწამ ს ის
წააგეს	წააგ ეს
განკარგულების	გან კარგ ულ ების
ლამარა	ლამ არა
მწვერვალია	მწვერვა ლია
ბუჩქბალახები	ბუჩქ ბალახ ები
გედების	გედ ების
ლურჯ	ლურჯ
ინფრასტრუქტურას	ინფრა სტრუქტურას
პირველყოფილ	პირველ ყოფილ
გამოხატულებაა	გა მოხატულ ება ა
კონტრაქტს	კონტრ აქტს
მარტის	მარტი ს
ეწამნენ	ე წამ ნენ
ლინმა	ლინ მა
დებდნენ	დ ებდნენ
ინდოეთის	ინდოეთ ის
რევკომის	რევ კომ ის
ნერვიულობაზე	ნერვ ი უ ლობა ზე
დაემატება	დაე მატებ ა
მოცულობით	მოცულ ობით
იმყოფება	ი მყოფ ება
გამბიტი	გამ ბიტ ი
ლორეს	ლორე ს
აღმოჩენილა	აღმოჩენ ილა
ბრისტოლის	ბ რის ტოლ ის
ნატეხი	ნატეხ ი
ლიმბურგის	ლიმ ბურგ ის
იქმნა	იქმნ ა
მამათაგან	მამა თა გან
უზბეკეთში	უზბეკ ეთში
კიბე	კიბე
მძიმედ	მძიმე დ
საწინააღმდეგოდ	სა წინ ააღმდეგ ოდ
შრომამ	შრომამ
ატომს	ატომ ს
ტრაქტატი	ტრაქტატ ი
ნიკოლაი	ნიკოლ ა ი
აფიქრებინებს	ა ფიქრ ები ნებს
ჩემპიონთან	ჩემპიონ თან
შეალია	შე ალ ი ა
პიანინოზე	პიანინო ზე
ზუსტ	ზუსტ
დამცველები	და მცველ ები
დრამისა	დრამ ისა
ბუდიზმს	ბუდ იზმს
მინით	მი ნით
ლევან	ლევან
კაპიტალიზმის	კაპიტ ა ლიზმი ს
პოლონურად	პოლონ ურად
ბაგრატი	ბაგრატი
ბიზნესმენ	ბიზნე სმენ
ალექსანდრიამ	ალექსანდ რ იამ
ალჟირში	ალჟირ ში
აგების	აგ ების
მოტივირებული	მოტივ ი რებული
მიმოსვლას	მიმო სვლას
ინგლისელ	ინგლის ელ
ზღვას	ზღვ ას
ჩანაწერად	ჩანაწერ ად
ლექსებზე	ლექს ებზე
სოციალური	სოციალ ური
როჯერსს	როჯერ ს ს
კუნინგი	კუნინგი
მესოპოტამიაში	მესოპო ტამი აში
რის	რის
ლემი	ლე მი
გადარჩენაში	გადარჩენ აში
ზალცბურგი	ზალც ბურგ ი
კინგი	კინგ ი
გადასახლებას	გადასახლ ებას
მოძიებული	მო ძიებ ული
სასარგებლო	სა სა რგებლ ო
ფოტონი	ფოტონი
სახელდახელოდ	სახელ და ხელ ოდ
შექმნასთან	შექმნ ასთან
ნაწილით	ნაწილ ით
მნიშვნელობით	მნიშვნე ლობით
შეშინებული	შეშინ ებული
უზენაესმა	უზენა ეს მა
მომღერალმა	მომღერალ მა
ეშმაკის	ეშმაკ ის
როგორს	როგორ ს
დანერგვა	დანერგვა
წლისაა	წლის ა ა
სულისკვეთება	ს ული ს კვეთ ება
გახანგრძლივება	გა ხან გრძლი ვებ ა
მასალისაგან	მასალ ისა გან
საფაშო	საფაშო
ვალს	ვა ლ ს
ნაკლებია	ნაკლ ებია
გადმოიღეს	გადმო იღეს
არიკა	არი კა
ატყობინებს	ა ტყობინ ებს
ოქსიდები	ოქსიდ ები
ტერიერი	ტ ერ იერი
მაილზი	მაილზ ი
კამბოჯაში	კამბოჯ აში
სტოკჰოლმი	სტოკ ჰოლმ ი
მოემზადა	მო ემზად ა
გაეხსნა	გაე ხსნა
კომედიას	კომედ ია ს
მსურველები	მსურველ ები
არსებულიყო	არსებ ულიყო
კითხვისას	კითხვ ისას
უმუშევარი	უმ უშე ვარი
ქალისგან	ქალ ისგან
ხელოსანი	ხელ ოსანი
მეტიც	მეტ იც
ბაქანზე	ბაქან ზე
ჯარებთან	ჯარ ებთან
დღითიდღე	დღ ითი დღე
გადაღებული	გადაღ ებული
ჰაფნიუმის	ჰაფ ნიუმის
ქუირ	ქუირ
მთამსვლელი	მთა მსვლელ ი
მთავრდება	მთავრ დება
წიგნისთვის	წიგნ ის თვის
და	და
ჯანსაღი	ჯან ს აღი
წყვეტდა	წყვეტ და
ელისე	ელის ე
შალკე	შალკე
ფრთები	ფრთ ები
ფრაგმენტია	ფრაგმენტი ა
აღკვეცა	აღ კვეცა
თანამშრომლობით	თან ამშრომლ ობით
კიევში	კიევ ში
დაგეგმეს	და გეგმ ეს
ტანკის	ტანკ ის
კრისტიან	კრისტ იან
არდადეგებზე	არდადეგ ებზე
სიმაგრეში	სიმაგრ ეში
დააპროექტა	დაა პროექტ ა
ფრინველთა	ფრინველ თა
ზამთარი	ზამთ არი
ძირს	ძირ ს
ასოციაციების	ასოციაც ი ების
ნგრევის	ნგრევ ის
კავშირებს	კავშირ ებს
სასტიკად	ს ასტიკ ად
მოუყარა	მოუ ყარა
ბრაზილიელები	ბრაზ ილი ელები
სქესისა	სქეს ისა
ჟინვალის	ჟინ ვალ ის
გაივლიდა	გა ივ ლი და
რაიონების	რაიონ ების
სენატს	სენატ ს
გაერთიანებულნი	გა ერთიან ებულნი
ბატონს	ბატონ ს
დაიმკვირდა	და იმ კვირ და
ოქტავიუსი	ოქტავი უსი
გამოუცხადებია	გამოუ ცხად ები ა
ინა	ი ნა
საკომპოზიციო	სა კომპოზი ციო
გამოგონებამ	გამო გონებ ამ
მელოუნი	მელო უნი
თეძოები	თეძ ო ები
პორტრეტს	პორტრეტ ს
წინარე	წინ არე
ადამიანზე	ად ამიან ზე
გაჯერებული	გა ჯერ ებული
შეყვანით	შე ყვან ით
მყოფ	მყოფ
გასულიყო	გა ს ულიყო
ქედები	ქედ ები
გლადიატორთა	გლადიატ ორთა
ავღანეთი	ავღან ეთი
ლაოსს	ლაოს ს
დაამარცხა	დაა მარცხ ა
შიგთავსი	ში გთავს ი
უხდიან	უხდ იან
კილაძე	კი ლაძე
პრეტენდენტის	პრე ტენდენ ტის
ანგელოზს	ანგელოზ ს
ელოდებოდნენ	ელო დ ებოდნენ
დაიძრა	დაიძრ ა
ამკობს	ამკობ ს
შემცველი	შემცველ ი
მოძიება	მო ძიებ ა
პოლოს	პოლო ს
ოთხეულის	ოთხ ეული ს
გადააყენეს	გა და ა ყენეს
კონვენცია	კონ ვენცია
ინტენსიურად	ინტენსიურ ად
საჭადრაკო	სა ჭ ა დრაკო
ათენს	ათენ ს
გენერლების	გენერ ლების
ნელსონი	ნელ სონი
ასომთავრულში	ასომთავრულში
სელჩუკთა	ს ელჩუკ თა
კონსოლი	კონსოლი
ტელევიზორი	ტელე ვიზ ორი
პერიფერიული	პერი ფერი ული
ვარჯიშზე	ვარ ჯიშ ზე
რაღაც	რაღაც
წრიდან	წრ იდან
თავადთა	თავად თა
მექსიკიდან	მექსიკ იდან
ეკორეგიონს	ეკო რეგიონ ს
მომავალ	მომავალ
სპექტრულ	სპექტრ ულ
გაიცნობს	გა ი ცნობ ს
ლოურენს	ლოურენს
მითანი	მით ანი
მცხოვრებლებს	მ ცხოვრებ ლებს
მოიყვანოს	მო იყვან ოს
გაუმხელს	გაუ მ ხელ ს
მეცნიერებებს	მეცნიერ ებ ებს
სამეზობლოში	სამ ეზობლ ოში
ბატარეის	ბატარე ის
მეთუნეობა	მეთუნეო ბა
კლასობრივ	კლას ობრივ
აკადემიკოსის	ა კადემიკოს ის
მალმსტინის	მალ მსტინ ის
ლიკვიდაციას	ლიკვიდ აციას
გიგანტი	გიგან ტი
ხაზთა	ხაზ თა
მსროლელთა	მსროლე ლთა
წაბლა	წაბლ ა
მოხდებოდა	მოხდ ებოდა
დიდებულებმა	დიდებ ულ ებმა
მეთევზეობას	მეთევზე ობას
გალობით	გა ლობით
განმანათლებლობის	გა ნმანათლებლ ობის
მოქმედებისას	მოქმედ ების ას
გამოცხადდა	გამოცხად და
ქირურგია	ქირურგ ია
განასახიერა	გა ნასახ იერა
მოკავშირეებს	მოკავშირ ეებს
ალთაის	ა ლთა ის
მიისწრაფის	მიისწრაფ ის
რეზიდენციაც	რეზიდენც ი აც
მონაცემს	მონაცემ ს
თანატოლებთან	თა ნა ტოლ ებთან
ერისკაცობაში	ერისკაც ობა ში
სიმძლავრე	სი მძლავრ ე
პრეტენზიის	პრეტენ ზი ის
გადარჩება	გადა რჩ ება
მუჰამედმა	მუჰა მედ მა
სლავური	სლავ ური
გამყიდველი	გამ ყიდველ ი
იხარჯება	ი ხარჯ ება
ღამეები	ღამე ები
დამასკოს	დამასკ ოს
ილარიონი	ილარიო ნი
გაასწრო	გა ასწრო
მშენებლობისათვის	მშენებლ ობის ათვის
კომუნაში	კომუნ აში
დასაუფლებლად	დასაუფლ ებლად
მარცხმა	მარცხ მა
მყარდება	მყარ დება
ნათესავების	ნათეს ავების
რესტავრაციის	რესტავრაცი ის
წელს	წელ ს
აგრესია	აგრესი ა
აგებულებისაა	ა გებულ ების ა ა
ლოკი	ლოკი
მოძღვრებით	მოძღვრ ებით
ისედაც	ის ედ აც
აირჩეს	აირ ჩეს
ბალახოვანი	ბალახ ოვანი
სახელწოდებები	სა ხელწოდ ებ ები
რჩებოდნენ	რჩ ებოდნენ
ჩოგბურთელი	ჩოგ ბურთ ელი
გადავიღეთ	გადა ვიღეთ
ქიაჩელის	ქიაჩ ელის
ქრომის	ქრ ომ ის
შავად	შავ ად
ნიღბის	ნიღბ ის
სვიფტის	ს ვიფ ტის
ფერწერის	ფერ წერ ის
გველები	გველ ები
დაიქირავა	და ი ქირავ ა
გაარღვია	გა არღვი ა
პოეტთა	პოეტ თა
კლდეზე	კლდე ზე
თაფლი	თაფლი
მიენიჭოს	მიენიჭ ოს
ბავშვს	ბავშვ ს
კულტურებიდან	კულტურ ებიდან
თანამებრძოლებმა	თანა მებრძოლ ებმა
მისა	მისა
მოქმედებას	მოქმედ ებას
გაიცნო	გა იცნო
მიღწევას	მ იღწევ ა ს
ასუსტებდა	ა სუსტ ებდა
ფანების	ფან ების
შიმპანზეების	შიმპანზ ე ების
ჩაიწერება	ჩა ი წერ ება
მონახაზს	მონა ხაზ ს
წინადადებაში	წინადად ებაში
წელსაა	წელ სა ა
რეგიონზე	რეგიონ ზე
ტენდენციებს	ტენდენ ცი ებს
ფოსფორი	ფოსფორი
გაჟღენთილია	გა ჟღენთ ილია
გასწვრივ	გასწვ რივ
აკავშირებდნენ	აკავშირებ დნენ
კლიენტები	კლიენტ ები
სხეულს	სხეულ ს
გამბედაობა	გამ ბედ ა ობა
შენდება	შენ დება
მობეზრდა	მო ბე ზრდა
გრიგოლი	გრიგო ლი
მავერიქსი	მა ვერ იქსი
დაახლოვებით	და ახლო ვები თ
თხრილი	თხრ ილი
გაუმჯობესდა	გ აუმჯობეს და
ინგლისურის	ინგლის ური ს
მადანს	მა დან ს
მებრძოლებთან	მებრძოლ ებთან
სპაგეტის	სპაგეტ ის
ასეულობით	ასეულ ობით
მხარის	მხარ ის
სახეობებისთვის	სა ხეობებ ის თვის
ბრილიანტის	ბრილი ანტ ის
დომენტი	დომენ ტი
ჩილემ	ჩილე მ
საჭირო	სა ჭირო
ჯადოსანი	ჯადოს ანი
უზომო	უზომო
სასმელს	ს ასმელს
ტაძრების	ტაძრ ების
მოღვაწეებს	მოღვაწე ებს
მერიდიანი	მერი დ იანი
პასი	პასი
სამფლობელოდ	სა მფლობელ ოდ
ზოგს	ზოგ ს
გაღვიძებული	გა ღვიძ ებული
ზომაც	ზომ აც
მრეწველობასა	მრეწვ ელობა სა
იაპონიისა	იაპონ ი ი სა
ამბოხებას	ამბოხ ებას
ფოთი	ფოთ ი
დეტროიტ	დეტროიტ
პირად	პირად
ფუნდამენტური	ფუნდა მ ენტ ური
დაწყებულიყო	დაწყ ებ ულიყო
სარდლობდნენ	სარდლ ობდნენ
ვარიანტს	ვარი ანტ ს
ნალექების	ნალექ ების
მსახიობთა	მსახიობთა
დარბევა	და რბევ ა
კალაპოტში	კალა პოტ ში
ოქტომბრისათვის	ოქტომბ რის ათვის
ბევრ	ბევრ
პრინციპული	პრინციპ ული
პოლკოვნიკმა	პოლკოვ ნიკ მა
სერიულად	სერი ულად
ბიზნესს	ბიზნე ს ს
ქარიშხლის	ქარიშ ხლის
გამოვლინდეს	გამო ვლინ დეს
ნარინჯისფერი	ნარინ ჯის ფერი
ანტონიუსსა	ანტონიუ ს სა
ნოემბრისთვის	ნოემბ რის თვის
ბებიამ	ბები ამ
მეწარმე	მე წარ მე
მაიორი	მაი ორი
შერიგება	შე რიგ ება
გამზადებული	გა მზად ებული
მუზეუმად	მუზეუმ ად
ქართ	ქართ
საიქიო	სა იქ ი ო
დასამკვიდრებლად	და სა მკვიდრ ებლად
ვეფხისტყაოსანში	ვეფხ ის ტყაოს ანში
კარდინალურად	კარ დინ ალურ ად
ლიდერობით	ლიდერ ობით
ტელურიდი	ტელური დი
გაუწიეს	გაუწ ი ეს
დანამდვილებით	და ნამდვი ლებ ით
ბრაზილიაში	ბრაზ ილია ში
ბრაზილიელი	ბრაზ ილი ელი
თაღიანი	თაღ იანი
თეთრი	თეთრ ი
ალეგორიული	ა ლეგო რიული
თაგვის	თაგვ ის
ფერფლი	ფერფლ ი
ხსნარის	ხსნარ ის
მისწრაფებების	მი სწრაფ ებ ების
გადაადგილდებოდნენ	გადა ადგილ დ ებოდნენ
ბილბაოს	ბ ი ლბა ოს
დახვრეტა	და ხვრეტ ა
მოსვლიდან	მოსვლ იდან
დასცინოდა	დასცინ ოდა
თანმხლებ	თანმხ ლებ
მიხვდა	მიხვდ ა
ჯეიკობს	ჯეიკ ობს
ჰიპერძრავით	ჰიპერ ძრავ ით
ვარდება	ვარდ ებ ა
ანონიმი	ა ნონი მი
მოლდოვა	მოლდოვ ა
დაფინანსების	დაფინანსებ ის
ყრუ	ყრუ
კეცალკოატლის	კ ეცა ლკოატლ ის
აღიარა	აღიარ ა
თავდაჯერებული	თავდა ჯერ ებული
საფაღარათო	საფ აღარა თო
ორიენტაცია	ორიენტ აცია
გარდაბნის	გარდა ბნის
იმყოფებოდეს	ი მყოფ ებ ოდეს
ხმლით	ხმლ ით
გადაგვარების	გადაგვარ ების
ახლანდელი	ახ ლანდ ელი
ნარჩენების	ნა რჩენ ების
განდი	გან დი
ტერბიუმის	ტ ერბიუმი ს
ხარობდა	ხარ ობდა
ანთება	ანთ ება
აღმშენებლობითი	აღ მშენებლ ობითი
ამოს	ამო ს
ერია	ერი ა
ნიკარაგუის	ნიკ არაგუ ის
სამონასტრო	სა მონასტ რო
ბელგიური	ბელგ იური
უფროა	უ ფრო ა
ჰქმნის	ჰ ქმნ ის
მისწრაფებას	მი სწრაფ ებას
სოციალისტი	სოციალ ისტი
პირობით	პირ ობით
კარლოსმა	კარლოს მა
თხრის	თხრ ის
განისაზღვროს	გან ისა ზღვრ ოს
თვითმმართველობაში	თვით მმართველ ობა ში
უმძიმეს	უ მძიმე ს
ქვეყნისთვის	ქვეყნ ის თვის
ჩამოვარდა	ჩამო ვარდა
ნომინაციაზე	ნომინა ცია ზე
იბსენის	ი ბს ენის
რაიონებად	რაიონ ებად
ალაჰის	ალაჰი ს
კურსკის	კურს კ ის
გადაიტანეს	გადა ი ტანეს
ლაბორატორია	ლაბორ ატორი ა
უოლტი	უოლტ ი
საზოგადოებასთან	სა ზოგადო ებ ასთან
აქტებს	აქტ ებს
კვაზიმოდო	კვაზი მო დო
გადაუხადოს	გადა უ ხადოს
ახლიდან	ახლ იდან
ანთროპოლოგიურ	ანთროპოლოგი ურ
დაზღვევა	დაზღვევ ა
გარეგანი	გარე გან ი
კალთაზე	კალთ აზე
ფრანსისკო	ფრანს ის კო
ავტოგზა	ავტოგზა
წინა	წინა
სამხრეთს	სა მხრეთ ს
სანტიმეტრის	ს ანტი მეტრ ის
ფირმაში	ფირმაში
შოშიტა	შ ო ში ტა
მინერალების	მინერალ ების
ჰუნების	ჰუნების
მნიშვნელობაც	მნიშვნე ლობაც
პროგრამებში	პროგრამ ებში
შეაღწია	შე აღწია
ჩამოყალიბებისათვის	ჩამო ყალიბების ათვის
ნასკას	ნას კას
ბაიერში	ბა იერ ში
შედიან	შედიან
კვანძები	კვანძ ები
დღესასწაულების	დღე სასწაულ ების
ზედამხედველობის	ზედამ ხედველობ ის
ინტერფეისი	ინტერ ფეის ი
ანტარქტიდის	ანტარქტ იდის
ნოემბერში	ნოემბ ერ ში
თრაკიას	თრაკი ას
საფრანგეთმა	სა ფრანგ ეთმა
გასაცოცხლებლად	გა ს ა ცოცხლ ებლად
თავიდანვე	თავ იდან ვე
იზომ	ი ზომ
ფორმათა	ფორმა თა
რიგაში	რიგ აში
განათლებაზე	განათლ ება ზე
ხუთ	ხუთ
მოხდის	მოხდ ის
შოტლანდიური	შოტლანდ იური
საჩუქრად	სა ჩუქრ ად
ჩაცმულობა	ჩაცმ ულ ობა
ოცზე	ო ც ზე
ოლიმპიური	ოლიმპ ი ური
უამრავმა	უამრავმა
ფლოტისა	ფლოტ ისა
ტერი	ტერი
ჯენერალ	ჯენე რალ
ალევის	ა ლევი ს
სამკურნალო	სა მკურნ ა ლო
ბლეკ	ბლეკ
მოქალაქეების	მოქალაქე ების
საავადმყოფოს	სა ავადმყოფ ოს
დედამისმა	დედამი ს მა
ტბებია	ტბ ებია
დაზიანებისა	და ზიან ების ა
ცოლების	ცოლ ების
გაიფიქრა	გა იფიქრა
ტურნირს	ტურნირ ს
რგოლოვანი	რგოლ ოვანი
იმპულსი	იმპულს ი
სელჩუკების	სელჩუკებ ის
მდინარემ	მდინარე მ
ფრად	ფრ ად
ძალებზე	ძალ ებზე
ბელტის	ბელ ტის
მორინ	მორ ინ
სარგებლობაში	სა რგებლობ აში
გადასცემდა	გადა სცემდა
ივრის	ივრ ის
დაუთმეს	და უთმ ეს
მაგმა	მაგ მა
უნივერსიტეტებში	უნივერს იტეტ ებში
ჭანტურიას	ჭანტურ ი ას
დანა	დანა
დისკების	დისკ ების
ონილი	ონ ილი
ბრძოლაც	ბრძოლ აც
მოძრაობაა	მოძრაობ ა ა
რობინი	რობინი
ტემპერატურათა	ტემპერა ტურა თა
ტუფის	ტუფ ის
კუების	კუ ების
მავნებელი	მა ვნებ ელი
ნაწარმოებებიც	ნა წარმო ებ ებიც
აკროპოლისი	ა კრო პოლ ის ი
ჰოლანდიურ	ჰოლანდი ურ
იდეები	იდე ები
იდეამ	იდე ამ
პალეოზოური	პალეო ზოური
ტაკის	ტ აკის
ენკე	ენ კე
რეინკარნაციის	რეინ კარნა ციის
ეგზარქოსი	ეგ ზარქოს ი
შირაზის	ში რაზ ის
გამსჭვალულია	გა მსჭვალულია
კარიბჭეები	კარიბჭე ები
ესიზმრება	ე სიზმრ ება
იგება	იგ ება
ჯერემი	ჯერ ემ ი
არქეოლოგიის	არქე ოლოგი ის
მოხალისეები	მო ხალისე ები
ტაილერის	ტაილერ ის
გაგრძელების	გაგრძელ ების
შეჰზადე	შე ჰზადე
ოპერებში	ოპერ ებში
აღმდგარი	აღ მდგარ ი
ბილბორდ	ბილბო რდ
ტექნოგენური	ტექნ ო გენურ ი
იხსნებოდა	ი ხსნ ებოდა
ასლის	ა ს ლის
მიუნხენ	მიუნხენ
სერგო	სერგო
ალეპოს	ალ ეპოს
ბირთვთან	ბირთვ თან
შრომით	შრომ ით
შეწყვილებული	შე წყვი ლ ებული
ამეცადინოს	ა მ ეცა დინ ოს
ნობელის	ნობელის
მდელოების	მდელო ების
შემქმნელია	შემქმნ ელია
ჭორები	ჭორ ები
საფრანგეთისგან	სა ფრანგ ეთის გან
პოსპოლიტა	პო სპოლიტ ა
ავალებენ	ავალ ებენ
სპერმის	ს პერმ ის
ტომას	ტომ ას
გაბრუნდა	გა ბრუნდა
საკრავებზე	სა კრავ ებზე
სხვათა	სხვა თა
ტონის	ტონის
ორბიტის	ორბიტ ის
მიხვდება	მიხვდ ება
ისეა	ის ე ა
საფეიქრო	სა ფეი ქრო
თვეზე	თვე ზე
კოდს	კოდ ს
პარტიზანული	პარტიზა ნული
შვედებმა	შვედ ებმა
მოჰყვება	მო ჰყვ ება
ნანდას	ნანდ ას
რაკი	რაკი
ტელეფონებს	ტელეფო ნებს
რაინზე	რაინ ზე
დავდივარ	და ვდივარ
მწუხარების	მწუხარ ების
რედაქტორობდა	რედაქ ტორ ობდა
ბ	ბ
ბოთლი	ბოთლ ი
მშვიდობით	მშვიდობ ით
სუდანს	სუდან ს
მხარდამხარ	მხარ და მხარ
ყოველმა	ყოველ მა
ყოფით	ყოფ ით
გადატანის	გადა ტან ის
გვექნება	გვ ექნ ება
შინდისფერი	ში ნდის ფერი
გაემგზავრა	გაე მგზავრ ა
მანჩესტერში	მანჩესტე რში
კინგ	კინგ
იქვეა	იქვეა
ოდესღაც	ოდეს ღაც
ლადენი	ლად ენი
ლოცვაში	ლოცვ აში
საშვილოსნოში	სა შვილ ოსნო ში
ქაღალდის	ქაღალდ ის
ყრმა	ყრ მა
სეზონიც	სეზონ იც
პროპორცია	პროპორც ია
როლებისთვის	როლ ების თვის
შესარჩევ	შესა რჩევ
გლობუსის	გლობუსი ს
ინტერვენცია	ინტერ ვენცია
პალაუს	პალ აუს
უბნები	უბნ ები
შეერთებული	შე ერთ ებული
ცხოველებისათვის	ცხოველ ების ათვის
აგენტია	აგენტ ია
სფეროებში	სფერო ებში
ბრუნდება	ბრუნ დება
ინსტრუმენტები	ინსტრუმენტ ები
სისტემაა	სისტემ ა ა
ქვრივს	ქვრივ ს
კვლავ	კვლავ
შვაბიის	შვა ბი ის
თლის	თ ლის
შემკრები	შემ კრებ ი
ბუმბულით	ბუმბულ ით
ინკუბაცია	ინ კუბ აცია
ამაღლებულია	ა მაღლ ებულია
კალთებს	კალთ ებს
ნახევარ	ნახევა რ
უცვლიან	უცვლ იან
დავათის	დავათ ის
გოლად	გოლ ად
დაადგინოს	დაა დგინ ოს
კვებავენ	კვებ ა ვენ
სამადლობელი	სა მადლ ობელი
სახელმწიფოებრიობის	სახ ელმწიფო ებრი ობის
ჯვარგუმბათოვანი	ჯვარ გუმბათ ოვანი
ჩაბმა	ჩაბ მა
საერთოს	საერთ ოს
კარზეც	კარ ზეც
ფორვარდი	ფორვარდი
კანდიდატები	კანდი და ტები
მკვდრის	მკვდრ ის
კანტაკუზენის	კანტა კუზ ენის
სიმრავლის	სი მრავლ ის
