იტალიასთან	იტალი ასთან
შეძენის	შეძე ნის
პარტიას	პარტია ს
ფრთებზე	ფრთ ებზე
შულცი	შულც ი
თვითშეფასების	თვით შეფას ების
მღეროდნენ	მღერ ოდნენ
ძახილი	ძახ ილი
ადგილით	ადგილ ით
შეურჩია	შე ურჩი ა
ზულუსები	ზულუს ები
ძმისშვილი	ძმის შვილი
მთაგრეხილის	მთაგრეხილი ს
კომლი	კომ ლი
ნახატს	ნახატ ს
გრძნობებს	გრძნობ ებს
ვოკალზე	ვოკალ ზე
ამით	ა მით
ისტორიებს	ის ტორი ებს
მეტრული	მეტრ ული
სამოელი	სა მო ელი
კრიმინალურ	კრიმინალ ურ
გაზაფხულის	გა ზაფხულ ის
სვანურ	სვან ურ
ციხეს	ციხე ს
კანონმა	კანონ მა
მგზავრმა	მგზავრ მა
შეკვეთა	შე კვეთა
კინაღამ	კინ ა ღამ
სისწრაფეს	ს ის წრაფ ეს
იხმარა	იხმარ ა
გამეორება	გა მეორ ება
მანეთონი	მანეთ ონი
ტუნისის	ტუნის ის
განთიადისას	გა ნთიადი სა ს
ბალანი	ბალან ი
დაშალა	და შალა
ასტეროიდები	ას ტეროიდ ები
საგონებელში	სა გონ ებელ ში
სანაპიროდან	სა ნაპირო დან
ნაშთი	ნაშთ ი
ფიქსირებული	ფიქსი რებული
გუბერნიის	გუბერნ ი ის
ნიკა	ნიკა
საქმიანობების	სა ქმიან ობ ების
უჩვენეს	უჩვენ ეს
სომეხის	სომეხ ის
საერო	საერო
გამოაცალა	გამო ა ცალა
კავკასიას	კავკა ს იას
ცენტრშიც	ცენტრ შიც
იერიშს	იერიშ ს
პრემიერაც	პრემიე რაც
სპექტაკლებში	სპექტ აკლ ებში
დამასკელის	დამასკ ელის
განზრახული	გან ზრახ ული
მშენებლობისთვის	მშენებ ლობ ის თვის
კონცეპტუალურ	კონ ცეპტუ ალურ
გაკვეთილზე	გა კვეთილ ზე
დამოკიდებულებას	დამოკი დებულ ებას
სანდენსის	ს ანდ ენს ის
სურათზე	სურათ ზე
თავკაცობით	თავ კაც ობით
განხეთქილებას	გან ხეთქი ლება ს
ნიკოლოზ	ნიკოლოზ
ბასაევი	ბასაევი
ელფებს	ელფ ებს
ამასობაში	ა მას ობაში
ნათესავებმა	ნათესავ ებმა
საშუალებებზე	საშუალ ებ ებზე
მონასტრებს	მონასტ რებს
კუნძული	კუნძულ ი
ალკოჰოლის	ალკოჰოლ ის
სანაცვლოდაც	ს ა ნაცვლ ოდ აც
ჩამოყალიბდნენ	ჩამო ყალიბ დნენ
ზეციური	ზე ციური
ლენონისა	ლენონ ისა
კონსტანტინეს	კონსტანტ ინეს
ბაბილონ	ბ აბილონ
მატიანეში	მა ტიანე ში
მოტეხილი	მო ტეხილი
თუმანიშვილი	თუმან ი შვილი
ფილმებით	ფილმ ებით
მიმდევრობის	მიმდევრ ობის
გვამები	გვამ ები
თათბირის	თა თ ბი რის
მდინარეების	მდინარ ე ების
მეცხვარე	მე ცხვარ ე
შეხედა	შე ხედ ა
სხეულიდან	სხეულ იდან
სემიონ	სემი ონ
პირადმა	პირად მა
კამპანიის	კამპ ანი ის
ბარსელონის	ბარსელო ნის
მთქმელი	მ თქმ ელი
მკურნალობს	მკურნალ ობს
ძესთან	ძე სთან
კულტურულმა	კულტურ ულმა
მისწერა	მის წერა
ტექსტები	ტექსტ ები
ჯიშებს	ჯიშ ებს
მიცვალებული	მი ცვალ ებული
დასახელების	დასახელ ების
წევრიც	წევრ იც
მაკროეკონომიკური	მა კრო ეკონომ იკური
კურორტ	კურორ ტ
ფორტეპიანოს	ფორტეპ იან ოს
დაკნინების	დაკნინ ების
მფრინავი	მ ფრინავ ი
გაეწმინდა	გაე წმინდ ა
მონის	მონ ის
ნოვგოროდი	ნო ვგოროდ ი
ორგანიზმები	ორგანიზმ ები
შემდე	შე მდე
ჰელმუტ	ჰელ მუტ
ნორმანების	ნორმან ების
ჰაუს	ჰაუ ს
ბარბაროსული	ბარბარო ს ული
მეტალები	მეტალ ები
ლუარსაბს	ლუარსაბ ს
ეწვევა	ე წვევ ა
ორიგინალურად	ორიგინ ალურად
ტერმინ	ტერმინ
გარანტირებულია	გარანტი რებული ა
ნიზამი	ნ იზამ ი
რედ	რედ
ფერნანდოს	ფერნან დოს
ფოქსის	ფოქს ის
ფრონტიდან	ფრონტ იდან
ქოხები	ქოხ ები
დაამკვიდრა	და ამ კვიდრა
ექსპერტები	ე ქსპერტ ები
გარემოცვის	გარემო ც ვის
ღირებულ	ღირ ებულ
ალისას	ალის ა ს
მატულობდა	მა ტულ ობდა
სქემები	სქემ ები
გადამფრენ	გადა მ ფრენ
ისრების	ის რების
სამფლობელო	სა მფლობელო
მეცნიერთა	მეცნიერ თა
გუარანის	გუარანი ს
წადი	წადი
ლიგა	ლი გა
უკრძალავდა	უ კრძალ ავდა
წამოვიდეს	წამო ვიდეს
ნინძების	ნინძ ების
გარბოდნენ	გარბო დნენ
დაუმკვიდრდა	დაუმ კვიდრ და
დახარჯული	და ხარჯ ული
დამფუძნებლად	დამფუძნებლ ად
ოფიცრების	ოფიცრ ების
უსაზღვრო	უს აზღვრ ო
ბედუინთა	ბედუინ თა
პლეისტოცენური	პლეისტო ცენ ური
პლაზმა	პლაზმ ა
ჩეინი	ჩე ი ნი
გადადიოდნენ	გ ად ადიოდნენ
კარედი	კარ ედი
ფრუტო	ფრ უტო
კინემატოგრაფიული	კინ ემატოგრაფ იული
სამჭედლო	სა მჭედლ ო
სტოუნი	სტოუნ ი
გადაჭრით	გადაჭრი თ
ელიტარულ	ელი ტარულ
ვანკუვერის	ვანკუვე რის
ალში	ალში
საჰერცოგო	სა ჰერცოგო
ფუტის	ფუტ ის
მზისგან	მზ ისგან
ასახავენ	ა სახა ვენ
დის	დის
ზრდაზე	ზრდა ზე
უგზავნიდა	უ გზავნ ი და
სეპარატისტთა	სეპარ ატისტ თა
ფინიკიელი	ფინიკ იელი
ჩქარა	ჩქარ ა
ორივეში	ორივე ში
მეტყველებას	მეტყველ ებას
დისკის	დისკ ის
მითი	მით ი
მკვიდრდება	მ კვიდრ დება
დასაბამიდან	და საბამ იდან
გაბედეს	გაბედ ეს
აღსარება	აღსარ ება
მდგენელი	მ დგენ ელი
მომღერალს	მომღერ ალს
მოხელე	მო ხელე
შეუწყვეტია	შეუ წყვეტ ი ა
სახოკები	სახოკ ები
დაბლობის	დაბლობ ის
რევის	რევი ს
ბოლივარი	ბოლივ არი
გვერდითა	გვერდ ით ა
მანუჩარი	მანუჩა რი
დანარჩენ	და ნარჩენ
სილეზიაში	სილეზი აში
ორდოვიციული	ორ დო ვიცი ული
სამკითხველო	სა მკითხვ ელო
მხარეში	მხარე ში
განაწყენებული	განა წყენ ებული
ლიზინგის	ლიზინგ ის
მივიდეს	მი ვიდეს
ლაპარაკს	ლა პარაკ ს
დაზღვევის	დაზღვევ ის
სულსა	სულ სა
დამიწყებს	დამ იწყ ებს
ეპლი	ეპლ ი
კედლებთან	კედლებთან
ნიშანი	ნიშან ი
არქიპელაგზე	არქიპელ აგ ზე
ევროპის	ევროპ ის
ბაბილონელი	ბ აბილონ ელი
ვიდეო	ვიდეო
ზმნა	ზმნ ა
კორდობას	კორდ ობა ს
სესიური	ს ესი ური
სამტრედიაში	სა მტრედ იაში
დასარტყმელ	დასა რტყმელ
გამახვილებულია	გა მახვილ ებულია
თასის	თას ის
კავკასიელი	კავკა ს ი ელი
ჰერმან	ჰერ მა ნ
საგანში	საგან ში
ნიბელუნგების	ნიბელუნგ ების
საცოლის	სა ცოლ ის
მბრძანებლები	მბრძანებლ ები
ერისთავის	ერის თავის
გლეხი	გლეხ ი
რეიტინგულ	რეიტინგ ულ
გარესამყაროს	გარე სა მყარო ს
სიმკაცრით	სი მკაცრ ით
მოწონებით	მო წონ ებით
სიხშირული	ს ი ხშირ ული
უილიამსის	უილიამს ის
გაითიშა	გაი თიშა
რიკ	რიკ
სოლის	სოლ ის
ედოში	ედო ში
პირისპირ	პირისპირ
განაწილებით	გა ნაწილებ ით
ანდორა	ანდო რ ა
ოლქი	ოლქ ი
კესარიის	კესარი ის
საატესტატო	ს ა ატე სტატ ო
სახელმწიფოებრიობა	სახელ მწიფ ო ებრი ობა
ფართობზე	ფართობ ზე
სიმრავლით	სი მრავლ ით
სარგებლობს	სარგებლ ობს
ტალღაზე	ტალღ აზე
ნაჩვენებია	ნა ჩვენ ებია
აივნის	ა ივნის
მცენარეულობა	მცენარე ულ ობა
სამკუთხედს	სა მკუთხე დს
უეიდი	უეიდ ი
რას	რას
სოლომონი	სოლო მონ ი
ერთგულად	ერთგუ ლად
აღმავალი	აღ მავალი
მომზადებულ	მომზად ებულ
ბადებს	ბად ებს
ებრაელების	ებრაელ ების
საძოვრები	საძოვ რები
განსხვავებები	განსხვავ ებებ ი
ჭყონდიდელი	ჭყო ნდიდელ ი
პირებისგან	პირ ების გან
თვისელი	თვის ელი
სცადეს	სცა დეს
ტერმინატორის	ტერმინ ატორი ს
ცურვა	ცურვ ა
ალბანელი	ალბანელ ი
ვიყავით	ვიყავი თ
სფეროს	სფერო ს
კოლონიას	კოლონი ას
მოუტანია	მოუტან ია
აშლენდის	აშ ლენდ ის
ფილმებს	ფილმებ ს
კოლონიებად	კოლონიებად
გართულება	გა რთულ ება
გამონახვა	გამო ნახვ ა
შიმპანზეს	შიმპან ზე ს
ციხეა	ციხე ა
მარია	მარ ია
მექსიკაში	მექსი კაშ ი
სემინარიის	სემინარ ი ის
დეტალური	დეტალ ური
ფირების	ფირ ების
მიყვანილი	მი ყვან ილი
ქალიშვილები	ქალ ი შვილ ები
ჯილდოდ	ჯილდ ოდ
ელამის	ელამ ის
მინარევების	მი ნარევ ების
ნანატრი	ნა ნა ტრი
საწოლს	საწოლ ს
დისკუსიის	დისკ უსი ის
ცერემონიალი	ცერემონი ალი
კუკის	კუკი ს
ოპერაციები	ოპერაცი ები
პოლინეზიის	პოლი ნეზი ის
უნარით	უნარ ით
დამორჩილებოდა	დამორჩილ ებოდა
ლაპარაკობს	ლ ა პარაკ ობს
მიგვანიშნებს	მი გვა ნიშნ ებს
კირქვისა	კირქვ ისა
ორსული	ორ სული
სამეული	სამეულ ი
იუველირის	იუვე ლირ ი ს
ნიკარაგუისა	ნიკა რაგუ ისა
ედუარდო	ედუარდ ო
გააჩნია	გა ა ჩნია
თიხით	თიხ ით
ართმევს	ა რთმევ ს
კულტურაზე	კულტურ აზე
გათხრებისას	გათხრ ებისას
ღონისძიებებში	ღონისძ ი ებებ ში
მეთაურს	მეთაურ ს
სიმღერებზე	სიმღერ ებზე
მიღებაზე	მიღ ება ზე
ჩაუთვლელად	ჩაუ თვლ ელად
სილამაზესა	ს ი ლამაზ ეს ა
ბორბლის	ბორბლ ის
ავტორებს	ავტორ ებს
ჩინელთა	ჩინ ელთა
სულთნად	სულთნ ად
ფიჭვნარში	ფიჭვნ არში
გააზრებული	გააზრ ებული
მარტინს	მარტ ინს
შეუერთდეს	შეუ ერთ დეს
მოხატულია	მო ხატ ული ა
გასახდელში	გასა ხდ ელ ში
მოხვედრა	მო ხვედრ ა
ავტონომიით	ავტო ნომი ით
შექმნიდან	შექმნ იდან
ზურაბის	ზურაბ ის
საილენტ	სა ი ლენტ
კრიტიკით	კრიტიკ ით
მანასკერტის	მა ნას კერტის
დებულება	დებულ ება
ხელმწიფეს	ხელ მწიფ ეს
ნაგებობაში	ნაგებ ობაში
გაევრცელებინა	გაე ვრცელ ებინა
სვეტიცხოველი	სვეტ ი ცხოველ ი
ნაშრომების	ნაშრომ ების
კერძები	კერძ ები
ალმასის	ალმა სი ს
მემკვიდრემ	მემკვიდრე მ
რუბი	რუბ ი
მოვალეობაა	მოვალე ობა ა
მეტალების	მეტალ ების
ქვეჯგუფად	ქვე ჯგუფ ად
სხვანაირი	ს ხვანაირი
ამათ	ამათ
ბიუროში	ბიურო ში
სკოლა	სკოლ ა
სამხრეთისა	ს ამხრეთ ისა
უპირატესად	უპირატე ს ად
გამოცემის	გამოცემ ის
ჰობარტი	ჰო ბარ ტი
გარეგნობით	გა რეგნ ობით
მოუწევდა	მო უწევ და
მეტალი	მეტალ ი
ტრადიციებზე	ტრადიცი ებზე
რეაქციას	რე აქცია ს
ტრამვაი	ტრამვა ი
იცვლებოდა	იცვლ ებოდა
მაცხოვრებელი	მაცხოვრ ებელი
წმინდანი	წმინდ ანი
არყოფნაში	არ ყოფნ ა ში
ყიზილბაშები	ყიზილ ბაშ ები
მთლიანობას	მთლიან ობას
რომანტიზმი	რომან ტ იზმი
უზბეკეთის	უზბეკ ეთის
ჯოსერის	ჯ ოს ერის
ლომონოსოვი	ლომონოსოვი
სტერეოტიპული	სტერეო ტიპ ული
პრივილეგიებით	პრ ივილეგი ებით
ფუტკარი	ფუტკ არი
გალისიური	გალ ის იური
აღარაფერი	აღარა ფერი
უ	უ
პროდიუსერად	პროდიუსე რად
მადლიერმა	მადლიერ მა
ალბომებიდან	ალბომ ებიდან
გამბიეს	გამ ბიეს
დირიჟორად	დი რიჟორ ად
მიზანში	მიზან ში
მუნიციპალიტეტზე	მუნიცი პალიტეტ ზე
მომავალზე	მო მავალ ზე
სინთეზატორი	ს ინთეზ ატორი
სახეობებით	სახეობებ ით
ფაკულტეტი	ფაკულტეტ ი
გამგეობა	გამგე ობა
აპრილის	აპრილ ის
ტრაპიზონში	ტრაპი ზონ ში
ძალიან	ძალ იან
ჯალალედინი	ჯალალედინ ი
ნამარხ	ნამარხ
სტაუტ	ს ტა უტ
კოხტა	კო ხტა
სამწერლობო	სა მწერლ ობ ო
შესასწავლი	შესა სწავლ ი
ნორვეგიული	ნორვეგ იული
გაფუჭება	გა ფუჭ ება
წყაროთა	წყარ ო თა
ფორდმა	ფორდ მა
ფაწის	ფა წ ის
დამწუხრებული	დამ წუხ რებული
ორდერი	ორდერი
ბოროდინოს	ბორო დინ ოს
ინდუსტრიები	ინდუ სტრი ები
ისმის	ის მის
მიგრაციას	მიგრ აციას
ეპითეტი	ეპ ით ეტი
გადასხეს	გა დასხ ეს
ვალდებულებების	ვალ დებულ ებ ების
გავრცელებისას	გავრცელ ებისა ს
მყინვარებია	მყინვარ ებია
ციხისაგან	ციხ ისა გან
მაგარმ	მაგარ მ
უნიაში	უნი აში
მწვერვალების	მ წვერვალ ები ს
შეფილდ	შე ფილდ
მოხუცებული	მოხუც ებული
ხორვატიაში	ხორვატ იაში
მაკრო	მა კრო
პროპორციით	პროპორცი ით
ჰოფმანმა	ჰოფმ ანმა
დაავადებას	დაავად ებას
დამნაშავეები	დამნაშავ ეები
ნომრით	ნომრ ით
კამიუ	კა მიუ
უცვლელია	უცვლ ელია
აღნიშვნას	აღნიშ ვნ ა ს
ეთერი	ეთერ ი
იოსებ	ი ოს ებ
ტკბილეულს	ტ კბილ ეულ ს
იშურებდა	ი შურ ებდა
მასმედიის	მას მედი ის
ჰოპკინზი	ჰოპკ ინზ ი
გაბაშვილის	გაბა შვილი ს
ბუდეს	ბუ დეს
მყიფე	მ ყიფ ე
ადმინისტრაციულად	ადმინისტრა ცი ულად
საიუველირო	სა იუვე ლირ ო
წყვილ	წყვილ
ველების	ვე ლების
დაკოტის	და კო ტის
გზად	გზ ად
სარევიზიო	სა რე ვიზი ო
კიმ	კი მ
განედებში	გან ედ ებში
მიდგომას	მი დგომ ას
შენაერთების	შენ ა ერთ ების
ყოველთა	ყოველ თა
კოგნომენი	კოგნო მენი
კამერაში	კამერ აში
კოლხეთი	კოლხ ეთი
მოციქულებმა	მოციქუ ლებმა
სარტყლიდან	სა რტყლ იდან
რეალიზაციის	რეალიზ აციის
ლაითი	ლა ითი
იმპულსები	ი მპულს ები
შესაბმელი	შე სა ბმ ელი
ტიგრან	ტიგრან
ათასგვარი	ათას გვარი
თემით	თემ ით
ერთობა	ერთ ობა
ნადირზე	ნადირ ზე
რუსულად	რუს ულად
აგრარული	აგრარულ ი
თრიალეთის	თრიალეთ ის
პარტიულ	პარტ იულ
ფორმირებას	ფორმირ ებას
ლოყაზე	ლოყ ა ზე
მანდატები	მანდა ტები
განისვენებს	გან ის ვენ ებს
აღიარებდა	აღიარ ებდა
ცნობიერება	ცნობ იერ ება
ააშენეს	ააშენ ეს
დადიანების	და დიან ების
ექსპედიციასთან	ე ქსპედიც ი ასთან
ექსპლუატაცია	ექსპლუატაც ია
ეჭვიანი	ეჭვ იანი
გამოცხადებიდან	გამოცხად ებიდან
ჩასახვის	ჩასახ ვის
დიმიტრის	დიმიტრ ის
დრამებს	დრამ ებს
ეპარქიაში	ეპარქ იაში
ბავშვების	ბავშვ ების
ფრაზაა	ფრაზ ა ა
კავკასიიდან	კავკა სი იდან
რკალს	რკალ ს
აკაცუკის	ა კაც უკ ის
კანონიკური	კანონ იკური
წიგნშია	წიგნ ში ა
საიტიდან	საიტ იდან
ერთერთ	ერთ ერთ
ფენიდან	ფენ იდან
წლიდან	წლ იდან
აეგოთ	აე გოთ
ტრილოგიის	ტრი ლოგი ის
ამომრჩეველი	ამომ რჩევ ელი
პირობების	პირობ ების
ამოღებული	ამოღ ებული
მინიმუმამდე	მინიმუ მ ამდე
გუნდიდან	გუნდ იდან
მიმზიდველ	მიმზიდ ველ
დასჯილ	დასჯ ილ
ხერხემლიანების	ხერხემლ იან ების
ნაკრებებს	ნა კრებ ებს
კომისრის	კომ ის რის
სასახლე	ს ასახლე
უახლოვდება	უ ახლოვ დება
მეორესთან	მეორე სთან
ყაზბეგს	ყაზბე გ ს
მიდგომამ	მი დგომ ამ
შიმშილობა	შიმშილ ობა
წარწერა	წარ წერა
დაანახა	დაა ნახა
ესწრებოდნენ	ესწრ ებოდნენ
ანდღულაძე	ანდ ღ ულაძე
შემდგენელი	შემ დგენ ელი
ნახევარფინალში	ნახევარ ფინალ ში
პლუტონიუმი	პლუტ ონი უმი
ტუბერკულოზით	ტუბერ კულ ოზ ით
გაბრაზებულმა	გა ბრაზ ებულ მა
წამოიზარდა	წამო ი ზარდა
დღესასწაულად	დღეს ასწაულ ად
ატლანტიკური	ატლან ტიკური
ფონს	ფონ ს
შაქის	შაქ ის
ელემენტი	ელემენტ ი
წინადადება	წინა და დება
კვლევით	კვლევ ით
დამონტაჟდა	დამ ონტაჟ და
არაგონელი	არაგონ ელი
რენამოს	რე ნა მ ოს
ხეობაში	ხეობ აში
იუკატანის	იუ კა ტან ის
ქართლსა	ქართ ლ სა
ჩანაწერებისა	ჩა ნაწერ ებისა
დანარჩენებმა	და ნარჩენ ებმა
მღვიმის	მღვიმ ის
ანთებითი	ანთ ებით ი
განშტოება	გან შტოება
გეოგრაფი	გეოგრაფი
ნებართვას	ნებ ართვა ს
არტისტის	არტისტ ის
უმოკლესი	უ მოკლე სი
თავზე	თავ ზე
უნია	უ ნია
სტადიონ	სტადიონ
დაისადგურა	დაი სადგურ ა
ძმებიც	ძმებიც
ლორი	ლორ ი
მაღაროებში	მაღარ ო ებში
მხარდამჭერებს	მხარდ ამჭერ ებს
მფარველი	მფარვე ლი
პროკურორს	პრო კურორ ს
ბიოსფერულ	ბიო სფერულ
მარსზე	მარ ს ზე
საცილობელი	ს აცილ ობელი
წლს	წლ ს
ძალად	ძალ ად
დააკავშირა	დაა კავშირ ა
დედამიწასა	დედა მიწ ა სა
დასრულდებოდა	დასრულ დებოდა
საქმიანობით	სა ქმიან ობით
განზრახვას	გან ზრახ ვას
ზემოქმედებას	ზე მოქმედ ებას
მანგანუმი	მან განუ მი
ფინელი	ფინ ელი
გადაღებებზე	გადაღ ებებ ზე
საზაფხულო	სა ზაფხულ ო
მინისტრთა	მინისტრ თა
ქვეყნებისა	ქვეყნ ებისა
დოკუმენტის	დოკუმენ ტის
ღერი	ღ ერი
სიმონს	სიმონ ს
მესამედზე	მესამ ედ ზე
დაპირდა	დაპირ და
განდალფი	გან დალფი
ეთხოვათ	ე თხოვა თ
თახვის	თა ხვის
კარგადაც	კარგ ად აც
კითხვების	კითხვ ების
მიქაელის	მიქაელ ის
გვალვიანი	გვალვ იანი
უნგრელების	უნგრ ელ ების
ელიზაბეთს	ელიზა ბ ეთს
გარეშეც	გარე შე ც
მელიქიშვილის	მელიქ იშვილ ის
ხანმეტი	ხან მეტი
ჯილდა	ჯილდ ა
ეგრევე	ეგრევე
ექვსიდან	ექვს იდან
კვამლის	კვამლი ს
მეორად	მეორ ად
რუსის	რუს ის
მნახულობ	მ ნახ ულობ
ნაწარმოებები	ნა წარმო ებებ ი
ძვირად	ძვირ ად
სტერეო	სტერეო
ანალოგიით	ანალოგ ი ით
ურთიერთობისას	ურთი ერთობ ის ას
შეხვედრაზე	შეხვედრ აზე
მიიღო	მი იღო
კარბონატული	კარბონა ტული
პლასტიკა	პლას ტიკა
უკრავდნენ	უკრავ დნენ
ესპანურად	ე სპანურ ად
ჩადებული	ჩა დებულ ი
არჩევაზე	არჩევ აზე
ბერი	ბერი
ქურდი	ქურდ ი
დაკომპლექტდა	და კომპ ლექტ და
მამულად	მამულ ად
ასტურიის	ას ტური ის
ჩვენს	ჩვენ ს
პოეზიის	პოეზ ი ის
შემოვალ	შემო ვალ
ეთიოპიის	ეთიოპ ი ის
ატმოსფერულ	ატმო სფერულ
დატყვევებული	დატყვევ ებული
ძლიერაა	ძლიერ ა ა
გადმოგვცემენ	გადმო გვცემ ენ
რამსეს	რამ ს ე ს
გაბრაზებული	გა ბრაზ ებული
ანდერსონს	ანდ ერსონ ს
ქეთევანი	ქეთევან ი
აქტივის	აქტივ ის
დიზრაელიმ	დიზრა ელ იმ
სიგიზმუნდის	სი გიზ მუნდ ი ს
შობილი	შობილ ი
პოზიტრონის	პოზი ტრო ნის
მომწიფებისას	მო მწიფ ების ას
ჩხუბის	ჩხუბ ის
ამჟღავნებდა	ა მჟღავ ნებ და
ენერგიულია	ენერგ ი ულია
ჯესიკა	ჯე ს იკა
ტემპერამენტი	ტემპერა მენტ ი
ინგრევა	ი ნგრევ ა
მითიურ	მით იურ
ტყვიები	ტყვი ები
თვისებით	თვის ებით
მოცულობისა	მოცულ ობისა
ალბომების	ალბომ ების
ცხოველური	ცხოველ ური
შვილად	შვილ ად
თივის	თი ვის
მანუჩარის	მანუჩა რის
ძველბერძნული	ძველ ბერძნ ული
თამაში	თამაშ ი
დასწავლის	და სწავლ ის
ტბისა	ტბ ისა
ბრძოლამ	ბრძოლ ამ
ინტერესდებოდა	ინტერეს დებოდა
სათნოება	სათნო ება
ჰარმონიულად	ჰარმონი ულად
ჩანჩქერის	ჩანჩ ქერ ის
ლევანის	ლევან ის
პროდუქციაში	პროდუქცი აში
კონსოლიდაცია	კონ სოლიდ აცია
მოთეთროა	მო თეთრ ო ა
დამღუპველი	დამ ღუპ ველ ი
მეცნიერებს	მეცნიერ ებს
ლიდერთან	ლიდერ თან
შემონახულია	შემო ნახულ ია
აგურიც	აგურ იც
ნაწილშია	ნაწილ ში ა
სიმძლავრის	ს ი მძლავ რის
ტონამდე	ტონ ამდე
სტარს	სტარ ს
იაპონელებმა	იაპონ ელებმა
ტანკზე	ტანკ ზე
ფართობები	ფართობ ები
კურაპალატი	კურ ა პალატ ი
პოეტმა	პოეტ მა
ექიმებმა	ექიმ ებმა
ტოპოგრაფიულ	ტოპო გრაფიულ
ტელესკოპმა	ტელესკოპ მა
გვხვდებოდა	გვხვ დებოდა
წყალბადს	წყალბად ს
ცხენისწყლის	ცხენ ის წყლ ის
ლეგატი	ლეგ ა ტი
სახეს	სახე ს
ტალი	ტა ლი
შესაყართან	შესა ყარ თან
ფურცელაძის	ფურც ელ აძის
კუთხეებით	კუთხე ებით
ნიობიუმის	ნი ობი უ მის
თევზისა	თევზ ის ა
საცავი	საცავ ი
ატლანტაში	ატლან ტ აში
როუზის	როუზ ის
ატაროს	ატარ ოს
ბენჯამინ	ბენ ჯამ ინ
მიწას	მიწა ს
ნამუშევართა	ნამუშე ვართა
სერვიუს	სერვ იუს
მგზავრი	მგზავრ ი
იტვირთება	ი ტვირთ ება
მომდინარეობს	მო მდინარ ე ობს
სულავესის	სულ ა ვეს ის
პერსონაჟები	პერსონ აჟ ები
სინთეზს	ს ინთეზ ს
დაჩქარების	და ჩქარ ების
გენია	გენი ა
მოსახერხებელი	მოსა ხერხ ებელი
ისიდა	ის ი და
ხიდიდან	ხიდ იდან
აღეძრა	აღეძრა
დნმ	დნმ
გიტარისტად	გიტარ ის ტად
თამაშობდნენ	თამაშ ობ დნენ
ფიქრის	ფიქრ ის
ცნობებს	ცნობ ებს
ძებნისას	ძებნ ისას
ბალახეულით	ბალახ ეულ ით
დიდებულების	დიდებულ ების
თორნიკემ	თორნიკე მ
გაშენებული	გა შენ ებული
ზონაში	ზონ აში
პლანტაცია	პლან ტაცი ა
ტოლედო	ტოლედო
ზადნესელსკის	ზა დნეს ელ სკის
სიტისთან	სი ტი სთან
ბონობოს	ბონობო ს
ხანუმა	ხან უ მა
ცოცხლადმშობია	ცოცხლ ად მშობ ი ა
იაპონიას	იაპონ იას
სოლომონის	სოლო მონ ის
მაკდონალდი	მაკდონალ დი
ფასადები	ფასად ები
ვერასოდეს	ვერა ს ოდეს
გურამიშვილმა	გურამ იშვილ მა
ვირთხები	ვირთხ ები
მოიხსენიებენ	მოიხსენ ი ებენ
კუნძულზეც	კუნძულ ზეც
ჩასაბერი	ჩა სა ბერი
ხმარობენ	ხმარ ობენ
გათხოვების	გა თხოვ ების
გამოსხივებული	გამო სხივ ებული
ივნისს	ივნის ს
კენიელი	კენ იელი
დასაბუთებული	და საბუთ ებული
განაპირობებენ	განა პირობ ებენ
მილიმეტრიანი	მილი მეტრ იანი
ილუსტრატორი	ილუსტრ ატორი
თემა	თემა
შეაშინა	შე აში ნა
ნეიტრალიტეტს	ნეიტრალ იტეტ ს
დეკარტეს	დე კარტ ეს
მეგობრებიც	მეგობრ ებიც
თომპსონი	თ ომპსონი
გარეგან	გარე გან
გზაა	გზა ა
აჯილდოვებს	აჯილდოვ ებს
მედრესე	მე დრესე
მინიატიურა	მინ იატიურ ა
ყომრალ	ყომრალ
მასწავლებელი	მასწავლებ ელი
სოციალისტები	სოციალ ის ტები
დამატებითი	დამატებ ით ი
სათაურად	სა თა ურად
დანელია	და ნ ელია
ვარსკვლავთშორის	ვარსკვლავ თ შორ ის
ლიკვიდირებულ	ლიკვიდ ი რებულ
ორმხრივი	ორ მხრივ ი
დამწერლობით	დამწერლო ბით
ჯონმა	ჯონ მა
მოხსენიებული	მოხსენ ი ებული
სიბრძნის	სი ბრძნ ის
არიდება	არი დება
მთაწმიდელი	მთა წმიდ ელი
დანაშაულისა	დანაშაუ ლის ა
სადილის	სა დი ლის
უწყებებს	უწყ ებებ ს
უწყოდა	უწყ ო და
ლეკთა	ლეკ თა
საფინალო	სა ფინალ ო
ციხეებს	ციხე ებს
ერთმა	ერთ მა
ბიოგრაფიული	ბიოგრაფი ული
ვილის	ვილი ს
ოგადენის	ოგადენი ს
დათმობა	დათმ ობა
ვიდოდე	ვიდ ოდე
ქუთაისისა	ქუთა ის ის ა
ნომინალურ	ნომინ ალურ
შემცვლელს	შე მ ცვლელ ს
დადებითია	დად ებით ია
უნგრეთი	უნგრ ეთი
დაკვირვებების	დ აკვირვ ებ ების
იგერიებდა	ი გერი ებდა
იუნაიტედი	იუნაიტედ ი
დოლიძის	დოლიძ ის
ყველანაირი	ყველ ა ნაირი
ისეთივეა	ის ეთივე ა
სანახაობის	სა ნახა ობის
თეთრის	თეთრ ის
შემადგენლობა	შემადგენლ ობა
გაზი	გაზ ი
მინიატიურები	მინ იატიურ ები
ურთიერთდამოკიდებულების	ურთი ერთ დამოკი დებულ ების
სეზონთან	სეზონ თან
საწყისად	საწყ ის ად
უთავსებდა	უ თავ ს ებდა
სინგლს	სინგლ ს
