იტალიასთან	იტალი ასთან
მადაგასკარის	მადაგა სკარ ის
ფიზიკაში	ფიზ იკ აში
უელსელი	უელ ს ელი
კოლხეთს	კოლ ხეთ ს
სიარულის	სიარულ ის
ფუძეებს	ფუძე ებს
გააკეთებდა	გაა კეთ ებდა
დამაჯერებელი	დამა ჯერ ებელი
საორკესტრო	სა ორკესტრ ო
მრავალჯერადი	მრავალ ჯერ ადი
ლეგენდის	ლეგ ენდ ის
სენატორები	სენ ატორ ები
გიგზს	გიგ ზ ს
ფინეთს	ფინ ეთ ს
დამატებას	და მატებ ას
ონისე	ონის ე
განწირული	გან წირულ ი
თადარიგში	თადა რიგ ში
ეჩვენება	ე ჩვენ ება
მოსულის	მო სულ ის
კირით	კირ ით
მიტოვებული	მი ტოვ ებული
გაღწევა	გა ღწევ ა
უყვარს	უ ყვარ ს
ღლონტი	ღლო ნტ ი
ფლეიტის	ფლე იტ ის
შეუქმნია	შეუ ქმნ ია
აწყობა	ა წყობ ა
კონუსისებური	კონუსის ებ ური
პრინციპულ	პრინცი პ ულ
გარედან	გა რე დან
სამართლიან	სამართლ იან
რაოდენობისა	რაოდენ ობ ისა
საქმიანობად	საქმ იანობ ად
თანაფარდობის	თანა ფარდ ობის
სეტყვა	სე ტყვ ა
იმპერატორს	იმპერატორ ს
პეისერსი	პეის ერს ი
მეამბოხეების	მეამბოხ ე ების
საჭეს	საჭ ე ს
მორეის	მო რე ის
უხერხული	უ ხერხ ული
გამოვარდა	გამო ვარდ ა
ომშიც	ომ შიც
შუბი	შუ ბ ი
დადგომა	და დგომ ა
მაურიების	მა ურიების
წარმოშობისაა	წარმო შობ ისაა
ხეობების	ხე ობ ების
სიმჭიდროვით	სიმჭიდრ ოვ ით
ჩვენთვის	ჩვენ თვის
ქეთო	ქ ეთ ო
პრივილეგირებული	პრივილეგ ირებულ ი
დასაჯეს	დასა ჯ ეს
სიკვდილით	სიკვდილ ით
კვირაში	კვირ აში
მნიშვნელობის	მნიშვნელო ბ ის
გამსახურდია	გამსახურ დი ა
დასამხობად	დასამ ხობ ად
ხმისჩამწერი	ხმისჩა მწერ ი
გამოცხადებით	გამო ცხად ებით
ფოტოგრაფის	ფოტო გრაფ ის
ქართლისა	ქარ თლ ისა
იცოდეთ	იც ოდ ეთ
ახდენდნენ	ახ დენ დნენ
ხილვადობის	ხილვ ადობის
ფერარი	ფერ არ ი
სიმსივნით	სიმსი ვნ ით
აპენინის	აპენ ინ ის
დამკვირვებლის	დამ კვირვ ებლის
გაიმარჯვეს	გა იმარჯვ ეს
შედეგიანი	შე დეგ იანი
პათოლოგია	პათო ლოგი ა
მურთაზი	მ ურ თაზი
ფლოტს	ფ ლოტ ს
ნედლეულად	ნედლ ეულ ად
წინამძღვრობა	წინამძღვ რ ობა
მკვიდრი	მკვიდრ ი
პოლკოვნიკი	პოლკო ვნ იკი
დეიტა	დე იტ ა
მანქანათმშენებლობა	მანქანათ მშენებლობ ა
უხსოვარი	უხსოვ არ ი
ღარიბთა	ღარიბ თა
გამოიცემა	გამოი ცემ ა
მაგალითები	მაგალით ები
სციპიონმა	სცი პიონ მა
მისადგომ	მისა დგომ
მშობლიურ	მშობლ იურ
იატაკის	ია ტაკ ის
სომეხი	სო მეხ ი
იყინება	ი ყინ ება
ნამარხებს	ნა მარხ ებს
თანახმადაც	თანა ხმ ადაც
სქესთან	სქეს თან
რეპროდუქციულ	რეპროდუქ ციულ
დაბადებული	დაბადებულ ი
ნეიტანს	ნე იტან ს
ფასით	ფას ით
მიხაილოვსკოეს	მიხა ილ ოვსკოეს
დემონური	დე მონ ური
სთან	ს თან
აფხაზური	აფ ხაზ ური
ოდინს	ოდ ინ ს
ტერიტორიად	ტერი ტორი ად
თორელთა	თ ორ ელთა
სარდლობით	სარდ ლობ ით
დაუბრუნებია	დაუ ბრუნ ებია
საგრაფო	საგრა ფო
ადიდე	ა დიდ ე
ბეჭდური	ბეჭდ ური
მეტამორფიზმის	მეტა მორფ იზმის
რაბლეს	რა ბ ლეს
კერპის	კერ პ ის
კართაგენელებმა	კართაგენ ელ ებმა
კრიტიკოსებს	კრი ტიკოს ებს
აირები	ა ირ ები
საშუალებანი	საშუა ლ ებანი
მამიკო	მა მ იკო
ტვიბერის	ტვი ბერ ის
არაშენდის	არაშე ნდ ის
შედგენაზე	შე დგენ აზე
მიწასა	მიწ ასა
ამერიგო	ა მერ იგო
ლირის	ლი რ ის
მდგომარეობამდე	მდგომარე ობ ამდე
ჰაეროვანი	ჰა ერ ოვანი
შესთავაზა	შეს თავაზ ა
რეპერტუარი	რეპერ ტუარ ი
ფერწერისა	ფერ წერ ისა
ბალზაკი	ბალ ზაკ ი
ტვრტკო	ტ ვრ ტკო
საუკუნისაა	საუკუნ ისაა
ამჟამად	ა მჟამად
მწვრთნელობის	მწვრთნელ ობის
დაჭაობებული	დაჭაობ ებულ ი
შინაარს	შინა არს
ბავშვის	ბავშვ ის
ბრძანებულება	ბრძან ებულ ება
ცხადად	ცხად ად
საუბარიც	საუ ბარ იც
სისხლისგან	სისხლ ისგან
კინოხელოვანების	კინო ხელოვან ების
ფორმებში	ფორმ ებში
ტილაკი	ტილ აკი
ჩოლოყაშვილის	ჩოლო ყაშვილ ის
ნაციონალისტების	ნაციონალ ისტ ების
ადამიანებად	ადამ იან ებად
ანტი	ანტ ი
თანამემამულეების	თანამემამულ ე ების
სიმფონიის	სიმ ფონ იის
ფურის	ფურ ის
საკვებ	სა კვებ
დავგეგმოთ	დავ გეგმ ოთ
დამოკიდებულ	დამოკიდ ებულ
მარადი	მარად ი
ოჯახების	ოჯახ ების
ჯარისკაცებზე	ჯარის კაც ებზე
მსმენელისათვის	მსმენ ელ ისათვის
ფეხბურთიდან	ფეხბურთ იდან
ზეპირსიტყვიერებაში	ზეპირ სიტყვიერ ებაში
სევდის	სე ვდ ის
ლითონურ	ლით ონ ურ
მასები	მას ები
გადაცემაზე	გადა ცემ აზე
გუნიას	გუნ იას
დაპატიმრებები	დაპატიმრ ებ ები
იუმორი	იუ მორ ი
მითის	მი თ ის
რამიშვილი	რამ იშვილ ი
ასტრონომიული	ასტრონ ომ იული
ერესი	ერ ეს ი
მედლებს	მედ ლ ებს
ტომმა	ტომ მა
გვალვას	გვა ლვ ას
საზოგადოებისგან	საზოგად ო ებისგან
სახელოების	სახელ ო ების
ხარჯავს	ხარჯ ავს
განსაკუთრებულობა	განსაკუთრ ებულ ობა
კლუბის	კლუბ ის
ანთოლოგია	ანთ ოლოგი ა
მეზღვაურმა	მეზღვა ურ მა
კუნძულებით	კუნძულ ებით
მიხაკის	მიხა კ ის
მორფემა	მორფ ემ ა
იძია	ი ძი ა
შეთქმულებმა	შე თქმულ ებმა
ჰერეთი	ჰერ ეთ ი
სასჯელს	სას ჯელ ს
ჯგუფის	ჯგუფ ის
სტუდიებში	სტუდი ებში
კაცთა	კაც თა
პრიზმის	პრ იზმ ის
რამდენს	რამ დენ ს
გადაუწერია	გადაუ წერ ია
ჰომოლოგიური	ჰომ ოლოგი ური
ეზრუნათ	ეზრუნ ა თ
ტელეფონების	ტელეფონ ების
ლენგის	ლენ გ ის
ლიტურგია	ლიტურ გ ია
განამარხებული	განა მარხ ებული
ბერბერული	ბერ ბერ ული
თეატრები	თეატრ ები
რახან	რა ხან
სასადილო	სასა დი ლო
გორაკზე	გორ აკ ზე
ხასიათდებიან	ხასიათ დებიან
ექადიის	ექ ადი ის
ემართათ	ე მართ ათ
ჯირკვლებს	ჯირკ ვლ ებს
არჩევის	ა რჩევ ის
რაზეც	რა ზეც
ხაზები	ხაზ ები
აფხაზი	აფ ხაზ ი
დაუსვეს	და უს ვეს
გატანილ	გა ტანილ
გოგრის	გო გრ ის
დაწერა	და წერ ა
ხელქვეითი	ხელ ქვეით ი
ლუკ	ლუკ
მოსიყვარულე	მო სიყვარულ ე
მაღალმა	მაღალ მა
კენ	კენ
მიმართულებითაა	მიმა რთულ ებითაა
მოისმინეს	მოის მინ ეს
ურთიერთობდა	ურთიერთ ობ და
ჯონსის	ჯონ ს ის
ბომბდამშენი	ბომბ დამშე ნი
გივის	გი ვ ის
ცნობს	ცნობ ს
ზევსს	ზე ვს ს
ნომრად	ნ ომრ ად
მგლები	მ გლ ები
მისიონერები	მისიონერ ები
იქონიეს	იქ ონი ეს
პოტენციური	პოტენცი ურ ი
გაგონილი	გა გონ ილი
იტყვიან	ი ტყვ იან
ბერძნები	ბერძ ნებ ი
ბაზად	ბაზ ად
სერბეთმა	სერ ბეთ მა
ინდივიდთა	ინდი ვიდ თა
ოლქია	ოლქ ია
ბუდიზმში	ბუდ იზმ ში
ძალაუფლების	ძალა უფლ ების
სიმონმა	ს იმონ მა
დასჯერდა	დას ჯერ და
სიზმრებში	ს იზმრ ებში
ხმოვანთა	ხმოვან თა
ჰარტი	ჰარ ტ ი
ესაზღვრებოდა	ესა ზღვრ ებოდა
გარკვევით	გა რკვევ ით
თებერვალში	თებერ ვალ ში
ყნოსვა	ყნოს ვ ა
მოსახლეობიდან	მოსახლ ეობ იდან
კლანი	კ ლან ი
მელქისედეკ	მელქისედე კ
რესპუბლიკებს	რესპუბლი კ ებს
სიუხვით	სი უხვ ით
სიგრძე	სიგრძ ე
თვეშიც	თ ვე შიც
მარიამს	მარ იამ ს
გაუპატიურებას	გაუ პატიურ ებას
ბონაპარტის	ბონა პარტ ის
ხელმძღვანელმა	ხელმძღვანელ მა
სახელშეკრულებო	სა ხელშეკრულებ ო
ტავრის	ტავრ ის
მეკარედ	მე კარ ედ
დაძლია	და ძლ ია
დეივ	დე ივ
იმუშაოს	ი მუშაო ს
ნათესაობის	ნათესა ობ ის
ხიდს	ხ იდ ს
კოლექტივად	კოლექ ტივ ად
მატარებლის	მატარ ებლ ის
აგება	ა გებ ა
წლისთვის	წ ლის თვის
ადგილზეა	ადგილ ზეა
ინსტრუმენტებით	ინსტრ უმენტ ებით
კახაბერ	კახა ბერ
პორტალი	პორტ ალ ი
დეპეშა	დე პე შა
წერილები	წერილ ები
ადამიანს	ადამ იან ს
მუჰაფაზის	მუჰა ფაზ ის
საგზურები	საგზ ურ ები
ძრავებში	ძრავ ებში
წაიყვანენ	წა იყვან ენ
საშინაო	სა შინ აო
იკარგება	ი კარგ ება
იასონ	ია სონ
გამოეყენებინათ	გამოე ყენ ებინათ
ჩამოგდებული	ჩამო გდ ებული
სიმფონია	სიმ ფონ ია
დაესახელებინა	დაე სახელ ებინა
ტრანსპორტი	ტრანსპორტ ი
შექმნილია	შექმნილ ია
ფენაზე	ფენ აზე
დაზავდნენ	და ზავ დნენ
შულცეს	შუ ლც ეს
ქსოვენ	ქსოვ ენ
რეპლიკაციის	რეპლიკ აცი ის
მარშრუტით	მარშრუტ ით
თავშესაფარი	თავშესა ფარ ი
პროდუქტიულობის	პროდუქ ტიულ ობის
აღიქვეს	აღი ქვ ეს
სხეულთა	სხეულ თა
ფაშისტი	ფაშ ისტ ი
დაამსხვრია	დაა მსხვრ ია
მონრეალის	მონ რეალ ის
ეტლი	ეტლ ი
ღერძის	ღერ ძ ის
ადაპტირება	ადაპტ ირ ება
ჰყავთ	ჰყავ თ
მძღოლებს	მძღოლ ებს
ფანტაზიები	ფანტ აზი ები
დალასი	და ლას ი
გაყვანილი	გა ყვანილ ი
საეპისკოპოსოები	სა ეპისკოპოს ოები
ბეგი	ბეგ ი
სექციას	სე ქცი ას
ინოუ	ინო უ
გაყრა	გა ყრ ა
წინააღმდეგობრივია	წინააღმდეგ ობ რივია
გათხრა	გა თხრ ა
ფრანგულმა	ფრან გულ მა
წერისას	წერ ისას
სტრუქტურულად	სტრუქტ ურ ულად
ბიზანტია	ბიზ ანტი ა
დანარჩენი	დანა რჩენ ი
მეხიკოში	მეხ იკ ოში
გასკდა	გა სკ და
იაპონელმა	იაპონ ელ მა
ჩაედინება	ჩა ედინ ება
სვეტიცხოველს	სვეტი ცხოველ ს
ელა	ელ ა
შუალედში	შუალ ედ ში
აგრძელებენ	ა გრძელ ებენ
მცენარეულობაა	მცენარეულ ობ აა
მისამართის	მისა მართ ის
კატალიზატორი	კატ ალიზ ატორი
მოძღვართან	მო ძღვარ თან
პატრიციუსი	პატრი ცი უსი
მხედრობა	მხედ რ ობა
ჰუნ	ჰ უნ
სევანის	ს ევ ანის
მუმინების	მუ მინ ების
მანტია	მ ანტი ა
გულმკერდი	გულ მკერდ ი
მიღწევით	მი ღწევ ით
შრომისა	შრომ ისა
იოზეფ	ი ოზ ეფ
შვიდჯერ	შვიდ ჯერ
თორგერსონი	თ ორ გერსონი
განხორციელდება	გან ხორციელ დება
აარიდოს	აა რიდ ოს
თანასწორობა	თანა სწორ ობა
კომპოზიტორად	კომპოზიტორ ად
ოლქები	ოლქ ები
დოლარამდე	დო ლარ ამდე
დღესასწაულია	დღესასწაულ ია
ანატომია	ანა ტომ ია
მარადიულ	მარად ი ულ
ჰარვი	ჰარ ვი
დასაცავად	დასა ცავ ად
მიმდინარეობამ	მიმდინარე ობ ამ
გამოეხმაურა	გამოე ხმაურ ა
გაიმარჯვებს	გა იმარჯვ ებს
კულინარია	კული ნარ ია
მომსახურება	მო მსახურებ ა
რეინოლდსის	რეინ ოლდს ის
ებჯინება	ებ ჯინ ება
კოდებს	კ ოდ ებს
რიკი	რიკ ი
სულად	სულ ად
რომანით	რო მან ით
ხუთგზის	ხუთ გზის
ჯირკვლების	ჯირკ ვლ ების
დამკვიდრებული	და მკვიდრ ებული
ჰერას	ჰერ ას
მინისტრი	მინისტრ ი
ნერვული	ნერ ვ ული
რეგიონს	რეგიონ ს
ვარჯიში	ვარჯიშ ი
დამკვიდრებას	და მკვიდრ ებას
კოლონას	კოლო ნ ას
დასარულს	დასა რულ ს
რომლებთანაც	რომ ლ ებთანაც
მოდა	მო და
იკვებებოდა	ი კვებ ებოდა
დოქტრინას	დოქტ რინ ას
მარილიან	მარ ილ იან
იერუსალიმს	იერუსა ლიმ ს
შემოუყვება	შემოუ ყვ ება
ნოვიცკის	ნოვიც კ ის
გარიგება	გარი გებ ა
სამღვდელოება	სამღვდ ელ ოება
შიზოფრენია	შიზო ფრენ ია
ველისა	ველ ისა
მოლოდინი	მო ლოდინ ი
მელკორის	მელ კორის
გასაბერი	გასა ბერ ი
ტბა	ტ ბ ა
ტერიტორიიდან	ტერი ტორი იდან
ამენხოტეპ	ამენ ხოტ ეპ
გარეუბან	გარეუ ბან
ნაწილაკთა	ნაწილ აკ თა
სასწაულების	სასწაულ ების
მონოგრაფია	მონ ოგრაფი ა
ფართობების	ფართო ბ ების
ცვლილებებისა	ცვლილ ებ ებისა
ექიმად	ექიმ ად
ინგლისელების	ინგლის ელ ების
კომბინაციას	კომბინ აცი ას
სინგლ	სინ გლ
კვერცხებს	კვე რცხ ებს
პერიოდთან	პერი ოდ თან
არაზუსტი	არა ზუსტ ი
ხმაც	ხმ აც
სამგზავრო	სა მგზავრ ო
ბაზაში	ბაზა ში
კონტრაქტების	კონტრაქტ ების
ვულკანებს	ვულკან ებს
პლინიუსი	პლინ იუს ი
სპერის	ს პერ ის
პაკ	პა კ
ფადლონის	ფად ლონ ის
ობსიდიანის	ობს იდ იანის
ნიმუშებია	ნიმუშ ებია
მღრღნელების	მღრღ ნელ ების
პარტიული	პარტ ი ული
წასვლას	წა სვლ ას
ფუნტად	ფუნ ტ ად
მხარეები	მხარ ე ები
წარუმატებლად	წარუ მატ ებლად
ორგანიზაციისა	ორგანიზაცი ისა
აეკრძალათ	აე კრძალ ათ
მინდორი	მინ დორ ი
ჰაბსბურგის	ჰაბს ბურგ ის
საარსებო	სა არსებ ო
კონტინენტზე	კონტინენტ ზე
ეკიპაჟმა	ეკიპ აჟ მა
აღიარებას	ა ღიარ ებას
ქალბატონის	ქალ ბატონ ის
კლავენ	კლავ ენ
ტორინოს	ტო რინ ოს
მეთიუ	მ ეთ იუ
შემოტრიალება	შემო ტრიალ ება
დიალექტოლოგიის	დია ლექტ ოლოგიის
პეტროგრადის	პეტრო გრად ის
განხილვაში	გან ხილვ აში
პიგმენტების	პიგმ ენტ ების
ბიჰარის	ბი ჰარ ის
სვერდლოვსკის	ს ვერდ ლოვსკის
წინაისტორია	წინა ისტორი ა
ხერარდო	ხერ არდ ო
ეომებოდა	ე ომ ებოდა
კოლონიად	კოლონი ად
ბოძებს	ბოძ ებს
პროექტებზე	პროექტ ებზე
სახლდება	სახლ დება
ოთხსაფეხურიანი	ოთხსა ფეხურ იანი
ფანტასტიკის	ფანტას ტიკ ის
მოცილების	მო ცილ ების
სუპერგმირი	სუპერ გმირ ი
აეგო	ა ე გო
რეზერვის	რეზერვ ის
იდრის	ი დრ ის
ჰიპოკრატე	ჰიპ ოკრატ ე
კაპადოკია	კაპ ადოკი ა
უზრუნველყოფენ	უზრუნველ ყოფ ენ
გავრცელება	გა ვრცელ ება
გარსიას	გარ ს იას
მდინარეებია	მდინარე ებია
სანაპიროს	სანაპირ ო ს
ჩინით	ჩინ ით
ქართულიდან	ქა რთულ იდან
გამოვლინებას	გამო ვლინ ებას
თანასწორად	თანა სწორ ად
დაკავებულია	დაკავ ებულ ია
ემიჯნება	ე მიჯნ ება
არაკომერციული	არა კომერცი ული
ქვემეხი	ქვე მეხ ი
პირველები	პირ ველ ები
რომელნიც	რომ ელ ნიც
ავენიუს	ავენ იუ ს
ერისთავობა	ერისთავ ობა
მთვლემარე	მ თვლ ემარე
გაცნობიერებული	გა ცნობიერ ებული
კასიუსის	კას იუს ის
პარტნიორებს	პარტნი ორ ებს
ათწლიანი	ათ წლიანი
ადგილის	ადგილ ის
საათს	სა ათ ს
ბატონიშვილს	ბატონ იშვილ ს
გესტაპო	გე სტა პო
დანიურ	დან ი ურ
მოსწავლეები	მოსწავლ ე ები
ალტერნატიული	ალტერნ ატიულ ი
ნედლეულის	ნედლ ეულ ის
საცხოვრისის	საცხოვრ ის ის
სისწრაფით	სი სწრაფ ით
ღეროების	ღერ ო ების
სიცილიელის	სიც ილი ელის
აღმავლობის	აღ მავლობ ის
დააჯარიმა	დაა ჯარიმ ა
რუკას	რ უკ ას
რესტორნები	რესტორ ნ ები
ახ	ახ
გავაკეთოთ	გავა კეთ ოთ
ბატონობდნენ	ბატონ ობ დნენ
ლოუ	ლო უ
პირზე	პირ ზე
სიმბოლოდ	სიმბოლ ო დ
სიზმრები	ს იზმრ ები
აწარმოებს	აწარ მო ებს
ბატონ	ბატონ
კანბერაში	კან ბერ აში
მეცნიერებმა	მეცნიერ ებ მა
ლუმინესცენცია	ლუმინე სცენ ცია
ლონდონიდან	ლონ დონ იდან
მართკუთხედის	მართ კუთხედ ის
დელამანიდის	დელა მანი დის
დოზით	დ ოზ ით
პაქტის	პ აქტ ის
აღმოსავლური	აღმო სავლურ ი
თხზულებები	თხზ ულ ებები
გამგზავრება	გა მგზავრ ება
ტყეების	ტყე ების
ტრაპეზუნტის	ტრაპე ზ უნტის
გომბეშო	გ ომ ბეშო
ფოთისა	ფო თ ისა
მაგალითის	მაგალით ის
ურიცხვი	უ რიცხვ ი
წყებებით	წყ ებ ებით
თანამშრომლობდნენ	თანამშრომლ ობ დნენ
იმდროინდელ	იმ დროინდელ
კალიგრაფიული	კალი გრაფ იული
კურდღლებზე	კურ დღ ლებზე
ანტისემიტური	ანტისემი ტურ ი
სუსტი	სუსტ ი
ტალახისგან	ტალ ახ ისგან
შეუშლის	შეუ შლ ის
ჰოკეის	ჰო კე ის
შრომაში	შრომ აში
გაამკაცრა	გაამ კაცრ ა
მწვერვალიდან	მწვერ ვალ იდან
მეგობრობდა	მეგობრ ობდა
ტრიბუნული	ტრი ბუნ ული
თეატრთან	თეატრ თან
საზღვარს	საზღვ არ ს
შრომისათვის	შრომ ისათვის
დემოტური	დე მო ტური
ბგერა	ბგერ ა
მეტისების	მეტი ს ების
შუბლი	შუ ბლ ი
იერუსალიმში	იერუსა ლიმ ში
მწერალი	მწერ ალ ი
სულს	სულ ს
ლეგენდას	ლეგ ენდ ას
პირობაა	პირობ აა
ხასიათისაა	ხასიათ ისაა
სამარხებს	სა მარხ ებს
აბრაამისეული	აბრა ამ ისეული
მიმღების	მიმ ღებ ის
აფხაზეთში	აფხაზ ეთ ში
საგზურს	საგზ ურ ს
ახალგაზრდებს	ახალ გაზრდ ებს
შესრულებულ	შე სრულებ ულ
იარაღით	იარაღ ით
აშლილობის	ა შლილ ობის
პოლარიზაცია	პოლა რ იზაცია
დენის	დენ ის
კულტურაც	კულტურ აც
მომგებიანი	მომ გებ იანი
ევროვიზიის	ევრო ვიზი ის
წყობილების	წყობილ ების
მარილიანობის	მარილ იანობ ის
ბორი	ბორ ი
დოილი	დო ილ ი
რაიონს	რა იონ ს
ტბიდან	ტ ბ იდან
დაცვას	და ცვ ას
შესწავლილი	შე სწავლ ილი
რიფების	რიფ ების
ანდრეა	ან დრე ა
კოროზიის	კორ ოზ იის
სიმბოლურად	სიმბოლ ურ ად
ჭირის	ჭირ ის
საქონლით	სა ქონლ ით
ცეილონის	ცე ილ ონის
ორგანოა	ორგან ო ა
მხარგრძელთა	მხარ გრძელ თა
ფლეიტაზე	ფლე იტ აზე
ბარსელონამ	ბარსელ ონ ამ
წუთიანი	წ უთ იანი
კრეიგ	კრე იგ
მშთანთქმელი	მ შ თანთქმელი
ოსკარზე	ოს კარ ზე
ნაშთებია	ნაშთ ებია
ციკლური	ციკლ ური
უსულო	უ სულ ო
მაგისტრალის	მაგისტრ ალ ის
კია	კ ია
უმატებენ	უ მატებ ენ
დივიზიონი	დივიზი ონ ი
ეფექტურობას	ეფექ ტურ ობას
გასასწორებელი	გასა სწორ ებელი
ნახევარმცველის	ნახევარ მცველ ის
თესავენ	თ ეს ავენ
ნაგებობებიდან	ნაგებ ობ ებიდან
სცემს	ს ცემ ს
დუშ	დუ შ
ორფერდა	ორ ფერ და
პუბლიკაციების	პუბლიკა ცი ების
აიროვანი	ა ირ ოვანი
ღუნიბის	ღუნი ბ ის
ნახშირორჟანგი	ნახშირორ ჟანგ ი
ქრებოდა	ქრ ებოდა
სამსახურისთვის	სა მსახურ ისთვის
რობერტსონი	რო ბერტ სონი
გადიოდა	გა დიო და
გამორიცხული	გამო რიცხ ული
გაუქმებას	გა უქმ ებას
ამოჭრილი	ამო ჭრილ ი
აღნიშნავდა	აღ ნიშნავ და
ან	ან
კომუნიკაციები	კომუნიკაცი ები
მუშად	მუშ ად
ნექტანებ	ნექ ტან ებ
პაციენტმა	პაცი ენტ მა
გამომავალ	გამო მავალ
შეირთოს	შეი რთ ოს
მამადავითის	მამა დავ ითის
იმპერატორისაგან	იმპერატორ ისაგან
დანებდნენ	და ნებ დნენ
პროზაული	პროზა ულ ი
რასინის	რ ას ინის
მუზეუმებს	მუზეუმ ებს
ვარჯი	ვარ ჯი
წარმონაქმნი	წარმონა ქმნ ი
სწორკუთხაა	სწორ კუთხ აა
გიორგი	გიო რგ ი
ხარშავდნენ	ხარშ ავდნენ
ნართების	ნა რთ ების
კომბინაციის	კომბინ აცი ის
დაავადებებისადმი	დაავად ებ ებისადმი
ინვენტარის	ინვენ ტარ ის
სავანის	სა ვან ის
დიდოსტატი	დიდ ოსტატ ი
ბათუმიდან	ბა თუმ იდან
ველები	ველ ები
აჭიანურებდა	ა ჭიანურ ებდა
სარწმუნოებისა	სარწმუნ ო ებისა
საზღვრებზე	სა ზღვრ ებზე
რაოდენობითაც	რაოდენ ობ ითაც
სტორმ	ს ტორ მ
დიუბუა	დიუ ბუ ა
ამყარებდნენ	ა მყარ ებდნენ
ფლეიტას	ფლე იტ ას
გაზრდას	გაზრდ ას
ლაშქრობაზე	ლაშქრ ობ აზე
მომხრეებსა	მომხ რე ებსა
დავალებას	დავალ ებ ას
არალეგალურ	არალეგ ალურ
განთავისუფლებას	გან თავისუფლ ებას
შუამდგომლობით	შუამდგომ ლ ობით
მარანი	მა რან ი
სიმის	ს იმ ის
სფეროზე	სფერო ზე
თანამგზავრები	თანა მგზავრ ები
პროდიუსერობით	პროდიუსერ ობით
გაურკვევლობის	გაურკვევ ლ ობის
მოგყავს	მოგ ყავ ს
სიყმაწვილე	სი ყმაწვილ ე
გაეგზავნა	გაე გზავნ ა
უჭერდნენ	უ ჭერ დნენ
რეფლექსი	რეფ ლექს ი
განივრცო	განი ვრც ო
უჯარმაში	უჯ არმ აში
შემოქმედებიდან	შე მოქმედებ იდან
იმედად	იმე დ ად
საუდების	სა უდ ების
სარტყლებში	სარტყ ლ ებში
ეთნოგენეზის	ეთნ ოგენეზ ის
ვაჭრობაზე	ვაჭრ ობ აზე
ასახვას	ასა ხვ ას
კოლონიებში	კოლონი ებში
ტანკმა	ტან კ მა
მეფისგან	მეფ ისგან
მთისწინეთში	მთის წინ ეთში
ხმელნიცკის	ხმელნი ცკ ის
მორო	მო რ ო
ველფების	ველ ფ ების
ჟურნალისტთა	ჟურნა ლისტ თა
მისიების	მი სი ების
საფრანგეთისთვის	საფრან გეთ ისთვის
გარშემოსავლელი	გარშემოსავლ ელი
ღონისძიებას	ღონის ძი ებას
შეუნარჩუნა	შეუ ნარჩუნ ა
წამიყვან	წამ იყვან
ჰოლანდიის	ჰო ლანდი ის
დამსახურების	და მსახურებ ის
გაუკეთებია	გაუ კეთ ებია
ამსტერდამი	ამს ტერდამ ი
დეციუს	დე ციუს
მსახიობებს	მსახიობ ებს
გურიელს	გუ რიელ ს
მაცხოვრებლები	მა ცხოვრებლ ები
ნეტსმა	ნ ეტს მა
მოსასპობად	მოსასპ ობ ად
შეუთანხმდა	შეუ თანხმ და
თვითმყოფადობის	თვითმყოფ ადობ ის
ივნისში	ივ ნის ში
სახელმძღვანელოები	სახელმძღვანელ ო ები
მანჩესტერული	მანჩე სტერ ული
გადაეღო	გადა ეღო
დაიკავეს	დაი კავ ეს
გრადუს	გრად უს
თხოვს	თხოვ ს
საქციელით	საქცი ელ ით
მყოფთ	მყოფ თ
გაურკვევია	გაუ რკვევ ია
შექმნასა	შე ქმნ ასა
განსაზღვრება	განსა ზღვრ ება
რეიფთა	რე იფ თა
თესლით	თესლ ით
ბიოგრაფი	ბი ოგრაფი
დაეკრძალათ	დაე კრძალ ათ
დეკემბერსა	დეკემ ბერ სა
ამჟამადაც	ა მჟამად აც
ჰაგიოგრაფიული	ჰაგი ოგრაფიულ ი
ბარსამ	ბარ სამ
განვიხილოთ	განვი ხილ ოთ
დაურეკა	დაუ რეკ ა
კოლორიტი	კოლო რიტ ი
კომუნიკაციების	კომუნიკაცი ების
ტენესის	ტენ ესის
ჩანაწერში	ჩანა წერ ში
ფარერის	ფარ ერ ის
იობის	ი ობ ის
თეიმურაზისა	თეიმუ რაზ ისა
კარები	კარ ები
ბრაზილიასა	ბრაზ ილი ასა
საწყობი	სა წყობ ი
სკოტმა	ს კოტ მა
ტოტენჰემ	ტოტენ ჰემ
შეუძლებლად	შეუ ძლ ებლად
ხელისუფლებიდან	ხელის უფლებ იდან
ელემენტს	ელე მენტ ს
სიყრმის	სი ყრმ ის
თამაშად	თამაშ ად
სარძევე	სარ ძევ ე
გაჩაღებული	გა ჩაღ ებული
გადავარდა	გადა ვარდ ა
მნიშვნელობებს	მნიშვნელო ბ ებს
ტაილორის	ტაი ლორ ის
გრენლანდიაში	გრენ ლანდი აში
დებიუტი	დები უტ ი
ჰელმის	ჰელ მ ის
პატენტი	პატ ენტ ი
უნაკლო	უ ნაკლ ო
გამოქვაბული	გამო ქვაბულ ი
გამომუშავება	გამო მუშავ ება
სასამართლომ	სასამართლ ო მ
დეველოპერების	დევ ელ ოპერების
დამბლდორი	დამბლ დორ ი
სოციალისტური	სოცია ლისტ ური
გამოიცა	გამო იც ა
ათეულიდან	ათ ეულ იდან
ანსამბლეის	ანსამ ბლ ეის
დასწრებია	და სწრ ებია
