იტალიასთან	იტალი ასთან
წინადადებებს	წინადად ებებს
ქოლგა	ქო ლგ ა
დედოფლად	დედოფლ ად
დაარსებული	დაარს ებული
რომელბიც	რომელ ბ იც
მეტჯერ	მეტ ჯერ
კანიოს	კან იოს
დედალი	დედ ალი
პლეი	პლე ი
კაცის	კაც ის
სიმღერებიც	სიმღერ ებიც
ფეხის	ფეხ ის
ჰქონოდათ	ჰქონ ოდათ
შეიმუშავა	შეი მუშავ ა
ცოლები	ცოლ ები
დანაშაულისათვის	დანაშაულ ისათვის
ნორვეგია	ნორვეგ ია
თვეებია	თვე ებია
მკვდარია	მკვდარ ია
ცერიუმის	ცერ იუმის
მონტაჟის	მონტაჟ ის
პოლიტიკაზე	პოლიტიკ აზე
გაღრმავებას	გაღრმავ ებას
დაარქვეს	და არქვ ეს
სიღარიბეში	სი ღარიბ ეში
ჟურნალთან	ჟურნალ თან
ცნობებით	ცნობ ებით
მომხრე	მომხრე
ფიცი	ფიც ი
გრადუსით	გრადუს ით
ფორმატები	ფორმატ ები
სინოდის	სინოდ ის
მოწამლული	მო წამლ ული
ჟუან	ჟუან
მოიწვიეს	მო იწვი ეს
ბედისწერის	ბედისწერ ის
ეგრისი	ეგრის ი
ლაზერულ	ლაზერ ულ
წინაპრის	წინაპრ ის
სასაქონლო	სასა ქონლ ო
შეგიძლია	შეგიძლი ა
აბაშიძის	აბაშიძ ის
ცვლილებამ	ცვლილებ ამ
მუქარის	მუქარ ის
სტივი	სტივ ი
ჯოუს	ჯო უს
ზეროს	ზერო ს
მდგომ	მდგომ
მიეშკო	მიე შკ ო
ჯანმრთელობის	ჯანმრთელ ობის
არეულად	არე ულად
თბილისობასთან	თბილ ის ობასთან
მოიზიდა	მო იზიდ ა
ჯუდი	ჯუდ ი
ბირთვად	ბირთვ ად
თვისებას	თვის ებას
დაენახა	დაე ნახ ა
ალფონსოს	ალფონს ოს
მოთხოვნებს	მოთხოვნ ებს
ცენტრით	ცენტრ ით
მფლობელად	მფლობელ ად
ელოდნენ	ელოდ ნენ
ჰაბსბურგების	ჰაბსბურგ ების
იგი	იგ ი
დედამიწელთა	დედამიწ ელთა
უკეთებდა	უკეთ ებდა
დახვეული	და ხვე ული
სტრიქონების	სტრიქონ ების
ფაუნით	ფაუნ ით
გორგასალი	გორგასა ლ ი
ოთხსართულიანი	ოთხსა რთულ იანი
პრაქტიკის	პ რაქტიკ ის
ქვიშიან	ქვიშ იან
პოლიტიკოსი	პოლიტიკ ოსი
ფრ	ფრ
ბაზისს	ბაზის ს
სუნამოს	სუნამო ს
ვაჭრების	ვაჭრ ების
მდინარეებზე	მდინარე ებზე
მუსიკოსმა	მუსიკოს მა
ბიძას	ბიძ ას
გაკეთებულ	გაკეთ ებულ
მურადი	მურად ი
მერვე	მერ ვე
მეტრის	მეტრ ის
წარსულში	წარ სულ ში
გვიანფეოდალურ	გვიან ფეოდალ ურ
მემუარები	მემუარ ები
ბადრი	ბად რი
ცხრებოდა	ცხრ ებოდა
ტერიტორიაც	ტერიტორი აც
ეკონომიკაზე	ეკონომიკ აზე
დაატუსაღეს	დაა ტუსაღე ს
ეხსნა	ეხსნა
გამოქვეყნებულა	გამო ქვეყნ ებულა
ძარცვას	ძარცვ ას
შთაგონებულმა	შთაგონ ებულმა
ბალნეოლოგიური	ბალ ნე ოლოგიური
მეფობაში	მეფ ობაში
ტურინი	ტურ ინი
ურთიერთობაზე	ურთიერთობ აზე
ნაწილებში	ნაწილ ებში
ადრიანოპოლის	ადრიან ოპოლის
ნერვის	ნერვ ის
პროდუქტებზე	პროდუქტ ებზე
გაცემა	გა ცემ ა
დასკვნით	დასკვნ ით
ერთგულებაზე	ერთგულ ებაზე
ოდიშელიძე	ოდიშ ელიძე
ტაქტიკური	ტაქტიკ ური
რგოლი	რგოლ ი
დაღუპა	და ღუპ ა
საბჭოს	საბჭო ს
სიზმარი	სიზმარ ი
მურმა	მურ მა
ტარდებოდა	ტარ დებოდა
მანჩინის	მან ჩინ ის
წილად	წილ ად
რადიოსადგურები	რადიოსადგურ ები
სიმღერებით	სიმღერ ებით
წყაროებში	წყარო ებში
ბუნაგში	ბუნაგ ში
ალგორითმები	ა ლგორითმ ები
აპარატურით	აპარატურ ით
წარმოდგენას	წარმო დგენ ას
ნუცუბიძის	ნუცუბ იძის
სერგის	სერგ ის
როკს	როკ ს
მიიწვია	მი იწვი ა
ალქაჯი	ალქაჯ ი
სისტემურ	სისტემ ურ
გაბედა	გაბედ ა
აღზრდაში	აღზრდა ში
დაწოლას	და წოლ ას
წამოიღო	წამო იღ ო
უარყოფდა	უარყოფ დ ა
ლირიკული	ლირიკ ული
უფლისწულ	უ ფლისწულ
ვალდებულები	ვალდებულ ები
დოკი	დოკ ი
ხანდაზმული	ხანდა ზმ ული
საკუთრების	საკუთრ ების
გაწონასწორებული	გა წონასწორ ებული
ჩემპიონატზე	ჩემპიონატ ზე
მარინას	მარინ ას
გადაკეთდა	გადაკეთ და
ფუნქციონალურ	ფუნქციონ ალურ
თხზულებაში	თხზულ ებაში
გვარდიას	გვარდი ას
კრემლის	კრემ ლის
შებუსული	შე ბუს ული
ახალგაზრდა	ახალგაზრდ ა
დაინტერესებულია	დაინტერესებულ ია
განმტკიცების	განმტკიც ების
ავტობუსებს	ავტობუს ებს
გატარდა	გა ტარ და
წვიმის	წვიმ ის
ამოიფრქვა	ამოიფრ ქვ ა
ესპერანტოს	ესპე რანტ ოს
მოგვიანო	მო გვიან ო
საუბრობდნენ	სა უბრ ობდნენ
რეიკიავიკის	რეიკიავიკ ის
ოკეანიის	ოკეან იის
კნინობითი	კნინ ობითი
რჩეულს	რჩეულ ს
მიმდინარეობისას	მიმდინარეობ ისას
თბილისიდან	თბილ ის იდან
კლიმატისა	კლიმატ ისა
პავლეს	პავლ ეს
ფერდინანდს	ფერდი ნანდ ს
თეოლოგიურ	თე ოლოგიურ
ჯვარედინ	ჯვარედინ
ბოლივარმა	ბოლივარ მა
ბიზანტიური	ბიზანტ იური
ანი	ან ი
ისტორიული	ისტორი ული
აქტიური	აქტ იური
სვაზილენდის	სვაზილე ნდ ის
ქმნილი	ქმნილ ი
ლიდერის	ლიდერ ის
ხანა	ხან ა
ბერგმანის	ბერგმან ის
მზადყოფნა	მზადყოფნ ა
სიუჟეტს	სიუჟეტ ს
პროზა	პროზა
რივერ	რივერ
მისიაა	მისი აა
სემიტურ	სემიტ ურ
გრუნტი	გრუნტ ი
დაკბილული	და კბილ ული
აგრონომიული	აგრონომ იული
სანტოსი	სა ნტოს ი
სეკულარული	სე კულ არული
ჰერცოგის	ჰერცოგ ის
პრინცესა	პრინც ესა
სრულიად	სრულ იად
ორკესტრში	ორკესტრ ში
ყინულოვან	ყინულ ოვან
სპარსელებს	სპარსელ ებს
ააცილა	ა აცილ ა
გადაიტანა	გადა იტან ა
არამედ	არამე დ
ლამაზმანი	ლამაზ მანი
დღესასწაულები	დღესა სწაულ ები
გადამავიწყდა	გადამ ავიწყდ ა
ქვებითაა	ქვ ებითაა
გადადებული	გადა დ ებული
კარგავდა	კარგ ავდა
მოუყვება	მო უყვ ება
ციტატები	ციტატ ები
ჯედაები	ჯედა ები
სიტყვიერების	სიტყვ იერების
რეისი	რეის ი
მანჩესტერი	მანჩესტერ ი
როგოც	როგ ოც
ბობი	ბობ ი
გადასასვლელად	გადასა სვლელ ად
კროული	კრო ული
ავტორიტეტის	ავტორიტეტ ის
მარშრუტების	მარშრუტ ების
გამოწვეულია	გამო წვეულ ია
გამზირის	გამზირ ის
მათემატიკისა	მათემატიკ ისა
კეთრინ	კეთ რინ
პომპეუსს	პომპეუს ს
მახარებელი	მახარ ებელი
ლენინგრადის	ლენინგრად ის
ფრთხილ	ფრთხ ილ
დაგრძელებული	და გრძელ ებული
ურჩიეს	ურჩი ეს
ბულგარელები	ბულგარელ ები
ლიზინგი	ლიზ ინგი
ცვლილება	ცვლილებ ა
გემი	გემ ი
ფოქსი	ფოქს ი
ტურისტები	ტურისტ ები
მოდულს	მოდულ ს
ბოილი	ბო ილი
ნარევში	ნარევ ში
რელიგიაა	რელიგი აა
ძის	ძი ს
კენის	კენ ის
მმართველობაზე	მმართველ ობაზე
ორნამენტირებული	ორნამენტ ირებული
ჯოტო	ჯო ტ ო
ადგილობრივად	ადგილობრივ ად
ამაღლებულ	ამაღლ ებულ
ბანკების	ბანკ ების
პილასტრებით	პილასტრ ებით
წინამორბედად	წინამორბედ ად
ყიდის	ყიდ ის
რომელთაც	რომელ თ აც
ოთახს	ოთახ ს
ძველების	ძველ ების
ნაკლებობა	ნაკლებ ობა
ოლეგ	ო ლეგ
იგავი	იგავ ი
დაწესდა	და წესდ ა
გზადაგზა	გზადა გზ ა
მოდელთან	მოდელ თან
შემადგენლობისა	შემადგენლ ობისა
ქარხანაში	ქარ ხან აში
ჰერცეგოვინის	ჰერცეგოვინ ის
საოცრად	სა ოცრ ად
მალდინის	მალდინი ს
გაუჭირდათ	გა უჭირ დათ
მკითხველს	მკითხველ ს
აღნიშნულის	აღნიშნულ ის
განავრცო	განა ვრც ო
კომპანიამ	კომპანი ამ
ფინანსთა	ფინანს თა
იზრუნა	ი ზრუნ ა
ლეგიონებში	ლეგიონ ებში
მეორედ	მეორე დ
მომზადებით	მომზად ებით
ტექნიკური	ტექნიკ ური
ფოსფორს	ფოსფორ ს
ქვეცნობიერი	ქვე ცნობიერ ი
ჩამოდიოდნენ	ჩამო დიოდ ნენ
დასარტყამებზე	დასა რტყამ ებზე
სსრკს	სსრკ ს
ფრიდმანის	ფრი დმან ის
თაღში	თაღ ში
შეუწყო	შეუ წყ ო
პოვნა	პოვნ ა
გახადეს	გა ხად ეს
ნაწილზე	ნაწილ ზე
დაჩრდილულ	და ჩრდილ ულ
პერსონაჟზე	პერსონაჟ ზე
სტანდარტულ	სტანდარტ ულ
შეიცნო	შეი ცნ ო
გვიანდელია	გვიან დელ ია
ოდითგანვე	ოდითგან ვე
წირთხლების	წირთხლ ების
ბენგალური	ბენგალ ური
თანახმაა	თანა ხმ აა
მეჩხერ	მე ჩხერ
შემოიერთა	შემო იერ თა
რიტუალით	რიტუალ ით
მეკობრეობა	მეკობრე ობა
ლიბერიის	ლ იბერი ის
ქალაქებზე	ქალაქ ებზე
გაართვა	გა ართვ ა
დღიურს	დღიურ ს
ლოცულობენ	ლოცულ ობენ
ლესოთოში	ლესოთ ოში
გაუარესებას	გაუარეს ებას
მოხერხებულობა	მოხერხ ებულობა
ნაწლავის	ნაწლავ ის
ტერმინებით	ტერმინ ებით
შეიჭრნენ	შეი ჭრ ნენ
მრავალი	მრავალ ი
გეგმაზომიერად	გეგმა ზომიერ ად
ადვილი	ადვილ ი
ჰიმნოგრაფიული	ჰიმნ ოგრაფიულ ი
კლასიდან	კლას იდან
ჯილეხის	ჯი ლეხ ის
მმართველობითი	მმართველ ობითი
მიმოქცევა	მიმოქცევ ა
ორდენებით	ორდენ ებით
იქიდან	იქ იდან
პრობლემა	პრობლემ ა
ტესტს	ტესტ ს
ნახაზი	ნახაზ ი
კვინტუს	კვი ნტუ ს
ფილები	ფილ ები
ბრბოს	ბრბო ს
მარადისობა	მარად ის ობა
შეგროვების	შეგროვ ების
აჰმადი	აჰმად ი
ფესტივალში	ფესტივალ ში
ნიშებში	ნიშ ებში
სასიცოცხლო	სა სიცოცხლ ო
ბაქტერიის	ბაქტერი ის
ჰანზას	ჰანზ ას
აღუნიშნავს	აღუ ნიშნავ ს
დასრულებით	დასრულ ებით
ოკინავას	ოკინა ვ ას
ყელით	ყელ ით
შენაძენი	შენაძენ ი
ნუ	ნუ
ეპლ	ეპლ
იცავდა	იცავ და
კლეიტონი	კლეიტონ ი
კორიუნის	კორ იუნ ის
უჩა	უჩ ა
ხალები	ხალ ები
მეფისათვის	მეფ ისათვის
აჩვენებენ	აჩვენ ებენ
შეძლებულ	შეძლ ებულ
აჩერებენ	აჩერ ებენ
ნივთიერებაში	ნივთიერ ებაში
ფილიპინის	ფილიპინ ის
ლაკანდონები	ლაკ ანდ ონები
ქართულად	ქართულ ად
ნაოჭა	ნაოჭ ა
ტერიტორიაში	ტერიტორი აში
განცალკევებული	განცალკევ ებული
გაგვთიშავენ	გაგვთიშ ავენ
ზელანდიაში	ზელანდ იაში
მონაკოში	მონაკ ოში
სპირიტუალური	სპი რიტუალ ური
დროშის	დროშ ის
დადგა	დადგ ა
მიწოდებას	მი წოდ ებას
აკლდა	აკლ და
ბადისებრი	ბად ისებრი
მესიად	მესი ად
განსჯის	გან სჯ ის
რეგულარულ	რეგულარულ
შვედები	შვედ ები
გასაშენებლად	გა საშენ ებლად
მოახსენა	მო ახსენ ა
არამეული	არამე ული
ვიტამინი	ვიტამინ ი
ნათია	ნათ ია
ბურგასის	ბურგ ასის
აბდულმეჯიდ	აბდულ მეჯიდ
სახელმწიფოში	სა ხელმწიფო ში
ნაციონალური	ნაციონალ ური
უკეთესია	უკეთეს ია
ბრაუნშვაიგი	ბრაუნშვაიგ ი
ბირჟის	ბირჟ ის
ოროგრაფიული	ორ ოგრაფიულ ი
ფილმიც	ფილმ იც
მომდინარეობდა	მო მდინარე ობდა
დიდგვაროვან	დიდ გვარ ოვან
ობი	ობ ი
ესპანელებმა	ესპანელ ებმა
ბრაზილიელმა	ბრაზილიელ მა
ენდოკრინული	ენდოკრინ ული
მატრიცის	მატრიც ის
არსებული	არსებ ული
არსი	არს ი
ანთებით	ანთ ებით
ღრუბლებს	ღრუბლ ებს
სავარაუდებელია	სა ვარაუდ ებელია
განთიადის	გა ნთიად ის
მუშაობისას	მუშაობ ისას
განდალფის	განდალფ ის
მუცლის	მუცლ ის
ათასიდან	ათას იდან
რაღაცებსო	რაღაც ებსო
მატიანე	მატიანე
შტაბის	შტაბ ის
შორდებიან	შორ დებიან
კოალიციური	კოალიცი ური
პარალელები	პარა ლელ ები
უარყოფილ	უარყოფილ
ახლობლების	ახლობლ ების
ალბომია	ალბომ ია
ჭამა	ჭამ ა
მხარდამჭერ	მხარდამჭერ
მოღვაწეებთან	მოღვაწე ებთან
მორგოთმა	მორგოთ მა
მარტორქა	მარტო რქ ა
კბილანა	კბილ ანა
მთავარსარდლობა	მთავარ სარდლ ობა
ადის	ად ის
სატურნის	სა ტურ ნის
ძუსის	ძუ სის
ებრძოლათ	ე ბრძოლ ათ
შ	შ
ხელშეკრულებაზე	ხელშეკრულ ებაზე
ეკლესიამ	ეკლესი ამ
გაწყობილი	გა წყობილ ი
უგონოდ	უგონ ოდ
ტანსაცმლის	ტანსაცმ ლ ის
ფქვილს	ფქვილ ს
ნაჭერს	ნა ჭერ ს
აღბეჭდილი	აღ ბეჭდ ილი
ბიჭუნა	ბიჭ უნა
ბუში	ბუშ ი
ლაღიძის	ლაღ იძის
თოკების	თოკ ების
საქმეებიც	სა ქმე ებიც
გაუმჯობესების	გაუმჯობეს ების
გვარს	გვარ ს
ჟევოდანის	ჟევო დან ის
ქვისაა	ქვ ისაა
სახელოსნოს	სა ხელოსნ ოს
ტირანის	ტირან ის
რომელთან	რომელ თან
სერაპიონ	სერაპი ონ
პეტრესა	პეტრ ესა
ყინული	ყინულ ი
კიდეს	კიდ ეს
უყვართ	უ ყვარ თ
როცა	როც ა
დეივისის	დეივის ის
ანატკეცები	ა ნატკეც ები
ფაიფურის	ფაიფურ ის
ვაგნერის	ვაგნერ ის
ბრიტანიის	ბრიტან იის
თბილია	თბილ ია
კვარცხლბეკზე	კვარცხლბეკ ზე
ჰავა	ჰავ ა
ბოროტ	ბოროტ
ვეჩეს	ვეჩ ეს
მოსულან	მოსულ ან
მილეტი	მილეტ ი
წლად	წლ ად
ფილმისა	ფილმ ისა
მწვერვალის	მწვერვალ ის
გეოგრაფიას	გეოგრაფ იას
გატეხილი	გატეხ ილი
ვასალ	ვასალ
პროდუქტების	პროდუქტ ების
მოაზროვნე	მო აზროვნ ე
საღებავს	სა ღებავ ს
მართლაც	მართლ აც
გამოყოფით	გამოყოფ ით
დრამების	დრამ ების
გახმაურდა	გა ხმაურ და
ინდიგოს	ინდიგ ოს
აგდებს	აგდ ებს
იგეგმებოდა	ი გეგმ ებოდა
ოჯახური	ოჯახ ური
ნანო	ნან ო
სარწმუნოა	სა რწმუნო ა
დაკვრა	და კვრ ა
ტანჯვა	ტანჯვ ა
გამოცემულმა	გამოცემ ულმა
მცნებათა	მცნ ებათა
სარტყელამდე	სა რტყელ ამდე
ჩამოსვლის	ჩა მოსვლ ის
დონეების	დონე ების
მცენარეები	მცენარე ები
პრიზით	პრიზ ით
ღრუბლოვანი	ღრუბლ ოვანი
ფრაზის	ფრაზ ის
ევროპელთაგან	ევროპელ თაგან
არავითარ	არა ვითარ
ნარმერის	ნა რმ ერის
შეუძლებელს	შეუძლ ებელს
რომანიდან	რომან იდან
ბასაევის	ბასაევ ის
იმღერებს	ი მღერ ებს
უდევს	უ დევ ს
სათაურს	სა თაურ ს
ცოდნის	ცოდნ ის
დადასტურება	დადასტურ ება
სტაბილურ	სტაბილურ
მოედნად	მოედნ ად
ჭაობების	ჭაობ ების
უყვარდა	უყვარდ ა
ადმინისტრაციულ	ადმინისტრა ცი ულ
ვაჟი	ვაჟ ი
კურსის	კურს ის
ტიბერიუს	ტიბერიუს
ოხერო	ო ხერ ო
ჰამასის	ჰა მას ის
გმირობას	გმირ ობას
გამოცოცხლება	გამო ცოცხლ ება
ოქმს	ოქმ ს
აჩერებს	აჩერ ებს
საფრანგეთის	სა ფრანგეთ ის
ფესტივალები	ფესტივალ ები
დაიკეტა	დაი კეტ ა
გუდამაყრის	გუდ ამაყ რის
იუგოსლავია	იუგოსლავი ა
ეზოებში	ეზო ებში
ყარაბაღის	ყარა ბაღ ის
ჯორბენაძე	ჯორბენაძ ე
ცერემონიისას	ცერემონი ისას
დააანონსა	დაა ანონს ა
დრაფტის	დრაფტ ის
ბოკაჩოს	ბოკაჩ ოს
კედელშიცაა	კედელ შიცაა
სერბეთი	სერბეთ ი
ასვლისას	ასვლ ისას
იმითაც	იმ ითაც
მონუმენტად	მონუმენტ ად
დაწყევლა	და წყევლ ა
ლუდს	ლუდ ს
ჰენრიმ	ჰენრ იმ
უჭირს	უჭირ ს
ქეთევანის	ქეთევ ანის
მაგნუს	მაგნუს
კარიბჭის	კარიბჭ ის
მიიღწევა	მიი ღწევ ა
ტერმინის	ტერმინ ის
ბლოკს	ბლოკ ს
ჰიროსიმის	ჰი როსიმ ის
სიურპრიზი	სიურ პრიზ ი
ხიდთან	ხიდ თან
მილიონს	მილიონ ს
გარემომ	გარემო მ
კლიენტი	კლიენტ ი
ბაზაა	ბაზ აა
ამირა	ამირ ა
პენსილვანიაში	პენსილვან იაში
რბოლაში	რბოლ აში
ჰარვარდში	ჰარ ვარდ ში
გამოიყვანა	გამო იყვანა
გრაფიკა	გრაფიკ ა
დაიწყება	დაიწყ ება
მისისა	მის ისა
ხალხთან	ხალხ თან
მაუწყებლობას	მაუწყებლ ობას
მოსახლეობისა	მოსახლე ობისა
ცნებას	ცნ ებას
წყლიდან	წყლ იდან
რიცხვები	რიცხვ ები
პომიდორი	პო მიდ ორი
აფსიდს	აფსიდ ს
მაღაზიებში	მაღაზი ებში
კისრის	კისრ ის
ოჩამჩირიდან	ოჩამჩირ იდან
ლიმიტირებული	ლ იმიტ ირებული
გმირად	გმირ ად
რენესანსის	რენესა ნს ის
ცოცხლობენ	ცოცხლ ობენ
გაჩენილიყო	გა ჩენილ იყო
შემსწავლელი	შემ სწავლ ელი
ტყით	ტყ ით
როსტომი	როსტო მ ი
ორჯონიკიძის	ორჯონიკიძ ის
გააქტიურდნენ	გა აქტიურ დნენ
მეტამორფოზით	მეტამორფოზ ით
დარჩენილი	და რჩენ ილი
რეპუტაციის	რეპუტაც იის
სტამბოლის	სტამბოლ ის
ღონისძიებებს	ღონისძი ებებს
გათამაშდა	გა თამაშ და
იუან	იუან
მიაწოდოს	მია წოდ ოს
მემკვიდრე	მემკვიდრე
ანალიტიკოსი	ანალიტ იკოსი
უყურებს	უყურ ებს
შესაპყრობად	შესა პყრობ ად
ჩასული	ჩა სულ ი
დედაქალაქთან	დედაქალაქ თან
მოაი	მო ა ი
ნახევარმა	ნახევარ მა
სტენფორდის	სტენ ფორდ ის
ჭილაშვილის	ჭილ აშვილის
ნათელასთვის	ნათელ ასთვის
ეკონომიკას	ეკონომიკ ას
გადასახადები	გადასა ხად ები
ინდივიდს	ინდივიდ ს
გამომუშავებული	გამო მუშავ ებული
პოტსდამის	პოტსდამ ის
გადასვლით	გადა სვლ ით
მელოდიები	მელოდ იები
აფეთქებას	აფეთქ ებას
კუდიანი	კუდ იანი
ქვაშია	ქვ აშია
გინდათო	გინდათ ო
ვოკალებს	ვოკალ ებს
ეზოდან	ეზ ოდან
სრუტეში	სრუტე ში
ობიექტზე	ობიექტ ზე
გარკვეულია	გარკვეულ ია
რითიც	რით იც
ჩრდილოეთისაკენ	ჩრდილოეთ ისაკენ
შეჩერდა	შეჩერ და
მოსწავლეებისათვის	მოსწავლე ებისათვის
ბრიანსკის	ბრიანსკ ის
შესვლისას	შესვლ ისას
ადოლფი	ადოლფ ი
ერეკლე	ერეკლ ე
გამოუშვეს	გამო უშვ ეს
ბებერ	ბებერ
აღმაშენებლისა	აღმაშენ ებლისა
ბიოგრაფიების	ბიოგრაფი ების
ორკესტრისათვის	ორკესტრ ისათვის
ნოემბრამდე	ნოემბრ ამდე
დასაქმების	დასაქმ ების
მკვლელმა	მკვლელ მა
სირიასა	სირი ასა
უკანასკნელთა	უკანასკნელ თა
შონ	შონ
მგალობელი	მ გალობ ელი
ჩარიცხეს	ჩა რიცხ ეს
გილგამეშის	გილგამეშ ის
ავადმყოფური	ავადმყოფ ური
ილიამ	ილ იამ
სასახლეს	სა სახლ ეს
სტატისტიკა	სტატ ისტიკა
გამოსადეგი	გამოსა დეგ ი
ოზურგეთში	ოზურგეთ ში
წინსვლა	წინსვლ ა
ნატა	ნატ ა
ნაწილში	ნაწილ ში
გადახტა	გადა ხტ ა
მთაგორიანია	მთაგორ იანია
მონაცემებს	მონაცემ ებს
ბოსნიელი	ბოსნიელ ი
ბაგრატიონის	ბაგრატიონ ის
წვეთები	წვეთ ები
ისტორიულ	ისტორი ულ
მასპინძლობის	მასპინძლ ობის
თამაშებში	თამაშ ებში
მედალს	მედალ ს
მომზადდა	მომზად და
ტომებიც	ტომ ებიც
მანდატურთუხუცესი	მანდატურთუხუცესი
საფეხურების	სა ფეხურ ების
ნააზრევის	ნააზრევი ს
ახლანდელ	ახლანდელ
ზედაპირით	ზედაპირ ით
დაისაკუთრა	დაი საკუთრ ა
მაქსველ	მაქსველ
შირვანი	შირვან ი
ალყით	ალყ ით
საბამ	საბამ
რიდლი	რიდლ ი
ნერონის	ნერონ ის
უწესრიგოდ	უ წესრიგ ოდ
ნალექებიდან	ნალექ ებიდან
დაწყებასთან	დაწყ ებასთან
უხვმოსავლიანი	უხვმო სავლ იანი
მარცვალი	მარ ცვალ ი
მიმდინარეობდა	მიმდინარეობ და
ქალაქისგან	ქალაქ ისგან
წაუყენეს	წაუ ყენ ეს
გაგებას	გაგ ებას
დაიკო	და იკო
მადნების	მადნ ების
ჭეშმარიტად	ჭეშმარიტ ად
მონაკვეთს	მონაკვეთ ს
დასძინა	და სძინ ა
პარამეტრის	პარა მეტრ ის
უძველეს	უძველეს
სასკეს	სა სკ ეს
ზონას	ზონ ას
დანახვაზე	და ნახვ აზე
ველსა	ველ სა
გადაჰქონდათ	გადა ჰქონ დათ
შვილიდან	შვილ იდან
სოფი	სოფ ი
აარიდა	ა არიდ ა
არასდროს	არა სდრ ოს
პოლიციას	პოლიცი ას
ასაკიდანვე	ასაკ იდანვე
კრიტერიუმის	კრიტერიუმ ის
ტახტისთვის	ტახტ ისთვის
მინდობილი	მი ნდ ობილი
ევროპელებში	ევროპელ ებში
მოდგმას	მო დგმ ას
პილიგრიმთა	პილიგრიმ თა
ჩარეულიყო	ჩა რეულ იყო
არამიწიერი	არა მიწ იერი
სპეციალიზაცია	სპეციალ იზაცია
თავისზე	თავ ისზე
ნაკრებიდან	ნაკრ ებიდან
ნოზაძე	ნოზ აძე
პარფიუმერიაში	პარ ფიუმერ იაში
პრეფექტურის	პრეფექტურ ის
გატანაც	გა ტან აც
სტუდიური	სტუდი ური
სტატიკური	სტატ იკური
ადრიანეს	ადრიან ეს
ტოლია	ტოლ ია
დღეს	დღ ეს
ისტორიკოსებმა	ისტორიკოს ებმა
ფოსტერის	ფოსტ ერის
კედელი	კედელ ი
მტერი	მტერ ი
კლასიფიკაციის	კლას იფიკაცი ის
ამარაგებდა	ა მარაგ ებდა
მზით	მზ ით
მოვლენებთან	მოვლენ ებთან
გავრცელდება	გავრცელ დება
ოსმალური	ოსმალ ური
ტაიმზი	ტაიმზ ი
დუგლას	დუგლას
შენაკადებით	შენაკად ებით
გერმანულენოვან	გერმანულ ენოვან
სახლს	სახლ ს
ცენტრალიზებული	ცენტრალ იზებული
ტუჩის	ტუჩ ის
ლაბორატორიული	ლაბორატორ იული
აბსტრაქციის	აბსტრ აქცი ის
აპრილს	აპრილ ს
მესხეთში	მესხ ეთში
ცივად	ცივ ად
ვილას	ვილ ას
კურთხეულ	კურთხ ეულ
გარი	გ არი
ჯორჯიაში	ჯორჯ იაში
ვაგნერს	ვაგნერ ს
მიაშურეს	მია შურ ეს
თვეებს	თვე ებს
გერმანელმა	გერმანელ მა
დაჰყო	და ჰყ ო
რეჟიმმა	რეჟიმ მა
დაკვრით	დაკვრ ით
დაწინაურებას	დაწინაურ ებას
ალგეთი	ალგეთ ი
დამატებულ	და მატებ ულ
ტურნირში	ტურნირ ში
ჩანდრაგუპტა	ჩანდრა გუპტ ა
ზუსტი	ზუსტ ი
გადავიდნენ	გადა ვ იდნენ
იცავდნენ	იცავ დნენ
დასაფარად	დასა ფარ ად
ავიღე	ავიღ ე
აუცილებლად	აუცილებლ ად
ვეღარც	ვეღარ ც
მარჯვნივ	მარჯვ ნივ
სცენებზე	სცენ ებზე
პოლიბიოსი	პოლი ბი ოსი
სათემო	სა თემ ო
ტრანსკრიფცია	ტრანს კრიფც ია
წინაარმდეგ	წინა არმ დეგ
ივლისამდე	ივლის ამდე
განსხვავებებიც	განსხვავ ებებიც
ყმაწვილი	ყმაწვილ ი
დაგლას	და გლ ას
ჩრდილი	ჩრდილ ი
რელიეფისა	რელიეფ ისა
სხმული	სხმ ული
ევრიპიდეს	ევრიპ იდ ეს
გადაერჩინა	გადაე რჩინ ა
რაიონში	რაიონ ში
მოსაგებად	მოსა გ ებად
ჟანგვა	ჟანგვ ა
არტერიული	არტერი ული
იზმირის	იზმირ ის
კავალერიის	კავალერი ის
მიდგომა	მიდგომ ა
დამოუკიდებელია	დამოუკიდ ებელია
შაჰის	შაჰ ის
ჩარჩო	ჩარჩო
სამხრ	სა მხრ
შუასაუკუნეებში	შუასა უკუნე ებში
ხსნიდა	ხსნ იდა
დააგდო	და აგდ ო
გონივრულ	გონივრუ ლ
კვების	კვ ების
კრიტიკოსებისგან	კრიტიკოს ებისგან
რეპრესირებული	რეპრეს ირებული
ახსოვდა	ახსოვ და
ანგარის	ან გარ ის
გოგირდმჟავის	გოგირდმჟავ ის
გამეტოფიტი	გა მეტოფიტ ი
მოშენება	მო შენ ება
ცარიზმის	ცარ იზმის
ცისკენ	ც ისკენ
დასათარიღებლად	დასა თარიღ ებლად
ამბოხის	ამბოხ ის
კალიგულა	კალი გულ ა
ცეკვავს	ცეკვ ავს
ჯუდ	ჯუდ
ასარიდებლად	ას არიდ ებლად
წარმოადგენდეს	წარმო ადგენ დეს
ბატონობის	ბატონობ ის
დერილ	დერ ილ
ვცხოვრობთ	ვ ცხოვრ ობთ
