იტალიასთან	იტალი ასთან
სერვერი	სერვერ ი
პროკოპი	პრო კოპ ი
ქვეშევრდომი	ქვე შევრდომ ი
კარგავს	კარგ ავს
ბრინჯს	ბრინჯ ს
აპოლონ	ა პოლონ
ყელამდე	ყელ ამდე
ურჩევდა	უ რჩევ და
წარმოებდა	წარმო ებდა
დასახლებულ	დასახლ ებულ
გადანაწილებულია	გადა ნაწილებულია
რაჰმანი	რაჰ მანი
ლაგოდეხის	ლაგ ოდე ხის
პრობლემატიკა	პრობლემ ა ტიკა
ბლუზი	ბლუზ ი
ლოკალური	ლოკ ალური
ჯაყელთა	ჯაყელ თა
გამომადგა	გამო მ ად გა
გამაგრების	გა მაგრ ების
ელიზაბეტ	ელიზაბე ტ
ჭურვი	ჭურვ ი
განხორციელების	განხორცი ელ ების
დიპლომატია	დიპლომატი ა
მიაწერენ	მიაწერ ენ
კუინზლენდის	კუინ ზ ლენდ ის
უნივერსიტეტებს	უნივერს იტეტ ებს
ინტელექტუალურ	ი ნტელექ ტუ ალურ
ევროპულ	ევროპულ
ენასთან	ენ ასთან
კორპორატიული	კორპორ ატიულ ი
ნიშნავდეს	ნიშნავ დეს
საბაზო	სა ბაზ ო
კობალტის	კო ბალტი ს
მომსახურების	მო მსახურ ების
გალიაში	გალი ა ში
დაეღწია	და ეღწი ა
ნაპოლეონი	ნაპო ლეონ ი
განიხილეს	გან იხილ ეს
გააუარესა	გაა უარეს ა
შეცვალონ	შე ცვალ ონ
ალაზნისა	ალაზნი სა
პოემას	პოემ ას
სტუდიასთან	სტუდი ასთან
დედინაცვლის	დედ ინაცვლ ის
ფეხბურთელებით	ფეხბურთ ელ ებით
იხსნის	იხსნ ის
იკვეთება	ი კვეთ ება
ფარული	ფა რული
დანიშნულებაა	დანიშნულებ ა ა
კარტოგრაფიის	კარტო გრაფი ის
აქტში	აქტ ში
არგუმენტების	არგუმენტ ების
მოკვდა	მოკვდ ა
იუნიორთა	იუნი ორთა
ნეიტრონული	ნეიტრ ონ ული
ფინალების	ფინალ ების
აღარასოდეს	აღარა ს ოდეს
ფილარმონიის	ფილარმონი ის
თხზულებანი	თხზულ ებანი
ცხოვრების	ცხოვრ ების
ელიტას	ელიტა ს
გლიკოგენის	გ ლი კო გ ენის
ვალუტა	ვალუტ ა
მთათაშორის	მთა თა შორის
გავდა	გავ და
გზატკეცილზე	გზა ტკეცილ ზე
თეორიებში	თეორი ებში
უამბო	უ ამ ბო
მდგომარეობასა	მდგომარე ობას ა
აგრძელებდნენ	ა გრძელ ებდნენ
მცირეხნიანი	მცირე ხნიანი
განსახიერებაა	განსახიერ ება ა
საგანია	სა გან ი ა
გამოხატავს	გამოხატ ავს
გაუშვია	გა უშვ ი ა
ამოუშენებიათ	ა მო უშ ენებიათ
განთქმული	გან თქმული
სარკმლის	სარკმლ ის
გაეყვანა	გაე ყვანა
დაძირვა	და ძირ ვა
ჯონს	ჯონ ს
ჰაერით	ჰაერ ით
ფილტრი	ფილტრ ი
გამგებელს	გამგებ ელს
სენსორული	სენს ორ ული
დუნაის	დუნაი ს
კანონთან	კანონ თან
კეპლერმა	კეპლ ერმა
მოითხოვს	მო ი თხოვ ს
მოქალაქემ	მოქალაქე მ
სათავეში	სა თავე ში
არქიტრავზე	არქი ტრავ ზე
სალ	ს ალ
ხელშეკრულების	ხელშეკრულ ების
მესამეზე	მესამ ეზე
გადააჭარბა	გადა აჭარ ბა
ენაზე	ენა ზე
ხევის	ხევ ის
კოლეჯში	კოლეჯ ში
ყვავილებით	ყვავ ი ლებით
კაჭარავა	კ აჭარ ა ვა
საბუთები	სა ბუთ ები
მოდერნიზება	მოდერნ ი ზე ბა
ინსტიტუტები	ინსტიტუ ტები
დემოკრატიისა	დემოკრა ტი ი სა
ნაპირს	ნაპირ ს
შეხედულებების	შეხედ ულ ებებ ის
დაგროვება	და გროვ ება
კონსულტანტად	კონსულ ტან ტად
დირაკს	დირაკ ს
სასკოლო	სა ს კოლო
რეზონანსის	რეზონან ს ის
ხეებია	ხე ებია
პირიქითი	პირ იქით ი
მეფეებად	მეფე ებად
მომწიფების	მო მწიფ ების
დამცველი	დამცველ ი
მოლაპარაკებაზე	მოლ აპარაკ ებაზე
ციცაბო	ციცაბ ო
განედებზე	განედ ებზე
პარიზსა	პარიზ სა
სიყვარულით	სიყვარულ ით
გამოსვლაზე	გამოსვლ აზე
თვე	თვე
ნორვ	ნორ ვ
ზელანდიასა	ზე ლანდია სა
განგებ	გან გ ებ
ქსოვილით	ქსოვი ლით
დათვს	დათვ ს
დამოკიდებულებამ	დამოკი დებულ ებამ
ხევსურთა	ხევსურ თა
აიგივებდნენ	აიგივ ებდნენ
ბრტყლად	ბრტყ ლად
ისურვა	ის ურ ვა
ნაფიც	ნაფიც
ყრის	ყრის
მონღოლთა	მ ონღოლ თა
აქციუმის	აქ ციუმის
ძალუძთ	ძალუძ თ
დააკარგვინა	დაა კარგ ვინ ა
აღზევება	აღზევ ება
ლეგიონის	ლეგიონ ის
საქსონური	საქსო ნური
დედოფალი	დედოფ ა ლი
ჯაჭვების	ჯაჭვ ების
გაუკეთეს	გა უკეთეს
იორდანიის	ი ორ დან ი ის
მხეცს	მხეც ს
ღირსშესანიშნაობებს	ღირს შე სა ნიშნაობ ებს
დაქალი	და ქალ ი
უჯრედის	უჯრედ ის
განადგურებაში	გ ანადგურ ებაში
წიგნის	წიგნ ის
სქესებს	სქეს ებს
განუხრელად	განუ ხრ ელად
საქმეა	საქმე ა
ქინქლაძის	ქინქლა ძის
დოიჩე	დოი ჩე
მოძრავია	მოძრა ვია
არმიამ	არმია მ
ადგილიც	ადგილ იც
ვიტგენშტაინის	ვიტ გენ შტაინ ის
ფანტასტიური	ფანტას ტ იური
წინაპრებიც	წინაპრ ებიც
სახელმწიფოებში	სა ხელმწიფ ო ებში
ღირსშესანიშნაობაა	ღირს შესა ნიშნაობ ა ა
პატრიოტიზმის	პატრიოტ იზმის
ხაზით	ხაზ ით
მოცარტი	მოცარტ ი
ბატონობისთვის	ბატონ ობის თვის
ხანს	ხანს
ქალიშვილობის	ქალიშვი ლობის
კალათა	კალათ ა
თანაშემწეობით	თან აშემწე ობით
ხურციძე	ხურ ცი ძე
აერთიანებდა	აერთია ნებდა
შაქრის	შაქრ ის
გადავიდა	გადა ვიდა
პაოლო	პაოლო
რანთა	რ ანთა
მდგომარეობისა	მდგომარე ობისა
მორჩილად	მორჩილ ად
მობილურის	მობილ ურის
ოთხმა	ოთხმა
ჩეს	ჩეს
სასურველი	სა სურველ ი
მუსიკისგან	მუსიკ ისგან
ვილჰელმი	ვილჰელმ ი
ეძია	ეძ ია
ორგანიზაციებთან	ორგანიზაც ი ებთან
ხორვატიის	ხორვატი ის
ხელით	ხელ ით
აცხადებდა	ა ცხად ებდა
ორგანიზატორი	ორგანიზ ატორი
შესწავლაზე	შე სწავლ აზე
ლექსიკონების	ლექსი კონ ების
ტროპიკებში	ტროპიკ ებში
ბრალი	ბრალ ი
სადგურის	სა დგურ ის
ძალაც	ძალ აც
მეურვეობის	მეურვე ობის
დაყო	და ყო
უმნიშვნელო	უ მნიშვნელ ო
ამოღების	ამოღ ების
გამოხსნის	გამო ხსნის
დოგმა	დოგმ ა
აპირებდა	ა პირებ და
ლეკებმა	ლეკ ებმა
დაფიქსირებული	და ფიქსირ ებული
ქვაბულებში	ქვაბ ულ ებში
სადაო	სა და ო
გამოცანა	გ ამოცან ა
ოუენ	ოუენ
დიუნების	დიუნ ების
დაიღუპებოდა	და იღუპ ებოდა
ნადირობისას	ნადირობ ი სა ს
მწარმოებელია	მ წარმო ებელი ა
კლიტოსი	კლი ტო სი
ხეთებს	ხეთ ებს
მალაიზიაში	მალაიზ ი აში
ჩხარის	ჩხ არის
ნიშნავდა	ნიშნავ და
გრავიტაციულ	გრავიტ აც იულ
მარკა	მარკ ა
სიმშვიდე	სი მშვიდ ე
სახანოები	სახანო ები
გერმანელებთან	გერმან ელ ებთან
აღზრდის	აღ ზრდ ის
ნავარა	ნა ვარ ა
სევილიასთან	სევილი ასთან
დაემსგავსა	დაე მსგავ სა
მოხდება	მოხდ ება
დაპროექტებული	დაპროექტე ბული
იაა	ია ა
კახეთს	კახეთ ს
ჰიმალაის	ჰ ი მალა ის
ხელმომწერი	ხელმო მწერ ი
ნივთი	ნივთ ი
აპლიკაციების	აპლი კაცი ების
ლემპარდმა	ლემპარ დ მა
მარკოზი	მარკ ოზი
ბავშვობაში	ბავშვ ობა ში
ტემპერატურულ	ტემ პერატურ ულ
უძლურია	უძლ ური ა
აფასებდა	აფას ებდა
სამხატვრო	სა მხატვრ ო
ჯვაროსანი	ჯვარ ოსანი
ნივთიერებას	ნივთიერ ებას
ტიტულატურაში	ტიტულ ატურა ში
ფორმირებული	ფორმ ირებული
კორეასა	კორე ას ა
დახვეწილია	დახვეწი ლი ა
ჩუქურთმები	ჩუქ ურთმები
ლოცულობდნენ	ლოც ულობ დნენ
მოსწავლეებს	მოსწავლე ებს
გამოცემისთვის	გამოცე მის თვის
მღვიმიდან	მღვიმ იდან
ძირითდად	ძირ ით და დ
მოთხრობა	მოთხრობ ა
ზრდასრულ	ზრდა სრულ
შეკრებაზე	შეკრ ება ზე
ამაგრებდნენ	ა მაგრ ებდნენ
კარლოსი	კარლ ოსი
რუსთა	რუს თა
ტერენტი	ტერ ენტი
მუნიოსი	მუნ იოს ი
ორდენების	ორდენ ების
ბორცვები	ბორცვ ები
გაბატონებული	გა ბატონ ებული
მდიდრები	მდიდრ ები
მოფერებით	მო ფერ ებით
ასეა	ას ეა
მაყურებლისათვის	მა ყურებ ლისა თვის
ბლანკა	ბლან კა
გადაედოთ	გა დაედოთ
დაბომბვას	და ბომბვ ას
ექსტერიერი	ექს ტერიერ ი
სყიდვის	სყიდვ ის
ესმერალდა	ესმერალ და
გამოიწვიეს	გამოიწვიეს
მოჭიქული	მო ჭიქ ული
ჰოკეიში	ჰოკეიში
ტარანტინომ	ტარანტი ნომ
წარმოქმნას	წარმო ქმნ ას
გასაღების	გასაღ ების
ულტრაიისფერი	ულტრა ი ის ფერი
მოგეხსენებათ	მოგე ხსენ ებათ
წერილის	წერილ ის
არაფერია	არა ფერი ა
წესრიგის	წეს რიგ ის
თომასის	თომა ს ის
ქსელმა	ქსელ მა
გახმაურებული	გა ხმაურ ებული
გამოჩენის	გამოჩე ნის
რესპუბლიკები	რესპუბლი კები
ანას	ან ას
შესასვლელში	შესასვლ ელ ში
თაროს	თა როს
განუზომელი	განუ ზომ ელი
წიგნისათვის	წიგნ ი სა თვის
დახვდნენ	დახვ დნენ
ჯიოვანი	ჯი ოვანი
დამსახურებაა	და მსახურ ება ა
ფრენისას	ფრენ ისას
ტერიტორიას	ტერიტორია ს
ლარიქსის	ლარი ქსის
ნადირობს	ნადირობ ს
აბასმა	აბას მა
შემაღლებაზე	შემაღლებ აზე
კეთილშობილური	კეთილ შობილ ური
კულტურული	კულტურ ული
დოლართან	დოლარ თან
ეტრუსკული	ეტრუს კული
კინოფესტივალის	კინო ფესტი ვა ლის
გადაიღეს	გადა იღეს
სატელიტური	სა ტელიტ ური
ძირამდე	ძირ ამდე
შთამომავალმა	შთა მომავალ მა
სულიწმინდის	სულ ი წმინდ ის
კორფუზე	კორფუ ზე
გალი	გალი
მოქმედი	მოქმედ ი
ინაუგურაციის	ინაუგურ ა ციის
პარადოქსს	პარა დოქსს
რაიონის	რაიონ ის
პოეტად	პოეტ ად
ოჩაკოვის	ო ჩა კოვის
გაიცემა	გა ი ცემა
მწვერვალს	მწვერვალ ს
ქართლში	ქართ ლში
გაეკეთებინათ	გაე კეთ ები ნათ
გურამიშვილი	გურამი შვილი
საშიშროება	სა შიშრო ება
ცოდო	ცო დო
ფიგურად	ფიგურ ად
აღრიცხვამდე	აღრიცხ ვ ამდე
გადაკვეთისას	გადაკვეთ ისას
კუბას	კუბ ას
გვარებს	გვარ ებს
სათვალთვალო	სა თვალ თვალ ო
სხვილოს	სხვილ ოს
სახელწოდებათა	ს ახელწოდ ებათა
განთავსებული	გან თავს ებული
ევროკავშირში	ევრო კავშირ ში
პასპორტი	პასპორტ ი
გაენათის	გა ენა თ ის
სტიქიური	სტიქი ური
დასახლება	დასახლ ება
გათავისუფლებულ	გა თავისუფლ ებულ
გადაიხდიდა	გადა ი ხდიდა
ჩააყენა	ჩა აყენ ა
ვარსკვლავები	ვარსკვლა ვები
თავისებურებების	თავის ებურ ებ ების
სასაფლაო	სასაფლა ო
ბაკურციხეში	ბაკურ ციხე ში
პროფესიულ	პროფე ს იულ
საყოფაცხოვრებო	სა ყოფა ცხოვრ ებო
გრუნტში	გრუნტ ში
კონკურსი	კონ კურს ი
მოთხოვნისა	მოთხოვნ ი სა
გაყიდვით	გაყიდვ ით
ბაზირებული	ბაზ ირებული
რუსეთის	რუსეთ ის
შემობრუნება	შემო ბრუნ ება
ჯიმი	ჯიმი
მონაწილეობისთვის	მონაწილ ე ობის თვის
გასწიეს	გა სწი ეს
პლაჟებით	პლაჟ ებით
ხელოსნის	ხელოსნ ის
ტაძრებისა	ტაძრ ები სა
ქულებს	ქულ ებს
შეეყარა	შეე ყარა
რაზმებმა	რაზმ ებმა
განმეორების	გან მეორ ების
მამალს	მამა ლს
გეოგრაფმა	გეოგრაფ მა
მადაგასკარის	მა და გასკარ ის
ფიზიკაში	ფიზიკ აში
უელსელი	უელს ელი
კოლხეთს	კოლხ ეთს
სიარულის	სიარულ ის
ფუძეებს	ფუძე ებს
გააკეთებდა	გააკეთ ებდა
დამაჯერებელი	დამაჯერ ებელი
საორკესტრო	სა ო რკესტრ ო
მრავალჯერადი	მრავალ ჯერ ა დი
ლეგენდის	ლეგენდ ის
სენატორები	სენატ ორ ები
გიგზს	გიგზ ს
ფინეთს	ფინ ეთს
დამატებას	დამატებ ას
ონისე	ონის ე
განწირული	გან წირ ული
თადარიგში	თ ა და რიგ ში
ეჩვენება	ეჩვენ ება
მოსულის	მოსულ ის
კირით	კირ ით
მიტოვებული	მიტოვ ებული
გაღწევა	გა ღწევ ა
უყვარს	უყვარ ს
ღლონტი	ღლონტ ი
ფლეიტის	ფლეიტ ის
შეუქმნია	შე უქმნი ა
აწყობა	აწყ ობა
კონუსისებური	კონ უსის ებურ ი
პრინციპულ	პრინციპ ულ
გარედან	გარე დან
სამართლიან	სა მართლ იან
რაოდენობისა	რაოდენ ობისა
საქმიანობად	საქმ იან ობა დ
თანაფარდობის	თანა ფარდ ობის
სეტყვა	ს ე ტ ყვა
იმპერატორს	იმპერატ ორ ს
პეისერსი	პეისერ სი
მეამბოხეების	მე ამბოხ ე ების
საჭეს	საჭე ს
მორეის	მო რეის
უხერხული	უ ხერხ ული
გამოვარდა	გამო ვარდა
ომშიც	ომ შიც
შუბი	შუბ ი
დადგომა	და დგომ ა
მაურიების	მ ა ური ების
წარმოშობისაა	წარმო შობ ის ა ა
ხეობების	ხეობ ების
სიმჭიდროვით	სიმჭი დრო ვით
ჩვენთვის	ჩვენ თვის
ქეთო	ქეთ ო
პრივილეგირებული	პ რივილეგი რებული
დასაჯეს	დასა ჯეს
სიკვდილით	სიკვდილ ით
კვირაში	კვირ აში
მნიშვნელობის	მნიშვნელ ობის
გამსახურდია	გა მსახურ დია
დასამხობად	და სა მხო ბად
ხმისჩამწერი	ხმისჩამწერ ი
გამოცხადებით	გამო ცხად ებით
ფოტოგრაფის	ფოტო გრაფი ს
ქართლისა	ქართლ ისა
იცოდეთ	იცოდე თ
ახდენდნენ	ახდენ დნენ
ხილვადობის	ხილვ ად ობის
ფერარი	ფერ არი
სიმსივნით	სიმსივ ნით
აპენინის	აპენინ ის
დამკვირვებლის	დამკვი რვებლ ის
გაიმარჯვეს	გა ი მარჯვ ეს
შედეგიანი	შედეგ იანი
პათოლოგია	პათო ლოგია
მურთაზი	მ ურ თა ზი
ფლოტს	ფლოტ ს
ნედლეულად	ნედლ ე ულად
წინამძღვრობა	წინა მძღვრ ობა
მკვიდრი	მკვიდრ ი
პოლკოვნიკი	პოლკოვნი კი
დეიტა	დეიტა
მანქანათმშენებლობა	მანქან ათ მშენებლ ობა
უხსოვარი	უხსოვარ ი
ღარიბთა	ღარიბ თა
გამოიცემა	გამოი ცემ ა
მაგალითები	მა გალით ები
სციპიონმა	ს ციპიო ნმა
მისადგომ	მისა დგომ
მშობლიურ	მშობლ იურ
იატაკის	იატაკ ის
სომეხი	სომეხ ი
იყინება	ი ყინ ება
ნამარხებს	ნა მარხ ებს
თანახმადაც	თანა ხმ ადაც
სქესთან	სქეს თან
რეპროდუქციულ	რე პროდუქ ციულ
დაბადებული	დაბად ებული
ნეიტანს	ნეიტ ან ს
ფასით	ფას ით
მიხაილოვსკოეს	მიხაილ ოვ სკოეს
დემონური	დემონ ური
სთან	სთან
აფხაზური	აფხაზ ური
ოდინს	ოდინ ს
ტერიტორიად	ტერიტორია დ
თორელთა	თორ ელთა
სარდლობით	სარდლ ობით
დაუბრუნებია	დაუ ბრუნებ ია
საგრაფო	სა გრაფო
ადიდე	ად იდე
ბეჭდური	ბეჭდ ური
მეტამორფიზმის	მეტა მორფ იზმის
რაბლეს	რაბ ლეს
კერპის	კერპ ის
კართაგენელებმა	კ ართაგენ ელებმა
კრიტიკოსებს	კრიტიკ ოს ებს
აირები	აირ ები
საშუალებანი	სა შუალ ებანი
მამიკო	მამ ი კო
ტვიბერის	ტვი ბერ ის
არაშენდის	არა შენ დის
შედგენაზე	შედგენ აზე
მიწასა	მიწა სა
ამერიგო	ა მერი გო
ლირის	ლი რის
მდგომარეობამდე	მდგომარე ობა მდე
ჰაეროვანი	ჰაერ ოვანი
შესთავაზა	შესთავაზ ა
რეპერტუარი	რეპერ ტუარ ი
ფერწერისა	ფერ წერ ის ა
ბალზაკი	ბალზა კი
ტვრტკო	ტვრტ კო
საუკუნისაა	სა უკუნ ისა ა
ამჟამად	ამჟამ ად
მწვრთნელობის	მწვრთნელ ობის
დაჭაობებული	და ჭაობ ებული
შინაარს	შინაარს
ბავშვის	ბავშვ ის
ბრძანებულება	ბრძან ებულ ება
ცხადად	ცხად ად
საუბარიც	სა უ ბარ იც
სისხლისგან	სისხლ ისგან
კინოხელოვანების	კინო ხელ ოვან ების
ფორმებში	ფორმ ებში
ტილაკი	ტილ აკი
ჩოლოყაშვილის	ჩოლოყ ა შვილ ის
ნაციონალისტების	ნაციონ ალისტ ების
ადამიანებად	ადამიან ებად
ანტი	ანტი
თანამემამულეების	თანამემამულ ე ების
სიმფონიის	სიმ ფონი ის
ფურის	ფუ რის
საკვებ	სა კვებ
დავგეგმოთ	დავ გეგმ ოთ
დამოკიდებულ	დამოკი დებულ
მარადი	მარად ი
ოჯახების	ოჯახ ების
ჯარისკაცებზე	ჯარისკა ც ებზე
მსმენელისათვის	მსმენელ ის ა თვის
ფეხბურთიდან	ფეხბურთ იდან
ზეპირსიტყვიერებაში	ზეპირს იტყვიერ ებაში
სევდის	სევდ ის
ლითონურ	ლითონ ურ
მასები	მას ები
გადაცემაზე	გადა ცემ აზე
გუნიას	გუნ იას
დაპატიმრებები	დაპატიმრებ ები
იუმორი	იუმორ ი
მითის	მით ის
რამიშვილი	რამი შვილი
ასტრონომიული	ასტრ ონომი ული
ერესი	ერ ესი
მედლებს	მედლ ებს
ტომმა	ტომ მა
გვალვას	გვალვ ას
საზოგადოებისგან	სა ზოგადო ების გან
სახელოების	სახელ ო ების
ხარჯავს	ხარჯ ავს
განსაკუთრებულობა	გან სა კუთრ ებულ ობა
კლუბის	კლუბ ის
ანთოლოგია	ანთ ო ლოგია
მეზღვაურმა	მე ზღვა ურმა
კუნძულებით	კუნძულ ებით
მიხაკის	მიხაკ ის
მორფემა	მორფ ემა
იძია	იძი ა
შეთქმულებმა	შეთქმულ ებმა
ჰერეთი	ჰერ ეთი
სასჯელს	სა სჯელ ს
ჯგუფის	ჯგუფ ის
სტუდიებში	სტუდი ებში
კაცთა	კაც თა
პრიზმის	პრიზ მის
რამდენს	რამდე ნს
გადაუწერია	გადა უწერია
ჰომოლოგიური	ჰო მ ოლოგიურ ი
ეზრუნათ	ე ზრუნ ათ
ტელეფონების	ტელე ფონ ების
ლენგის	ლენგ ის
ლიტურგია	ლიტურგი ა
განამარხებული	გან ა მარხ ებული
ბერბერული	ბერბერ ული
თეატრები	თეატრ ები
რახან	რა ხან
სასადილო	სა სადილ ო
გორაკზე	გორაკ ზე
ხასიათდებიან	ხასიათდებიან
ექადიის	ექა დი ის
ემართათ	ე მართა თ
ჯირკვლებს	ჯირკვლ ებს
არჩევის	არჩევ ის
რაზეც	რა ზეც
ხაზები	ხაზ ები
აფხაზი	აფხაზ ი
დაუსვეს	დაუ სვ ეს
გატანილ	გა ტანილ
გოგრის	გოგრ ის
დაწერა	და წერა
ხელქვეითი	ხელ ქვე ითი
ლუკ	ლუკ
მოსიყვარულე	მო სიყვარულ ე
მაღალმა	მაღალ მა
კენ	კენ
მიმართულებითაა	მიმართულებითაა
მოისმინეს	მო ის მი ნეს
ურთიერთობდა	ურთიერთობ და
ჯონსის	ჯონ ს ის
ბომბდამშენი	ბომბ და მშენ ი
გივის	გი ვის
ცნობს	ცნობ ს
ზევსს	ზევს ს
ნომრად	ნომრ ად
მგლები	მგლ ები
მისიონერები	მის იონერ ები
იქონიეს	იქონი ეს
პოტენციური	პოტ ენ ციური
გაგონილი	გა გონი ლი
იტყვიან	ი ტყვი ან
ბერძნები	ბერძნ ები
ბაზად	ბაზად
სერბეთმა	სერბეთ მა
ინდივიდთა	ი ნდივიდ თა
ოლქია	ოლქ ი ა
ბუდიზმში	ბუდიზმ ში
ძალაუფლების	ძალაუფლ ების
სიმონმა	სიმონ მა
დასჯერდა	დასჯ ერ და
სიზმრებში	სიზმრებ ში
ხმოვანთა	ხმოვან თა
ჰარტი	ჰარ ტი
ესაზღვრებოდა	ე საზღვრ ებოდა
გარკვევით	გარკვე ვით
თებერვალში	თებერვალში
ყნოსვა	ყნოსვ ა
მოსახლეობიდან	მ ოსახლეობ იდან
კლანი	კლან ი
მელქისედეკ	მ ელქისედე კ
რესპუბლიკებს	რესპუბლი კ ებს
სიუხვით	სიუხვ ით
სიგრძე	სიგრძე
თვეშიც	თვე შიც
მარიამს	მარი ამ ს
გაუპატიურებას	გაუ პატი ურებას
ბონაპარტის	ბონაპარტ ის
ხელმძღვანელმა	ხელმძღვანელ მა
სახელშეკრულებო	სა ხელშეკრულ ებო
ტავრის	ტავრ ის
მეკარედ	მეკარ ედ
დაძლია	და ძლია
დეივ	დეივ
იმუშაოს	ი მუშაო ს
ნათესაობის	ნათე სა ობის
ხიდს	ხიდ ს
კოლექტივად	კოლექტი ვად
მატარებლის	მა ტარებლ ის
აგება	აგებ ა
წლისთვის	წლისთვის
ადგილზეა	ადგილ ზე ა
ინსტრუმენტებით	ინსტრუმენტებით
კახაბერ	კახაბერ
პორტალი	პორტ ალი
დეპეშა	დეპეშა
წერილები	წერილ ები
ადამიანს	ადამიან ს
მუჰაფაზის	მუჰაფაზ ის
საგზურები	სა გზურ ები
ძრავებში	ძრავ ებში
წაიყვანენ	წაიყვა ნენ
საშინაო	სა ში ნა ო
იკარგება	ი კარგ ება
იასონ	ია სონ
გამოეყენებინათ	გამო ე ყენ ები ნათ
ჩამოგდებული	ჩამოგდ ებული
სიმფონია	სიმ ფონია
დაესახელებინა	დაე სახელ ებინა
ტრანსპორტი	ტრანს პორტ ი
შექმნილია	შექმნილ ია
ფენაზე	ფენ ა ზე
დაზავდნენ	და ზავ დნენ
შულცეს	შულც ეს
ქსოვენ	ქსოვ ენ
რეპლიკაციის	რეპ ლიკა ციის
მარშრუტით	მ არშრუტ ით
თავშესაფარი	თავ შე საფარ ი
პროდუქტიულობის	პროდუქტ ი ულობ ის
აღიქვეს	აღ ი ქვე ს
სხეულთა	სხეულ თ ა
ფაშისტი	ფაშ ისტი
დაამსხვრია	და ა მსხვრია
მონრეალის	მონ რეალ ის
ეტლი	ეტლ ი
ღერძის	ღერძ ის
ადაპტირება	ადაპტ ირება
ჰყავთ	ჰყავთ
მძღოლებს	მძღოლ ებს
ფანტაზიები	ფანტაზი ები
დალასი	დალას ი
გაყვანილი	გ აყვანილ ი
საეპისკოპოსოები	სა ეპისკოპ ოს ოები
ბეგი	ბეგი
სექციას	სექცი ას
ინოუ	ინოუ
გაყრა	გა ყრა
წინააღმდეგობრივია	წინააღმდ ეგ ობრივია
გათხრა	გათხრ ა
ფრანგულმა	ფრანგ ულ მა
წერისას	წერ ის ა ს
სტრუქტურულად	სტრუქტურ ულად
ბიზანტია	ბიზანტია
დანარჩენი	და ნარჩენ ი
მეხიკოში	მეხიკო ში
გასკდა	გა სკ და
იაპონელმა	იაპონ ელმა
ჩაედინება	ჩა ედინ ება
სვეტიცხოველს	სვეტი ცხოველ ს
ელა	ელ ა
შუალედში	შუალ ედ ში
აგრძელებენ	ა გრძელ ებენ
მცენარეულობაა	მცენარე ულ ობა ა
მისამართის	მი სამართ ის
კატალიზატორი	კატ ალიზატორი
მოძღვართან	მოძღვ ართან
პატრიციუსი	პატრი ცი უსი
მხედრობა	მხედრ ობა
ჰუნ	ჰუნ
სევანის	სევა ნის
მუმინების	მუმი ნების
მანტია	მ ანტი ა
გულმკერდი	გულ მკერდ ი
მიღწევით	მი ღწევ ით
შრომისა	შრომ ისა
იოზეფ	ი ო ზეფ
შვიდჯერ	შვიდ ჯერ
თორგერსონი	თორ გერ სონი
განხორციელდება	განხორცი ელ დება
აარიდოს	ა არიდ ოს
თანასწორობა	თანა სწორ ობა
კომპოზიტორად	კომპოზიტორ ად
ოლქები	ოლქ ები
დოლარამდე	დოლარ ამდე
დღესასწაულია	დღესასწა ულია
ანატომია	ანატო მია
მარადიულ	მარად იულ
ჰარვი	ჰარ ვი
დასაცავად	დასაც ავად
მიმდინარეობამ	მი მდინარ ეობა მ
გამოეხმაურა	გამოე ხმაურ ა
გაიმარჯვებს	გაი მარჯვ ებს
კულინარია	კულინარია
მომსახურება	მო მსახურ ება
რეინოლდსის	რეინოლდს ის
ებჯინება	ებ ჯინ ება
კოდებს	კოდ ებს
რიკი	რიკ ი
სულად	ს ულად
რომანით	რომან ით
ხუთგზის	ხუთ გზის
ჯირკვლების	ჯირკვლ ების
დამკვიდრებული	და მკვიდრ ებული
ჰერას	ჰერ ა ს
მინისტრი	მინისტრ ი
ნერვული	ნერვ ული
რეგიონს	რეგიონ ს
ვარჯიში	ვარჯი ში
დამკვიდრებას	და მკვიდრ ებას
კოლონას	კოლო ნას
დასარულს	და ს არულ ს
რომლებთანაც	რომლ ებთან აც
მოდა	მო და
იკვებებოდა	ი კვებ ებოდა
დოქტრინას	დოქტ რინას
მარილიან	მარილ იან
იერუსალიმს	იერუსა ლიმ ს
შემოუყვება	შემო უყვ ება
ნოვიცკის	ნოვიცკი ს
გარიგება	გარიგ ება
სამღვდელოება	სა მღვდელ ო ება
შიზოფრენია	ში ზ ო ფრენ ია
ველისა	ველი სა
მოლოდინი	მო ლოდინ ი
მელკორის	მელ კორ ის
გასაბერი	გასა ბერი
ტბა	ტბა
ტერიტორიიდან	ტერიტორ ი იდან
ამენხოტეპ	ა მენ ხოტეპ
გარეუბან	გარეუბან
ნაწილაკთა	ნაწილ აკ თა
სასწაულების	სასწაულ ების
მონოგრაფია	მონოგრაფ ი ა
ფართობების	ფართ ობ ების
ცვლილებებისა	ცვლილ ებებ ისა
ექიმად	ექიმ ად
ინგლისელების	ინგლისელები ს
კომბინაციას	კ ომბინაცი ას
სინგლ	სინგლ
კვერცხებს	კ ვერცხ ებს
პერიოდთან	პერიოდ თან
არაზუსტი	არა ზუსტ ი
ხმაც	ხმა ც
სამგზავრო	სა მგზავრ ო
ბაზაში	ბაზა ში
