იტალიასთან	იტალი ასთან
უკბილო	უკბი ლო
ნაქსოვი	ნა ქსოვი
მხარზე	მხარ ზე
ნაპრალის	ნაპრა ლის
ევროპაზე	ევროპ აზე
ექსტრემალურ	ექს ტრემ ალურ
გადაცმული	გა დაც მული
ჩამოსვლა	ჩამო სვლა
გომბორის	გომბ ორის
ვარსკვლავია	ვარსკვლ ავია
ხასიათი	ხასიათ ი
მაღალმთიან	მაღალ მთიან
რიტუალების	რიტუალ ების
ნებისმიერ	ნ ების მიერ
კოვალენტური	კო ვალენტ ურ ი
ღრმულში	ღრმ ულში
ქალთევზა	ქალ თევზა
შეღავათი	შეღავათ ი
აბსურდის	აბსურდ ის
ამიაკის	ა მია კი ს
ნეტარმა	ნეტარ მა
იმპერატორი	იმპერა ტორი
ჰაინეს	ჰაი ნეს
მგზავრები	მგზავრ ები
დაქორწინების	და ქორწინ ების
აგრძელებდა	აგრძელ ებდა
იმპერიის	იმპერი ის
სარდლის	სარდლ ის
შესრულებულიყო	შესრულ ებულიყო
ჩანაცვლება	ჩა ნაცვლ ება
ლექციების	ლექცი ების
აკადემიების	აკადე მი ების
პატრონთან	პატრონ თან
გავლენიანი	გა ვლენ იანი
სარტყელის	სა რტყელ ის
დამასკოში	დამ ას კო ში
დამორჩილებას	და მორჩილ ება ს
შენარჩუნებისთვის	შე ნარჩუნ ების თვის
ვიტამინის	ვიტამ ინის
სენის	ს ენ ის
გადმოგვცემს	გადმო გვცემ ს
მშობლიური	მშობლიური
მოღვაწეობაზე	მოღვაწეობ აზე
კამპანია	კამპან ია
მონაკვეთში	მო ნაკვეთ ში
მრავალპარტიულ	მრავალ პარტი ულ
გაეცნო	გაე ცნო
ეძებდნენ	ეძებ დნენ
კამპანიები	კამპან ი ები
სექს	ს ექს
სანავიგაციო	სა ნავიგ აციო
თაღები	თაღ ები
ბელადის	ბელად ის
ფოტოგრაფია	ფოტო გრაფია
თარგმანებში	თარგმა ნებ ში
მოპოვებითი	მოპოვ ებით ი
რაიტი	რაი ტი
ქცევების	ქცევ ების
ნაპოლეონმა	ნაპოლეონ მა
გალური	გა ლური
მესამედი	მესამე დი
შანის	შა ნის
მაგვარი	მა გვარი
აგებულებასა	აგ ებულ ებას ა
დიზაინისთვის	დიზაინ ის თვის
იარსება	ი არ ს ება
განსხვავებულობის	განსხვა ვებ ულ ობის
სამსონ	სამსონ
შობა	შობ ა
დატყვევება	დატყვევ ება
მომავლისთვის	მო მავლ ის თვის
მუნიციპალიტეტისგან	მუნიციპალ იტეტ ისგან
პლანკის	პლან კის
ჰანა	ჰან ა
გამოცემისათვის	გამოცე მი სა თვის
ფორუმების	ფორუმ ების
რომაელებთან	რომაელ ებთან
დაბადებით	დაბად ებით
საკულტო	სა კულტ ო
ჩაიგდეს	ჩა იგ დეს
იარუსის	იარუს ის
პატივისცემით	პატივ ის ცემით
აგვარებდა	ა გვარ ებდა
ინდი	ინდი
ცოლია	ცოლ ია
პიროვნებებს	პიროვნ ებებ ს
წვენით	წვენ ით
ვერბალური	ვერ ბ ალური
მამხილებელი	მამ ხილ ებელი
წვერი	წვერ ი
თანამედროვე	თანამ ედროვე
გონდორის	გონ დ ორის
ფერდობები	ფერდობ ები
ქვედა	ქვე და
ლიცეუმი	ლიცეუმ ი
კლუბიც	კლუბ იც
მაკამა	მა კა მა
უხმო	უხმო
ჩინურად	ჩინ ურად
მეიძის	მე ი ძის
რგოლური	რგოლ ური
მომღერლის	მომღერლ ის
ექსპონატი	ექსპონატი
მტრისაგან	მტრ ისა გან
დარგებს	დარგ ებს
ძრავას	ძრავ ა ს
ორგანიზაციებმა	ორგანიზ აციებ მა
გამეფება	გამეფ ება
ღვაწლით	ღვაწლ ით
ტფილისის	ტფილ ის ის
შეტევისას	შეტევ ისას
მარტში	მარტ ში
რადიაციული	რა დია ციული
ნედვედი	ნედვედ ი
ფერდობებზე	ფერდობ ებზე
ძღვენი	ძღვ ენი
ეპყრა	ეპყრა
შვედებს	შვედ ებს
ნიჭიერი	ნიჭ იერი
კომპოზიტორები	კომპოზი ტორ ები
ცნობარი	ცნობ არი
სავსებით	ს ავს ებით
დასახელებიდან	და სახელ ებიდან
ნოტებზე	ნოტ ებზე
საფუძველს	სა ფუძვ ელს
არაერთგვაროვანია	არ ა ერთგვაროვან ია
სენსორულ	სენსორულ
იგნორირება	იგნორირ ება
ნეკროპოლისი	ნეკრ ოპოლ ის ი
სამსონის	სამსონ ის
აბორიგენთა	აბორიგ ენ თა
გამოკვლევას	გამოკვლე ვას
ეტიმოლოგიური	ეტიმ ოლოგიური
საწყობის	სა წყობ ის
მამამისთან	მამამ ის თან
ქსნის	ქსნ ის
რიხარდ	რიხ არდ
ქალკედონის	ქალ კედონ ის
ნორმატიულ	ნორმა ტიულ
დაიჭერენ	და იჭერენ
გამოაგდეს	გამო აგდეს
გამოჩნდნენ	გამო ჩნდნენ
დაეტყო	და ეტყო
ველებსა	ველ ებსა
ედაში	ედ ა ში
იძირება	ი ძირ ება
სიტყვიდან	სიტყვ იდან
დეკორაციული	დეკორა ციული
მილიონობით	მილიონ ობით
უღრმესი	უ ღრმ ეს ი
წესებით	წეს ებით
ხათუსილი	ხათ უს ილი
დროშებს	დროშ ებს
წყაროზე	წყარო ზე
სელიმმა	სელიმ მა
საფუძველი	სა ფუძვ ელი
მწყემსვა	მწყე მ სვა
გაბილაია	გა ბილაი ა
აჩქარებს	ა ჩქარ ებს
გამოხატულ	გა მოხატულ
ეგზოტიკურ	ეგზ ო ტიკურ
დაივინგის	და ი ვი ნგის
მესიეს	მესიე ს
ფაზური	ფაზ ური
ჰერბიციდი	ჰერბ იც ი დი
ისტორიაც	ისტორ ი აც
მიცემას	მი ცემას
მეგობრებისა	მეგობრ ების ა
რელიგიურმა	რელიგი ურმა
საზღვარგარეთული	ს აზღვარგარეთ ული
რეგისტრაცია	რეგისტრ აცია
პროფილის	პროფილ ის
ქალიშვილის	ქალ იშვილ ის
გადაიღო	გადა იღო
სენსაციური	სენსაც იური
დაწერილი	და წერილ ი
ლაშქრობაში	ლაშქრ ობა ში
გამოცდის	გამოცდ ის
ბესტსელერი	ბესტსელე რ ი
კალმახის	კა ლმა ხის
აღენიშნებათ	აღენიშნ ებათ
ობიექტებს	ობიექტ ებს
პაპს	პაპ ს
შეწყვეტილი	შეწყვეტ ილ ი
კილიმანჯარო	კილი მან ჯარო
მოგონებები	მოგონ ებებ ი
მოხსენებულია	მოხსენ ებულია
სევილიის	სევილ ი ის
ცვლადების	ცვლ ად ების
ურთიერთ	უ რთიერთ
მენდელეევის	მე ნდელ ეე ვის
მესტუმრე	მ ესტუმრ ე
სამიზნის	სა მიზნ ის
სისხლისღვრის	სისხლ ის ღვ რის
სამიტი	ს ამი ტი
ლანგობარდების	ლან გობარ დები ს
მისალმების	მისალმ ების
მართავენ	მართ ავენ
მონასტრები	მონასტრ ები
კომიტეტების	კომ იტეტ ების
ფოთლების	ფოთლ ების
გადაკვეთა	გადა კვეთა
რიგი	რიგ ი
უგრძესი	უ გრძე ს ი
გამოსულმა	გამო სულ მა
კვანძია	კვანძ ია
საერობო	ს აერო ბო
ქუსლებთან	ქუსლ ებთან
წოდება	წოდებ ა
ლინგვისტი	ლინგვ ისტი
ცერემონიებზე	ცერემონ ი ებზე
გამონაზარდები	გამო ნაზარდ ები
ურბინოს	ურ ბინოს
რეიმ	რეიმ
მედგარ	მედგარ
პიროვნებაზე	პიროვნ ება ზე
გადააქციეს	გადა აქცი ეს
სახელმწიფოსგან	სა ხელმწიფო ს გან
მედიცინა	მედიცინა
აშენების	აშენ ების
განლაგებულმა	გან ლაგ ებულ მა
დაეწერა	დაე წერა
ასულმა	ას ულმა
მცველებს	მცველ ებს
მოსაწყენი	მოსა წყენ ი
გადახურვები	გა დახურვ ები
დეტალებით	დეტალ ებით
გასასვლელს	გა სასვლელ ს
ლასკარისი	ლას კარი ს ი
მომღერალი	მომღერალ ი
გადაეცა	გადა ეცა
დაც	დაც
კრიტიკულ	კრიტიკ ულ
ანტონიოს	ანტონი ო ს
მისადგომია	მისა დგომ ია
საშუალებით	სა შუალ ებით
ბოტანიკურ	ბოტანიკ ურ
ხელმოწერილი	ხელ მო წერილ ი
მენშევიკური	მენ შევ იკური
დინამოში	დინამ ოში
ანაკოფიის	ანა კო ფი ის
ონის	ონის
მამამისი	მამამ ის ი
პორნოგრაფიული	პორნო გრაფიული
მლაშე	მლაშ ე
კანგალის	კანგალ ის
ბერძნების	ბერძნ ების
სადგომი	სა დგომ ი
ხორენაცის	ხორ ენა ცის
მუტაციის	მუტ აციის
უკანასკნელად	უკანასკ ნელ ად
კასტორის	კასტ ორის
მოცულობაში	მოცულ ობაში
პროპაგანდისტულ	პრო პაგანდ ისტულ
ჰყავს	ჰყავს
მმართველობაში	მმართვე ლობა ში
ლენტი	ლენ ტი
დარჩათ	და რჩა თ
მოძრაობენ	მოძრა ობენ
მათგანში	მათგან ში
სტერილური	სტერ ილ ური
ჯულიანო	ჯული ან ო
სხვადასხვანაირი	სხვადა სხვა ნაირ ი
ამბებთან	ამბ ებთან
ერიდებიან	ერ ი დებიან
უნგრელთა	უნგრ ელთა
ალბომის	ალბომ ის
ტენდენციები	ტენდ ენცი ები
მონიტორინგი	მონიტორინ გი
შოკოლადის	შოკოლა დი ს
უზრუნველყოს	უზრუნველყ ოს
დათვლა	და თვლა
თაიმია	თა ი მი ა
როკი	როკ ი
ლიცენზია	ლიცენზ ია
მოფიქრებული	მო ფიქრ ებული
შემოქმედებაში	შემოქმედ ება ში
ოპტიკა	ოპტი კა
სწრაფადვე	სწრაფ ად ვე
მეტალურგიის	მეტალურ გი ის
მეტროსადგური	მეტრ ო სადგურ ი
მნიშვნელობების	მნიშვნელობ ების
სენატორებს	სენატორ ებს
გამოქვაბულის	გამ ოქვაბულ ის
მინერალური	მინერალ ური
ჩურჩხელა	ჩურჩ ხელ ა
გამაგრდა	გამაგრ და
მინახავს	მი ნახავ ს
ოლქიდან	ოლქ იდან
მკვლევართა	მკვლევა რთა
დობრუჯა	დობრ უჯა
სუდარა	ს უდარ ა
არქეოლოგებმა	არქეოლოგ ებმა
ამალის	ა მალ ის
საქველმოქმედო	სა ქვე ლ მოქმედ ო
აქტივისტები	აქტივ ის ტები
დემოგრაფია	დემო გრაფი ა
დალექვის	დალექ ვის
მაო	მა ო
ებრაელი	ებრა ელი
ინდოეთმა	ინდო ეთმა
დააარსეს	დაა არს ეს
ორდენი	ორდენ ი
ქათმის	ქათმ ის
ჩაითვალოს	ჩაი თვალ ოს
ტურნირმა	ტურნირ მა
კანონთა	კანონ თა
სტრიტის	სტრი ტის
ზარბაზანი	ზარ ბაზა ნი
დავიწყებული	და ვიწყ ებული
ათჯერ	ათ ჯერ
ავტორობის	ავტორ ობის
ვერცხლისწყალი	ვერცხლი ს წყალ ი
მმართველობა	მმართვე ლობა
მიატოვა	მიატოვ ა
მსგავსებას	მსგავს ებას
გოგონები	გოგონ ები
კონცენტრაციის	კონ ცენტრ აციის
მოსაზრებები	მოსაზრ ებებ ი
კონსტანტინოპოლის	კონსტანტინ ოპოლ ის
მსხვერპლი	მსხვერპლ ი
მცოცავი	მ ცოცავი
დაუვიწყარი	დაუ ვიწყ არი
მიწების	მიწ ების
რომაელებს	რომაელ ებს
ფართობით	ფართობ ით
მეცნიერებაში	მეცნიერ ება ში
ხელისუფლების	ხელის უფლებ ის
ღვინო	ღვინ ო
დამცველ	დამცველ
ნაწილაკის	ნაწილაკ ის
განხორციელებისას	გან ხორციელ ების ას
მეცადინეობაში	მეცადი ნე ობაში
კომპანიებში	კომპა ნი ებში
ნინა	ნი ნა
ბატონიშვილმა	ბატონიშვილ მა
აღრიცხვით	აღ რიცხვ ით
დირექტორია	დირექ ტორია
წარსულის	წარ ს ულის
განიცადეს	გან იც ა დეს
დაკარგავდა	და კარგ ავდა
დაუღალავად	დაუღალ ავად
ნაგაზს	ნა გაზ ს
ბერძნ	ბერძნ
გოგებაშვილის	გოგ ება შვილ ის
საკალათბურთო	სა კალათ ბურთ ო
უფლისწული	უფლისწ ული
მეოცნებე	მე ო ცნებ ე
მიჩვეული	მი ჩვეულ ი
ხაზებისა	ხაზ ებისა
მანდ	მან დ
ფუნქციების	ფუნქცი ების
განხორციელებული	გან ხორციელ ებული
საძოვარი	საძ ო ვარი
შემოჰქონდათ	შემო ჰქონ და თ
სხვა	სხვა
საუკუნეები	სა უკუნე ები
კონფერენციის	კონფერ ენცი ის
ლიდერები	ლიდერ ები
უჭირთ	უჭირ თ
ჰარტმა	ჰარ ტმა
გადატრიალებაში	გადა ტრიალ ება ში
გავრცელებამ	გავრცელ ებამ
ფინეთში	ფინ ეთში
ეწოდოს	ეწოდ ოს
ბერძნულ	ბერძნულ
ტორონტოს	ტორ ონტო ს
იუდას	იუდა ს
მედლებით	მედლ ებით
დაგორ	და გორ
სოხუმში	სოხუმ ში
ვაკეების	ვაკე ების
ოფიცერმა	ოფიც ერმა
შემოწმების	შემოწმ ების
ატლანტისის	ატლანტი ს ი ს
დეპარტამენტი	დეპარტა მენტ ი
ამაღლებისა	ამაღლ ების ა
ლეიბლს	ლეიბლ ს
მანკო	მან კო
ოც	ოც
სუვოროვის	სუვორ ოვის
რეფორმის	რეფორმ ის
სათაყვანებელი	სა თაყვა ნებელი
შთააგონა	შთა აგონა
დაკანონდა	და კანონ და
სტუდენტებმა	სტუდენ ტებმა
ღირსშესანიშნაობას	ღირსშესან იშნაობ ა ს
ალაგმვა	ალა გმ ვა
დატოვოს	დატოვ ოს
ბოუი	ბოუ ი
ფიზიკურად	ფიზიკ ურად
სწავლებები	სწავლ ებებ ი
სმ	სმ
მინაშენები	მინაშენ ები
პრუტის	პრუ ტის
გაამაგრა	გაა მაგრ ა
მისაცემად	მი საცემ ად
რაციონის	რაციონ ის
დამკვიდრდნენ	და მ კვიდრ დნენ
კერის	კერ ის
ოლიმპიადაზე	ოლიმპია და ზე
ხასიათიდან	ხასიათ იდან
გავლენით	გავ ლენ ით
დაელაპარაკა	და ელ აპარაკ ა
აგრესიული	ა გრესი ული
დაცემის	და ცემის
კომეტების	კო მეტ ების
ტომიდან	ტომ იდან
წარმოშობაში	წარმო შობ აში
ბოლონიის	ბოლო ნი ის
ექსპორტი	ექს პორტი
წაეკითხა	წაე კითხა
სომხეთიდან	სომხეთ იდან
მიურატმა	მიურატ მა
მილანიდან	მილან იდან
არქიეპისკოპოს	არქი ეპისკოპოს
სადებიუტო	სა დებიუტ ო
ოდიში	ოდ ი ში
მუსიკაც	მუსიკ აც
ქუდებს	ქუდ ებს
იუწყებოდა	ი უწყ ებოდა
კრეტაზე	კრეტ აზე
დარტყმული	დარტყ მული
ხეტიალი	ხეტი ალი
მხარში	მხარ ში
სასაწყობე	სა სა წყობ ე
რასპუტინი	რას პუტინი
ფლანდრიის	ფლ ანდრი ის
გამომუშავებულია	გამო მუშავ ებულია
დროინდელი	დროინდელ ი
ლინზების	ლინ ზე ბის
დუმილი	დუმ ილ ი
შარიათის	შარ იათ ის
თურქმენეთი	თურქ მენ ეთი
ანტივირუსული	ანტი ვირუს ული
ცოტას	ცოტა ს
დააგეს	დაა გეს
აგარაკი	აგარაკ ი
განდგომილ	გან დგომ ილ
ბატონობისაგან	ბატონ ობისაგან
დაეშვნენ	და ეშვ ნენ
სპენსერის	ს პენს ერის
გრემიზე	გრემ ი ზე
ხსნადი	ხსნა დი
ცენტრებია	ცენტრ ებია
ხატვის	ხატ ვის
შეცვლით	შეცვლ ით
მსახურების	მსახურ ების
პროგრამით	პროგრა მ ით
ასხამდა	ასხამ და
მინერალებში	მინერალ ებში
ფენტეზი	ფენტეზი
ადიდებულ	ადიდ ებულ
აფთარი	აფთ არი
გამომთვლელი	გამომ თვლ ელი
მოგვარდა	მო გვარ და
განვითარებაში	განვითარ ება ში
სულზე	სულ ზე
ბულზი	ბულ ზი
ცდილობენ	ცდილობ ენ
ცივილიზაცია	ცივილ იზაცია
მოწოდებულია	მო წოდებ ულია
იოჰანესბურგის	იოჰან ეს ბურგ ის
აღმოჩენილი	აღმოჩენ ილი
ცისა	ცის ა
მატარებელს	მა ტარებ ელს
ჩამოყალიბებული	ჩამოყალიბ ებული
მუსოლინიმ	მუსოლინი მ
მოჭრილი	მოჭრილ ი
დევნისა	დევნ ისა
ჰოლანდიაში	ჰოლანდ იაში
შეწირულობის	შეწირ ულ ობის
დამალვას	დამალ ვას
დასაბამი	და საბამ ი
თეატრისათვის	თეატრ ისა თვის
დუმის	დ უმის
მტაცებლების	მტაცებლ ების
მაღაროს	მა ღარო ს
სარქისიანი	ს არქ ის იანი
ფრესკებს	ფრესკ ებს
შემთხვევისათვის	შემთხვევ ისა თვის
წვრილი	წვრილ ი
ბჰუტანის	ბჰუ ტანის
პრინციპს	პრინციპ ს
ჭამით	ჭამ ით
აბანოში	აბანო ში
ნავთობით	ნავთ ობით
დონეცკის	დონე ცკ ის
დაბადებამდე	დაბად ება მდე
ინტეგრირებული	ინტეგრ ი რებული
ვედურ	ვე დურ
ფუძეები	ფუძე ები
მღვდელმა	მღვდელმ ა
სიმაღლიდან	ს ი მაღლიდან
დაგებული	დაგ ებული
შეხამებული	შეხამ ებული
ამცირებდა	ამცირ ებდა
კიმბერლი	კიმბერლ ი
რომანებისა	რომან ები სა
სელჩუკებმა	ს ე ლჩუკ ებმა
ეზოს	ეზ ოს
თარიღის	თარიღ ის
რისხვას	რისხ ვას
საქმიანობაში	საქმ იან ობაში
იუნიქსის	იუნი ქსის
სათავიდან	სა თავ იდან
ფასადის	ფასად ის
წარმატებულად	წარმატ ებულად
ბრაზილიის	ბრაზილ ი ის
შეპყრობილ	შე პყრობ ილ
კომიქსში	კომიქ ს ში
ფორბსის	ფორ ბს ის
გამართულად	გა მართ ულად
ბოტანიკოსმა	ბოტანიკ ოს მა
გაზეთს	გაზეთ ს
რელიეფზე	რელიეფ ზე
ოდესა	ოდე სა
ენაზეა	ენა ზე ა
რიტა	რი ტა
შემსრულებლებთან	შემსრუ ლებლ ებთან
ჩანჩქერი	ჩანჩქერ ი
დასაქმებულთა	დასაქმ ებულ თა
გაემგზავრება	გაე მგზავრ ება
პომპეის	პომპე ის
გაუკაცრიელდა	გა უკაცრი ელ და
ვეზერის	ვე ზე რის
ახსნას	ახსნ ა ს
ბლუზის	ბლუზ ის
ბურუნდის	ბურუნდ ის
გაუწიონ	გაუწი ონ
ტრიბუნალის	ტრიბუნ ალი ს
დეკანის	დეკან ის
თვითმფრინავებით	თვით მფრინავ ებით
ივნისი	ივნის ი
შთამომავლად	შთამომავ ლად
ილაშქრეს	ი ლაშქრ ეს
სასახლიდან	სა სახლ იდან
ბანკს	ბანკ ს
ამხედრებული	ა მხედრ ებული
ალპების	ალპებ ის
ტორდესილასის	ტორ დე სილას ის
დარბაზების	და რბაზ ების
იჭმევა	იჭმე ვა
ანა	ა ნა
ჩეკას	ჩეკ ას
განსახიერება	გან სახიერ ება
ყუთში	ყუთ ში
ვლადისლავ	ვლადი სლავ
იმპრესიონიზმის	ი მ პრეს იონ ი ზმის
სავოევოდოს	სა ვოევოდ ოს
გავარვარებული	გა ვარვარ ებული
ეტაპად	ეტაპ ად
მონაწილე	მო ნაწილე
მეამბოხე	მე ამბოხ ე
ჰორმონი	ჰო რმონი
გაანთავისუფლეს	გა ან თავისუფლ ეს
ნიუტონმა	ნიუტონ მა
ბალნით	ბალნ ით
რიფი	რიფ ი
სერიოზულად	ს ერიოზ ულად
ვარსკვლავიერ	ვარსკვლავიერ
მნიშვნელოვანწილად	მნიშვნ ელ ოვან წილად
ტომით	ტომ ით
აოცებს	ა ოც ებს
უკვდავების	უკვდავ ების
სტადიონის	სტადი ონის
უჭირავს	უჭირ ავს
გამრავლება	გა მრავლ ება
საცხოვრებელია	სა ცხოვრ ებელია
ბერძნებთან	ბერძნ ებთან
ჰერმანი	ჰერ მანი
ტენიანია	ტენ იანი ა
გამოიყენებიან	გამო იყენ ებიან
ჩაშენებული	ჩა შენ ებული
უდაბნოებსა	უდაბნო ებსა
ვირტუალურად	ვირტუ ალურად
სათბურის	ს ათ ბურ ის
სატრანსპორტო	სა ტრანსპორტ ო
ლევიტინა	ლევი ტი ნა
გალერეაში	გალერე აში
დაიხოცნენ	დაი ხოც ნენ
დანაყოფებს	და ნაყოფ ებს
აიხსნება	ა იხსნ ება
უძლიერესი	უძლ ი ერესი
ღირსებით	ღირს ებით
ლათინურის	ლათინ ურის
დაბლობიდან	დაბლობ ი დან
ვიტამინ	ვიტამ ინ
ტიპიურად	ტიპი ურად
პატივი	პატივ ი
შტოდან	შტ ოდან
დედმამიშვილი	დედ მა მი შვილი
რეჟისურის	რეჟის ურ ის
ფიროსმანის	ფიროსმა ნის
ანიმაცია	ანიმაც ია
ნოეს	ნო ეს
ბოროტმა	ბოროტ მა
პოლისების	პოლ ის ების
ლიტურგიკული	ლიტურგ იკული
პარიტეტის	პარ იტეტ ის
უკანასკნელთან	უკანასკ ნელ თან
იოლია	იოლ ია
უნარი	უნარ ი
მარცვლოვან	მარცვ ლოვან
პარაზიტობს	პარაზ იტ ობს
ნალექს	ნა ლექს
ნახულობს	ნახულ ობს
ცოტათი	ცოტა თი
საკონტაქტო	სა კონ ტაქტ ო
თუშების	თუშ ების
ტობის	ტ ობის
თეოდენს	თეო დენ ს
დრაკოს	დრაკო ს
თავისმა	თავის მა
ლაურეატის	ლაურეატი ს
გმირია	გმირ ია
მთლიანი	მთლ იანი
გალაკტიონი	გა ლაკტიონ ი
გაშრობის	გა შრ ობის
კომენტატორი	კო მენტ ატორი
სკალარული	ს კალ არული
ფარებს	ფარ ებს
დამტკიცებაც	და მტკიცებ აც
უჟანგავი	უ ჟანგ ავი
ლიონმა	ლი ონმა
ოპტიმალურ	ოპტიმ ალურ
კერძო	კერძ ო
დაფინანსებას	დაფინანს ებას
ამპლუაში	ამ პლუ აში
გავლებული	გავლ ებული
მოადგილეა	მო ადგილ ეა
შესაძენად	შე ს აძე ნად
ხევსურეთის	ხევს ურ ეთის
მცენარეთა	მცენარე თა
მამაკაცმა	მ ამაკაც მა
საყდრის	საყდრ ის
ქუთაისს	ქუთა ის ს
გაგზავნილ	გა გზავნილ
მოქმედებებმა	მოქმედ ებებ მა
ახლობლებთან	ა ხლობლ ებთან
წელთან	წელ თან
მოპირდაპირე	მო პირ დაპირ ე
ყუმბარა	ყუმბარ ა
საბადოებს	ს ა ბადო ებს
აგურის	აგურ ის
ტიტუსი	ტიტუ ს ი
სულთანის	სულ თან ის
ცნებებს	ცნებ ებს
არქიტექტორები	არქიტექტ ორ ები
შეჩერებულია	შე ჩერ ებულია
ჯან	ჯან
ეტალონი	ეტალონ ი
შემოჭრა	შემო ჭრა
რადიომ	რადიო მ
პაიკი	პაიკ ი
გონებრივი	გონ ებრივ ი
ერთპიროვნულად	ერთ პიროვნ ულად
ლინკოლნის	ლინკოლ ნის
ბაზილიკაში	ბაზილ იკაში
გადმოსვლა	გადმო სვლა
გოდოლი	გო დოლი
კომპარტიის	კომ პარტი ის
ჰელიუმზე	ჰელ ი უმ ზე
გამოსახულ	გამოსახუ ლ
სცენები	სცენ ები
მოაშორა	მოაშორა
მოემზადებინა	მო ემზად ებინა
დაუფარავად	დაუ ფარავ ად
პლასა	პლა სა
გამოეხატა	გამოე ხატა
ისტორიას	ის ტორი ას
დრამატურგია	დრამატურ გია
საპატრიარქო	სა პატრიარქ ო
მდივნის	მდივნ ის
ფინალში	ფინალ ში
თემურლენგი	თემურლენგი
ავანტიურისტი	ავ ანტი ურ ისტი
ბოდიში	ბოდიშ ი
მეტრით	მეტრ ით
უწყვეტობის	უწყვე ტობის
აღნიშვნები	აღნიშვ ნები
გარდამავალია	გარდამა ვალი ა
ნელი	ნელი
ლორთქიფანიძე	ლორთქი ფან იძე
მთავრობისაგან	მთავრ ობის ა გან
სამოელ	სა მო ელ
ზეგანზე	ზე გან ზე
ფორუმში	ფორუმ ში
ანდერძში	ანდერ ძ ში
პენსილვანია	პენს ილვანი ა
წყალსადენის	წყალ ს ად ენის
ავტონომიას	ავტონო მია ს
სიცარიელე	სი ცარიელ ე
ცოდვის	ცოდვ ის
იორკი	იორკ ი
მოვრჩებით	მო ვ რჩ ებით
შავკანიანი	შავკანიან ი
ამოეღოთ	ა მო ეღოთ
გილანის	გილ ანის
ტერიერს	ტერი ერს
მოლეკულას	მოლეკულ ას
დაწნული	და წნული
ზოგიერთები	ზოგი ერთ ები
პრინციპზე	პრინციპ ზე
თანხლება	თანხ ლება
კაროლ	კაროლ
ძალების	ძალ ების
დეპარტამენტის	დეპარტა მენტ ის
იყიდეს	ი ყიდეს
ჩოხატაურის	ჩოხა ტ ა ურის
ბრიტანელებმა	ბრიტან ელებმა
ხეობიდან	ხეობ იდან
მიაკუთვნებენ	მია კუთვნ ებენ
სიგრძეზეა	სი გრძე ზე ა
დოკუმენტური	დოკუმენტ ური
სოციალისტურ	სოცი ალისტურ
ცოდვები	ცოდვ ები
არსენის	არსენ ის
ფრანკად	ფრანკ ად
ფრინველები	ფრინვ ელები
შებინდებისას	შ ები ნ დებ ისას
კელტურ	კელ ტურ
ვაშლი	ვაშლი
ასსრ	ას ს რ
საყრდენის	სა ყრ დენის
უკრაინელებმა	უკრაი ნელებმა
დაბლობზე	დაბლობ ზე
დაფინანსებაზე	დაფინანს ება ზე
სჯერათ	ს ჯერ ათ
ნახტომის	ნახ ტომ ის
დალმაცია	დალმაცი ა
წარმატებულია	წარმატ ებულია
დრამებში	დრამ ებში
ახალი	ახალ ი
გადაკვეთის	გადა კვეთ ის
მექსიკურ	მექსი კურ
დარღვეული	და რღვე ული
თიხოვანი	თიხ ოვანი
მიმდევრებმა	მიმდევ რებმა
კედლებშიცაა	კედლ ებში ცაა
გამოიწვია	გამო იწვია
თანდერის	თ ანდერ ის
მეცნიერებასა	მეცნიერ ება სა
ჰემ	ჰემ
აგენტები	აგენტ ები
არაპირდაპირი	არა პირ დაპირ ი
დამატებით	დამატებ ით
ალაოს	ა ლაოს
ზურგის	ზურგ ის
შეერთებით	შეერთ ებით
გერბთან	გერბ თან
არწმუნებს	ა რწმუნ ებს
მრისხანების	მრის ხან ების
დენუდაციური	დენ უდა ციური
მეკარეს	მეკარ ეს
განიცდიდნენ	განიცდი დნენ
ფორმა	ფორმა
დასახასიათებლად	დასახასიათ ებლად
აფროდიტეს	ა ფრო დი ტეს
აქტიურმა	აქტიურ მა
შეუქმნა	შე უქმნ ა
მათემატიკოსის	მათემატიკ ოს ის
კოლორიტს	კოლორი ტს
დახრილ	დახრილ
ერთმნიშვნელოვნად	ერთ მნიშვნ ელ ოვნად
კორკოვადოს	კორ კო ვ ა დოს
ჩამოსატვირთი	ჩამო სა ტვირთ ი
ნაწილიდან	ნაწილ იდან
როგორიცაა	როგორ ი ცაა
მოსაზრება	მოსაზრ ება
შეჰვედრა	შე ჰ ვედრ ა
შეუცვალა	შეუ ცვალა
როვნოს	როვნოს
მოედნიდან	მოედნ იდან
ქაშმირის	ქაშ მი რის
უწევთ	უწევ თ
ფლორენციაში	ფლორ ენცი აში
ორჰან	ორ ჰან
ბრიგადას	ბრი გადა ს
ექსპანსია	ექსპან ს ია
ნავთობი	ნავთ ობი
მოხუცებს	მოხუც ებს
გვირგვინოსანი	გვირგვინ ოსანი
ამარაგებს	ა მარაგ ებს
თურქეთში	თურქ ეთში
კურთხევას	კურთხე ვა ს
შესვლით	შესვლ ით
მაგალითს	მაგალ ითს
დიდებისა	დიდ ებისა
მახასიათებლებს	მახასიათებლ ებს
კონტის	კონ ტის
კლუბები	კლუბ ები
კატეგორია	კატეგო რია
ხაზიც	ხაზ იც
მოს	მოს
ჩაგდებული	ჩაგდებული
