ბათუმში	ბათუმ ში
ყვავის	ყვავ ის
სახელმწიფოები	სა ხელმწიფო ები
ქურთულ	ქურთ ულ
ამთავრებს	ამთავრ ებს
წინდებს	წინდ ებს
ზემოთში	ზემოთ ში
აჰმადის	აჰმად ის
დანარჩენ	დანარჩენ
არბიტრაჟის	არბიტრაჟ ის
დინებას	დინებ ას
ჩაანაცვლა	ჩაანაცვლ ა
პირადი	პირ ადი
ჩერნობილის	ჩერნო ბილის
გარეუბანს	გარეუბან ს
ვარდნის	ვარდნ ის
პროფესიები	პროფესი ები
კურთხევით	კურთხევ ით
დერილ	დერ ილ
ურთიერთდამოკიდებულება	ურთიერთ დამოკიდებულ ება
ბალეტის	ბალეტ ის
გერის	გერ ის
გადადგომის	გადადგომ ის
ლოზანაში	ლოზან აში
მეცნიერებს	მეცნიერებ ს
ქურთისტანის	ქურთ ისტანის
თემუჩინი	თემ უჩინი
გრაფიტი	გრაფიტ ი
ცნობას	ცნობ ას
გრიგი	გრი გი
მყიფე	მ ყიფე
ცხენს	ცხენ ს
წინამძღვრობა	წინამძღ ვრობა
გენერლის	გენერლ ის
ინტერვენციის	ინტერვენცი ის
შეისყიდა	შეისყიდ ა
ზედმეტსახელად	ზედმეტ სახელად
გზათა	გზა თა
აზრები	აზრ ები
დაბრუნებაში	დაბრუნებ აში
ლომბარდიის	ლომბარდ იის
მალაკის	მალა კის
მუსიკოსებმა	მუსიკოს ებმა
მღვიმური	მღვიმ ური
კანცლერი	კანცლერ ი
ფიქრობენ	ფიქრ ობენ
ჰორიზონტზე	ჰორიზონტ ზე
დგინდება	დგინ დება
პონტიფექს	პონტიფ ექს
ტარდება	ტარ დება
რენი	რენ ი
გარდაცვალების	გარდაცვალ ების
აჭარული	აჭარ ული
განათლებული	განათლ ებული
ჩვენ	ჩვენ
მკითხველმა	მკითხველ მა
ამოსვლის	ამოსვლ ის
გამოფენილი	გამოფენ ილი
დასაწერად	დასა წერად
ჩარლზი	ჩარლზ ი
არასწორი	არასწორ ი
ქვებია	ქვ ებია
წესებს	წეს ებს
იოსტ	იო სტ
ამარა	ამ არა
არასტაბილური	არა სტაბილურ ი
მეთაურის	მეთაურ ის
შფოთვის	შფოთვ ის
გარდასახვა	გარდასახვ ა
ვიკინგებმა	ვიკინგ ებმა
ჯილდოც	ჯილდო ც
ფეხბურთელებმა	ფეხბურთელ ებმა
ხომალდები	ხომალდ ები
ახმოვანებს	ა ხმოვან ებს
ერთგვარი	ერთგვარ ი
კანდიდატები	კანდიდატ ები
ხმელთაშუაზღვისპირეთში	ხმელთაშუაზღვისპირეთ ში
ტალანტების	ტალანტ ების
უბედურება	უბედურ ება
ნარინჯისფერი	ნარინჯის ფერი
დიზრაელის	დიზრაელ ის
მეტროტრამის	მეტროტრამ ის
ხელოვნებათმცოდნეობის	ხელოვნ ებათმცოდნეობის
უტევს	უტევ ს
მინდვრები	მინდვრ ები
აწესებდა	აწეს ებდა
ჰაროლდ	ჰარ ოლდ
ბითლზი	ბითლზ ი
კუნძულებმა	კუნძულებ მა
ჩეჩენ	ჩეჩენ
გამოკვლევებმა	გამოკვლევ ებმა
წარმოჩენას	წარმოჩენ ას
აუზის	აუზ ის
წვრილი	წვრილ ი
ლინდონ	ლინდ ონ
დასახლებამ	დასახლებ ამ
რეაქტორი	რეაქტორი
მიაშურეს	მიაშურ ეს
სარწმუნო	სა რწმუნო
დაემშვიდობა	დაე მშვიდობ ა
ინტერესდება	ინტერეს დება
დაკვირვებები	დაკვირვებ ები
ოიდიპოსის	ოიდიპოს ის
შეხებოდა	შეხ ებოდა
იზრუნებდა	იზრუნ ებდა
გაწმენდა	გაწმენდ ა
უესტი	უეს ტი
უგუმბათო	უ გუმბათ ო
ძვალი	ძვალ ი
ლესლი	ლეს ლი
დაიმორჩილეს	დაიმორჩილ ეს
მიეხედა	მიე ხედა
ოდითგან	ოდითგან
რაბინი	რაბინ ი
წესიც	წეს იც
ივიწყებს	ივიწყ ებს
ცენტრზე	ცენტრ ზე
ნორისი	ნორ ისი
დასადგენად	და სადგენ ად
ექსპონატების	ექსპონატ ების
გენოციდის	გენოციდ ის
წერილობით	წერილ ობით
მიმართულებითაა	მიმართულებ ითაა
მადრასის	მად რას ის
ეთნოგრაფიის	ეთნოგრაფი ის
ნაპრალებში	ნაპრალ ებში
სერიალების	სერიალ ების
მარჯვნივ	მარჯვნი ვ
ეკლესია	ეკლესი ა
სპექტრულ	სპექტრ ულ
ავტომაგისტრალ	ავტომაგისტრალ
გერმანული	გერმან ული
ანარქისტული	ანარქისტ ული
მდგომარეობას	მდგომარე ობას
პისაროს	პისარ ოს
სამბას	სამ ბას
მამისონის	მამის ონის
უცხოეთის	უცხოეთ ის
პარტიაც	პარტი აც
ვიტო	ვიტ ო
პიროვნებად	პიროვნებ ად
ცხოველებისგან	ცხოველ ებისგან
ტვინისა	ტვინ ისა
ძაფებით	ძაფ ებით
პორტუგალიელები	პორტუგალიელ ები
პრემიერის	პრემიერ ის
ჯგუფებიც	ჯგუფ ებიც
განმანათლებლური	განმანათლ ებლური
მარტინმა	მარტინ მა
რჩევით	რჩევ ით
სუვერენიტეტს	სუვერენიტეტ ს
დღესვე	დღე სვე
ლექსისა	ლექს ისა
ტალღებზე	ტალღ ებზე
შეიჭრნენ	შეიჭრ ნენ
დასაზვერად	დასა ზვერად
დახურა	დახურ ა
დარბაზი	დარბაზ ი
ბაღვაში	ბაღვაშ ი
კახელების	კახელ ების
ჯორჯაძე	ჯორჯ აძე
არბიტრი	არბიტრ ი
რეპარაციის	რეპ არაციის
მეურვე	მეურვე
გაუგებარი	გაუგებარ ი
ოკუპაცია	ოკუპაცი ა
გაკოტრდა	გაკოტრ და
ქალბატონმა	ქალბატონ მა
თოფქაფის	თოფ ქა ფის
გაბრაზებულ	გაბრაზ ებულ
რგოლისებრი	რგოლ ისებრი
მუცელი	მუცელ ი
ნიჩბის	ნიჩბ ის
გააცნობიერებს	გაა ცნობიერ ებს
დიოს	დიო ს
გეგმაზე	გეგმ აზე
გარეკანი	გარეკან ი
პარამეტრები	პარამეტრ ები
გამოუვალ	გამოუ ვალ
ერნესტ	ერნესტ
უხუცესი	უხუცეს ი
კარპატები	კარპატ ები
მელოდიის	მელოდი ის
მონობიდან	მონ ობიდან
უმრავლესობაც	უმრავლესობ აც
დროშების	დროშ ების
ლაზარეს	ლაზარ ეს
ძირითადი	ძირითად ი
ქვეყანაზე	ქვეყან აზე
აიზეკ	აი ზეკ
ტალანტის	ტალანტ ის
ულტრაფუძე	ულტრა ფუძე
ოფიციანტად	ოფიცი ანტად
ფუძეები	ფუძე ები
აკრონიმი	აკრ ონიმი
გაუსის	გაუს ის
ტელეარხ	ტელეარხ
მიღწევამდე	მიღწევ ამდე
თავშესაფარის	თავშესაფ არის
გადამუშავება	გადამუშავ ება
გატარებულმა	გატარ ებულმა
ნელ	ნელ
თინა	თი ნა
ქუჩას	ქუჩ ას
სინაგოგა	სინა გოგა
დეგრადაციის	დე გრადაციის
დასკვნის	დასკვნ ის
იშლებოდა	იშლ ებოდა
ლაშქარში	ლაშქარ ში
ლიბანის	ლიბან ის
ადრეც	ადრე ც
უმის	უმ ის
დალ	და ლ
ნიჭმა	ნიჭ მა
კაცით	კაც ით
ყაზახეთს	ყაზახეთ ს
ჯადოქრობის	ჯადოქრ ობის
სიმართლის	სიმართლ ის
კომპაქტ	კომპაქტ
მეჯუდის	მე ჯუდ ის
ვაზისა	ვაზ ისა
ტროპიკული	ტროპიკ ული
ბიტების	ბიტ ების
მთა	მთ ა
მომზადებისა	მომზად ებისა
კვარტალი	კვარტალ ი
ტბად	ტბ ად
ვერცხლს	ვერცხლ ს
მეთოდოლოგიის	მეთოდოლოგი ის
ნიმუშთან	ნიმუშ თან
დაბომბვა	დაბომბვ ა
ექიმების	ექიმ ების
მრავალენოვანი	მრავალ ენოვანი
უმოწყალოდ	უ მოწყალოდ
დამცავი	დამცავ ი
არასტაბილურობით	არა სტაბილურ ობით
პირობებშიც	პირობებ შიც
ტელეწამყვანი	ტელე წამყვან ი
ველიდან	ვ ელიდან
თინეიჯერი	თინეიჯერ ი
მექსიკიდან	მექსიკ იდან
კორპორაციების	კორპორაცი ების
ინსტრუქცია	ინსტრუქცი ა
საფლავში	საფლავ ში
ერთწლოვანი	ერთ წლოვანი
ჯონსონმა	ჯონსონ მა
ტუბერკულიოზის	ტუბერკ ული ოზ ის
ისრაელისა	ისრაელ ისა
წაგების	წაგ ების
გამოცდილებამ	გამოცდილ ებამ
ვერმახტის	ვერმა ხტ ის
თვეებს	თვე ებს
ნუკლეოტიდების	ნუკლე ოტიდების
რეჟიმის	რეჟიმ ის
ჩაუდგნენ	ჩაუდგ ნენ
ინსტრუმენტებზე	ინსტრუმენტ ებზე
ცენტრშია	ცენტრ შია
შეაღწიოს	შეაღწი ოს
პერუსა	პერუ სა
იარაღო	იარაღ ო
ევროპელებში	ევროპელ ებში
პლინიუს	პლინიუს
ისრაელში	ისრაელ ში
სახელმწიფოთა	სა ხელმწიფო თა
დასაფლავებულია	დასაფლავ ებულია
სპარსელი	სპარსელ ი
ღმერთები	ღმერთ ები
დადგომამდე	დადგომ ამდე
საშიშროებას	სა შიშრო ებას
ჰიჩკოკის	ჰიჩკოკ ის
გარეგნული	გარეგნ ული
მოსპო	მოს პო
დაეთანხმა	დაეთანხმ ა
პრემიერლიგაში	პრემიერლიგ აში
შენადნობებში	შენადნობ ებში
აზოვი	აზოვ ი
მშპ	მ შპ
ხასიათდებოდა	ხასიათ დებოდა
იონიური	იონი ური
განთქმული	განთქმულ ი
წაართვეს	წაართვ ეს
სენატორის	სენატორ ის
შეუსრულებლობის	შეუსრულ ებლობის
ეკლესიიდან	ეკლესი იდან
შესაძლებლობებისა	შესაძლებლობ ებისა
იერიშებს	იერიშ ებს
არტემ	არტ ემ
მაღალმთიანეთის	მაღალმთ იანეთის
ტუფი	ტუფ ი
გამზირს	გამზირ ს
ცოდვად	ცოდვ ად
ტოვებდნენ	ტოვ ებდნენ
სიღრმეებში	სიღრმე ებში
ტიგრან	ტიგრან
ირჩენდნენ	ირჩენ დნენ
წაქეზებით	წაქეზ ებით
სპექტრული	სპექტრ ული
თემატიკა	თემატიკ ა
ნაიჯელ	ნა იჯელ
პლატფორმებზე	პლატფორმ ებზე
შეაყვარა	შეაყვარ ა
ერთხელ	ერთ ხელ
მეხუთე	მეხუთე
გადასასვლელად	გადასასვლელ ად
ხმელთაშუაზღვისპირეთის	ხმელთაშუაზღვისპირეთ ის
პარკებს	პარკ ებს
მეთოდებისა	მეთოდ ებისა
მოლურჯო	მო ლურჯ ო
გაწევის	გაწევ ის
გვარიც	გვარ იც
ნეოპლატონიზმი	ნეო პლატონ იზმი
ნართების	ნართ ების
მოხსენიებულნი	მოხსენიებულ ნი
ატლეტიკოსთან	ატლეტიკ ოსთან
დახსნა	და ხსნა
ჩაუვარდა	ჩაუვარდ ა
პირენეს	პირენე ს
შიდსთან	შიდს თან
საკამათოა	სა კამათ ოა
ჰობიტების	ჰობიტ ების
მშვენიერია	მშვენიერ ია
გარეშეა	გარეშე ა
პირველსავე	პირველ სავე
ამოფრქვევას	ამოფრქვევ ას
პლატო	პლატო
მათი	მათ ი
შეტყობინებათა	შეტყობინ ებათა
ბორობუდურის	ბორობუდური ს
იწურებოდა	იწურ ებოდა
იმპულსი	იმპულს ი
ხისა	ხი სა
გაიტანდა	გაიტან და
წინააღმდეგნი	წინააღმდეგ ნი
დაცულად	დაცულ ად
სენსორული	სენსორულ ი
თანაბრად	თანაბრ ად
კარებთან	კარ ებთან
აღმოფხვრას	აღმოფხვრა ს
ოსმალთა	ოსმალ თა
დაბრკოლების	დაბრკოლებ ის
ანტიოქიელი	ანტიოქ იელი
გახსნილა	გახსნ ილა
გადმოხვიდე	გადმო ხვიდე
იანვარში	იანვარ ში
ფერგიუსონის	ფერგიუსონ ის
ნამარხ	ნამარხ
პოტიომკინი	პოტ იომკინი
კრალევიჩი	კრა ლევიჩი
დიტრიხმა	დიტრიხ მა
ჰერმიონს	ჰერმიონ ს
მოსახლეობისათვის	მოსახლეობ ისათვის
დიდია	დიდ ია
მუსიკისა	მუსიკ ისა
გადმოცემების	გადმოცემ ების
სარჩული	სა რჩ ული
ტაძრისა	ტაძრ ისა
კირის	კირ ის
სანტინის	სანტ ინის
გაიტაცებს	გაიტაც ებს
აიღებდნენ	აიღ ებდნენ
ქალაქებიდან	ქალაქებ იდან
ქიმზე	ქიმ ზე
ვერცხლისფერ	ვერცხლ ისფერ
სისტემაა	სისტემ აა
ეკონომიკურ	ეკონომი კურ
შემოყვანილია	შემოყვან ილია
მორგანი	მორგან ი
რუსეთისა	რუსეთ ისა
აღმოსავლეთსა	აღმოსავლეთ სა
ჟურნალ	ჟურნალ
ეთილის	ეთ ილ ის
თემურ	თემურ
საერთოს	საერთო ს
აპართეიდის	აპართეიდ ის
სლავონია	სლავ ონია
ჩაიშალა	ჩაი შალა
კათოდზე	კ ათოდზე
კარაკასის	კარაკას ის
რუკები	რუკ ები
მისიების	მის იების
მაკედონურ	მაკედონურ
ანჯელესი	ანჯელეს ი
მოედნებზე	მოედნ ებზე
პოლინეზიელი	პოლინეზიელ ი
პროვინციებში	პროვინცი ებში
ლოდინი	ლოდინ ი
მათგან	მათგან
სახელმწიფოსაგან	სა ხელმწიფო საგან
მიწათმფლობელი	მიწათმფლობელ ი
გამოსცემდნენ	გამოსცემ დნენ
მიემართებიან	მიემართ ებიან
ვენესუელა	ვენესუელ ა
სასწავლებლების	სა სწავლებლ ების
სწორმდგომი	სწორ მდგომი
კანკელის	კანკელ ის
ცხრამეტშიო	ცხრამეტ შიო
კლადისტიკური	კლ ადისტიკური
დაშორების	დაშორ ების
ვულფი	ვულფ ი
განადგურდნენ	განადგურ დნენ
ოტოს	ოტო ს
მანქანაზე	მანქან აზე
მეტადაა	მეტ ადაა
ბაზისბანკი	ბაზის ბანკი
დირიჟორის	დირიჟორ ის
იზოტოპი	იზოტოპ ი
მიუვალი	მიუ ვალი
გარდაცვლილებს	გარდაცვლილ ებს
ტელესერიალში	ტელესერიალ ში
სავალუტო	სა ვალუტ ო
ტერიტორიებზე	ტერიტორი ებზე
რეჟიმი	რეჟიმ ი
უცხოელების	უცხოელ ების
რომანში	რომან ში
მოსახლენი	მოსახლე ნი
შედიან	შე დიან
გავუგზავნოთ	გავ უგზავნ ოთ
იუვენტუსის	იუვენტუს ის
ლოგოზე	ლოგო ზე
მკმ	მკ მ
კაროლინა	კაროლინ ა
ხედავდა	ხედავ და
ტემპერატურამდე	ტემპერატურ ამდე
უილსონმა	უილსონ მა
ხანისა	ხან ისა
აღა	აღა
უნიკალური	უნიკალურ ი
სულთა	სულ თა
დაფარვის	დაფარ ვის
მდედრებს	მდედრ ებს
გადაღებისას	გადაღებ ისას
თითოეულ	თითოეულ
ასი	ას ი
ემჩნევა	ე მჩნევა
ხაჭაპურიძეებში	ხაჭაპურ იძეებში
ქვაშია	ქვ აშია
უარყოფდნენ	უარყოფ დნენ
მოკლულ	მოკლულ
მუტანტების	მუტანტ ების
დაუღალავად	დაუღალ ავად
აჩვენებს	აჩვენ ებს
ცალმაგი	ცალ მაგი
კრისტი	კრისტ ი
თათრების	თათრ ების
ტექსტში	ტექსტ ში
რაშიდ	რაშიდ
კირით	კირ ით
ქირონი	ქირ ონი
სისხლდენის	სისხლდენ ის
მსახურის	მსახურ ის
პორტს	პორტ ს
როგორ	როგორ
შეაქო	შეაქ ო
წუთი	წუთ ი
ნათესაობრივი	ნათესაობ რივი
არაბებთან	არაბ ებთან
სამეფოსთვის	სამეფო სთვის
საძოვარი	სა ძო ვარი
კართაგენელი	კართაგენელ ი
ლიდერებს	ლიდერ ებს
ჩამოთვლილ	ჩამოთვლილ
პარტნიორობა	პარტნიორ ობა
დიდხანს	დიდ ხანს
უკანა	უკან ა
სტუდენტებს	სტუდენტ ებს
არსებულ	არსებულ
ნაწლავი	ნაწლავ ი
ჩაყარეს	ჩა ყარეს
გარდაიცვალნენ	გარდაიცვალ ნენ
თაიგული	თა იგული
ხარიტონ	ხარ იტონ
დავალებების	დავალებ ების
დოზის	დოზ ის
ყდა	ყდ ა
წითელს	წითელ ს
ვარაუდობენ	ვარაუდ ობენ
კარიესი	კარიეს ი
თავმჯდომარეა	თავმჯდომარე ა
დაწყებულ	დაწყებ ულ
ტანჯვას	ტანჯვ ას
წნევა	წნევ ა
უკიდურესი	უკიდურეს ი
აირტონი	აირ ტონი
სმის	სმ ის
გასამყარებლად	გა სამყარ ებლად
საგა	სა გა
ომისათვის	ომ ისათვის
აღმავლობას	აღმავლ ობას
ატარებდნენ	ატარ ებდნენ
გეოგრაფიისა	გეოგრაფი ისა
შეკრულ	შეკრ ულ
პრეზიდიუმის	პრეზიდიუმ ის
სიმღერიანი	სიმღერ იანი
ქორწინების	ქორწინებ ის
აპრილამდე	აპრილ ამდე
კუნძულიდან	კუნძულ იდან
ასმერა	ას მერ ა
გამოსაყენებელი	გამოსაყენ ებელი
ისაუბრა	ი საუბრ ა
მიიჩნია	მიიჩნი ა
ჰესენის	ჰეს ენის
განჯა	განჯ ა
თვისებებს	თვისებ ებს
ანანოს	ანან ოს
მორბენალი	მორ ბენალი
აცილება	აცილ ება
დიფერენცირება	დიფერენცი რება
შინაარსობრივი	შინაარს ობრივი
ძალაუფლების	ძალაუფლ ების
სწრაფვა	სწრაფ ვა
გასცემს	გა სცემს
წარუდგინა	წარუდგინ ა
ტრადიციაა	ტრადიცი აა
წყვეტდა	წყვეტ და
კიევის	კიევ ის
წილი	წილ ი
შეეტიათ	შეე ტიათ
ავალებს	ავალ ებს
გადასაჭრელად	გადასა ჭრელად
ცერემონიებს	ცერემონი ებს
სიტუაციიდან	სიტუაცი იდან
რელიქტური	რ ელიქტური
შემოქმედებითმა	შემოქმედებით მა
ფირფიტის	ფირფიტ ის
არეების	არე ების
სანაცვლოდაც	სა ნაცვლოდ აც
ფრად	ფრ ად
განუკურნებელ	განუკურნებელ
მოეკიდა	მოეკიდ ა
საფაშოში	სა ფაშ ოში
საშიშია	სა შიშ ია
ხარჯის	ხარჯ ის
ელოდებოდნენ	ელოდ ებოდნენ
რაუნდს	რაუნდ ს
სელმა	ს ელმა
როგორებიცაა	როგორ ებიცაა
შექმნისთანავე	შექმნ ისთანავე
უზურპატორი	უზურპატორ ი
დაბლა	დაბლ ა
კირკეგორი	კირკ ეგორი
დომინანტი	დომინანტ ი
ითამაშა	ითამაშ ა
ეცვათ	ეცვ ათ
ინდონეზიის	ინდონეზი ის
ბომბების	ბომბ ების
ჯორჯი	ჯორჯ ი
ინტერნეტის	ინტერნეტ ის
სტრიქონები	სტრიქონ ები
დორიული	დორ იული
სპილენძის	სპილენძ ის
კეისართან	კეისარ თან
დაჯგუფებაში	დაჯგუფ ებაში
მიანიშნებდა	მიანიშნ ებდა
მიმოცვლის	მიმო ცვლ ის
არამატერიალური	არა მატერიალ ური
მონღოლ	მონღოლ
სტრუქტურასა	სტრუქტურ ასა
უბრუნებს	უბრუნ ებს
დაავადებების	დაავადებ ების
განათლებულ	განათლ ებულ
ალია	ალ ია
აჟღერდა	აჟღერ და
მანგა	მანგ ა
პიროვნებები	პიროვნებ ები
ზურგის	ზურგ ის
გალავნისა	გალავნ ისა
რაუნდის	რაუნდ ის
ანტვერპენის	ანტვერპენ ის
მათემატიკა	მათემატიკ ა
სიტყვები	სიტყვ ები
გაუმჯობესებაში	გაუმჯობეს ებაში
დობრუჯა	დობრ უჯა
ბოძებს	ბოძ ებს
მღრღნელების	მღრღნელ ების
კაპიტანი	კაპიტან ი
სულთან	სულთან
რაიონისაგან	რაიონ ისაგან
ტურით	ტურ ით
ასწავლა	ასწავლ ა
აჭარა	აჭარ ა
ბებიები	ბები ები
ბერნარდ	ბერნარდ
უეცარი	უეც არი
შესასვლელიდან	შესასვლელ იდან
დაუპირისპირდება	და უპირისპირდ ება
უსაფრთხოებისათვის	უსაფრთხო ებისათვის
მიემგზავრებოდნენ	მიემგზავრ ებოდნენ
კავშირგაბმულობა	კავშირგაბმულობ ა
გახდეს	გახდ ეს
რეალობაში	რეალ ობაში
გვინეა	გვინე ა
დააფუძნეს	დააფუძნ ეს
განქორწინება	განქორწინ ება
დაუფლება	დაუფლ ება
მენინგის	მენინგ ის
შენახული	შენახულ ი
ჩუქურთმის	ჩუქურთმ ის
ჰაბილისს	ჰაბილის ს
გაფართოებასთან	გაფართო ებასთან
ფენისაგან	ფენ ისაგან
თომასის	თომას ის
საშა	სა შ ა
კუნძულელი	კუნძულელ ი
დრამები	დრამ ები
მილები	მილ ები
ჯ	ჯ
ხელმძღვანელობა	ხელმძღვანელობ ა
პირნათლად	პირ ნათლად
ტექსტით	ტექსტ ით
დეფექტების	დეფექტ ების
გარემომცველი	გარემომცველ ი
ჩუქურთმით	ჩუქურთმ ით
ძმა	ძმ ა
სლიზერინი	სლიზერინ ი
დროული	დრო ული
მხედრის	მხედრ ის
ჩაგვრის	ჩაგვრ ის
ვარძიის	ვარძ იის
ყულოშვილი	ყულო შვილი
ჩანასახის	ჩანასახ ის
უზბეკური	უზბეკ ური
ქარს	ქარ ს
ოთხასი	ოთხ ასი
ზემოაღნიშნული	ზემო აღნიშნ ული
თესლს	თესლ ს
კერის	კერ ის
ცხოვრებისთვის	ცხოვრების თვის
მაიამის	მაიამი ს
ეგრისი	ეგრის ი
კომაგენეს	კომა გენეს
ერედვის	ერ ედვის
ორთავიანი	ორთავ იანი
სტუდენტებისთვის	სტუდენტ ებისთვის
კონფიგურაციის	კონ ფიგურ აციის
პოლონეთიდან	პოლონეთ იდან
ძალასა	ძალ ასა
ახალშენი	ახალ შენ ი
ბამბუკის	ბამბ უკის
შელოცვას	შელოცვ ას
მასივზე	მასივ ზე
სიახლოვით	სიახლოვ ით
ქედებზე	ქედ ებზე
გაჯერებული	გაჯერებული
მაგისტრი	მაგისტრ ი
ცივ	ცივ
შტაბი	შტაბ ი
გადაღებულია	გადაღებ ულია
მოკავშირე	მოკავშირე
რიცხვ	რიცხვ
გაიხიზნა	გაი ხიზნ ა
გარემოცული	გარემო ცული
სახელოსნოები	სა ხელოსნ ოები
თასიც	თას იც
ანტონს	ანტონ ს
გადამცემი	გადამ ცემი
რევოლუციების	რევოლუცი ების
აღიქვა	აღიქვ ა
კასპში	კასპ ში
სიბრძნის	სიბრძნ ის
კლავიშიანი	კლავიშ იანი
გადაწყდა	გადაწყ და
ეგვიპტესა	ეგვიპტეს ა
პარლამენტში	პარლამენტ ში
ახალგაზრდაა	ახალგაზრდ აა
მუსიკაზე	მუსიკ აზე
პლაზმაში	პლაზმ აში
მუშებს	მუშ ებს
არაბეთში	არაბეთ ში
მიწებისა	მიწ ებისა
მოხდებოდა	მოხდ ებოდა
სტუმრობის	სტუმრობ ის
სკოლაში	სკოლ აში
უძღვნის	უძღვნ ის
ყრილობების	ყრილობ ების
გაჩენის	გაჩენ ის
მნახველებისთვის	მნახველ ებისთვის
დასახელება	დასახელ ება
ვარიაციას	ვარიაცი ას
მიაკუთვნებენ	მიაკუთვნ ებენ
ტბამდე	ტბ ამდე
ლეგიონის	ლეგიონ ის
ტრიერმა	ტრი ერმა
ასტურიის	ასტური ის
ჟანრის	ჟანრ ის
ტარტუს	ტარ ტუს
დამდეგიდან	დამდეგ იდან
სიღრმის	სიღრმ ის
სცემეს	სცემ ეს
ვარიანტებს	ვარიანტ ებს
კურსზე	კურს ზე
სამოსელი	სამოს ელი
ხმა	ხმ ა
ჯიშებს	ჯიშ ებს
შეზღუდვები	შეზღუდვ ები
ამერიკიდან	ამერიკ იდან
მაკროეკონომიკური	მაკრო ეკონომიკ ური
ზეწოლისა	ზეწოლ ისა
აგებულია	აგებულ ია
ამერიკის	ამერიკ ის
სან	ს ან
ამიაკის	ა მიაკის
ნაგებობაში	ნაგებობ აში
ცალცალკე	ცალ ცალკე
ბურჯანაძე	ბურ ჯანაძე
კულტივირებულია	კულტივ ირებულია
სომეხთა	სომეხ თა
ერთნი	ერთ ნი
პუნქტია	პუნქტ ია
ბუშმა	ბუშ მა
გელათში	გელათ ში
ერებს	ერ ებს
კერძების	კერძ ების
სვეტებით	სვეტ ებით
ბიოგრაფიულ	ბიოგრაფი ულ
დამპყრობთა	დამპყრობ თა
ბუჩქნარს	ბუჩქნარ ს
მანი	მან ი
უკრავენ	უკრ ავენ
ლევონ	ლევ ონ
მხატვრობას	მხატვრ ობას
ფარაონს	ფარაონ ს
გადაბარგდა	გადაბარგ და
რძით	რძ ით
ეკუთვნოდა	ეკუთვნოდ ა
ცალფა	ცალ ფა
მოეწერა	მოე წერა
ყაზბეგს	ყაზბეგ ს
ბავშვობის	ბავშვობ ის
ძილში	ძილ ში
იხევს	იხევ ს
რეფორმები	რეფორმ ები
სავალი	სა ვალ ი
საღამო	საღამო
ბალახეულით	ბალახეულ ით
რაციონის	რაციონ ის
მწარმოებელთა	მწარმო ებელთა
ტექნიკები	ტექნიკ ები
კიბეს	კიბე ს
აფასებენ	აფას ებენ
შესართავამდე	შესართა ვამდე
ნატურალური	ნატურალ ური
გასწვრივ	გასწვრივ
მიეცეს	მიეც ეს
პინკ	პინკ
ეკვატორიდან	ეკვატორ იდან
ლერწამი	ლერ წამ ი
სირთულე	სირთულე
დაამძიმა	დაამძიმ ა
ალბანეთში	ალბანეთ ში
გადაიზრდება	გადა იზრდ ება
გახსნეს	გახსნ ეს
ფარერებზე	ფარერ ებზე
ყოფა	ყოფ ა
დასაწყისი	დასაწყ ისი
მყოფთ	მყოფ თ
შედევრის	შედევრ ის
გრეისი	გრეის ი
კომენტატორი	კო მენტატორი
ბოროტება	ბოროტ ება
სიცოცხლეს	სიცოცხლ ეს
შინაპატიმრობაში	შინა პატიმრობ აში
მკვლელობები	მკვლელობ ები
ჩხარის	ჩ ხარ ის
გასცეს	გასც ეს
სამარხის	სამარხ ის
მცენარეები	მცენარეებ ი
გენერაცია	გენერ აცია
ეიკონი	ეიკონ ი
სახელისა	სახელ ისა
ურდო	ურდო
ლე	ლე
მეტალთა	მეტალ თა
კომპლექსის	კომპლექს ის
საცილობელი	სა ცილ ობელი
სენაკები	სენაკ ები
იქით	იქ ით
დამკვიდრებულ	დამკვიდრ ებულ
ნიზამი	ნიზა მი
გადასვლით	გადასვლ ით
ინარჩუნებენ	ინარჩუნ ებენ
მაისურაძე	მაისურ აძე
ამირანის	ამირან ის
ხელოვანთა	ხელოვან თა
დადგენილებები	დადგენილ ებები
ნიღბები	ნიღბ ები
დიქტატორად	დიქტატორ ად
მიეცათ	მიეც ათ
დახვდა	დახვ და
დამორჩილებაზე	დამორჩილ ებაზე
პლატფორმა	პლატფორმ ა
ჩააგდეს	ჩააგდ ეს
ლიდერად	ლიდერ ად
იხევდნენ	იხევ დნენ
ზიქურათი	ზიქურ ათი
ფაშისტების	ფაშისტ ების
გამოიყენებს	გამოიყენ ებს
ტრაპეზზე	ტრაპეზ ზე
ნოველა	ნოველ ა
ფარია	ფარ ია
არნორის	არ ნორ ის
მიეტანა	მიე ტანა
მორიც	მორ იც
ნახევარკუნძულიდან	ნახევარკუნძულ იდან
გაატანა	გაა ტანა
საქმიანობაში	საქმიანობა ში
დამსახურებების	დამსახურ ებების
რაოდენობაა	რაოდენ ობაა
ხარს	ხარ ს
მიანდეს	მიან დეს
გააღწია	გააღწი ა
მშვიდობისთვის	მშვიდობ ისთვის
მოსახლე	მოსახლე
უმცირესობის	უმცირესობ ის
ბრუნების	ბრუნ ების
მონღოლებმა	მონღოლ ებმა
საგველა	სა გველ ა
სადგურ	სადგურ
სიმღერისათვის	სიმღერ ისათვის
თეოლოგიური	თეოლოგი ური
ჰორიზონტის	ჰორიზონტ ის
