იტალიასთან	იტალი ასთან
რწმუნებული	რწმუნ ებული
ეცხოვრათ	ე ცხოვრ ა თ
სცენარში	სცენარ ში
სიმამაცის	ს ი მამაც ის
მახასიათებლების	მა ხასიათ ებლ ების
გეომეტრიული	გეო მეტრი ულ ი
ბოლოებში	ბოლო ებში
მწერლების	მწერლ ების
სფეროა	სფერო ა
კონცეფციაში	კონცეფც ი აში
კონცერტს	კონცერტ ს
სვანეთის	სვანეთ ის
ქანებით	ქან ებით
სანაოსნოდ	ს ა ნაოსნო დ
წააწყდა	წა აწყ და
მანუჩარმა	მანუჩა რმა
კატეგორიის	კატეგორ ი ის
ფართო	ფართო
უდიდესი	უდიდეს ი
კარიბის	კარ ი ბის
ქვიშიანი	ქვიშ იანი
გენეტიკური	გენე ტიკური
ათვისებას	ა თვის ებას
ნებადართულია	ნება და რთულია
მინერალთა	მინერა ლთა
რუსი	რუს ი
ორგანიზაციების	ორგან იზაცი ების
ტექნოლოგია	ტექნ ოლოგი ა
ქანთა	ქ ანთა
სეგუნდა	ს ე გუნდ ა
ინსტრუქცია	ინსტრუქც ია
იმპროვიზაციული	იმპროვიზ აციული
მონაზვნები	მო ნაზვნ ები
სწამთ	ს წამ თ
მიცვალებულებს	მიცვალ ებულ ებს
დაადგინა	და ადგინ ა
ერებს	ერ ებს
დეკორი	დეკორ ი
ოსური	ოს ური
გადაღებას	გადაღ ებას
აღიარებაზე	აღიარ ება ზე
უფიქრია	უ ფიქრ ია
შემოსასვლელი	შემო სასვლელ ი
მთიანეთში	მთიან ეთში
ისრაელისა	ის რაელ ის ა
დააზიანოს	და ა ზიან ოს
ირგვლივ	ირგვლ ივ
ქალაქთან	ქალაქ თან
რენე	რენე
ძველებური	ძველ ებ ური
შემოვიდნენ	შემო ვიდნენ
დასდევს	და სდევ ს
კანაფის	კან ა ფის
სხვაობით	სხვა ობით
მრავალრიცხოვანმა	მრავალ რიცხ ოვან მა
სახელებით	სახელ ებით
შემცირდა	შემცირ და
ბუნებრივ	ბუნ ებრივ
ფაქიზი	ფაქი ზი
ავი	ავი
მუშაობას	მუშა ობა ს
ქორწინებაზე	ქორწინ ება ზე
მ	მ
გამოსყიდვის	გამო სყიდ ვ ის
ხაზინის	ხაზინ ის
ლურჯა	ლურჯ ა
ზიმბაბვეს	ზი მბაბვე ს
პროფესიის	პროფეს ი ის
ნამუშევრებიდან	ნამუშე ვრებ იდან
ყვითელმიწა	ყვით ელ მიწა
იანგმა	ი ანგ მა
რუსუდანი	რუს უდან ი
გამოსავლენად	გამო ს ავლენ ად
მუსულმანური	მუსულმ ა ნური
დარღვევისათვის	დარღვევ ისა თვის
სუნ	სუნ
თავისებურებაა	თავის ებურ ება ა
მიდგმული	მი დგმული
მრავალთა	მრავალთა
რაციონალური	რაციო ნალურ ი
მინიმუმი	მინიმუმ ი
ზაფხულობით	ზაფხუ ლობით
მოიხმარდა	მო იხმარ და
შესრულებული	შესრულ ებული
ჩანაწერია	ჩანაწერ ია
იმჟამინდელ	იმჟამი ნდელ
გაუხსნა	გაუ ხსნა
დანაწილება	და ნაწილ ება
მადლობა	მადლ ობა
წელი	წელ ი
შიდსთან	შიდს თან
შემსრულებელს	შემ სრულ ებელს
მნათობი	მნათობ ი
ნახვაც	ნახვ ა ც
პერიოდისა	პერიოდ ისა
ბოლოებზე	ბოლო ებზე
დრონები	დრო ნები
ქუდები	ქუდ ები
მაქსიმეს	მაქსიმ ეს
ხვრელი	ხვრელ ი
მძვინვარე	მძვინ ვა რე
მინერალ	მინერა ლ
თასები	თა ს ები
დაკისრებულ	დ აკისრ ებულ
მღვდელ	მღვდელ
წინააღმდეგ	წინააღმდე გ
წარმოიქმნას	წარმო იქმნ ას
ძილის	ძილ ის
ამოწევის	ამო წევ ის
ხაში	ხ აში
ფრედერიკ	ფრედ ერიკ
ბოთლებში	ბოთლ ებში
დამხობით	დამხ ობით
კიდეც	კიდე ც
მოსახლების	მოსახლ ების
წმიდანმა	წმიდ ან მა
ოსმალეთსა	ოსმალეთ სა
შვილები	შვილ ები
პრიმიტიულ	პრიმ ი ტიულ
ტიესტოს	ტიეს ტოს
ლაბორანტად	ლა ბორ ანტად
მტერთან	მტერ თან
კურიოზული	კური ოზული
რეპერ	რეპერ
გამოთვლითი	გამოთვლი თი
სისტემასა	სისტემ ას ა
სცნეს	ს ცნეს
ტოტს	ტოტ ს
ირვინ	ი რვინ
დომინიონის	დომინ ი ონის
სამამულო	სა მამულ ო
ფილმში	ფილმ ში
ბუხარა	ბუხარ ა
სექტა	სექტ ა
შემოკლდა	შე მოკლ და
ენერგიის	ენერგი ის
გაფართოებას	გა ფართო ებას
ნათელს	ნათელ ს
თავადების	თავად ების
რევოლუციაში	რევოლუც იაში
შავბნელი	შავ ბნელი
სართულიანი	ს ართულ იანი
ჩააბაროს	ჩააბარ ოს
კომუნისტები	კომუნ ის ტები
კვალიფიცირებული	კვალ იფიცირ ებული
დასვენება	და სვენ ება
ჩამოუვარდებოდა	ჩამო უვარ დებოდა
მიუთითა	მიუთითა
აინტერესებს	ა ინტერეს ებს
დადეს	და დეს
ესტონელი	ეს ტონ ელი
ამდენივე	ამდე ნი ვე
რელიეფს	რელიეფ ს
ითარგმნოს	ი თარგმნ ოს
მიუკერძოებელი	მიუ კერძ ო ებელი
მაზრები	მაზრები
უსახსოვრა	უ სა ხსოვ რა
ტარიფები	ტარი ფ ები
ქვესივრცე	ქვე სივრცე
ინდუისტურ	ინდუ ისტურ
ცუდი	ცუდ ი
მარიკოფას	მარი კო ფას
ყოფას	ყოფა ს
დროითი	დრო ითი
სპეციალისტებს	სპ ეციალისტ ებს
დასის	და ს ის
დაცული	და ცული
გამოვლენა	გა მოვლენ ა
თაღით	თაღ ით
ჰეგელის	ჰე გ ელის
ხელვაჩაურის	ხელ ვა ჩა ურის
კომბოსტოს	კომ ბოსტოს
ჯაყელი	ჯაყ ელი
მთავარსარდლის	მთავარ სარდლ ის
მიეხედა	მიე ხე და
განათებული	გა ნათ ებული
რაიონ	რაიონ
ჩუბინაშვილი	ჩუბინა შვილი
მიკენის	მიკენ ის
მამულში	მამულ ში
ჩემპიონები	ჩემპიონ ები
სამოსში	სამ ოს ში
დატანებულია	და ტან ებულია
ჰომინიდებს	ჰომინიდ ებს
არმიის	არმი ის
ძალაუფლებით	ძალაუფ ლ ებით
ფუღუროში	ფუღ ურ ოში
ძმის	ძმ ის
კონფედერაციის	კონ ფედერ აცი ის
სტაჟირებაზე	ს ტაჟი რება ზე
შენარჩუნება	შე ნარჩუნ ება
ჯამში	ჯამ ში
კრახით	კრახ ით
რეჟისორ	რეჟ ის ორ
ქვესიმრავლეთა	ქვე სი მრავლ ეთა
ქედი	ქედ ი
ტესტოსტერონის	ტესტ ოს ტერ ონის
გერბები	გერბ ებ ი
სხვაგვარად	სხვა გვარ ად
რუსთავს	რუს თავს
კვადრატიდან	კვადრატ იდან
უდავო	უდავო
წელთაღრიცხვით	წელ თაღ რიცხვ ით
მაყაშვილი	მა ყა შვილი
შენობიდან	შენობ იდან
ინტერესთა	ინტერეს თა
ნეტარ	ნეტარ
ჯარებით	ჯარ ებით
კორტესმა	კორტე ს მა
მხრებზე	მხრ ებზე
მრავალმა	მრავალ მა
სემიუელ	სემი უ ელ
ლაგაში	ლაგაში
ურთიერთკავშირი	ურთიერ თ კავში რი
გარდამტეხი	გარდა მტეხ ი
ნანსის	ნან ს ის
ჭრილი	ჭრილი
ნიშის	ნიშ ის
ხმოვნები	ხმოვნ ები
პრესტიჟი	პრეს ტი ჟი
აკრონიმი	ა კრონ იმი
სპეციალური	სპეც ი ალური
განკურნება	გან კურნ ება
გათვლებით	გა თვლ ებით
კორნემ	კორ ნემ
რკალი	რ კალი
უფლებამოსილებები	უფლებ ამოსილ ებ ები
დირექტორად	დირექტ ორად
მოახლე	მო ახ ლე
აფეთქების	აფეთქ ების
ელემენტებად	ელემენტ ებად
აღმართა	აღმა რთა
მთა	მთა
ბრაუნმა	ბრაუნ მა
დაახრჩო	დაა ხრჩო
რევი	რევი
შემოღებულ	შემო ღებულ
შესაძლებლობებს	შესაძლებლ ობებს
ჯოუნსი	ჯოუნსი
რიონის	რიონის
თქვენ	თქვენ
ჯოისს	ჯოის ს
ზურგზე	ზურგ ზე
დამუშავებულ	და მუშავ ებულ
მუნდიალი	მუნდიალ ი
პედაგოგად	პედაგო გ ად
მსახიობური	მსახიობ ური
ბაიაზიდის	ბაიაზიდ ის
ფეხს	ფეხ ს
ფლანგიდან	ფლანგ იდან
სიმღერებისგან	სიმღერ ების გან
კიდეში	კიდე ში
შეეჯახა	შე ეჯახ ა
ჩამალული	ჩა მალ ული
ეგზემპლიარის	ე გზემპლ ი ა რის
ძეს	ძე ს
წინამორბედ	წინა მორბედ
ლამბერტის	ლამბერტ ის
თევზები	თევზ ები
ოთხმოცდაათიანი	ოთხმოც და ათ იანი
კადრში	კადრ ში
არენად	არენა დ
გადაერთო	გადა ერთო
ვერსად	ვერს ად
მეხუთეა	მეხუთე ა
სიბრძნით	ს იბრძ ნით
გამუდმებით	გამუდ მ ებით
თავადვე	თავად ვე
იმალებოდა	ი მალებოდა
ჰიჩკოკს	ჰი ჩკოკ ს
თანაგუნდელებთან	თანა გუნდ ელ ებთან
მთხრობელი	მ თხრობ ელი
სცენარის	სცენარ ის
ბავშვებთან	ბავშვ ებთან
ვარშავაში	ვარშავ აში
ფეხბურთელებმა	ფეხბურთ ელებმა
ყრილობაზე	ყრილ ობა ზე
სტადიას	სტადი ას
გატარების	გატარ ების
გაზეთები	გაზეთ ები
ნიკოლსონი	ნიკოლ სონი
მღვიმელის	მღვიმე ლის
ჩანაცვლების	ჩა ნაცვლ ების
ქალაქურ	ქალაქ ურ
მოსწონს	მოსწონ ს
გრეტა	გრე ტა
ჰაერზე	ჰაერ ზე
მორწმუნეები	მო რწმუნე ები
ჭრელი	ჭრელ ი
მართვით	მართვ ით
ბავშვობისას	ბავშვ ობის ას
თავდასხმის	თავდა სხმ ის
სინგლებზე	სინგლ ებზე
ეშინია	ეშინ ია
კომპანიისთვის	კომპანი ის თვის
ტანზანიის	ტანზან ი ის
მარკს	მარკ ს
გუმბათი	გუმბა თი
პულტი	პულ ტი
ლიპარტიანი	ლი პარტი ანი
ნაწილია	ნაწილ ია
სიდიდის	სიდიდ ის
ფორმულაა	ფორმ ულა ა
ლექცია	ლე ქცია
მიცვალებულის	მი ცვალ ებული ს
ნევშატელის	ნევშატ ელის
დიდებულებთან	დი დებულ ებთან
მონაწილენი	მონაწილ ენი
შეხვდებოდა	შეხვ დებოდა
ფესტივალს	ფესტივალ ს
კლასიფიკაციაში	კლას იფიკაცი აში
უბეს	უბე ს
სკოლებში	სკოლ ებში
ვოლდემორმა	ვოლდემორ მა
შეზღუდული	შეზღუდული
ითხოვეს	ი თხოვ ეს
ქალღმერთის	ქალღმერთ ის
რევოლუცია	რევოლუც ია
უსმენდნენ	უსმენ დნენ
ჩაეფლო	ჩაე ფ ლო
თვლიდა	თვლ ი და
პათოლოგიური	პათო ლოგი ური
ღვთაებაა	ღვთა ება ა
ოფიცრებთან	ოფიც რ ებთან
სჯულის	ს ჯული ს
წარმატებაზე	წა რმატებ აზე
ადარებდნენ	ადარ ებდნენ
საკითხისათვის	სა კითხ ისა თვის
შეყვარებულები	შე ყვარ ებულ ები
საწყლოსნო	სა წყლ ოსნო
კორლეონეს	კორლეონე ს
ტრიალი	ტრიალ ი
უსამართლო	უსამართლ ო
ფირმამ	ფირმ ამ
შარი	შარი
ემოციურ	ემოცი ურ
ერთუჯრედიან	ერთ უჯრედ იან
ნახევარკუნძული	ნახევარ კუნძულ ი
სუფსის	სუფ ს ის
ჩასულმა	ჩა სულმა
წრიულ	წრიულ
ვიეტნამური	ვიეტნამ ური
არისტოტელემ	არისტოტე ლემ
გაღვივდა	გ აღვივ და
მეთოდს	მეთოდ ს
თაფლს	თაფლ ს
ქამრები	ქ ამ რები
გამოსულა	გამო სულა
ქრისტეს	ქრისტეს
შენობასთან	შენობ ასთან
რანგით	რანგ ით
რამდენი	რამდენი
დასახლებად	დასახლ ებად
ისტორიოგრაფია	ისტორი ოგრაფი ა
ლოდინის	ლოდ ი ნის
წარმოიშვნენ	წარმო იშვ ნენ
წევრთან	წევრ თან
მეტნაკლებად	მეტ ნაკლებ ად
საბაბს	საბაბ ს
საუკუნამდე	ს აუკუნ ამდე
მეტალურგიაში	მეტალურგი აში
მეჰმედს	მეჰმე დს
ამირ	ამირ
მსახიობის	მსახიობ ის
უძრავად	უ ძრავ ად
თესლების	თესლ ების
ვაზას	ვაზა ს
ქეთი	ქეთ ი
საეპისკოპოსო	სა ეპისკოპოს ო
მთავრობას	მთავრ ობას
ხაზებს	ხაზ ებს
გაბნეული	გაბნეულ ი
შრეების	შრე ების
გაყვანის	გა ყვან ის
დამატებული	დამატ ებული
კატალონიელებმა	კატალ ონი ელებმა
მელია	მ ელია
მიაშურა	მი ა შურ ა
მისისიპის	მისისიპ ის
ქვეშ	ქვეშ
ფრანგების	ფრანგ ების
ერებისა	ერ ები სა
ირწმუნებოდა	ირწმუნ ებოდა
ცნობიდან	ცნობ იდან
იტალიამ	იტალი ამ
გააქრისტიანა	გაა ქრისტ ია ნა
ადიდებს	ად იდ ებს
დაადგინონ	და ადგინონ
დიქტატორს	დიქტ ატორ ს
იუპიტერს	იუპიტ ერს
სპარსელმა	ს პარსელ მა
კონფერენციაში	კონფერ ენცია ში
რომლებითაც	რომლ ებით აც
რეგიონებია	რეგიონ ებია
სამშობლოს	სა მშობლ ო ს
სისტემას	სისტემ ას
გამოაქვეყნეს	გამო ა ქვეყნ ეს
ბინარული	ბინა რული
წელია	წელ ია
თვითონვე	თვით ო ნ ვე
ბუნებრივი	ბუნ ებრივი
რადიკალურ	რადიკ ალურ
სანუკვარი	სა ნუკ ვარი
კრისტალები	კრისტ ა ლები
მიქელანჯელო	მიქელ ანჯელ ო
მეტრეველი	მეტრ ევ ელი
ბოკაჩო	ბოკაჩო
ნატალის	ნატალი ს
პადუსის	პადუ ს ის
წმენდენ	წმენ დენ
სტალინური	ს ტალინ ური
ოთკუთხა	ოთ კუთხა
დაქორწინებული	და ქორწინ ებული
ინსცენირებული	ინ სცენ ირებული
გადააყენა	გადა აყენა
კლებულობს	კლ ებ ულობ ს
პოსტი	პოსტ ი
ღრმად	ღრმა დ
ღვინოების	ღვინო ების
ორტეგა	ორ ტე გა
ცაში	ცა ში
წამოყენებული	წამო ყენებ ული
მელიქიშვილი	მელიქი შვილი
მეტყველებენ	მეტყვე ლ ებენ
ანალიტიკურ	ანალიტი კურ
ბალეტში	ბალეტ ში
ჭამის	ჭამ ის
ჰავანის	ჰავა ნის
მიტოვების	მიტოვ ების
მასასთან	მას ასთან
სპურსმა	სპურს მა
ეწერა	ე წერა
ნაპრალები	ნაპრალ ები
კიდურის	კიდურ ის
რელიგიით	რელიგ ი ით
საკვებთან	საკვ ებთან
მოცულობაზე	მოცუ ლობა ზე
სერგი	სერგ ი
ანალოგიურია	ანალოგ იური ა
კრონპრინცი	კრონ პრინც ი
დაუმთავრებელ	დაუმთავრ ებელ
რე	რე
ეჯახება	ეჯახ ება
ნიცა	ნიც ა
დასაწყისი	დასაწყის ი
ტოტენჰემის	ტო ტენჰემ ის
იჭერდა	ი ჭერ და
ქრონიკის	ქრონიკ ის
ოქროსი	ოქრო სი
გაამეფეს	გაა მეფე ს
გამორიცხავს	გამო რიცხ ავს
სახლთან	სახლ თან
სცდება	ს ც დება
ჩანაწერები	ჩანაწერ ები
ინფორმაციული	ი ნფორმაც იული
მიდრეკილება	მი დრეკილ ება
კანოეთი	კანოე თი
ნარნიის	ნარ ნი ის
ბუქარესტში	ბუქ არეს ტში
დოლზე	დო ლზე
თხილის	თხი ლის
დაჩქარდა	დაჩქარ და
იქნებოდნენ	იქნებ ოდნენ
კარელ	კარ ელ
რეფერენდუმში	რეფერენდ უმში
უხერხემლო	უ ხერხემ ლო
დააჯილდოვეს	და აჯილდოვ ეს
მოვლენებამდე	მოვლენ ებ ამდე
ტოპ	ტოპ
მონასტრიდან	მონასტ რიდან
წესრიგი	წესრიგ ი
მაყურებელი	მა ყურ ებელი
ტაილერი	ტაილერი
მწვადების	მწვა დ ების
კლასიფიცირდება	კლას იფიცირ დება
კათოლიკეების	კათოლიკ ე ების
შაჰნამეს	შაჰ ნამ ეს
უთანხმოებას	უ თანხმ ო ება ს
შვერილებზე	შვერილ ებზე
გვარაძე	გვარ აძე
გავიგე	გავი გე
მოვლენებს	მოვლენ ებს
ალტერნატიულ	ალტერნატ იულ
ასაკოვან	ასაკ ოვან
გამართვას	გამართ ვას
მღვდელი	მღვდელ ი
მხარგრძელი	მხარ გრძელი
ოქრო	ოქრო
ფოლკლორის	ფოლკ ლორ ის
განათხოვრებული	განა თხოვ რებული
მარცვლოვანი	მარცვ ლოვან ი
ჭარბტენიანი	ჭარბტენ იანი
კონფლიქტზე	კონფ ლიქტ ზე
გენეტიკურად	გენე ტიკურ ად
მამად	მამა დ
სენატორად	სენატორ ად
კომპოზიციით	კომპოზიციით
კართან	კარ თან
მუჰამმადის	მუჰამ მა დის
რუმინეთში	რუმინეთ ში
სადიაკვნე	სა დიაკვნ ე
გამოუტყდა	გამოუ ტყდა
გზატკეცილი	გზა ტკეცი ლი
დაბრუნდესო	დაბრუნ დეს ო
ხასიათიც	ხასიათ იც
ხვრელია	ხვრელ ია
დასუსტება	და სუსტ ება
დეპუტატად	დეპუტა ტად
ელჩობის	ელჩ ობის
ქურუმის	ქურუ მის
მონა	მო ნა
იყოფიან	ი ყოფ იან
დამნაშავის	დამნაშა ვის
უწინარეს	უ წინა რეს
ლჰასაში	ლჰასა ში
მისტიკა	მის ტიკა
უმკლავდება	უ მკლავ დება
დაბრმავდა	და ბრმ ავდა
რგავენ	რგ ავენ
მეთაურთა	მეთაუ რთა
გამოძიების	გამო ძი ების
ხალხს	ხალხ ს
იყალთოს	იყალთ ოს
მყისიერად	მყისიერ ად
სუბიექტი	სუბიე ქტი
კედლები	კედლ ები
ადანაშაულებენ	ა დანაშაულ ებენ
მხარეთა	მხარე თ ა
წინდაცვეთის	წინ დაცვ ეთის
შემსწავლელ	შემ სწავლ ელ
გამოითქმის	გამოი თქმ ის
მიიპყრო	მი ი პყრო
გასაცნობად	გასა ცნობ ად
კონსტანტინოპოლი	კონსტანტ ი ნოპოლ ი
უფალ	უფალ
ფიგურით	ფიგურ ით
ტანკსაწინააღმდეგო	ტანკ სა წინააღმდე გო
ხარისხობრივი	ხარისხ ობრივი
ელექტროსადგურის	ელექტრო სადგური ს
კუნძულებისგან	კუნძულ ების გან
კლავიშები	კლავიშ ები
სადისკუსიო	სა დისკუს იო
სუფრის	სუფ რის
ყურე	ყურე
საზღვრების	საზღვრ ების
პარიტეტული	პარ იტეტ ული
ძეგლია	ძეგლ ია
ბერძენიშვილი	ბერძენ ი შვილი
ტრეკი	ტრეკ ი
წყლულოვანი	წყლ ულ ოვანი
ეძახის	ეძახ ის
მკურნალობისა	მკურნალ ობისა
გარემოებაც	გარემო ებაც
შვილებისათვის	შვილ ები სა თვის
დუქნები	დუ ქნ ები
აღმასრულებელმა	აღმასრულ ებელმა
დისნეი	დისნეი
ემბიენტური	ემბი ენ ტური
მოსულა	მო სულა
ზრდიდნენ	ზრდ ი დნენ
რადიაციულ	რადიაცი ულ
ბასკური	ბასკ ური
ხალხისგან	ხალხ ის გან
ჩემპიონად	ჩემპიონ ად
ღმერთმა	ღმერთ მა
დეივისი	დეივ ის ი
ვადამდე	ვად ამდე
ათეულის	ათეულ ის
თქვენთვის	თქვენ თვის
არგონავტების	არგ ონავტ ების
უშველეს	უ შველ ეს
დინამიკა	დინამ იკა
სჯობს	ს ჯობს
კრუხობს	კ რუხობს
წონაზე	წონა ზე
იღუმენის	იღუმენ ი ს
ჩიკაგოში	ჩიკაგო ში
პირთა	პირ თა
შუაში	შუა ში
ქალწულის	ქალწულ ის
აიყვანა	ა ი ყვანა
ბარტ	ბარტ
დალეკების	და ლეკ ების
თენგიზ	თ ენ გიზ
მისისიპი	მისისიპ ი
საზღვრის	საზღვრ ის
ხელშეკრულებით	ხელ შეკრუ ლებით
პოზას	პოზა ს
სთხოვენ	ს თხოვ ენ
გატარებულმა	გატარ ებულმა
აბსოლუტიზმის	აბსოლუტ იზმის
კონტროლს	კონტრო ლს
აღმავლობა	აღ მავლობ ა
დასრულებულა	დასრულ ებულ ა
აზერბაიჯანსა	ა ზერბაიჯ ან სა
გამოსასყიდი	გამოსა სყიდი
ინტერპრეტაციები	ინტერ პრეტაც ი ები
სასწავლებელში	სა სწავლებ ელ ში
ნამარხი	ნამარხ ი
გასულ	გა სულ
საყვარელ	სა ყვარ ელ
ციხედიდის	ციხე დიდ ის
წინადადებაზე	წინა და დება ზე
კურსდამთავრებული	კურს დამთავრ ებული
მმართველების	მმართვე ლებ ის
კლავიშებიანი	კლავიშ ებიან ი
საფეხურებზე	ს აფეხურ ებზე
სირიისა	სირი ი სა
ექიმების	ექიმ ების
სტარტის	სტარტ ის
საგან	საგან
ქერცლით	ქერცლ ით
გადარჩენილმა	გა დარჩენილ მა
მომლოდინე	მომლოდინე
პოლოცკის	პოლოცკ ის
დაბლდება	დაბლ დება
ვაკუუმი	ვაკუუმ ი
პოეტიკის	პოეტ იკის
ბრიტანელმა	ბრიტან ელმა
მენაბდე	მენ აბდ ე
წინადადებებს	წინა დად ებებს
ქოლგა	ქოლ გა
დედოფლად	დედოფ ლად
დაარსებული	დაარს ებული
რომელბიც	რომელ ბ იც
მეტჯერ	მეტ ჯერ
კანიოს	კანი ოს
დედალი	დედა ლი
პლეი	პლეი
კაცის	კაც ის
სიმღერებიც	სიმღერ ებიც
ფეხის	ფეხ ის
ჰქონოდათ	ჰქონ ოდათ
შეიმუშავა	შე ი მუშავ ა
ცოლები	ცოლ ები
დანაშაულისათვის	დანაშაულ ის ა თვის
ნორვეგია	ნორვე გია
თვეებია	თვე ები ა
მკვდარია	მკვდ არია
ცერიუმის	ცერი უმის
მონტაჟის	მო ნტაჟ ის
პოლიტიკაზე	პოლიტიკ აზე
გაღრმავებას	გა ღრმავ ებას
დაარქვეს	და არქვეს
სიღარიბეში	სი ღარიბ ეში
ჟურნალთან	ჟურნა ლთან
ცნობებით	ცნობ ებით
მომხრე	მომხრე
ფიცი	ფიც ი
გრადუსით	გრადუ ს ით
ფორმატები	ფორმატ ები
სინოდის	სინოდ ის
მოწამლული	მო წამლ ული
ჟუან	ჟუან
მოიწვიეს	მო იწვი ეს
ბედისწერის	ბედის წერ ის
ეგრისი	ეგრის ი
ლაზერულ	ლაზერ ულ
წინაპრის	წინაპ რი ს
სასაქონლო	სა საქონლ ო
შეგიძლია	შე გიძლ ია
აბაშიძის	აბაშ იძის
ცვლილებამ	ცვლილ ებამ
მუქარის	მუქარ ის
სტივი	ს ტივ ი
ჯოუს	ჯოუ ს
ზეროს	ზე როს
მდგომ	მდგომ
მიეშკო	მიე შკო
ჯანმრთელობის	ჯანმრთელობ ის
არეულად	ა რე ულად
თბილისობასთან	თბილის ობა ს თან
მოიზიდა	მო იზიდ ა
ჯუდი	ჯუდ ი
ბირთვად	ბირთვ ად
თვისებას	თვის ებას
დაენახა	დაე ნახა
ალფონსოს	ა ლფონს ოს
მოთხოვნებს	მოთხოვნ ებს
ცენტრით	ცენტრ ით
მფლობელად	მფლობელ ად
ელოდნენ	ელ ოდნენ
ჰაბსბურგების	ჰაბსბურ გ ების
იგი	ი გი
დედამიწელთა	დედა მიწ ელთა
უკეთებდა	უკეთ ებდა
დახვეული	დახვ ეული
სტრიქონების	სტრიქ ონ ების
ფაუნით	ფაუნ ით
გორგასალი	გორგასალ ი
ოთხსართულიანი	ოთხ ს ართულ იანი
პრაქტიკის	პრაქ ტიკის
ქვიშიან	ქვიშ იან
პოლიტიკოსი	პოლიტიკოს ი
ფრ	ფრ
ბაზისს	ბაზ ის ს
სუნამოს	ს უნა მო ს
ვაჭრების	ვაჭრ ების
მდინარეებზე	მდინარე ებზე
მუსიკოსმა	მუსიკოს მა
ბიძას	ბიძა ს
გაკეთებულ	გა კეთ ებულ
მურადი	მ ურად ი
მერვე	მერვე
მეტრის	მეტ რის
წარსულში	წარ სულ ში
გვიანფეოდალურ	გვიან ფეოდა ლურ
მემუარები	მემუარები
ბადრი	ბად რი
ცხრებოდა	ც ხრ ებოდა
ტერიტორიაც	ტერიტორია ც
ეკონომიკაზე	ეკონომ იკ აზე
დაატუსაღეს	დაა ტუს აღ ეს
ეხსნა	ე ხსნა
გამოქვეყნებულა	გამო ქვეყნ ებულ ა
ძარცვას	ძარცვ ას
შთაგონებულმა	შთაგონ ებულმა
ბალნეოლოგიური	ბალ ნე ოლოგიურ ი
მეფობაში	მეფ ობა ში
ტურინი	ტური ნი
ურთიერთობაზე	ურ თიერთობ ა ზე
ნაწილებში	ნაწილ ებში
ადრიანოპოლის	ადრიან ო პოლი ს
ნერვის	ნერვ ის
პროდუქტებზე	პროდუქტ ებზე
გაცემა	გა ცემა
დასკვნით	დასკვნ ით
ერთგულებაზე	ერთგულ ება ზე
ოდიშელიძე	ოდიშ ელიძე
ტაქტიკური	ტაქტიკ ური
რგოლი	რგოლ ი
დაღუპა	და ღუპ ა
საბჭოს	სა ბჭო ს
სიზმარი	სიზმარ ი
მურმა	მ ურმა
ტარდებოდა	ტარ დებოდა
მანჩინის	მან ჩინ ის
წილად	წილად
რადიოსადგურები	რადიოსა დგურ ები
სიმღერებით	სიმღერ ებით
წყაროებში	წყარო ებში
ბუნაგში	ბუნაგ ში
ალგორითმები	ალგორითმ ები
აპარატურით	აპარატ ურ ით
წარმოდგენას	წარმო დგენ ას
ნუცუბიძის	ნუცუბ იძის
სერგის	სერგ ის
როკს	როკ ს
მიიწვია	მი იწვი ა
ალქაჯი	ა ლქა ჯი
სისტემურ	სისტემ ურ
გაბედა	გაბედ ა
აღზრდაში	აღზრდა ში
დაწოლას	და წოლ ას
წამოიღო	წამოიღო
უარყოფდა	უარყოფ და
ლირიკული	ლირიკ ული
უფლისწულ	უფლისწ ულ
ვალდებულები	ვალდ ებულ ები
დოკი	დოკი
ხანდაზმული	ხ ანდაზ მ ული
საკუთრების	საკუთრ ების
გაწონასწორებული	გაწონა სწორ ებული
ჩემპიონატზე	ჩემპიონ ა ტზე
მარინას	მა რინას
გადაკეთდა	გადა კეთ და
ფუნქციონალურ	ფუნქცი ო ნალურ
თხზულებაში	თხზულ ება ში
გვარდიას	გვარ დია ს
კრემლის	კრემლის
შებუსული	შებუ სული
ახალგაზრდა	ახალ გაზრდ ა
დაინტერესებულია	და ინტერეს ებულია
განმტკიცების	გან მტკიც ების
ავტობუსებს	ავტობუსებს
გატარდა	გატარ და
წვიმის	წვიმ ის
ამოიფრქვა	ა მოი ფრ ქვა
ესპერანტოს	ეს პერ ანტ ოს
მოგვიანო	მო გვიან ო
საუბრობდნენ	საუბრ ობდნენ
რეიკიავიკის	რეიკიავიკ ის
ოკეანიის	ოკეან ი ის
კნინობითი	კნ ინ ობითი
რჩეულს	რჩეულ ს
მიმდინარეობისას	მიმდინარე ობის ას
თბილისიდან	თბილის იდან
კლიმატისა	კლიმატ ისა
პავლეს	პავლ ეს
ფერდინანდს	ფერდინანდ ს
თეოლოგიურ	თე ოლოგიურ
ჯვარედინ	ჯვარ ედინ
ბოლივარმა	ბოლივ არმა
ბიზანტიური	ბ იზანტი ური
ანი	ანი
ისტორიული	ისტორი ული
აქტიური	აქტიურ ი
სვაზილენდის	ს ვაზილენ დის
ქმნილი	ქმნილ ი
ლიდერის	ლიდერ ის
ხანა	ხან ა
ბერგმანის	ბერგ მან ის
მზადყოფნა	მზად ყოფნ ა
